	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201735043002	ダ	左	1200	晴	良	12:00	C2十三組		2017-4-30	1	盛岡	2			3.0	350.0	2.0	3.0	240.0	4.0	6.0	120	1.0				3-6	350.0	1.0	3-6	150	1.0	2-3	1,710	18.0	2-6	1,000	14.0	3=>6	1320.0	6.0	2-3-6	3160.0	13.0	3=>6=>2	20420.0	63.0			(3,5,6),(1,4),7,2	3,(1,5),6,4,2,7					
201735043003	ダ	左	1200	晴	良	12:35	C2十二組		2017-4-30	1	盛岡	2			7.0	320.0	2.0	7.0	220.0	3.0	6.0	1,060	6.0				6-7	5070.0	12.0	6-7	990	13.0	5-7	180	1.0	5-6	980	11.0	7=>6	5360.0	19.0	5-6-7	2320.0	9.0	7=>6=>5	16960.0	59.0			1672534	1,6,7,(5,2),3,4					
201735043004	ダ	左	1200	晴	良	13:10	C2十一組		2017-4-30	1	盛岡	2			1.0	390.0	2.0	1.0	150.0	2.0	5.0	110	1.0				1-5	230.0	1.0	1-5	140	1.0	1-6	320	6.0	5-6	170	2.0	1=>5	970.0	4.0	1-5-6	520.0	2.0	1=>5=>6	2370.0	7.0			1653472	1,6,(3,5),7,4,2					
201735043005	ダ	左	1200	晴	良	13:45	C2十組		2017-4-30	1	盛岡	2			7.0	620.0	3.0	7.0	160.0	2.0	4.0	170	4.0	8.0	350.0	6.0	4-7	2400.0	8.0	4-7	750	10.0	7-8	1,220	13.0	4-8	2,280	19.0	7=>4	4980.0	17.0	4-7-8	11180.0	23.0	7=>4=>8	57550.0	105.0			(5,4,7),1,8,(2,6),3	(4,7),1,8,5,6,2,3					
201735043006	ダ	左	1400	晴	良	14:20	C2九組		2017-4-30	1	盛岡	2			6.0	220.0	1.0	6.0	120.0	1.0	5.0	280	6.0	7.0	250.0	4.0	5-6	960.0	4.0	5-6	410	6.0	6-7	410	5.0	5-7	820	12.0	6=>5	1110.0	3.0	5-6-7	1830.0	9.0	6=>5=>7	7370.0	27.0			(3,5),6,(4,7,1),2,8	5,(3,6),(4,7,1),(2,8)					
201735043007	ダ	左	1400	晴	良	14:55	C2八組		2017-4-30	1	盛岡	2			8.0	150.0	1.0	8.0	110.0	1.0	9.0	190	4.0	6.0	260.0	5.0	8-9	500.0	3.0	8-9	250	2.0	6-8	340	4.0	6-9	880	11.0	8=>9	560.0	2.0	6-8-9	1320.0	4.0	8=>9=>6	3320.0	8.0			9,(2,4,8),(3,6),(1,7),5	9,8,6,2,1,(3,4),(5,7)			8-8	470.0	3.0
201735043008	ダ	左	1400	晴	良	15:30	岩山公園賞		2017-4-30	1	盛岡	2			8.0	620.0	3.0	8.0	160.0	3.0	2.0	190	5.0	9.0	120.0	1.0	2-8	1610.0	6.0	2-8	460	6.0	8-9	250	1.0	2-9	300	3.0	8=>2	4740.0	16.0	2-8-9	910.0	1.0	8=>2=>9	10700.0	33.0			(1,9),4,2,7,6,5,8,3	1,9,2,(4,7),6,5,8,3			2-8	480.0	2.0
201735043009	ダ	左	1400	晴	良	16:10	盛岡城跡公園賞		2017-4-30	1	盛岡	2			6.0	100.0	1.0	6.0	100.0	1.0	1.0	260	6.0	8.0	510.0	8.0	1-6	620.0	3.0	1-6	310	4.0	6-8	480	5.0	1-8	3,430	29.0	6=>1	790.0	3.0	1-6-8	5040.0	17.0	6=>1=>8	11020.0	34.0			9,(5,6),1,7,10,2,8,4,3	(9,6),1,5,8,(2,7,10),(3,4)			1-6	700.0	3.0
201735043010	ダ	左	1600	曇	良	16:50	花菜好きあじさい賞		2017-4-30	1	盛岡	2			11.0	2070.0	6.0	11.0	320.0	7.0	6.0	220	3.0	3.0	140.0	1.0	6-11	6410.0	21.0	6-11	1,320	18.0	3-11	930	10.0	3-6	440	4.0	11=>6	14080.0	44.0	3-6-11	6290.0	23.0	11=>6=>3	61990.0	194.0			(11,5,12),8,(2,3,6,7),1,(4,9),10	(11,5),(2,3,12),(6,8),(1,7),(4,9),10			5-8	2010.0	8.0
201735091701	ダ	左	1200	曇	良	11:00	C2十一組		2017-9-17	7	盛岡	2			4.0	210.0	1.0	4.0	150.0	3.0	6.0	150	2.0				4-6	270.0	1.0	4-6	120	1.0	1-4	130	3.0	1-6	120	2.0	4=>6	610.0	3.0	1-4-6	180.0	1.0	4=>6=>1	880.0	2.0			1436572.0	1463572.0					
201735091702	ダ	左	1200	曇	良	11:30	C2十組		2017-9-17	7	盛岡	2			8.0	490.0	3.0	8.0	200.0	4.0	1.0	150	2.0	5.0	210.0	5.0	1-8	970.0	5.0	1-8	350	6.0	5-8	730	11.0	1-5	590	9.0	8=>1	1860.0	9.0	1-5-8	2240.0	10.0	8=>1=>5	12720.0	46.0			3,8,(1,7),6,5,4,2	38517642					
201735091703	ダ	左	1200	曇	良	12:00	C2九組		2017-9-17	7	盛岡	2			6.0	240.0	2.0	6.0	120.0	3.0	2.0	160	4.0	1.0	110.0	1.0	2-6	1220.0	5.0	2-6	310	5.0	1-6	120	1.0	1-2	300	4.0	6=>2	1900.0	8.0	1-2-6	610.0	2.0	6=>2=>1	5210.0	17.0			(1,4),6,2,8,7,5,3	(4,6),1,2,8,7,5-3					
201735091704	ダ	左	1400	曇	良	12:30	洋野町畜産まつり賞		2017-9-17	7	盛岡	2			4.0	360.0	3.0	4.0	110.0	1.0	1.0	150	4.0	7.0	210.0	5.0	1-4	1200.0	5.0	1-4	410	6.0	4-7	380	4.0	1-7	740	10.0	4=>1	1640.0	9.0	1-4-7	2130.0	8.0	4=>1=>7	6790.0	28.0			1,7,8,6,4,5,(2,3)	1,7,8,(4,6),5,3,2					
201735091705	ダ	左	1400	曇	良	13:05	洋野町長杯高		2017-9-17	7	盛岡	2			4.0	120.0	1.0	4.0	100.0	1.0	3.0	100	3.0	1.0	100.0	2.0	3-4	500.0	2.0	3-4	180	2.0	1-4	120	1.0	1-3	220	3.0	4=>3	590.0	2.0	1-3-4	220.0	1.0	4=>3=>1	870.0	2.0			3,4,1,6,9,(8,7),2,5	431687925			3-4	480.0	2.0
201735091706	芝	左	1600	曇	良	13:40	洋野町駅伝大		2017-9-17	7	盛岡	2			5.0	8060.0	8.0	5.0	640.0	8.0	1.0	150	3.0	3.0	130.0	2.0	1-5	12970.0	25.0	1-5	1,360	17.0	3-5	2,700	26.0	1-3	440	5.0	5=>1	85660.0	72.0	1-3-5	21460.0	45.0	5=>1=>3	406580.0	411.0			2,3,4,9,10,7,(8,6),5,1	(2,3),4,7,9,8,6,5,10,1			1-5	8910.0	20.0
201735091707	ダ	左	1600	曇	良	14:15	アグリパークおおさわ		2017-9-17	7	盛岡	2			9.0	580.0	4.0	9.0	190.0	4.0	1.0	270	5.0	4.0	170.0	3.0	1-9	1850.0	9.0	1-9	510	6.0	4-9	580	10.0	1-4	560	9.0	9=>1	4360.0	20.0	1-4-9	2890.0	14.0	9=>1=>4	20770.0	83.0			6,5,9,1,7,3,(2,4),(8,10)	6,9,1,5,3,2,(8,4),7,10			1-8	1810.0	11.0
201735091708	ダ	左	1600	曇	良	14:50	洋野町農業祭		2017-9-17	7	盛岡	2			9.0	700.0	3.0	9.0	170.0	4.0	10.0	100	1.0	6.0	130.0	2.0	9-10	950.0	3.0	9-10	330	4.0	6-9	330	3.0	6-10	140	1.0	9=>10	2140.0	8.0	6-9-10	740.0	2.0	9=>10=>6	6130.0	15.0			1,9,10,7,3,5,(6,2),8,4	1,9,(3,10),7,5,6,8,2,4			8-8	780.0	3.0
201735091709	ダ	左	1600	曇	良	15:25	盛岡手づくり村工房ま		2017-9-17	7	盛岡	2			4.0	1200.0	2.0	4.0	180.0	3.0	5.0	100	1.0	3.0	330.0	7.0	4-5	400.0	1.0	4-5	230	1.0	3-4	1,660	16.0	3-5	580	7.0	4=>5	2020.0	6.0	3-4-5	1420.0	6.0	4=>5=>3	18730.0	59.0			54931068712.0	54396108127.0			4-5	400.0	1.0
201735091710	芝	左	1000	曇	良	16:00	もみじ賞ターフチャレ		2017-9-17	7	盛岡	2			5.0	1030.0	5.0	5.0	220.0	3.0	4.0	360	6.0	9.0	410.0	8.0	4-5	3950.0	18.0	4-5	1,300	18.0	5-9	1,890	25.0	4-9	2,830	31.0	5=>4	8390.0	40.0	4-5-9	23590.0	59.0	5=>4=>9	112780.0	337.0			(6,9),2,8,4,5,3,1,10-7	(6,9),8,5,2,4,3,1,10-7			4-5	3880.0	19.0
201735091711	ダ	左	1600	曇	良	16:35	南部杯カウントダウン		2017-9-17	7	盛岡	2			8.0	140.0	1.0	8.0	120.0	1.0	7.0	390	6.0	2.0	220.0	3.0	7-8	840.0	3.0	7-8	490	5.0	2-8	410	3.0	2-7	2,870	28.0	8=>7	950.0	3.0	2-7-8	3700.0	11.0	8=>7=>2	6830.0	18.0			2,8,7,6,3,(1,11),9,10,4,12,5	287611315104129			6-6	880.0	4.0
201735091712	芝	左	1600	曇	良	17:10	ジュニアグランプリ	G	2017-9-17	7	盛岡	2	(定量)		4.0	390.0	2.0	4.0	170.0	3.0	8.0	290	6.0	2.0	140.0	2.0	4-8	3080.0	13.0	4-8	700	12.0	2-4	280	2.0	2-8	500	6.0	4=>8	4310.0	17.0	2-4-8	2690.0	11.0	4=>8=>2	14830.0	52.0			34872510916.0	34821759610.0			4-7	1610.0	8.0
201735093001	ダ	左	1200	曇	重	10:30	C2十四組		2017-9-30	8	盛岡	1			6.0	450.0	3.0	6.0	130.0	2.0	5.0	150	4.0	2.0	100.0	1.0	5-6	1470.0	5.0	5-6	410	8.0	2-6	210	2.0	2-5	180	1.0	6=>5	2360.0	10.0	2-5-6	810.0	3.0	6=>5=>2	6680.0	24.0			6,4,2,7,8,5-3,1	6,4,2,5,7,8-3,1					
201735093002	ダ	左	1200	小雨	重	11:05	C2十三組		2017-9-30	8	盛岡	1			3.0	100.0	1.0	3.0	100.0	1.0	1.0	100	3.0	8.0	100.0	2.0	1-3	220.0	1.0	1-3	110	1.0	3-8	120	2.0	1-8	190	4.0	3=>1	200.0	1.0	1-3-8	260.0	1.0	3=>1=>8	520.0	1.0			37814625	3,8,(1,7),4,5,6,2					
201735093003	ダ	左	1200	小雨	重	11:40	C2十二組		2017-9-30	8	盛岡	1			8.0	610.0	3.0	8.0	170.0	4.0	1.0	150	2.0	7.0	180.0	5.0	1-8	880.0	5.0	1-8	350	5.0	7-8	500	8.0	1-7	430	7.0	8=>1	2380.0	10.0	1-7-8	1560.0	7.0	8=>1=>7	8160.0	30.0			15827463.0	15874623.0					
201735093004	芝	左	1000	小雨	重	12:15	フューチャーステップ		2017-9-30	8	盛岡	1			3.0	350.0	1.0	3.0	190.0	4.0	5.0	210	5.0	2.0	500.0	8.0	3-5	950.0	3.0	3-5	330	2.0	2-3	1,630	20.0	2-5	1,480	19.0	3=>5	2000.0	4.0	2-3-5	5860.0	24.0	3=>5=>2	25810.0	98.0			3,10,2,5,1,8,(12,6),4,7,9-11	3,10,2,5,8,6,12,7,1,4,9-11			3-5	830.0	4.0
201735101401	ダ	左	1200	曇	稍重	10:20	C2十五組		2017-10-14	9	盛岡	1			2.0	1640.0	6.0	2.0	240.0	5.0	8.0	190	4.0	1.0	120.0	1.0	2-8	2850.0	13.0	2-8	940	14.0	1-2	510	6.0	1-8	300	3.0	2=>8	8380.0	28.0	1-2-8	1750.0	8.0	2=>8=>1	17680.0	70.0			43268571	4,3,(2,8),1,6,7,5					
201735101402	ダ	左	1200	曇	稍重	10:50	C2十四組		2017-10-14	9	盛岡	1			7.0	180.0	1.0	7.0	140.0	1.0	5.0	310	4.0				5-7	850.0	4.0	5-7	260	4.0	1-7	140	1.0	1-5	270	5.0	7=>5	1090.0	4.0	1-5-7	370.0	2.0	7=>5=>1	1830.0	6.0			7516324.0	7516324.0					
201735101403	ダ	左	1200	曇	稍重	11:20	C2十三組		2017-10-14	9	盛岡	1			5.0	110.0	1.0	5.0	100.0	1.0	1.0	540	6.0				1-5	1420.0	5.0	1-5	820	9.0	4-5	200	2.0	1-4	2,600	16.0	5=>1	1450.0	6.0	1-4-5	1820.0	8.0	5=>1=>4	5630.0	19.0			1457326.0	1543726.0					
201735101404	芝	左	1600	曇	稍重	11:50	2歳		2017-10-14	9	盛岡	1			2.0	760.0	4.0	2.0	140.0	2.0	7.0	110	1.0	3.0	240.0	6.0	2-7	610.0	2.0	2-7	240	2.0	2-3	490	10.0	3-7	290	3.0	2=>7	1490.0	5.0	2-3-7	850.0	3.0	2=>7=>3	5270.0	16.0			2,4,7,8,(5,6),3-1	2,4,7,6,3,5,8-1					
201735102801	ダ	左	1200	晴	良	10:20	C2十三組		2017-10-28	10	盛岡	1			3.0	270.0	2.0	3.0	120.0	3.0	4.0	100	1.0	7.0	110.0	2.0	3-4	510.0	3.0	3-4	220	3.0	3-7	120	1.0	4-7	160	2.0	3=>4	1130.0	4.0	3-4-7	360.0	1.0	3=>4=>7	2570.0	5.0			4,7,3,1,5,9,8-2	4,(7,3),1,5,8,9,2			3-4	930.0	6.0
201735102802	ダ	左	1200	晴	良	10:50	C2十二組		2017-10-28	10	盛岡	1			6.0	320.0	3.0	6.0	170.0	3.0	7.0	160	2.0				6-7	390.0	3.0	6-7	180	3.0	4-6	370	6.0	4-7	350	5.0	6=>7	920.0	6.0	4-6-7	720.0	4.0	6=>7=>4	2760.0	13.0			6275413	6,7,2,4,5-1,3					
201735102803	ダ	左	1200	晴	良	11:20	C2十一組		2017-10-28	10	盛岡	1			1.0	690.0	3.0	1.0	130.0	3.0	5.0	120	2.0	8.0	100.0	1.0	1-5	870.0	4.0	1-5	290	5.0	1-8	180	2.0	5-8	130	1.0	1=>5	2180.0	9.0	1-5-8	350.0	1.0	1=>5=>8	4850.0	17.0			17853642.0	15387642.0					
201735102804	芝	左	1600	晴	良	11:50	フューチャーステップ		2017-10-28	10	盛岡	1			8.0	270.0	1.0	8.0	160.0	2.0	11.0	690	8.0	1.0	210.0	4.0	8-11	8770.0	20.0	8-11	1,490	16.0	1-8	680	8.0	1-11	3,210	27.0	8=>11	13290.0	32.0	1-8-11	19890.0	43.0	8=>11=>1	109720.0	199.0			(2,8),11,9,(6,10),1,7,4,3,5	(2,8),11,9,10,6,1,4,7,5,3			7-8	830.0	4.0
201735042910	ダ	左	1600	小雨	稍重	17:05	南関東ジョッキーズフ 		2017-4-29	1	盛岡	1	(定量)		12.0	710.0	3.0	12.0	170.0	2.0	10.0	410	5.0	6.0	250.0	4.0	10-12	5520.0	16.0	10-12	1,910	19.0	6-12	710	6.0	6-10	2,820	27.0	12=>10	10160.0	32.0	6-10-12	16200.0	47.0	12=>10=>6	73830.0	196.0			10,(5,12),13,6,8,4,1,9,7,2,3,11,14	12,10,(6,13),(5,1,8),(2,4,9),7,(11,3),14			6-7	1800.0	8.0
201735042911	ダ	左	1600	小雨	稍重	17:45	盛岡さくらまつり賞		2017-4-29	1	盛岡	1			6.0	970.0	5.0	6.0	180.0	5.0	4.0	150	2.0	1.0	120.0	1.0	4-6	1420.0	7.0	4-6	460	7.0	1-6	330	3.0	1-4	270	2.0	6=>4	3780.0	18.0	1-4-6	1420.0	4.0	6=>4=>1	11650.0	43.0			4,8,10,6,(3,7),1,(2,5),9	4,10,(1,6),(8,3),7,2,(9,5)			4-6	1750.0	9.0
201735043011	ダ	左	1800	曇	良	17:30	やまびこ賞	G	2017-4-30	1	盛岡	2	(別定)		6.0	290.0	2.0	6.0	140.0	2.0	10.0	120	1.0	3.0	910.0	9.0	6-10	340.0	1.0	6-10	210	1.0	3-6	3,570	28.0	3-10	2,590	21.0	6=>10	890.0	3.0	3-6-10	7840.0	19.0	6=>10=>3	33480.0	83.0	(6,3,4,8,10),5,2,1,7,9	6,3,4,8,5,10,2,1,7-9	6,(3,4),(10,8),2,(5,1,7),9	(6,10),3,(2,4,8),9,7,1,5			6-8	350.0	1.0
201735043012	ダ	左	1800	曇	良	18:05	清流中津川賞		2017-4-30	1	盛岡	2			7.0	1010.0	4.0	7.0	200.0	4.0	11.0	110	1.0	5.0	350.0	6.0	7-11	630.0	3.0	7-11	250	3.0	5-7	3,210	21.0	5-11	910	12.0	7=>11	2590.0	7.0	5-7-11	5270.0	15.0	7=>11=>5	38240.0	90.0	11,5,7,2,3,(4,9),10,6,8,1	11,5,(2,7),(4,3),9,10,(6,8),1	11,5,7,2,(4,3,9),(10,6),8,1	11,7,5,2,(4,9),6,3,10,(1,8)			6-8	510.0	3.0
201735050101	ダ	左	1400	曇	良	11:30	C2六組		2017-5-1	1	盛岡	3			4.0	290.0	2.0	4.0	180.0	2.0	7.0	310	4.0				4-7	870.0	5.0	4-7	300	5.0	3-4	130	1.0	3-7	300	4.0	4=>7	1490.0	5.0	3-4-7	480.0	2.0	4=>7=>3	3280.0	10.0			7,(4,6),5,1,2,3	7453612					
201735050102	ダ	左	1400	曇	良	12:05	C2五組		2017-5-1	1	盛岡	3			5.0	780.0	3.0	5.0	250.0	3.0	2.0	120	1.0				2-5	660.0	2.0	2-5	160	2.0	1-5	250	4.0	1-2	110	1.0	5=>2	1740.0	6.0	1-2-5	300.0	1.0	5=>2=>1	3250.0	7.0			7654213	7,5,2,6,4,1-3					
201735050103	ダ	左	1400	曇	良	12:40	C2四組		2017-5-1	1	盛岡	3			3.0	200.0	1.0	3.0	170.0	2.0	1.0	380	4.0				1-3	820.0	4.0	1-3	240	4.0	2-3	140	1.0	1-2	250	5.0	3=>1	1300.0	7.0	1-2-3	550.0	2.0	3=>1=>2	2930.0	10.0			1,2,3,(6,5),4,7	(1,3),2,6,(4,7),5					
201735050104	ダ	左	1400	曇	良	13:15	C2三組		2017-5-1	1	盛岡	3			8.0	240.0	1.0	8.0	130.0	1.0	7.0	670	8.0	2.0	230.0	5.0	7-8	3480.0	14.0	7-8	980	13.0	2-8	660	11.0	2-7	1,850	21.0	8=>7	5150.0	23.0	2-7-8	5020.0	23.0	8=>7=>2	36090.0	130.0			(4,8),7,2,1,5,6,3	(4,8),7,2,5,1,6,3					
201735050105	ダ	左	1400	曇	良	13:55	C2二組		2017-5-1	1	盛岡	3			5.0	320.0	2.0	5.0	130.0	2.0	6.0	160	4.0	2.0	110.0	1.0	5-6	1620.0	7.0	5-6	420	5.0	2-5	150	1.0	2-6	380	4.0	5=>6	2150.0	8.0	2-5-6	860.0	3.0	5=>6=>2	7060.0	23.0			16854273	1,6,5,(4,2),8,3,7					
201735050106	ダ	左	1400	曇	良	14:35	C2一組		2017-5-1	1	盛岡	3			8.0	540.0	3.0	8.0	140.0	2.0	1.0	280	4.0	5.0	150.0	3.0	1-8	2150.0	6.0	1-8	580	5.0	5-8	300	3.0	1-5	670	6.0	8=>1	3000.0	10.0	1-5-8	2080.0	6.0	8=>1=>5	15550.0	46.0			3,6,5,8,(4,7),1,2	(3,6),5,8,7,(1,4),2					
201735050107	ダ	左	1000	曇	良	15:15	盛岡南部鉄器賞		2017-5-1	1	盛岡	3			2.0	150.0	1.0	2.0	110.0	2.0	7.0	100	1.0	6.0	200.0	6.0	2-7	200.0	1.0	2-7	130	1.0	2-6	270	4.0	6-7	390	7.0	2=>7	270.0	1.0	2-6-7	680.0	2.0	2=>7=>6	1600.0	3.0			2,7,(3,9),6,1,4,8,5	2,7,6,3,(4,9),1-8,5			2-7	180.0	1.0
201735050108	ダ	左	1400	曇	良	15:55	姫神山賞		2017-5-1	1	盛岡	3			8.0	120.0	1.0	8.0	110.0	1.0	1.0	710	7.0	2.0	220.0	5.0	1-8	2670.0	7.0	1-8	870	11.0	2-8	270	3.0	1-2	2,460	21.0	8=>1	2580.0	8.0	1-2-8	4570.0	15.0	8=>1=>2	15000.0	41.0			34857261.0	38254617.0					
201735050109	ダ	左	1600	曇	良	16:35	オオヤマザクラまつり		2017-5-1	1	盛岡	3			8.0	200.0	1.0	8.0	110.0	1.0	5.0	150	3.0	6.0	160.0	4.0	5-8	600.0	3.0	5-8	210	3.0	6-8	210	1.0	5-6	250	4.0	8=>5	1110.0	2.0	5-6-8	720.0	2.0	8=>5=>6	3160.0	4.0			978563421	(7,8),(5,6),9,(3,4),1,2			5-8	580.0	3.0
201735050110	ダ	左	1600	曇	良	17:10	上ノ橋ぎぼし賞		2017-5-1	1	盛岡	3			9.0	380.0	2.0	9.0	130.0	2.0	10.0	130	4.0	4.0	100.0	1.0	9-10	770.0	4.0	9-10	220	3.0	4-9	230	4.0	4-10	190	1.0	9=>10	1400.0	6.0	4-9-10	430.0	1.0	9=>10=>4	3480.0	9.0			9,10,8,(6,4),(7,2),1,5,3	9,10,6,4,(7,2),8,1,5-3			8-8	790.0	3.0
201735050111	ダ	左	1400	曇	良	17:45	石桜杯 		2017-5-1	1	盛岡	3	(別定)		4.0	110.0	1.0	4.0	110.0	1.0	2.0	340	5.0	5.0	330.0	4.0	2-4	620.0	3.0	2-4	250	3.0	4-5	320	4.0	2-5	1,320	13.0	4=>2	590.0	3.0	2-4-5	1590.0	7.0	4=>2=>5	3280.0	13.0			(8,5,7,10,4),(6,9),(2,3),1	(8,5,4),7,10,3,6,9,2,1			2-4	480.0	2.0
201735050601	ダ	左	1200	雨	稍重	11:30	C2二十一組		2017-5-6	1	盛岡	4			2.0	180.0	1.0	2.0	100.0	1.0	5.0	160	4.0	4.0	120.0	3.0	2-5	660.0	2.0	2-5	250	3.0	2-4	230	2.0	4-5	400	8.0	2=>5	910.0	4.0	2-4-5	980.0	4.0	2=>5=>4	3190.0	10.0			21753684.0	27156438.0					
201735050602	ダ	左	1200	雨	稍重	12:05	C2二十組		2017-5-6	1	盛岡	4			3.0	230.0	1.0	3.0	140.0	2.0	8.0	270	6.0	5.0	190.0	4.0	3-8	1390.0	7.0	3-8	720	12.0	3-5	550	8.0	5-8	640	9.0	3=>8	2080.0	8.0	3-5-8	3520.0	18.0	3=>8=>5	15210.0	63.0			35846172.0	38546127.0					
