	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200946010502	ダ	右	1400	晴	重	11:20	3歳5		2009-1-5	21	金沢	4	(馬齢)		7.0	120.0	1.0	7.0	100	1.0	9.0	120	2.0	4.0	130	3.0	7-8	350.0	2.0	7-9	370.0	2.0	7-9	140	1.0	4-7	150	2.0	4-9	500	7.0	7=>8	470.0	2.0	7=>9	430.0	2.0	4-7-9	440.0	1.0	7=>9=>4	1190.0	2.0	(6,9),10,7,5,4,3,1,8,2	6,9,10,7,3,(1,4),5,8,2	9,6,7,10,4,(3,1),5,8,2	97461310582		
200946010503	ダ	右	1400	晴	重	11:50	3歳4		2009-1-5	21	金沢	4	(馬齢)		5.0	250.0	2.0	5.0	130	1.0	8.0	240	5.0	6.0	130	2.0				5-8	2660.0	8.0	5-8	770	11.0	5-6	170	1.0	6-8	590	9.0				5=>8	2920.0	10.0	5-6-8	1550.0	6.0	5=>8=>6	12140.0	42.0	(3,8),6,2,7,1,4,5	38621745	86537421	8,6,5,4,3,7,2-1		
200946010504	ダ	右	1300	晴	重	12:20	C24		2009-1-5	21	金沢	4	(馬齢)		2.0	130.0	1.0	2.0	110	1.0	8.0	280	5.0	7.0	240	4.0	2-7	220.0	1.0	2-8	470.0	3.0	2-8	250	3.0	2-7	210	1.0	7-8	760	11.0	2=>7	200.0	1.0	2=>8	470.0	3.0	2-7-8	690.0	2.0	2=>8=>7	1770.0	6.0	28105716943	28110579634	28101957346	28791105436		
200946010505	ダ	右	1400	晴	重	12:50	C23		2009-1-5	21	金沢	4	(馬齢)		7.0	240.0	1.0	7.0	110	1.0	9.0	180	3.0	5.0	310	6.0	7-8	230.0	1.0	7-9	420.0	1.0	7-9	190	1.0	5-7	610	9.0	5-9	1,220	16.0	7=>8	430.0	1.0	7=>9	770.0	1.0	5-7-9	1890.0	8.0	7=>9=>5	4690.0	14.0	76109845123	(6,7),9,10,8,4,5,2,1,3	7,(9,10),8,(6,5),4-2,1,3	79105486123		
200946010506	ダ	右	1500	晴	重	13:25	C22		2009-1-5	21	金沢	4	(馬齢)		6.0	200.0	1.0	6.0	130	3.0	5.0	110	1.0	8.0	190	5.0	5-6	170.0	1.0	5-6	150.0	1.0	5-6	130	1.0	6-8	220	3.0	5-8	300	4.0	6=>5	310.0	1.0	6=>5	300.0	1.0	5-6-8	360.0	1.0	6=>5=>8	1160.0	2.0	(4,5,7),8,9,6,1,2,3	457689123	587694213	586972134		
200946010507	ダ	右	1400	晴	重	14:00	B12		2009-1-5	21	金沢	4	(馬齢)		7.0	290.0	2.0	7.0	110	1.0	3.0	120	2.0							3-7	160.0	1.0	3-7	100	1.0	6-7	200	2.0	3-6	260	5.0				7=>3	380.0	2.0	3-6-7	340.0	2.0	7=>3=>6	1130.0	3.0	(3,4,7),6,2,1,5	3467215	(3,4),7,6,2,1,5	3,4,(6,7),(5,2),1		
200946010508	ダ	右	1500	曇	重	14:35	寒椿特別 		2009-1-5	21	金沢	4	(馬齢)		9.0	200.0	1.0	9.0	140	2.0	10.0	750	8.0	7.0	1,420	9.0	8-8	2950.0	10.0	9-10	4090.0	11.0	9-10	1,200	11.0	7-9	1,410	16.0	7-10	6,080	34.0	8=>8	3440.0	13.0	9=>10	4600.0	12.0	7-9-10	15470.0	33.0	9=>10=>7	98580.0	167.0	14597210836	1,4,5,(7,9),2,10,8,3,6	95471102836	9,5,(4,7),10,2,8,1,(3,6)		
200946010509	ダ	右	1500	曇	重	15:10	B13		2009-1-5	21	金沢	4	(馬齢)		5.0	190.0	1.0	5.0	140	2.0	8.0	170	3.0	9.0	180	5.0	5-7	600.0	4.0	5-8	660.0	2.0	5-8	360	4.0	5-9	570	8.0	8-9	670	9.0	5=>7	1250.0	9.0	5=>8	1400.0	5.0	5-8-9	1620.0	5.0	5=>8=>9	5220.0	17.0	2,3,4,10,7,(1,9),(5,8),6	23411079568	10143295876	1,10,9,(5,8),3,4,6,2,7		
200946010510	ダ	右	1900	曇	重	15:45	新春特別 		2009-1-5	21	金沢	4	(別定)		6.0	160.0	1.0	6.0	130	1.0	5.0	670	6.0							5-6	4510.0	10.0	5-6	1,140	12.0	2-6	140	1.0	2-5	920	11.0				6=>5	7010.0	16.0	2-5-6	4050.0	9.0	6=>5=>2	16430.0	38.0	1354627	1354627	5,2,4,(1,3),6,7	6524371		
200946040501	ダ	右	1300	晴	重	10:50	C45		2009-4-5	1	金沢	1	(定量)		6.0	310.0	2.0	6.0	100	1.0	1.0	100	2.0	2.0	230	5.0	1-6	150.0	1.0	1-6	140.0	1.0	1-6	110	1.0	2-6	340	4.0	1-2	300	3.0	6=>1	350.0	2.0	6=>1	290.0	2.0	1-2-6	440.0	2.0	6=>1=>2	1290.0	4.0	3,5,6,9,1,(7,8),2,4	356912874	356219784	631254987		
200946040502	ダ	右	1300	晴	重	11:20	一条ダンススタジオ特		2009-4-5	1	金沢	1	(定量)		4.0	200.0	1.0	4.0	110	1.0	5.0	140	2.0	7.0	160	4.0	4-5	250.0	1.0	4-5	250.0	1.0	4-5	130	1.0	4-7	190	3.0	5-7	180	2.0	4=>5	500.0	1.0	4=>5	470.0	1.0	4-5-7	260.0	1.0	4=>5=>7	790.0	1.0	539742816	359742816	543972816	5,4,7,3,2,9,8-1-6		
200946040503	ダ	右	1400	晴	重	11:50	C43		2009-4-5	1	金沢	1	(定量)		5.0	140.0	1.0	5.0	100	1.0	7.0	220	5.0	6.0	100	2.0	5-7	1020.0	5.0	5-7	1160.0	4.0	5-7	330	6.0	5-6	120	1.0	6-7	440	8.0	5=>7	1570.0	5.0	5=>7	1160.0	5.0	5-6-7	620.0	3.0	5=>7=>6	3320.0	11.0	23569411087	25369410178	(2,5),3,6,9,4,(1,10),7,8	5,6,2,9,3,1,7,4,10-8		
200946040504	ダ	右	1400	晴	重	12:25	純子・美和子、合格記		2009-4-5	1	金沢	1	(定量)		4.0	310.0	2.0	4.0	100	2.0	1.0	100	1.0	7.0	120	3.0	1-4	240.0	1.0	1-4	250.0	1.0	1-4	130	1.0	4-7	200	3.0	1-7	150	2.0	4=>1	640.0	3.0	4=>1	630.0	3.0	1-4-7	320.0	1.0	4=>1=>7	1250.0	3.0	1,3,4,10,7,5,8,(2,6),9	1,3,(7,4),10,5,9,6,8,2	14371059826	(1,4),(7,3),10-5,9,2,8,6		
200946040505	ダ	右	1500	晴	重	13:00	スピカ特別 		2009-4-5	1	金沢	1	(定量)		2.0	220.0	1.0	2.0	140	2.0	3.0	180	4.0	8.0	160	3.0	2-3	1020.0	4.0	2-3	1140.0	4.0	2-3	510	6.0	2-8	880	11.0	3-8	1,410	14.0	2=>3	1740.0	6.0	2=>3	1390.0	5.0	2-3-8	8400.0	20.0	2=>3=>8	26250.0	70.0	37268514109	32716584109	32751610849	23710156849		
200946040506	ダ	右	1400	晴	重	13:40	3歳B　2		2009-4-5	1	金沢	1	(定量)		11.0	180.0	1.0	11.0	120	1.0	6.0	120	2.0	3.0	330	7.0	6-8	250.0	1.0	6-11	240.0	1.0	6-11	150	1.0	3-11	480	6.0	3-6	510	8.0	8=>6	420.0	1.0	11=>6	420.0	1.0	3-6-11	740.0	3.0	11=>6=>3	1840.0	5.0	3478115962110	3478115269110	3117648510129	11,3,6,4,7,8,2,5,10,1-9		
200946040507	ダ	右	1500	晴	重	14:20	ペルセウス特別 		2009-4-5	1	金沢	1	(定量)		8.0	1260.0	5.0	8.0	440	5.0	9.0	1,700	9.0	11.0	540	7.0	7-7	25400.0	25.0	8-9	39290.0	43.0	8-9	2,300	24.0	8-11	2,910	28.0	9-11	5,270	39.0	7=>7	17270.0	43.0	8=>9	105430.0	85.0	8-9-11	55620.0	92.0	8=>9=>11	674440.0	572.0	2187493561011	2187953461011	2,(1,8),9,7,5,3,6,4,11,10	2,(9,8),7,1,5,11,3,6,10,4		
200946040508	ダ	右	1400	晴	重	14:55	大崎上島産・デコポン		2009-4-5	1	金沢	1	(定量)		8.0	350.0	2.0	8.0	110	1.0	10.0	190	4.0	4.0	190	3.0	7-8	300.0	1.0	8-10	1180.0	9.0	8-10	390	7.0	4-8	330	6.0	4-10	490	9.0	7=>8	630.0	3.0	8=>10	2370.0	21.0	4-8-10	1180.0	4.0	8=>10=>4	7240.0	25.0	9810745263	9,8,10,4,7,(2,5),6,3	8109475263	8104752693		
200946040509	ダ	右	1500	晴	重	15:35	セレブ範子バースデー		2009-4-5	1	金沢	1	(定量)		6.0	500.0	4.0	6.0	210	5.0	5.0	140	2.0	7.0	160	3.0	5-6	550.0	2.0	5-6	500.0	1.0	5-6	230	1.0	6-7	450	7.0	5-7	260	2.0	6=>5	960.0	2.0	6=>5	1280.0	4.0	5-6-7	490.0	1.0	6=>5=>7	3480.0	6.0	24697810531	24697810351	6,4,2,9,7,5,3,10,8-1	65274938101		
200946040510	ダ	右	1400	晴	重	16:10	開幕特別 		2009-4-5	1	金沢	1	(定量)		2.0	570.0	2.0	2.0	150	2.0	1.0	110	1.0	5.0	230	5.0	1-2	410.0	1.0	1-2	380.0	1.0	1-2	160	1.0	2-5	410	3.0	1-5	420	4.0	2=>1	820.0	3.0	2=>1	1090.0	3.0	1-2-5	910.0	2.0	2=>1=>5	3670.0	6.0	1110428719653	11,2,10,(4,7,8),1,9,3,5,6	2781011149356	2,7,1,8,10,9,(3,5),4,6,11		
200946040701	ダ	右	1300	晴	良	10:50	C35		2009-4-7	1	金沢	2	(定量)		2.0	120.0	1.0	2.0	100	2.0	3.0	100	1.0	6.0	110	3.0	2-3	190.0	1.0	2-3	220.0	1.0	2-3	110	1.0	2-6	240	3.0	3-6	360	6.0	2=>3	230.0	1.0	2=>3	210.0	1.0	2-3-6	370.0	2.0	2=>3=>6	670.0	2.0	236719584	2,3,6,1,9,7,(5,8),4	2,3,6,9,8,1,5,(4,7)	2,3-6,9,8,1,7,5,4		
200946040702	ダ	右	1300	晴	良	11:25	C34		2009-4-7	1	金沢	2	(定量)		5.0	580.0	3.0	5.0	100	2.0	2.0	250	5.0	3.0	100	1.0	2-5	1930.0	7.0	2-5	2510.0	11.0	2-5	880	11.0	3-5	170	1.0	2-3	410	6.0	5=>2	2470.0	10.0	5=>2	3440.0	15.0	2-3-5	1050.0	4.0	5=>2=>3	6930.0	23.0	2,(5,6),9,8,(4,7,10),3,1	25697410381	25697310418	(2,5),6,7,3,9,10,8,1,4		
200946040703	ダ	右	1400	晴	良	12:00	C33		2009-4-7	1	金沢	2	(定量)		2.0	140.0	1.0	2.0	100	1.0	3.0	110	2.0	4.0	380	4.0	2-3	280.0	2.0	2-3	260.0	2.0	2-3	160	2.0	2-4	1,040	6.0	3-4	1,230	8.0	2=>3	320.0	2.0	2=>3	280.0	2.0	2-3-4	2600.0	5.0	2=>3=>4	3460.0	9.0	23681017459	23861014759	23816104759	2,3,8,1,4,6,7,(9,10,5)		
200946040704	ダ	右	1500	晴	良	12:35	C32		2009-4-7	1	金沢	2	(定量)		5.0	700.0	2.0	5.0	190	2.0	7.0	750	7.0	6.0	710	6.0	5-7	9140.0	17.0	5-7	12170.0	18.0	5-7	1,830	15.0	5-6	1,240	12.0	6-7	4,910	27.0	5=>7	18170.0	28.0	5=>7	14370.0	26.0	5-6-7	91360.0	57.0	5=>7=>6	569650.0	300.0	1,2,4,9,(5,6,8),7,3	(1,2),4,9,8,5,6,7,3	(1,2),4,5,9,8,6,7,3	124569783		
200946040705	ダ	右	1400	晴	良	13:10	リゲル特別 		2009-4-7	1	金沢	2	(定量)		5.0	170.0	1.0	5.0	110	1.0	3.0	150	3.0	7.0	470	7.0	3-5	1350.0	6.0	3-5	1390.0	5.0	3-5	510	3.0	5-7	1,830	15.0	3-7	2,860	20.0	5=>3	1760.0	7.0	5=>3	1200.0	3.0	3-5-7	7200.0	26.0	5=>3=>7	18550.0	55.0	1169475312108	1169754132108	11,6,7,9,5,4,3,1,2,(8,10)	(6,5),11,(3,7),4,9,8,10,1,2		
200946040706	ダ	右	1500	晴	良	13:45	B43		2009-4-7	1	金沢	2	(定量)		9.0	340.0	2.0	9.0	100	2.0	4.0	100	1.0	7.0	110	3.0	4-8	180.0	1.0	4-9	210.0	1.0	4-9	120	1.0	7-9	220	4.0	4-7	210	3.0	8=>4	670.0	2.0	9=>4	570.0	2.0	4-7-9	340.0	1.0	9=>4=>7	1310.0	3.0	691823745	691283745	962418735	924687153		
200946040707	ダ	右	1400	晴	良	14:20	3歳A　2		2009-4-7	1	金沢	2	(定量)		3.0	340.0	2.0	3.0	190	3.0	10.0	330	5.0	4.0	480	7.0	3-8	360.0	1.0	3-10	2630.0	9.0	3-10	470	5.0	3-4	820	8.0	4-10	1,780	18.0	3=>8	860.0	3.0	3=>10	3910.0	12.0	3-4-10	5110.0	13.0	3=>10=>4	24930.0	67.0	3,10,1,11,(4,8),5,9,6,7,2	3101118459672	3101148152976	3101145271968		
200946040708	ダ	右	1400	晴	良	14:55	パンジー賞 		2009-4-7	1	金沢	2	(定量)		12.0	12230.0	9.0	12.0	1,380	11.0	9.0	550	6.0	6.0	120	1.0	7-8	4310.0	11.0	9-12	67710.0	46.0	9-12	16,030	47.0	6-12	1,760	14.0	6-9	1,160	10.0	8=>7	14310.0	21.0	12=>9	831140.0	112.0	6-9-12	21830.0	40.0	12=>9=>6	696420.0	491.0	5,6,9,10,11,12,3,8,4,7,(1,2)	569121011384721	(6,12),(5,9),10,3,11,4,8,7,2,1	129638741151021		
200946041201	ダ	右	1300	晴	良	10:50	C47		2009-4-12	1	金沢	3	(定量)		6.0	110.0	1.0	6.0	100	1.0	2.0	200	4.0	5.0	120	2.0				2-6	400.0	2.0	2-6	230	3.0	5-6	120	1.0	2-5	170	2.0				6=>2	570.0	2.0	2-5-6	440.0	1.0	6=>2=>5	1420.0	3.0	26781435	26784135	26784153	62754183		
200946041202	ダ	右	1300	晴	良	11:20	C46		2009-4-12	1	金沢	3	(定量)		8.0	210.0	1.0	8.0	110	1.0	2.0	120	2.0	6.0	230	5.0				2-8	190.0	1.0	2-8	110	1.0	6-8	320	6.0	2-6	250	3.0				8=>2	380.0	2.0	2-6-8	450.0	2.0	8=>2=>6	1440.0	5.0	86234715	62873415	68723451	68237415		
200946041203	ダ	右	1400	晴	良	11:50	3歳B　4		2009-4-12	1	金沢	3	(定量)		2.0	2040.0	5.0	2.0	570	6.0	10.0	330	4.0	4.0	310	3.0	2-8	2460.0	9.0	2-10	2440.0	9.0	2-10	790	9.0	2-4	1,770	22.0	4-10	930	10.0	2=>8	3440.0	13.0	2=>10	5990.0	24.0	2-4-10	4620.0	15.0	2=>10=>4	28930.0	94.0	48610593721	46851032971	48510673219	45210873169		
200946041204	ダ	右	1400	晴	良	12:20	3歳B　3		2009-4-12	1	金沢	3	(定量)		2.0	1400.0	6.0	2.0	310	6.0	7.0	140	1.0	8.0	480	9.0	2-6	2630.0	11.0	2-7	3030.0	14.0	2-7	750	10.0	2-8	960	15.0	7-8	1,170	17.0	2=>6	6930.0	27.0	2=>7	6220.0	26.0	2-7-8	12470.0	37.0	2=>7=>8	79550.0	216.0	3562847111109	3562847101119	3568210749111	2581037469111		
200946041205	ダ	右	1400	晴	良	12:55	C13		2009-4-12	1	金沢	3	(定量)		8.0	250.0	1.0	8.0	120	1.0	1.0	190	5.0	6.0	160	3.0	1-7	710.0	4.0	1-8	670.0	3.0	1-8	240	2.0	6-8	150	1.0	1-6	250	3.0	7=>1	1010.0	5.0	8=>1	750.0	3.0	1-6-8	600.0	1.0	8=>1=>6	1720.0	5.0	38619742510	38619472510	83691475210	83619745210		
200946041206	ダ	右	1500	晴	良	13:30	C12		2009-4-12	1	金沢	3	(定量)		10.0	130.0	1.0	10.0	100	1.0	3.0	250	5.0	8.0	160	3.0	3-8	1660.0	5.0	3-10	3340.0	10.0	3-10	810	9.0	8-10	190	1.0	3-8	2,080	20.0	8=>3	3080.0	7.0	10=>3	3930.0	10.0	3-8-10	3750.0	12.0	10=>3=>8	27240.0	51.0	39108751246	39108751426	91083742651	10983426751		
200946041207	ダ	右	1500	晴	良	14:10	シリウス特別 		2009-4-12	1	金沢	3	(定量)		6.0	610.0	2.0	6.0	130	3.0	1.0	120	2.0	9.0	120	1.0	1-6	180.0	1.0	1-6	170.0	1.0	1-6	120	1.0	6-9	360	6.0	1-9	170	2.0	6=>1	560.0	2.0	6=>1	630.0	2.0	1-6-9	520.0	3.0	6=>1=>9	2550.0	8.0	6892151011734	6891210534117	6291108354117	6291108345117		
200946041208	ダ	右	1400	晴	良	14:45	渡部ブライダルカップ		2009-4-12	1	金沢	3	(定量)		6.0	190.0	1.0	6.0	130	1.0	3.0	160	2.0	8.0	160	3.0				3-6	890.0	4.0	3-6	400	5.0	6-8	380	4.0	3-8	1,070	16.0				6=>3	1240.0	4.0	3-6-8	2050.0	7.0	6=>3=>8	6320.0	20.0	35876412	35864172	35618472	36145872		
200946041301	ダ	右	1300	晴	良	10:50	C37		2009-4-13	1	金沢	4	(定量)		5.0	150.0	1.0	5.0	130	1.0	1.0	150	3.0							1-5	280.0	2.0	1-5	340	4.0	5-6	320	2.0	1-6	1,290	7.0				5=>1	300.0	2.0	1-5-6	960.0	4.0	5=>1=>6	2200.0	8.0	561243	561234	562134	562134		
200946041302	ダ	右	1300	晴	良	11:25	C36		2009-4-13	1	金沢	4	(定量)		3.0	110.0	1.0	3.0	100	1.0	7.0	120	2.0	8.0	310	5.0				3-7	270.0	2.0	3-7	200	1.0	3-8	480	6.0	7-8	1,260	16.0				3=>7	270.0	2.0	3-7-8	1410.0	7.0	3=>7=>8	1940.0	8.0	37281654	37281654	37281564	37281564		
200946041303	ダ	右	1300	晴	良	12:00	3歳B　5		2009-4-13	1	金沢	4	(定量)		1.0	1050.0	5.0	1.0	200	3.0	4.0	250	4.0	2.0	390	7.0	1-4	10680.0	19.0	1-4	4230.0	14.0	1-4	1,490	15.0	1-2	1,970	22.0	2-4	740	9.0	1=>4	13240.0	31.0	1=>4	7690.0	26.0	1-2-4	15830.0	32.0	1=>4=>2	300180.0	291.0	139452687	139425687	134927568	1,4,9,2,3,7-5,8,6		
200946041304	ダ	右	1400	晴	良	12:35	C24		2009-4-13	1	金沢	4	(定量)		5.0	170.0	1.0	5.0	100	1.0	1.0	130	2.0	8.0	1,360	8.0	1-5	220.0	1.0	1-5	200.0	1.0	1-5	160	1.0	5-8	1,750	14.0	1-8	4,240	22.0	5=>1	550.0	3.0	5=>1	500.0	2.0	1-5-8	5730.0	13.0	5=>1=>8	17440.0	42.0	257984613	257984163	257891463	528174963		
200946041305	ダ	右	1400	晴	良	13:10	C23		2009-4-13	1	金沢	4	(定量)		1.0	190.0	1.0	1.0	130	2.0	5.0	100	1.0	10.0	210	5.0	1-5	180.0	1.0	1-5	180.0	1.0	1-5	140	1.0	1-10	720	10.0	5-10	390	5.0	1=>5	400.0	2.0	1=>5	360.0	2.0	1-5-10	730.0	3.0	1=>5=>10	2250.0	7.0	(1,3,4,8),2,10,9,6,5,7	(1,3,4,8),10,2,9,5,6,7	15438109276	15103489276		
200946041306	ダ	右	1500	晴	良	13:45	C22		2009-4-13	1	金沢	4	(定量)		7.0	610.0	3.0	7.0	310	6.0	8.0	140	2.0	6.0	270	3.0	7-7	890.0	2.0	7-8	1350.0	5.0	7-8	570	7.0	6-7	2,200	22.0	6-8	720	10.0	7=>7	1080.0	3.0	7=>8	2040.0	8.0	6-7-8	3350.0	10.0	7=>8=>6	30210.0	87.0	46938725110	46938725110	(6,9),4,8,7,2,3,5,10,1	69487325110		
200946041307	ダ	右	1400	晴	良	14:20	プロキオン特別 		2009-4-13	1	金沢	4	(定量)		4.0	140.0	1.0	4.0	120	1.0	10.0	150	3.0	5.0	160	4.0	4-8	750.0	3.0	4-10	2310.0	6.0	4-10	710	6.0	4-5	190	2.0	5-10	1,850	19.0	4=>8	740.0	3.0	4=>10	2300.0	7.0	4-5-10	2610.0	9.0	4=>10=>5	13090.0	41.0	7,9,10,4,3,1,8,6,2-5	(7,9,10),4,3,1,8,6,2,5	(7,9,10),1,4,3,6,8,2,5	10743916528		
200946041308	ダ	右	1400	晴	良	14:55	B13		2009-4-13	1	金沢	4	(定量)		7.0	5760.0	8.0	7.0	1,120	7.0	2.0	420	6.0	8.0	1,530	9.0	2-7	1950.0	7.0	2-7	8880.0	26.0	2-7	2,430	23.0	7-8	4,000	28.0	2-8	1,550	18.0	7=>2	6050.0	13.0	7=>2	58890.0	71.0	2-7-8	39550.0	73.0	7=>2=>8	247580.0	427.0	(6,4,3),8,1,10,5,7,9,2	13468105729	43181067952	34710186295		
200946041309	ダ	右	1500	晴	良	15:30	B12		2009-4-13	1	金沢	4	(定量)		7.0	760.0	4.0	7.0	260	5.0	3.0	130	1.0	6.0	820	10.0	3-7	810.0	3.0	3-7	1280.0	4.0	3-7	350	4.0	6-7	6,530	34.0	3-6	5,100	31.0	7=>3	2570.0	15.0	7=>3	2950.0	14.0	3-6-7	23920.0	62.0	7=>3=>6	134380.0	305.0	37104918265	37104981526	(3,7),4,10,5,8,9,2,1,6	73410918526		
