	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201645010204	ダ	左	1600	晴	良	12:50	C2五　六		2016-1-2	11	川崎	2			2	330	2	2.0	130	1.0	12.0	430	6.0	11.0	710	9.0	2-8	1950.0	8.0	2-12	2550	9	2-12	620	6	2-11	1,470	16	11-12	3,530	28	2=>8	2800.0	9.0	2=>12	4420	16	2-11-12	15490	42	2=>12=>11	54430	144	11,6,8,2,1,3,12,4,(5,10),7,9	11,2,1,8,3,12,4,5,10,(9,7)	11,2,3,8,1,12,5,4,(10,7),9	(11,2),3,1,12,4,(8,5),7,10,9	13.0 - 11.1 - 13.0 - 14.0 - 12.5 - 13.2 - 13.8 - 13.6	13.0 - 24.1 - 37.1 - 51.1 - 63.6 - 76.8 - 90.6 - 104.2 (37.1-40.6)
201645010205	ダ	左	1400	晴	良	13:20	C3七　八九		2016-1-2	11	川崎	2			3	340	2	3.0	130	2.0	8.0	130	1.0	5.0	150	3.0	3-7	450.0	1.0	3-8	580	1	3-8	210	1	3-5	340	3	5-8	330	2	3=>7	970.0	2.0	3=>8	1150	1	3-5-8	940	1	3=>8=>5	3870	1	(5,3,6),1,10,2,8,(7,4,9)	5,3,6,1,2,10,8,(4,9),7	5,3,1,(6,2),8,10,7,9,4	(5,3),1,8,2,7,4,10,(6,9)	13.0 - 11.9 - 13.2 - 12.3 - 13.3 - 13.7 - 12.9	13.0 - 24.9 - 38.1 - 50.4 - 63.7 - 77.4 - 90.3 (38.1-39.9)
201645010206	ダ	左	1400	晴	良	13:50	C3七　八九		2016-1-2	11	川崎	2			5	3980	8	5.0	590	8.0	2.0	250	5.0	4.0	130	1.0	2-5	4520.0	17.0	2-5	6980	23	2-5	1,920	25	4-5	1,120	15	2-4	480	5	5=>2	10340.0	38.0	5=>2	14630	44	2-4-5	7380	29	5=>2=>4	74980	227	281011594123617	2,8,10,11,(5,9),4,12,3,6,1,7	5,(2,11),9,8,4,10,12,3,(1,6,7)	2,5,(11,9),10,4,8,12,(3,1),6,7	13.0 - 12.3 - 13.5 - 12.5 - 12.8 - 13.9 - 13.5	13.0 - 25.3 - 38.8 - 51.3 - 64.1 - 78.0 - 91.5 (38.8-40.2)
201645010207	ダ	左	900	晴	良	14:20	旋風賞		2016-1-2	11	川崎	2			1	340	2	1.0	120	1.0	5.0	130	2.0	10.0	450	7.0	1-5	420.0	1.0	1-5	410	1	1-5	220	1	1-10	840	14	5-10	780	10	1=>5	880.0	1.0	1=>5	760	1	1-5-10	2120	7	1=>5=>10	7110	22			(4,5),6,10,(1,8),7,(2,9),3	(4,5),6,1,(7,10),8,2,9,3	6.7 - 11.0 - 11.9 - 13.1 - 12.7	6.7 - 17.7 - 29.6 - 42.7 - 55.4 (29.6-37.7)
201645010208	ダ	左	1400	晴	良	14:50	C2五　六		2016-1-2	11	川崎	2			6	150	1	6.0	100	1.0	11.0	130	2.0	3.0	210	5.0	5-8	240.0	1.0	6-11	280	1	6-11	160	1	3-6	420	5	3-11	510	7	5=>8	350.0	1.0	6=>11	360	1	3-6-11	930	3	6=>11=>3	2400	3	765911312104821	6,7,5,9,3,(10,11),4,12,8,1,2	6,7,5,9,3,11,10,4,12,(2,1,8)	6,7,5,(3,9),11,10,4,2,1,12,8	12.8 - 12.9 - 13.1 - 11.5 - 12.6 - 13.7 - 13.7	12.8 - 25.7 - 38.8 - 50.3 - 62.9 - 76.6 - 90.3 (38.8-40.0)
201645010209	ダ	左	1600	晴	良	15:25	ニューイヤー特別 		2016-1-2	11	川崎	2			9	320	2	9.0	160	2.0	14.0	220	3.0	4.0	410	5.0	6-8	1390.0	7.0	9-14	2110	7	9-14	670	7	4-9	660	6	4-14	1,570	15	6=>8	1990.0	6.0	9=>14	3380	8	4-9-14	5350	16	9=>14=>4	21980	55	6,(2,7,10),1,9,5,11,4,8,3,(12,13),14	6,2,7,(9,10),1,11,5,8,4,13,3,12,14	(6,2),(9,7,10),(1,5,11),13,8,4,3,12,14	(6,2,9),(1,5),3,(4,11),14,12,8,7,13,10	12.7 - 11.2 - 12.6 - 14.0 - 12.6 - 13.5 - 14.2 - 13.0	12.7 - 23.9 - 36.5 - 50.5 - 63.1 - 76.6 - 90.8 - 103.8 (36.5-40.7)
201645010210	ダ	左	1500	晴	良	16:00	13thゴールデンホ 		2016-1-2	11	川崎	2	(別定)		11	3100	8	11.0	690	9.0	13.0	560	7.0	6.0	2,410	13.0	7-8	3540.0	13.0	11-13	11120	30	11-13	2,160	25	6-11	17,230	77	6-13	13,020	68	7=>8	6280.0	24.0	11=>13	23570	57	6-11-13	305440	272	11=>13=>6	1179240	1245	11,13,(6,8),9,7,4,14,2,1,12,(3,10),5	11,13,6,8,7,9,4,2,14,12,(1,10),3,5	11,13,9,(6,7,8,12,5),14,2,10,3,1,4	(11,13),(6,9),(7,5),12,2,(14,10),1,3,8,4	6.0 - 11.2 - 12.6 - 13.9 - 12.3 - 13.0 - 13.7 - 13.4	6.0 - 17.2 - 29.8 - 43.7 - 56.0 - 69.0 - 82.7 - 96.1 (29.8-40.1)
201645010211	ダ	左	1600	晴	良	16:35	初富士賞 		2016-1-2	11	川崎	2			9	240	1	9.0	120	2.0	2.0	200	5.0	3.0	120	1.0	2-8	1830.0	9.0	2-9	1840	8	2-9	410	8	3-9	190	1	2-3	380	7	8=>2	2350.0	9.0	9=>2	2350	11	2-3-9	1240	5	9=>2=>3	7020	23	372948615	372948165	379284165	3,(2,7),9,4,8,1,5,6	12.8 - 11.9 - 13.1 - 13.8 - 12.0 - 12.6 - 13.6 - 12.5	12.8 - 24.7 - 37.8 - 51.6 - 63.6 - 76.2 - 89.8 - 102.3 (37.8-38.7)
201645010212	ダ	左	1500	晴	良	17:10	初夢特別 		2016-1-2	11	川崎	2			1	320	1	1.0	150	2.0	5.0	160	3.0	8.0	160	4.0	1-5	350.0	1.0	1-5	760	3	1-5	270	3	1-8	250	1	5-8	340	4	1=>5	760.0	2.0	1=>5	1270	3	1-5-8	980	3	1=>5=>8	4970	10	2,5,8,1,6,11,(3,4,9)-10,12	2,5,(1,8),6,11,3,9,4,(10,12)	(2,5,8),11,1,6,3,9,12,10,4	(2,5),1,8,3,6,11,9,12,(4,10)	5.7 - 11.5 - 13.1 - 13.8 - 12.0 - 12.8 - 13.7 - 13.0	5.7 - 17.2 - 30.3 - 44.1 - 56.1 - 68.9 - 82.6 - 95.6 (30.3-39.5)
201645010301	ダ	左	1400	晴	良	11:20	3歳8　ロ		2016-1-3	11	川崎	3	24万円未満		4	200	1	4.0	120	1.0	1.0	160	3.0	6.0	210	5.0				1-4	680	3	1-4	300	4	4-6	360	5	1-6	800	11				4=>1	1010	4	1-4-6	1440	6	4=>1=>6	5280	17	34812756	34182756	34128675	4,3,1,2,8,6,(5,7)	13.1 - 12.8 - 14.2 - 12.7 - 13.7 - 15.1 - 13.9	13.1 - 25.9 - 40.1 - 52.8 - 66.5 - 81.6 - 95.5 (40.1-42.7)
201645010302	ダ	左	1400	晴	良	11:50	3歳7　イ		2016-1-3	11	川崎	3	24万円未満		7	150	1	7.0	100	1.0	8.0	120	2.0	4.0	810	9.0	7-8	200.0	1.0	7-8	260	1	7-8	170	1	4-7	1,930	22	4-8	2,580	26	7=>8	380.0	1.0	7=>8	370	1	4-7-8	5920	18	7=>8=>4	13210	42	5,7,8,3,9,6,4,(1,2)	578369421	7,8,5,3,9,(4,6),2,1	783549261	13.6 - 13.1 - 14.2 - 12.0 - 12.9 - 14.7 - 13.5	13.6 - 26.7 - 40.9 - 52.9 - 65.8 - 80.5 - 94.0 (40.9-41.1)
201645010303	ダ	左	1500	晴	良	12:20	C3四　五六		2016-1-3	11	川崎	3			7	660	4	7.0	250	4.0	11.0	260	5.0	10.0	220	3.0	6-8	1400.0	8.0	7-11	2860	12	7-11	1,010	13	7-10	920	11	10-11	700	9	6=>8	3060.0	14.0	7=>11	5950	23	7-10-11	6060	21	7=>11=>10	43700	146	371225811410169	3,7,12,2,4,5,8,11,10,(1,6),9	7,3,12,11,4,2,8,10,5,(9,1,6)	7,3,4,12,(2,11),10,9,8,1,5,6	6.2 - 11.6 - 12.3 - 14.1 - 12.7 - 13.2 - 14.3 - 13.4	6.2 - 17.8 - 30.1 - 44.2 - 56.9 - 70.1 - 84.4 - 97.8 (30.1-40.9)
201645010304	ダ	左	1500	晴	良	12:50	C3四　五六		2016-1-3	11	川崎	3			2	2530	8	2.0	490	8.0	11.0	150	1.0	1.0	180	3.0	2-8	2430.0	10.0	2-11	3060	13	2-11	920	12	1-2	1,580	23	1-11	410	3	2=>8	7700.0	28.0	2=>11	8690	38	1-2-11	4950	19	2=>11=>1	48450	175	6,(7,10),5,1,12,3,2,9,8,11,4	6,7,10,5,1,3,12,2,9,(8,11),4	(6,7,10),3,1,2,12,(9,11,5),8,4	6,3,(1,7,10),(9,2),11,(8,4),12,5	6.2 - 11.7 - 12.6 - 13.6 - 12.2 - 13.4 - 14.7 - 13.2	6.2 - 17.9 - 30.5 - 44.1 - 56.3 - 69.7 - 84.4 - 97.6 (30.5-41.3)
201645010305	ダ	左	1500	晴	良	13:20	C3四　五六		2016-1-3	11	川崎	3			10	180	1	10.0	110	1.0	8.0	580	9.0	3.0	170	2.0	6-7	2290.0	10.0	8-10	3200	12	8-10	1,030	11	3-10	330	3	3-8	2,080	25	7=>6	3060.0	13.0	10=>8	4640	16	3-8-10	5510	22	10=>8=>3	24150	76	7,3,12,(1,11),13,2,6,10,9,5,8	7,3,12,(1,11),(2,13),6,10,9,5,8	7311121012135689	7310111218251369	5.9 - 11.9 - 12.5 - 13.9 - 12.5 - 13.1 - 14.2 - 13.4	5.9 - 17.8 - 30.3 - 44.2 - 56.7 - 69.8 - 84.0 - 97.4 (30.3-40.7)
201645010306	ダ	左	1400	晴	良	13:50	C2七　八		2016-1-3	11	川崎	3			5	1470	6	5.0	290	7.0	1.0	170	2.0	6.0	160	1.0	1-5	620.0	1.0	1-5	2900	14	1-5	920	13	5-6	1,120	16	1-6	310	1	5=>1	1510.0	4.0	5=>1	7580	28	1-5-6	3420	11	5=>1=>6	33510	123	591110476823112	(5,9),11,(4,10),(2,6,7),8,1,3,12	591174106281123	5,4,6,7,2,(9,1),(12,10),11,8,3	12.8 - 11.9 - 13.2 - 11.8 - 13.5 - 14.2 - 13.4	12.8 - 24.7 - 37.9 - 49.7 - 63.2 - 77.4 - 90.8 (37.9-41.1)
201645010307	ダ	左	1600	晴	良	14:20	C2七　八		2016-1-3	11	川崎	3			6	840	3	6.0	230	4.0	2.0	170	2.0	3.0	240	5.0	2-4	960.0	3.0	2-6	1630	5	2-6	430	4	3-6	1,160	14	2-3	710	8	4=>2	2900.0	9.0	6=>2	4040	12	2-3-6	3540	10	6=>2=>3	24260	67	6,9,12,11,2,13,7,3,8,5,(1,4,10),14	6,9,12,11,2,13,(3,7),(5,8),(1,10),4-14	6,12,9,(2,13),11,(3,7),8,5,10,1,4,14	6,2,13,(3,12),(9,7),5,8,1,4,11,10,14	13.4 - 12.3 - 13.7 - 13.6 - 12.2 - 13.2 - 14.2 - 12.7	13.4 - 25.7 - 39.4 - 53.0 - 65.2 - 78.4 - 92.6 - 105.3 (39.4-40.1)
201645010308	ダ	左	1500	晴	良	14:50	門松特別 		2016-1-3	11	川崎	3	100万円以上200万円未満		3	1020	5	3.0	450	5.0	11.0	810	8.0	4.0	220	3.0	3-8	7720.0	19.0	3-11	11700	36	3-11	3,710	39	3-4	710	7	4-11	1,540	16	3=>8	16580.0	39.0	3=>11	26790	70	3-4-11	17000	54	3=>11=>4	119940	341	10,(4,7),3,12,9,6,11,5,8,1,2	104739126511812	10,(4,7),9,3,12,11,6,2,5,8,1	10,4,9,7,(11,3),6,12,2,5,8,1	6.2 - 11.6 - 12.8 - 14.1 - 12.5 - 13.7 - 14.5 - 14.0	6.2 - 17.8 - 30.6 - 44.7 - 57.2 - 70.9 - 85.4 - 99.4 (30.6-42.2)
201645010309	ダ	左	900	晴	良	15:25	駿逸賞		2016-1-3	11	川崎	3			2	290	1	2.0	130	1.0	12.0	130	2.0	3.0	250	6.0	2-8	390.0	1.0	2-12	710	1	2-12	280	1	2-3	550	8	3-12	580	9	2=>8	850.0	1.0	2=>12	1180	1	2-3-12	2100	5	2=>12=>3	6640	7			2,3,1,8,(6,11),12,5,(7,9),4,10	2,(1,3),12,8,6,5,11,4,10,9,7	6.9 - 10.4 - 11.6 - 12.9 - 12.4	6.9 - 17.3 - 28.9 - 41.8 - 54.2 (28.9-36.9)
201645010310	ダ	左	1500	晴	良	16:00	宝船特別 		2016-1-3	11	川崎	3			1	200	1	1.0	110	1.0	10.0	170	4.0	6.0	150	3.0	1-8	570.0	1.0	1-10	690	3	1-10	270	2	1-6	340	4	6-10	500	9	1=>8	750.0	1.0	1=>10	920	3	1-6-10	1050	2	1=>10=>6	3520	7	81039157246	8,10,3,9,(1,5),7,2,(6,4)	(8,10),9,3,(5,7),1,(2,4),6	(8,10),3,1,9,5,(6,2),7,4	6.1 - 12.2 - 13.2 - 13.8 - 12.1 - 12.8 - 13.8 - 13.0	6.1 - 18.3 - 31.5 - 45.3 - 57.4 - 70.2 - 84.0 - 97.0 (31.5-39.6)
201645010401	ダ	左	1500	晴	良	11:20	C3一　二三		2016-1-4	11	川崎	4			1	3690	10	1.0	1,210	10.0	9.0	350	7.0	6.0	240	3.0	1-6	4550.0	19.0	1-9	15730	42	1-9	4,380	42	1-6	2,550	31	6-9	1,020	14	1=>6	14650.0	48.0	1=>9	24100	72	1-6-9	16670	60	1=>9=>6	88640	323	2,(4,12),13,1,3,10,11,7,9,6,5,14,8	2412131310711965148	2,7,(1,12,13),4,10,3,9,8,6,11,5,14	2,7,1,12,(10,4,13),(5,3),9,6,11,14,8	6.0 - 12.1 - 12.8 - 14.9 - 11.9 - 13.1 - 14.3 - 13.1	6.0 - 18.1 - 30.9 - 45.8 - 57.7 - 70.8 - 85.1 - 98.2 (30.9-40.5)
201645010402	ダ	左	1500	晴	良	11:50	C3一　二三		2016-1-4	11	川崎	4			7	240	1	7.0	140	1.0	12.0	150	2.0	10.0	280	6.0	5-7	540.0	2.0	7-12	790	2	7-12	300	2	7-10	530	4	10-12	1,190	16	5=>7	860.0	1.0	7=>12	1340	3	7-10-12	3370	9	7=>12=>10	11660	23	5,(1,12),14,8,9,11,(2,7),10,3,13,4,6	5,(1,12),14,8,9,2,11,7,10,13,3,4,6	5,(12,7),1,9,8,4,(11,2),10,14,3,13,6	12,7,5,(1,9),10,(8,2,4),3,11,6,13,14	5.9 - 11.2 - 12.5 - 14.1 - 12.3 - 13.4 - 14.2 - 13.5	5.9 - 17.1 - 29.6 - 43.7 - 56.0 - 69.4 - 83.6 - 97.1 (29.6-41.1)
201645010403	ダ	左	1500	晴	良	12:20	C3一　二三		2016-1-4	11	川崎	4			2	520	3	2.0	180	2.0	11.0	430	7.0	12.0	250	4.0	2-7	1590.0	8.0	2-11	4520	19	2-11	1,560	19	2-12	880	10	11-12	2,380	26	2=>7	3070.0	15.0	2=>11	7160	30	2-11-12	11420	39	2=>11=>12	58670	197	10126114812513937	10,12,6,11,(1,4),8,2,5,13,9,3,7	10,12,11,6,4,(1,8),2,5,9,3,13,7	10,12,6,11,1,2,4,9,8,(5,3),7,13	6.0 - 11.4 - 12.9 - 14.1 - 12.3 - 12.9 - 14.1 - 13.2	6.0 - 17.4 - 30.3 - 44.4 - 56.7 - 69.6 - 83.7 - 96.9 (30.3-40.2)
201645010404	ダ	左	1600	晴	良	12:50	若水特別 		2016-1-4	11	川崎	4	200万円以上		2	130	1	2.0	120	1.0	3.0	220	4.0							2-3	640	3	2-3	210	3	1-2	140	1	1-3	440	9				2=>3	1050	5	1-2-3	810	4	2=>3=>1	2430	9	2,4,(1,5),3,6	241536	245136	2,(1,5),4,6,3	13.2 - 12.8 - 14.1 - 14.8 - 12.8 - 13.3 - 13.2 - 12.9	13.2 - 26.0 - 40.1 - 54.9 - 67.7 - 81.0 - 94.2 - 107.1 (40.1-39.4)
201645010405	ダ	左	1400	晴	良	13:20	C2九　十11		2016-1-4	11	川崎	4			5	340	2	5.0	130	2.0	8.0	110	1.0	2.0	230	5.0	5-6	290.0	1.0	5-8	430	1	5-8	190	1	2-5	810	13	2-8	400	4	5=>6	660.0	1.0	5=>8	610	1	2-5-8	1230	3	5=>8=>2	4050	5	741025381129611	7,4,10,2,5,8,3,(1,12),9,6,11	7,4,(10,8),2,(5,9),3,12,1,11,6	8,7,2,(5,4),(9,10),3,1,12,11,6	12.9 - 12.6 - 13.8 - 12.0 - 12.9 - 13.8 - 12.9	12.9 - 25.5 - 39.3 - 51.3 - 64.2 - 78.0 - 90.9 (39.3-39.6)
201645010406	ダ	左	1400	晴	良	13:50	C2九　十11		2016-1-4	11	川崎	4			1	210	1	1.0	140	1.0	10.0	1,600	10.0	2.0	300	5.0	1-7	7150.0	16.0	1-10	11250	24	1-10	3,140	26	1-2	700	7	2-10	9,830	48	1=>7	10260.0	25.0	1=>10	17260	42	1-2-10	44790	77	1=>10=>2	204850	349	8,11,12,6,7,(1,2),10,9,4,3,5	8,11,12,6,7,(1,2),10,9,4,3,5	8,(11,12),6,7,2,1,9,10,(4,3),5	11,(8,12),7,(6,1),10,2,9,3,4,5	12.9 - 12.1 - 13.9 - 12.1 - 13.5 - 14.4 - 13.2	12.9 - 25.0 - 38.9 - 51.0 - 64.5 - 78.9 - 92.1 (38.9-41.1)
201645010407	ダ	左	1600	晴	良	14:20	C2九　十11		2016-1-4	11	川崎	4			2	6870	10	2.0	1,220	9.0	12.0	320	5.0	10.0	330	6.0	2-7	11490.0	23.0	2-12	33900	47	2-12	7,090	51	2-10	6,710	47	10-12	1,570	20	2=>7	50150.0	47.0	2=>12	84640	99	2-10-12	115410	162	2=>12=>10	1060620	1061	2,10,13,(1,3,8),11,(5,9),14,12,7,4,6	2,10,(1,13),(5,3,8),11,9,12,14,7-4,6	(2,10),(13,11),(5,1),14,9,12,(8,7),3,4,6	(2,10),5,12,13,11,9,(1,14),7,8,3,4,6	13.1 - 11.9 - 13.0 - 13.9 - 12.4 - 13.0 - 13.7 - 13.7	13.1 - 25.0 - 38.0 - 51.9 - 64.3 - 77.3 - 91.0 - 104.7 (38.0-40.4)
201645012501	ダ	左	1500	晴	良	11:30	3歳4　ロ		2016-1-25	12	川崎	1	74万円以上150万円未満		3	170	1	3.0	100	1.0	8.0	110	2.0	7.0	200	5.0				3-8	210	1	3-8	140	1	3-7	430	10	7-8	390	6				3=>8	420	1	3-7-8	750	3	3=>8=>7	2410	8	8671435	8671435	8,6,1,(7,3,4),5	8673145	6.5 - 12.4 - 13.4 - 14.4 - 12.7 - 13.5 - 14.1 - 13.2	6.5 - 18.9 - 32.3 - 46.7 - 59.4 - 72.9 - 87.0 - 100.2 (32.3-40.8)
201645012502	ダ	左	1500	晴	良	12:00	3歳3　イ		2016-1-25	12	川崎	1	74万円以上150万円未満		7	840	5	7.0	190	4.0	2.0	140	3.0	3.0	200	5.0	2-7	760.0	4.0	2-7	1300	8	2-7	320	7	3-7	560	10	2-3	360	8	7=>2	2460.0	15.0	7=>2	2400	16	2-3-7	2470	9	7=>2=>3	21900	66	742831659	742831659	7,(4,8),2,3,(1,5),6,9	728431596	6.4 - 12.2 - 13.3 - 14.6 - 12.8 - 13.3 - 14.5 - 13.2	6.4 - 18.6 - 31.9 - 46.5 - 59.3 - 72.6 - 87.1 - 100.3 (31.9-41.0)
