	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201648010207	ダ	右	1400	晴	良	13:55	株式会社丸増商会58		2016-1-2	21	名古屋	2	(定量)		6.0	1210.0	4.0	6.0	240.0	6.0	5.0	150	1.0	10.0	170.0	3.0	5-6	1230.0	4.0	5-6	390	6.0	6-10	380	4.0	5-10	270	2.0	6=>5	3900.0	16.0	5-6-10	2510.0	7.0	6=>5=>10	18520.0	59.0		5710691843211.0	5710986112314.0	5710621189314.0			5-6	1100.0	5.0
201648010208	ダ	右	1600	晴	良	14:30	サラB4組		2016-1-2	21	名古屋	2	(定量)		6.0	1170.0	4.0	6.0	300.0	4.0	2.0	2,370	10.0	4.0	3,040	11.0	2-6	28310.0	31.0	2-6	5,070	27.0	4-6	8,320	34.0	2-4	82,610	62.0	6=>2	66490.0	59.0	2-4-6	320260.0	153.0	6=>2=>4	2864490.0	831.0		891126532410117	8,9,3,1,12,(5,6),10,2,11,7,4	893125621111074			2-5	21120.0	21.0
201648010209	ダ	右	1400	晴	良	15:05	白鳥特別 		2016-1-2	21	名古屋	2	(定量)		7.0	250.0	2.0	7.0	150.0	2.0	8.0	680	6.0	2.0	250	3.0	7-8	1880.0	7.0	7-8	560	8.0	2-7	290	4.0	2-8	830	11.0	7=>8	2090.0	7.0	2-7-8	4430.0	15.0	7=>8=>2	14740.0	42.0		78652413.0	78456213.0	78452613.0					
201648010210	ダ	右	1600	晴	良	15:40	万両特別 		2016-1-2	21	名古屋	2	(定量)		2.0	1980.0	7.0	2.0	280.0	4.0	5.0	100	1.0	6.0	450	6.0	2-5	5120.0	12.0	2-5	820	11.0	2-6	3,010	21.0	5-6	660	9.0	2=>5	16060.0	28.0	2-5-6	10250.0	25.0	2=>5=>6	139860.0	162.0		83517642	83571642	(5,7),3,8,6,2,1,4					
201648010301	ダ	右	800	晴	良	10:40	サラC12組		2016-1-3	21	名古屋	3	(定量)		2.0	120.0	1.0	2.0	110.0	1.0	7.0	240	3.0				2-7	730.0	3.0	2-7	170	2.0	2-6	110	1.0	6-7	210	5.0	2=>7	930.0	4.0	2-6-7	340.0	2.0	2=>7=>6	1450.0	5.0				2,6,7,4,5-3,1					
201648010302	ダ	右	1400	晴	良	11:10	祝清高還暦おめでとう		2016-1-3	21	名古屋	3	(定量)		7.0	340.0	2.0	7.0	160.0	3.0	3.0	110	1.0				3-7	210.0	1.0	3-7	110	1.0	4-7	170	4.0	3-4	120	2.0	7=>3	670.0	3.0	3-4-7	190.0	1.0	7=>3=>4	1300.0	5.0		3,4,7-5,2,6	3,4,7-5-2,6	3,4,7-5-2,6					
201648010303	ダ	右	1400	晴	良	11:40	麻乃様☆礼子様入社1		2016-1-3	21	名古屋	3	(定量)		3.0	1100.0	3.0	3.0	480.0	7.0	7.0	150	2.0	4.0	370	5.0	3-7	5480.0	15.0	3-7	1,560	15.0	3-4	2,840	20.0	4-7	780	10.0	3=>7	12340.0	28.0	3-4-7	18060.0	37.0	3=>7=>4	112860.0	190.0		8,7,3,6,4-5,2,1	8,7,3,6,4-1,5,2	8,7,3,6-4,1,5,2					
201648010304	ダ	右	1400	晴	良	12:10	サラ3歳4組		2016-1-3	21	名古屋	3	(定量)		7.0	290.0	2.0	7.0	110.0	3.0	8.0	130	4.0	1.0	100	1.0	7-8	410.0	2.0	7-8	150	1.0	1-7	230	4.0	1-8	240	5.0	7=>8	890.0	3.0	1-7-8	590.0	3.0	7=>8=>1	2110.0	5.0		18264573.0	18462753.0	18476253.0					
201648010305	ダ	右	1400	晴	良	12:40	サラ3歳3組		2016-1-3	21	名古屋	3	(定量)		8.0	180.0	1.0	8.0	100.0	1.0	2.0	160	3.0	5.0	280	5.0	2-8	480.0	3.0	2-8	270	4.0	5-8	340	6.0	2-5	990	10.0	8=>2	680.0	3.0	2-5-8	1150.0	6.0	8=>2=>5	3440.0	14.0		86127534.0	86125374.0	86215347.0					
201648010306	ダ	右	1400	晴	良	13:15	千村良平・照恵入籍記		2016-1-3	21	名古屋	3	(定量)		9.0	930.0	4.0	9.0	240.0	5.0	8.0	130	2.0	4.0	240	4.0	8-9	1000.0	4.0	8-9	540	8.0	4-9	1,130	15.0	4-8	570	9.0	9=>8	2190.0	9.0	4-8-9	2490.0	13.0	9=>8=>4	12330.0	54.0		9,8,6,7,4,2,1,5-3	9,8,6,4,7,5,2,1-3	9,8,4,7,5,6,2,1-3			8-8	990.0	5.0
201648010307	ダ	右	1400	晴	良	13:55	林義信・美智子金婚式		2016-1-3	21	名古屋	3	(定量)		7.0	570.0	2.0	7.0	100.0	2.0	8.0	150	4.0	6.0	100	1.0	7-8	2560.0	7.0	7-8	390	7.0	6-7	170	1.0	6-8	190	2.0	7=>8	4200.0	10.0	6-7-8	460.0	2.0	7=>8=>6	9850.0	27.0		76835412.0	76854321.0	76854321.0					
201648010308	ダ	右	1400	晴	良	14:30	サラC8組		2016-1-3	21	名古屋	3	(定量)		3.0	390.0	3.0	3.0	140.0	4.0	8.0	110	1.0	6.0	120	2.0	3-8	390.0	2.0	3-8	120	1.0	3-6	220	4.0	6-8	150	2.0	3=>8	1140.0	5.0	3-6-8	350.0	1.0	3=>8=>6	2700.0	8.0		168925734	168297354	(1,6),8,2,7,3,9,5,4			3-8	370.0	1.0
201648010309	ダ	右	1400	晴	良	15:05	サラC7組		2016-1-3	21	名古屋	3	(定量)		3.0	170.0	1.0	3.0	120.0	2.0	8.0	140	4.0	4.0	120	1.0	3-8	700.0	3.0	3-8	280	5.0	3-4	140	1.0	4-8	280	4.0	3=>8	930.0	3.0	3-4-8	530.0	2.0	3=>8=>4	2810.0	7.0		384692175.0	384961275.0	384691275.0			3-8	360.0	2.0
201648011801	ダ	右	1400	雨	重	11:30	サラ3歳3組		2016-1-18	22	名古屋	1	(定量)		1.0	520.0	3.0	1.0	190.0	4.0	4.0	180	3.0	3.0	110	1.0	1-4	1820.0	7.0	1-4	480	6.0	1-3	240	2.0	3-4	260	3.0	1=>4	3000.0	10.0	1-3-4	1120.0	4.0	1=>4=>3	8060.0	23.0		76823541.0	72345186.0	72314586.0					
201648011802	ダ	右	1400	雨	重	12:05	サラ3歳2組		2016-1-18	22	名古屋	1	(定量)		7.0	1310.0	6.0	7.0	290.0	6.0	6.0	120	1.0	5.0	210	4.0	6-7	1090.0	4.0	6-7	400	3.0	5-7	1,030	16.0	5-6	570	8.0	7=>6	3230.0	12.0	5-6-7	1580.0	6.0	7=>6=>5	19060.0	66.0		6,8,7,1,2,5,9-3,4	685721943	675281943			6-7	840.0	3.0
201648011803	ダ	右	800	曇	重	12:35	サラC28組		2016-1-18	22	名古屋	1	(定量)		5.0	160.0	1.0	5.0	130.0	1.0	8.0	170	4.0	6.0	410	5.0	5-8	280.0	1.0	5-8	150	1.0	5-6	880	9.0	6-8	650	8.0	5=>8	400.0	2.0	5-6-8	1580.0	5.0	5=>8=>6	5200.0	16.0				78564932.0			5-8	230.0	1.0
201648011804	ダ	右	1400	曇	重	13:05	サラC27組		2016-1-18	22	名古屋	1	(定量)		7.0	330.0	2.0	7.0	130.0	2.0	1.0	130	3.0	4.0	150	4.0	1-7	440.0	2.0	1-7	190	1.0	4-7	230	4.0	1-4	220	3.0	7=>1	900.0	2.0	1-4-7	590.0	2.0	7=>1=>4	1830.0	2.0		794621583.0	762491583.0	724169583.0			1-7	380.0	1.0
201648011805	ダ	右	1400	曇	重	13:35	サラC26組		2016-1-18	22	名古屋	1	(定量)		7.0	780.0	4.0	7.0	160.0	3.0	4.0	110	1.0	1.0	700	9.0	4-7	720.0	4.0	4-7	350	4.0	1-7	4,960	27.0	1-4	1,630	16.0	7=>4	1810.0	9.0	1-4-7	9730.0	23.0	7=>4=>1	27800.0	78.0		279438156	274381956	7,4,3,8,1,2,6,5-9			4-7	800.0	3.0
201648011806	ダ	右	1400	晴	重	14:05	サラC25組		2016-1-18	22	名古屋	1	(定量)		3.0	110.0	1.0	3.0	100.0	1.0	1.0	120	3.0	6.0	110	2.0	1-3	280.0	2.0	1-3	160	2.0	3-6	140	1.0	1-6	210	4.0	3=>1	340.0	2.0	1-3-6	200.0	1.0	3=>1=>6	520.0	1.0		391678254	361974852	3,6,1,(5,4),(7,9),8,2			1-3	250.0	1.0
201648011901	ダ	右	1400	晴	稍重	11:30	サラ3歳4組		2016-1-19	22	名古屋	2	(定量)		7.0	390.0	2.0	7.0	300.0	3.0	5.0	260	2.0	3.0	490	5.0	5-7	740.0	3.0	5-7	360	6.0	3-7	360	5.0	3-5	650	8.0	7=>5	1410.0	5.0	3-5-7	1510.0	7.0	7=>5=>3	5190.0	16.0		786423915	7,8-3,6,4,2,5,9,1	783569421			5-7	620.0	3.0
201648011902	ダ	右	800	晴	稍重	12:00	サラC23組		2016-1-19	22	名古屋	2	(定量)		6.0	200.0	1.0	6.0	110.0	1.0	7.0	110	2.0	5.0	260	6.0	6-7	170.0	1.0	6-7	130	1.0	5-6	870	13.0	5-7	480	8.0	6=>7	220.0	1.0	5-6-7	1150.0	4.0	6=>7=>5	3770.0	12.0				6,7,4,5,3,1,8-2					
201648011903	ダ	右	1400	晴	稍重	12:30	サラC22組		2016-1-19	22	名古屋	2	(定量)		2.0	130.0	1.0	2.0	100.0	1.0	1.0	130	3.0	5.0	100	2.0	1-2	560.0	3.0	1-2	270	5.0	2-5	100	1.0	1-5	250	3.0	2=>1	710.0	4.0	1-2-5	220.0	1.0	2=>1=>5	1040.0	4.0		21754863.0	21754863.0	21574683.0					
201648011904	ダ	右	1400	晴	稍重	13:00	サラC21組		2016-1-19	22	名古屋	2	(定量)		2.0	160.0	1.0	2.0	100.0	1.0	6.0	130	3.0	4.0	140	4.0	2-6	400.0	2.0	2-6	200	2.0	2-4	410	4.0	4-6	550	7.0	2=>6	540.0	3.0	2-4-6	1080.0	4.0	2=>6=>4	1820.0	5.0		2,5,1,6,4,7-3,8	2,5,6,1,4,7-3,8	2,5,6,1,4,7-3,8					
201648011905	ダ	右	1400	晴	稍重	13:30	サラC20組		2016-1-19	22	名古屋	2	(定量)		8.0	160.0	1.0	8.0	100.0	1.0	5.0	140	3.0	3.0	100	2.0	5-8	590.0	2.0	5-8	230	3.0	3-8	140	1.0	3-5	230	4.0	8=>5	680.0	3.0	3-5-8	380.0	1.0	8=>5=>3	1380.0	5.0		85634127.0	85364172.0	85361472.0					
201648012001	ダ	右	1400			11:30	サラC17組		2016-1-20	22	名古屋	3	(定量)																																											
201648012002	ダ	右	1400			12:00	サラC16組		2016-1-20	22	名古屋	3	(定量)																																											
201648012003	ダ	右	1400			12:30	サラC15組		2016-1-20	22	名古屋	3	(定量)																																											
201648012004	ダ	右	1400			13:00	サラC14組		2016-1-20	22	名古屋	3	(定量)																																											
201648012005	ダ	右	1600			13:30	サラB7組		2016-1-20	22	名古屋	3	(定量)																																											
201648012006	ダ	右	1400			14:00	サラB6組		2016-1-20	22	名古屋	3	(定量)																																											
201648012101	ダ	右	1400	晴	稍重	11:00	サラ3歳6組		2016-1-21	22	名古屋	4	(定量)		6.0	120.0	1.0	6.0	110.0	1.0	5.0	570	8.0	3.0	120	2.0	5-6	1960.0	7.0	5-6	600	10.0	3-6	120	1.0	3-5	1,290	15.0	6=>5	2800.0	7.0	3-5-6	2200.0	9.0	6=>5=>3	9460.0	31.0		935671284	9,3,6,5,7-2,1,4-8	9,6,3,5,7,2,4,1-8			5-6	830.0	5.0
201648012102	ダ	右	1400	晴	稍重	11:30	サラ3歳5組		2016-1-21	22	名古屋	4	(定量)		1.0	170.0	1.0	1.0	130.0	1.0	2.0	240	6.0	5.0	190	5.0	1-2	690.0	4.0	1-2	290	4.0	1-5	440	7.0	2-5	610	12.0	1=>2	890.0	2.0	1-2-5	1370.0	6.0	1=>2=>5	4410.0	8.0		189253746	1,8,2,9,5,7-4,6,3	1,8,2,5,4,9,7,6-3			1-2	660.0	3.0
201648012103	ダ	右	800	晴	稍重	12:00	サラC12組		2016-1-21	22	名古屋	4	(定量)		5.0	200.0	1.0	5.0	100.0	1.0	9.0	120	3.0	1.0	100	2.0	5-9	650.0	3.0	5-9	190	3.0	1-5	100	1.0	1-9	140	2.0	5=>9	890.0	4.0	1-5-9	160.0	1.0	5=>9=>1	1560.0	4.0				9,5,1,7,4,8,6,2-3			5-8	560.0	3.0
201648012104	ダ	右	1400	晴	稍重	12:30	サラC11組		2016-1-21	22	名古屋	4	(定量)		5.0	120.0	1.0	5.0	100.0	1.0	4.0	130	2.0	3.0	270	6.0	4-5	250.0	1.0	4-5	150	1.0	3-5	440	7.0	3-4	1,410	15.0	5=>4	260.0	1.0	3-4-5	1570.0	5.0	5=>4=>3	3280.0	8.0		5,3,4,2,8,1-9,7,6	5,1,4,8,3,2-9,7,6	5,4,3,1,8,2=9,7,6			4-5	290.0	1.0
201648012105	ダ	右	1400	晴	稍重	13:00	サラC10組		2016-1-21	22	名古屋	4	(定量)		8.0	190.0	1.0	8.0	100.0	1.0	9.0	110	2.0	5.0	210	5.0	8-9	130.0	1.0	8-9	150	1.0	5-8	420	5.0	5-9	660	11.0	8=>9	310.0	2.0	5-8-9	840.0	3.0	8=>9=>5	2520.0	8.0		986541273.0	985641273.0	895461273.0			8-8	200.0	1.0
201648012106	ダ	右	1400	曇	稍重	13:30	サラC9組		2016-1-21	22	名古屋	4	(定量)		5.0	120.0	1.0	5.0	100.0	1.0	9.0	120	2.0	4.0	200	5.0	5-9	140.0	1.0	5-9	120	1.0	4-5	520	7.0	4-9	650	9.0	5=>9	160.0	1.0	4-5-9	1120.0	3.0	5=>9=>4	1510.0	4.0		594163872.0	594613872.0	594638172.0			5-8	120.0	1.0
201648012107	ダ	右	1400	曇	稍重	14:00	サラC8組		2016-1-21	22	名古屋	4	(定量)		3.0	460.0	2.0	3.0	100.0	2.0	7.0	110	3.0	6.0	100	1.0	3-7	890.0	3.0	3-7	250	4.0	3-6	150	1.0	6-7	150	2.0	3=>7	1190.0	5.0	3-6-7	280.0	1.0	3=>7=>6	2690.0	8.0		354861792.0	378456192.0	378614592.0			3-7	650.0	3.0
201648012201	ダ	右	800	晴	良	11:05	サラ3歳8組		2016-1-22	22	名古屋	5	(定量)		7.0	140.0	1.0	7.0	100.0	2.0	8.0	140	3.0	2.0	100	1.0	7-8	260.0	1.0	7-8	130	1.0	2-7	140	2.0	2-8	170	4.0	7=>8	380.0	2.0	2-7-8	250.0	1.0	7=>8=>2	840.0	2.0				8,7-2,4,6,1,3,5					
201648012202	ダ	右	1400	晴	良	11:35	サラ3歳7組		2016-1-22	22	名古屋	5	(定量)		4.0	130.0	1.0	4.0	100.0	1.0	7.0	100	2.0	6.0	110	3.0	4-7	230.0	1.0	4-7	100	1.0	4-6	120	3.0	6-7	110	2.0	4=>7	210.0	1.0	4-6-7	180.0	1.0	4=>7=>6	400.0	2.0		4,7,2,8,3,9,6-5-1	4,7,2,6,3,9,8,5-1	4,7,2,6,3,9,5,8-1			4-7	240.0	1.0
201648012203	ダ	右	1400	晴	良	12:05	サラC6組		2016-1-22	22	名古屋	5	(定量)		3.0	460.0	3.0	3.0	120.0	3.0	2.0	100	2.0	4.0	100	1.0	2-3	960.0	4.0	2-3	190	4.0	3-4	120	1.0	2-4	130	2.0	3=>2	1630.0	7.0	2-3-4	230.0	1.0	3=>2=>4	2810.0	10.0		4,2,5,3,1-6,8,7	4,5,2,3,1-6-7,8	4,5,2,3,1-6-8,7					
201648012204	ダ	右	1400	晴	良	12:35	サラC5組		2016-1-22	22	名古屋	5	(定量)		2.0	170.0	1.0	2.0	110.0	2.0	4.0	100	1.0	8.0	120	3.0	2-4	210.0	1.0	2-4	110	1.0	2-8	200	4.0	4-8	160	2.0	2=>4	340.0	1.0	2-4-8	250.0	1.0	2=>4=>8	790.0	1.0		82451736.0	82451673.0	82541763.0					
201648012205	ダ	右	1400	晴	良	13:05	サラC4組		2016-1-22	22	名古屋	5	(定量)		5.0	120.0	1.0	5.0	100.0	1.0	8.0	120	3.0	6.0	120	2.0	5-8	410.0	2.0	5-8	120	2.0	5-6	100	1.0	6-8	210	4.0	5=>8	330.0	2.0	5-6-8	220.0	1.0	5=>8=>6	610.0	2.0		58163742	51863742	5-8,1,6-7,3,4,2					
201648012206	ダ	右	1400	晴	良	13:35	清弘さん広子さん生誕		2016-1-22	22	名古屋	5	(定量)		1.0	160.0	1.0	1.0	130.0	3.0	8.0	190	4.0	4.0	110	1.0	1-8	2170.0	5.0	1-8	530	5.0	1-4	170	3.0	4-8	700	7.0	1=>8	2880.0	9.0	1-4-8	1600.0	4.0	1=>8=>4	8430.0	27.0		14685327	1,4,6,8-5,3,2,7	1,4,6,8-5,3,2,7					
201648020101	ダ	右	1400	曇	重	11:15	サラ3歳4組		2016-2-1	23	名古屋	1	(定量)		6.0	120.0	1.0	6.0	100.0	1.0	4.0	110	2.0				4-6	210.0	2.0	4-6	100	1.0	6-8	110	2.0	4-8	140	3.0	6=>4	180.0	1.0	4-6-8	140.0	1.0	6=>4=>8	410.0	2.0		6857423	6485723	6,4-5,8-7,2,3					
201648020102	ダ	右	1400	曇	重	11:45	サラ3歳3組		2016-2-1	23	名古屋	1	(定量)		5.0	100.0	1.0	5.0	100.0	1.0	4.0	120	3.0	6.0	100	2.0	4-5	530.0	2.0	4-5	160	4.0	5-6	120	1.0	4-6	230	5.0	5=>4	480.0	2.0	4-5-6	170.0	1.0	5=>4=>6	1240.0	5.0		5372648	5,3,7,6,2,4-8	5,3,7,6,2,4-8					
201648020103	ダ	右	800	曇	重	12:20	サラC29組		2016-2-1	23	名古屋	1	(定量)		6.0	240.0	2.0	6.0	100.0	1.0	2.0	100	2.0	5.0	140	3.0	2-6	160.0	1.0	2-6	120	1.0	5-6	190	2.0	2-5	300	5.0	6=>2	430.0	2.0	2-5-6	480.0	2.0	6=>2=>5	1980.0	7.0				(9,6),3,5,2,8,7,4,1			2-6	200.0	1.0
201648020104	ダ	右	1400	曇	重	12:55	サラC28組		2016-2-1	23	名古屋	1	(定量)		4.0	640.0	3.0	4.0	130.0	3.0	8.0	190	4.0	5.0	100	1.0	4-8	3090.0	9.0	4-8	490	7.0	4-5	260	3.0	5-8	280	4.0	4=>8	6980.0	14.0	4-5-8	1300.0	4.0	4=>8=>5	17340.0	43.0		89475613	89475631	8,9,4,7,5,6,3-1			4-8	2500.0	7.0
201648020105	ダ	右	1400	曇	重	13:30	サラC27組		2016-2-1	23	名古屋	1	(定量)		4.0	130.0	1.0	4.0	100.0	1.0	9.0	100	2.0	3.0	180	4.0	4-9	110.0	1.0	4-9	120	1.0	3-4	240	3.0	3-9	310	6.0	4=>9	150.0	1.0	3-4-9	300.0	1.0	4=>9=>3	530.0	1.0		493518672	4,9,1,3,5-7,6,2,8	493157628			4-8	140.0	1.0
201648020106	ダ	右	1400	曇	重	14:05	ピーチャン号名古屋競		2016-2-1	23	名古屋	1	(定量)		4.0	100.0	1.0	4.0	100.0	1.0	7.0	130	3.0	2.0	150	4.0	4-7	290.0	2.0	4-7	130	1.0	2-4	220	4.0	2-7	420	6.0	4=>7	210.0	1.0	2-4-7	610.0	2.0	4=>7=>2	1140.0	3.0		541729863.0	547129683.0	475219683.0			4-7	230.0	1.0
201648020107	ダ	右	1400	曇	重	14:40	サラC25組		2016-2-1	23	名古屋	1	(定量)		9.0	360.0	2.0	9.0	120.0	2.0	8.0	110	1.0	6.0	330	6.0	8-9	160.0	1.0	8-9	140	1.0	6-9	1,930	17.0	6-8	560	7.0	9=>8	500.0	2.0	6-8-9	2360.0	9.0	9=>8=>6	6110.0	21.0		976845132.0	968754123.0	987654213.0			8-8	200.0	1.0
201648020108	ダ	右	1400	曇	重	15:15	サラC24組		2016-2-1	23	名古屋	1	(定量)		3.0	120.0	1.0	3.0	100.0	1.0	5.0	100	3.0	1.0	100	2.0	3-5	150.0	1.0	3-5	100	1.0	1-3	110	2.0	1-5	140	3.0	3=>5	200.0	1.0	1-3-5	110.0	1.0	3=>5=>1	350.0	1.0		358147926	3,5,8,1,4,7-9,6,2	3,5-8,4,7,1,9,6,2			3-5	120.0	1.0
201648020109	ダ	右	1400	曇	重	15:50	ヤブコウジ賞		2016-2-1	23	名古屋	1	(定量)		3.0	880.0	4.0	3.0	220.0	4.0	8.0	130	2.0	2.0	130	3.0	3-8	1310.0	4.0	3-8	300	4.0	2-3	310	5.0	2-8	150	1.0	3=>8	3720.0	14.0	2-3-8	660.0	2.0	3=>8=>2	10410.0	32.0		36811025749.0	36812571049.0	36812547109.0			3-7	1730.0	5.0
201648020201	ダ	右	800	晴	稍重	11:20	サラC23組		2016-2-2	23	名古屋	2	(定量)		7.0	530.0	3.0	7.0	110.0	2.0	8.0	160	4.0	2.0	100	1.0	7-8	1620.0	6.0	7-8	430	7.0	2-7	170	2.0	2-8	230	4.0	7=>8	3640.0	13.0	2-7-8	850.0	3.0	7=>8=>2	8200.0	26.0				78241635.0					
201648020202	ダ	右	1400	晴	稍重	11:50	サラC22組		2016-2-2	23	名古屋	2	(定量)		4.0	180.0	1.0	4.0	100.0	1.0	6.0	120	2.0	2.0	160	4.0	4-6	510.0	1.0	4-6	230	1.0	2-4	270	3.0	2-6	400	7.0	4=>6	700.0	1.0	2-4-6	790.0	1.0	4=>6=>2	2650.0	2.0		3,4,6,2,1,7,8-5	3,4,6,2,1,7,8-5	4,3,6,2,1,7,8=5					
