	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201336010310	ダ	右	1800	小雪	不良	15:15	奥州市馬事文化振興実		2013-1-3	11	水沢	5			4.0	300.0	1.0	4.0	190	5.0	3.0	170	4.0	5.0	170	3.0	3-4	2730.0	12.0	3-4	740	13.0	4-5	540	7.0	3-5	330	5.0	4=>3	3640.0	21.0	3-4-5	2540.0	12.0	4=>3=>5	18830.0	78.0	45610317289	4,5,6,(3,10,1),7,2,8,9	4,5,6,(3,1),10,2,8,7,9	43561108297			3-4	2170.0	10.0
201336010311	ダ	右	1600	曇	不良	15:50	復興支援の感謝を込め		2013-1-3	11	水沢	5			5.0	210.0	2.0	5.0	170	3.0	1.0	190	4.0	8.0	220	5.0	1-5	2430.0	12.0	1-5	580	11.0	5-8	540	8.0	1-8	820	15.0	5=>1	4820.0	25.0	1-5-8	3130.0	15.0	5=>1=>8	21600.0	91.0	58267143	58267143	5,8,2,(7,6),1,(4,3)	5,8,7,2,(4,6,1),3					
201336010501	ダ	右	1300	小雪	不良	10:20	C2十一組		2013-1-5	12	水沢	1			4.0	1060.0	4.0	4.0	210	3.0	5.0	120	1.0				4-5	520.0	2.0	4-5	150	2.0	2-4	200	5.0	2-5	100	1.0	4=>5	1940.0	5.0	2-4-5	220.0	2.0	4=>5=>2	3600.0	10.0	4523617	4523671	4,5,2,3,6,7-1	4523671					
201336010502	ダ	右	1300	小雪	不良	10:50	C2十組		2013-1-5	12	水沢	1			5.0	680.0	4.0	5.0	320	4.0	6.0	100	1.0				5-6	280.0	2.0	5-6	170	2.0	2-5	360	6.0	2-6	200	3.0	5=>6	1150.0	4.0	2-5-6	450.0	2.0	5=>6=>2	2670.0	9.0	5617423	5612734	5612374	5621734					
201336010503	ダ	右	1300	小雪	不良	11:20	C2九組		2013-1-5	12	水沢	1			4.0	140.0	1.0	4.0	100	1.0	2.0	130	2.0				2-4	170.0	1.0	2-4	120	1.0	1-4	180	4.0	1-2	170	3.0	4=>2	200.0	1.0	1-2-4	240.0	1.0	4=>2=>1	460.0	1.0	4237165	4,(2,3),7,1,6,5	4327165	4,2,3,(1,7),5,6					
201336010504	ダ	右	1300	小雪	不良	11:50	C2八組		2013-1-5	12	水沢	1			6.0	180.0	1.0	6.0	160	1.0	1.0	730	7.0				1-6	2040.0	7.0	1-6	550	8.0	5-6	150	1.0	1-5	750	13.0	6=>1	2980.0	11.0	1-5-6	1400.0	5.0	6=>1=>5	7790.0	25.0	6517324	6517324	6,5,7,1,3-2,4	6,5,1,7,3-2,4					
201336010505	ダ	右	1300	小雪	不良	12:20	C2七組		2013-1-5	12	水沢	1			1.0	310.0	2.0	1.0	180	2.0	3.0	420	5.0				1-3	1270.0	7.0	1-3	470	5.0	1-2	1,150	11.0	2-3	2,890	15.0	1=>3	2230.0	9.0	1-2-3	6180.0	13.0	1=>3=>2	19330.0	51.0	1362754	1326574	1362574	1362547					
201336010506	ダ	右	1300	晴	不良	12:55	C2六組		2013-1-5	12	水沢	1			3.0	300.0	2.0	3.0	100	1.0	4.0	120	3.0	5.0	100	2.0	3-4	610.0	3.0	3-4	180	3.0	3-5	120	1.0	4-5	160	2.0	3=>4	950.0	4.0	3-4-5	180.0	1.0	3=>4=>5	1540.0	6.0	35146287	35416287	3,5,4,(1,6),2-8,7	3,4,5,1,6,2-8,7					
201336010507	ダ	右	1300	晴	不良	13:30	C2五組		2013-1-5	12	水沢	1			3.0	440.0	2.0	3.0	150	2.0	8.0	220	5.0	5.0	720	8.0	3-8	740.0	4.0	3-8	340	5.0	3-5	1,240	15.0	5-8	2,020	19.0	3=>8	1500.0	8.0	3-5-8	11450.0	26.0	3=>8=>5	36940.0	84.0	13857264	13587246	(1,3),8,5,7,4,2,6	31857246					
201336010508	ダ	右	1600	晴	不良	14:05	B2十一組		2013-1-5	12	水沢	1			1.0	150.0	1.0	1.0	120	1.0	2.0	310	6.0	8.0	160	3.0	1-2	780.0	3.0	1-2	360	4.0	1-8	280	2.0	2-8	670	9.0	1=>2	1030.0	3.0	1-2-8	1140.0	4.0	1=>2=>8	4570.0	13.0	167245893	167248953	17624839	1,2,7,8,6,4,3-9			1-2	670.0	3.0
201336010509	ダ	右	1600	晴	不良	14:40	住田町水しぎレースB		2013-1-5	12	水沢	1			3.0	670.0	3.0	3.0	220	4.0	6.0	150	3.0	4.0	140	2.0	3-6	4310.0	14.0	3-6	1,220	15.0	3-4	540	7.0	4-6	430	3.0	3=>6	10860.0	33.0	3-4-6	3580.0	13.0	3=>6=>4	47720.0	139.0	367495182	367459182	(3,6),4,7,9,5,1,8,2	(3,6),4,5,7,9,1,2,8			3-6	4820.0	18.0
201336010510	ダ	右	1600	晴	不良	15:15	オッズパーク賞B1二		2013-1-5	12	水沢	1			5.0	1190.0	5.0	5.0	240	5.0	7.0	190	4.0	6.0	140	2.0	5-7	1830.0	10.0	5-7	550	10.0	5-6	450	9.0	6-7	280	4.0	5=>7	5160.0	20.0	5-6-7	1390.0	6.0	5=>7=>6	16050.0	56.0	76254918	76254918	7,6,(5,2),4,9,1,8	7,6,5,2,4,9,1-8			5-7	2180.0	9.0
201336010601	ダ	右	1400	曇	不良	10:20	C2四組		2013-1-6	12	水沢	2			3.0	610.0	3.0	3.0	170	4.0	2.0	140	2.0	9.0	160	3.0	2-3	900.0	4.0	2-3	330	4.0	3-9	650	8.0	2-9	320	2.0	3=>2	1700.0	8.0	2-3-9	1050.0	4.0	3=>2=>9	7770.0	28.0	137295486	137295648	132579684	321596748			2-3	970.0	3.0
201336010602	ダ	右	1400	曇	不良	10:50	C2三組		2013-1-6	12	水沢	2			4.0	220.0	1.0	4.0	150	3.0	8.0	110	1.0	5.0	2,900	10.0	4-8	330.0	2.0	4-8	160	2.0	4-5	2,100	18.0	5-8	3,870	25.0	4=>8	580.0	2.0	4-5-8	19110.0	30.0	4=>8=>5	60090.0	96.0	7846351021	7846352101	(7,8),4,6-3,5,2,10,1	8,4,7,6-3,2,5,1,10			4-7	280.0	2.0
201336010603	ダ	右	1400	曇	不良	11:20	C2二組		2013-1-6	12	水沢	2			4.0	140.0	1.0	4.0	100	1.0	3.0	100	2.0	6.0	140	4.0	3-4	110.0	1.0	3-4	110	1.0	4-6	340	5.0	3-6	370	6.0	4=>3	170.0	1.0	3-4-6	400.0	2.0	4=>3=>6	620.0	2.0	34678915210	34678915210	34867951102	34687519102			3-4	140.0	1.0
201336010604	ダ	右	1400	曇	不良	11:50	C2一組		2013-1-6	12	水沢	2			2.0	100.0	1.0	2.0	100	1.0	4.0	190	4.0	6.0	140	2.0	2-4	590.0	4.0	2-4	320	5.0	2-6	130	1.0	4-6	530	9.0	2=>4	530.0	3.0	2-4-6	700.0	3.0	2=>4=>6	1780.0	5.0	24736101985	24736101958	24710639185	24679103158			2-4	480.0	3.0
201336010605	ダ	右	1600	曇	不良	12:20	B2八組		2013-1-6	12	水沢	2			7.0	430.0	2.0	7.0	120	2.0	1.0	190	4.0	10.0	110	1.0	1-7	2100.0	8.0	1-7	400	7.0	7-10	160	1.0	1-10	380	6.0	7=>1	3190.0	10.0	1-7-10	750.0	3.0	7=>1=>10	7930.0	25.0	7,1,6,2,10,(3,4,9),8,5	71261034958	71103294685	71103295468			1-7	2120.0	8.0
201336010606	ダ	右	1600	曇	不良	12:55	B2七組		2013-1-6	12	水沢	2			2.0	880.0	4.0	2.0	290	6.0	1.0	120	1.0	6.0	140	2.0	1-2	5050.0	15.0	1-2	1,080	16.0	2-6	1,030	15.0	1-6	180	1.0	2=>1	16680.0	35.0	1-2-6	4100.0	12.0	2=>1=>6	72880.0	150.0	11083426579	11038264759	1,10,2,6,8,3,4,5,7-9	1,2,10,6,8,5,3,7,4-9			1-2	6500.0	17.0
201336010607	ダ	右	1600	曇	不良	13:30	B2六組		2013-1-6	12	水沢	2			4.0	240.0	1.0	4.0	130	1.0	5.0	280	5.0	3.0	530	8.0	4-5	920.0	3.0	4-5	350	3.0	3-4	520	5.0	3-5	1,010	14.0	4=>5	1380.0	4.0	3-4-5	2130.0	8.0	4=>5=>3	10140.0	34.0	13594106782	13591046782	3,5,(9,10),1,4,6,7,2,8	35104961728			4-5	1060.0	5.0
201336010608	ダ	右	1600	曇	不良	14:05	もりおか雪あかりレー		2013-1-6	12	水沢	2			7.0	500.0	2.0	7.0	170	3.0	8.0	280	7.0	5.0	110	1.0	7-8	3010.0	10.0	7-8	500	8.0	5-7	170	1.0	5-8	280	3.0	7=>8	4870.0	16.0	5-7-8	1010.0	2.0	7=>8=>5	12060.0	44.0	786459231	784659231	785496231	785429631			7-8	1620.0	6.0
201336010609	ダ	右	1600	曇	不良	14:40	十和田湖冬物語レース		2013-1-6	12	水沢	2			6.0	1110.0	5.0	6.0	290	7.0	7.0	130	2.0	1.0	120	1.0	6-7	2690.0	11.0	6-7	930	16.0	1-6	560	5.0	1-7	270	1.0	6=>7	6970.0	29.0	1-6-7	1860.0	5.0	6=>7=>1	22630.0	72.0	21017693584	2,10,1,7,6,9,3,5,8-4	2,10,1,7,3,6,9,5,8-4	2,10,1,7,6,3,9,5,8=4			6-7	2230.0	8.0
201336010610	ダ	右	1600	曇	不良	15:15	金杯	G	2013-1-6	12	水沢	2			9.0	670.0	2.0	9.0	140	3.0	10.0	100	1.0	5.0	170	4.0	9-10	340.0	1.0	9-10	180	1.0	5-9	1,230	16.0	5-10	470	6.0	9=>10	1090.0	4.0	5-9-10	2230.0	7.0	9=>10=>5	12530.0	36.0	91064287351	91062478351	91062873451	91026875341			8-8	320.0	2.0
201336011301	ダ	右	1300	曇	不良	10:20	2012シーズン岩手		2013-1-13	12	水沢	4			6.0	4160.0	6.0	6.0	1,260	6.0	3.0	130	1.0				3-6	5550.0	11.0	3-6	1,230	11.0	1-6	1,290	12.0	1-3	250	3.0	6=>3	23160.0	35.0	1-3-6	4060.0	12.0	6=>3=>1	58310.0	92.0	6351742	6315742	6,3,1,7,5,4-2	6315742					
201336011302	ダ	右	1300	曇	不良	10:50	1年間のご愛顧に感謝		2013-1-13	12	水沢	4			10.0	260.0	1.0	10.0	140	2.0	4.0	120	1.0	5.0	280	6.0	4-10	800.0	4.0	4-10	370	3.0	5-10	960	14.0	4-5	1,230	17.0	10=>4	1310.0	4.0	4-5-10	2850.0	10.0	10=>4=>5	9840.0	31.0	9,4,3,(6,10),1,5,7,8,2	94103615278	94103561278	4,(9,10),5,3,6,2,8,7,1			4-8	510.0	2.0
201336011303	ダ	右	1300	曇	不良	11:20	水沢競馬3月23日ス		2013-1-13	12	水沢	4			2.0	330.0	2.0	2.0	120	2.0	6.0	100	1.0	5.0	220	5.0	2-6	330.0	2.0	2-6	180	2.0	2-5	490	7.0	5-6	340	5.0	2=>6	780.0	3.0	2-5-6	1070.0	5.0	2=>6=>5	5020.0	19.0	6,2,5,(7,8),1,9,3,4	625871934	625781934	6,2,5,7,(1,8),9-3,4			2-6	280.0	1.0
201336011304	ダ	右	1300	曇	不良	11:50	がんばろう東北C2五		2013-1-13	12	水沢	4			1.0	130.0	1.0	1.0	100	1.0	3.0	120	3.0	5.0	110	2.0	1-3	350.0	2.0	1-3	240	2.0	1-5	130	1.0	3-5	330	5.0	1=>3	530.0	2.0	1-3-5	330.0	1.0	1=>3=>5	970.0	2.0	79132810456	7,9,(1,3),2,4,8,10,5,6	79312105846	79311025684			1-3	350.0	2.0
201336011305	ダ	右	1300	曇	不良	12:20	みんなの笑顔で被災地		2013-1-13	12	水沢	4			6.0	740.0	4.0	6.0	170	4.0	3.0	130	3.0	10.0	120	1.0	3-6	1850.0	10.0	3-6	690	12.0	6-10	360	4.0	3-10	300	3.0	6=>3	3330.0	18.0	3-6-10	1300.0	6.0	6=>3=>10	11860.0	54.0	6,10,(1,4),3,7,9,2,8	6101342798	6104391728	6310419728			3-6	1480.0	10.0
201336011306	ダ	右	1400	曇	不良	12:55	クライマックス3ファ		2013-1-13	12	水沢	4			7.0	260.0	1.0	7.0	120	1.0	4.0	300	6.0	8.0	190	3.0	4-7	830.0	3.0	4-7	430	4.0	7-8	340	2.0	4-8	950	13.0	7=>4	1290.0	4.0	4-7-8	1500.0	5.0	7=>4=>8	5610.0	12.0	46781239105	47816321095	47816932105	47189362510			4-7	600.0	2.0
201336011307	ダ	右	1400	曇	不良	13:30	心をひとつに岩手競馬		2013-1-13	12	水沢	4			2.0	240.0	1.0	2.0	120	1.0	1.0	160	5.0	8.0	120	2.0	1-2	1120.0	6.0	1-2	340	6.0	2-8	150	1.0	1-8	490	7.0	2=>1	1760.0	8.0	1-2-8	890.0	3.0	2=>1=>8	6350.0	19.0	2,6,8,(1,4),7,5,9,3	2,6,8,(1,4),7,5,9,3	268417935	261849735			1-2	1190.0	5.0
201336011308	ダ	右	1400	曇	不良	14:05	クライマックス3最終		2013-1-13	12	水沢	4			5.0	1810.0	7.0	5.0	360	6.0	4.0	110	1.0	1.0	160	3.0	4-5	1680.0	8.0	4-5	550	7.0	1-5	950	15.0	1-4	250	1.0	5=>4	5160.0	22.0	1-4-5	1990.0	8.0	5=>4=>1	20630.0	70.0	75169431082	75164931082	75614931082	7,5,1,4,6,9,3,10,8-2			4-5	1690.0	8.0
201336011309	ダ	右	1400	曇	不良	14:40	東京スポーツ賞C1七		2013-1-13	12	水沢	4			8.0	200.0	1.0	8.0	100	1.0	9.0	130	3.0	2.0	110	2.0	8-9	570.0	2.0	8-9	260	2.0	2-8	270	3.0	2-9	430	6.0	8=>9	910.0	3.0	2-8-9	770.0	3.0	8=>9=>2	2520.0	4.0	89625710134	89265710134	8,(2,9),6,5,7,1,10,3,4	8,(2,9),6,7,5,1,10,3,4			7-8	260.0	1.0
201336011310	ダ	右	1600	曇	不良	15:15	トウケイニセイ記念	G	2013-1-13	12	水沢	4			7.0	2860.0	8.0	7.0	760	9.0	1.0	480	6.0	6.0	170	2.0	1-7	23970.0	38.0	1-7	6,580	43.0	6-7	2,580	26.0	1-6	1,430	13.0	7=>1	43620.0	70.0	1-6-7	38760.0	67.0	7=>1=>6	368840.0	452.0	749168351112102	741968351112102	749816311121052	7,8,4,1,9,6,11,12,3,10,5-2			1-6	2400.0	11.0
201336011311	ダ	右	1600	曇	不良	15:50	楽天競馬賞C1二組		2013-1-13	12	水沢	4			2.0	540.0	2.0	2.0	150	3.0	9.0	290	6.0	6.0	120	1.0	2-9	5330.0	16.0	2-9	600	8.0	2-6	260	1.0	6-9	510	6.0	2=>9	7400.0	24.0	2-6-9	2690.0	9.0	2=>9=>6	33060.0	103.0	61024871953	62104817953	(6,2),9,8,4,10,5,7,1,3	(6,2),9,8,4,7,1,5,3,10			2-8	1250.0	6.0
201336032301	ダ	右	1600	晴	良	11:00	春競馬オープニングレ		2013-3-23	13	水沢	1			5.0	550.0	3.0	5.0	200	3.0	7.0	180	2.0				5-7	620.0	3.0	5-7	140	1.0	4-5	160	3.0	4-7	150	2.0	5=>7	1530.0	8.0	4-5-7	330.0	1.0	5=>7=>4	2760.0	9.0	6237514	6273514	7564321	7,5,(6,4),3,1,2					
201336032302	ダ	右	1300	晴	良	11:35	C2十三組		2013-3-23	13	水沢	1			9.0	750.0	3.0	9.0	250	5.0	5.0	150	2.0	1.0	460	7.0	5-9	520.0	2.0	5-9	330	3.0	1-9	940	11.0	1-5	490	4.0	9=>5	1880.0	6.0	1-5-9	1690.0	5.0	9=>5=>1	9000.0	25.0	1,(3,5),(2,7),9,10,6,8,4	15327961084	15793210684	15793102684			5-8	640.0	3.0
201336032303	ダ	右	1300	晴	良	12:10	C2十二組		2013-3-23	13	水沢	1			2.0	1320.0	5.0	2.0	250	4.0	4.0	320	5.0	6.0	220	3.0	2-4	3300.0	12.0	2-4	610	6.0	2-6	650	7.0	4-6	720	9.0	2=>4	6210.0	19.0	2-4-6	6380.0	25.0	2=>4=>6	38090.0	114.0	2,4,5,(1,7),(8,10),9,3,6	24517810396	24715891036	24175968310			2-4	3460.0	14.0
201336032304	ダ	右	1300	晴	良	12:45	C2十一組		2013-3-23	13	水沢	1			7.0	5980.0	9.0	7.0	340	6.0	8.0	340	6.0	6.0	120	1.0	7-8	12170.0	30.0	7-8	3,850	31.0	6-7	1,460	21.0	6-8	370	3.0	7=>8	50890.0	73.0	6-7-8	11260.0	35.0	7=>8=>6	157730.0	337.0	78610592431	78610592431	78610593241	78610523149			7-7	13580.0	23.0
201336032305	ダ	右	1300	晴	良	13:20	C2十組		2013-3-23	13	水沢	1			6.0	480.0	3.0	6.0	110	1.0	9.0	120	2.0	10.0	240	6.0	6-9	370.0	1.0	6-9	200	1.0	6-10	310	3.0	9-10	350	7.0	6=>9	800.0	2.0	6-9-10	620.0	1.0	6=>9=>10	2290.0	3.0	6,10,(2,9),5,7,1,4,3,8	61092751438	6,10,(2,9)-7,5,1,4-3,8	6,9,10,2,7,1,5,4-3-8			6-8	270.0	1.0
201336032306	ダ	右	1300	晴	良	13:55	C2九組		2013-3-23	13	水沢	1			1.0	200.0	1.0	1.0	160	2.0	2.0	240	3.0	5.0	640	8.0	1-2	450.0	1.0	1-2	290	1.0	1-5	650	10.0	2-5	1,250	21.0	1=>2	740.0	1.0	1-2-5	2190.0	7.0	1=>2=>5	5990.0	16.0	12591073846	12593710846	12593107864	12593107864			1-2	560.0	2.0
201336032307	ダ	右	1600	晴	良	14:35	春の水沢競馬3歳B1		2013-3-23	13	水沢	1			5.0	450.0	2.0	5.0	130	1.0	9.0	140	2.0	7.0	610	9.0	5-9	640.0	1.0	5-9	340	1.0	5-7	2,730	35.0	7-9	1,680	23.0	5=>9	1460.0	3.0	5-7-9	12150.0	39.0	5=>9=>7	60850.0	195.0	46859110327	46859101327	49856101327	49587102631			5-8	480.0	1.0
201336032308	ダ	右	1600	晴	良	15:15	2014JBC盛岡開		2013-3-23	13	水沢	1			6.0	810.0	5.0	6.0	270	5.0	4.0	200	3.0	10.0	380	6.0	4-6	1880.0	9.0	4-6	670	9.0	6-10	760	10.0	4-10	1,210	19.0	6=>4	3790.0	17.0	4-6-10	8390.0	31.0	6=>4=>10	42670.0	121.0	2,9,3,7,10,(1,5),(6,8),4	2,9,(3,7),10,5,(1,6),4,8	2,10,7,(3,6),4,1,(9,5,8)	10263471589			4-6	1720.0	10.0
201336032309	ダ	右	1600	晴	良	15:55	IPATでも楽しめま		2013-3-23	13	水沢	1			4.0	1810.0	8.0	4.0	390	7.0	7.0	110	1.0	6.0	250	5.0	4-7	1130.0	6.0	4-7	750	7.0	4-6	1,690	18.0	6-7	410	4.0	4=>7	4540.0	14.0	4-6-7	3660.0	14.0	4=>7=>6	38570.0	103.0	89736110245	89736121045	87936411025	8,7,6,(3,4),9,1,10,2,5			4-7	1320.0	7.0
201336032310	ダ	右	1600	晴	良	16:30	奥州商工会議所杯B1		2013-3-23	13	水沢	1			5.0	350.0	2.0	5.0	160	2.0	6.0	170	3.0	7.0	240	4.0	5-6	380.0	1.0	5-6	210	2.0	5-7	360	5.0	6-7	250	4.0	5=>6	670.0	1.0	5-6-7	860.0	2.0	5=>6=>7	3690.0	7.0	56729341	56729341	56724193	56721493					
201336032311	ダ	右	1600	晴	良	17:05	奥州商工会議所青年部		2013-3-23	13	水沢	1			2.0	320.0	2.0	2.0	120	2.0	6.0	100	1.0	8.0	480	9.0	2-6	370.0	1.0	2-6	180	1.0	2-8	1,190	16.0	6-8	1,280	18.0	2=>6	580.0	1.0	2-6-8	3180.0	9.0	2=>6=>8	8770.0	22.0	4,9,6,(2,3,7,8),1,5,10	49682731105	(4,6,8),9,2,7,(1,3),10,5	6,8,2,4,9,(1,7),10,3,5			2-6	430.0	1.0
201336032401	ダ	右	1300	晴	良	11:00	C2八組		2013-3-24	13	水沢	2			8.0	1090.0	5.0	8.0	330	5.0	2.0	290	4.0	5.0	170	2.0	2-8	5570.0	20.0	2-8	1,400	18.0	5-8	900	9.0	2-5	430	3.0	8=>2	11740.0	35.0	2-5-8	2550.0	8.0	8=>2=>5	36770.0	101.0	5,(8,10),1,9,(2,3),6,7,4	58101239674	5,8,10,2,1-3,9,6,7,4	5,8,(10,2),1-3,6,4,9,7			2-7	5730.0	15.0
201336032402	ダ	右	1300	晴	良	11:35	C2七組		2013-3-24	13	水沢	2			4.0	240.0	1.0	4.0	130	1.0	7.0	200	5.0	10.0	150	2.0	4-7	910.0	3.0	4-7	330	4.0	4-10	220	1.0	7-10	400	6.0	4=>7	1760.0	6.0	4-7-10	720.0	1.0	4=>7=>10	3620.0	5.0	45102978316	45102793816	4,5,(10,8),7,9,2,3,1-6	4,(7,5),10,8,9,2,3,1,6			4-7	470.0	3.0
201336032501	ダ	右	1300	曇	良	11:00	3歳C2一組		2013-3-25	13	水沢	3			1.0	390.0	3.0	1.0	120	1.0	2.0	120	2.0	9.0	130	3.0	1-2	230.0	1.0	1-2	130	1.0	1-9	620	7.0	2-9	520	5.0	1=>2	630.0	2.0	1-2-9	1130.0	2.0	1=>2=>9	3280.0	8.0	692178345	692178354	9,2,7,(6,1),5,8,4,3	9,2,1,7,6,4,(8,5),3			1-2	230.0	1.0
201336032502	ダ	右	1400	曇	良	11:35	C2三組		2013-3-25	13	水沢	3			3.0	380.0	3.0	3.0	130	2.0	6.0	110	1.0	10.0	140	4.0	3-6	810.0	3.0	3-6	220	3.0	3-10	190	2.0	6-10	150	1.0	3=>6	1430.0	7.0	3-6-10	480.0	1.0	3=>6=>10	4400.0	8.0	78102615439	78102615439	7,10,8,6,(1,2),5,3,9,4	10,6,(7,3),8,1,2,9,5,4			3-6	820.0	5.0
