	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201355010302	ダ	右	1300	曇	重	11:15	3歳ー5組		2013-1-3	17	佐賀	4	(馬齢)		6	6020	7	6.0	460	6.0	2.0	290	5.0	2-6	19740	26	2-6	3,880	25	4-6	1,760	15	2-4	740	8	6=>2	57950	45	2-4-6	19010	31	6=>2=>4	372210	273	627948135.0	264875913.0	264785913.0	624815397.0			4.0	120.0	1.0	2-6	25190.0	24.0
201355010303	ダ	右	1400	曇	重	11:50	C2ー12組		2013-1-3	17	佐賀	4	(馬齢)		6	180	1	6.0	100	1.0	1.0	150	3.0	1-6	380	2	1-6	240	3	6-8	510	7	1-8	560	8	6=>1	440	2	1-6-8	1090	5	6=>1=>8	2340	6	18673542.0	18673452.0	18673452.0	16873452.0			8.0	310.0	6.0			
201355010305	ダ	右	1400	曇	重	13:00	3歳ー3組		2013-1-3	17	佐賀	4	(馬齢)		9	2650	7	9.0	270	7.0	6.0	110	1.0	6-9	1260	6	6-9	510	5	3-9	760	9	3-6	140	1	9=>6	6370	19	3-6-9	1020	4	9=>6=>3	16330	47	493657281.0	493657281.0	496537128.0	946537218.0			3.0	150.0	2.0	6-8	1210.0	5.0
201355010306	ダ	右	1400	曇	重	13:35	C2ー6組		2013-1-3	17	佐賀	4	(馬齢)		5	100	1	5.0	110	1.0	2.0	190	4.0	2-5	320	1	2-5	200	2	5-7	250	4	2-7	680	8	5=>2	370	2	2-5-7	570	2	5=>2=>7	930	1	52163874.0	53261874.0	53261748.0	52734168.0			7.0	160.0	3.0			
201355010307	ダ	右	1400	曇	重	14:10	C2ー3組		2013-1-3	17	佐賀	4	(馬齢)		8	400	2	8.0	250	4.0	9.0	360	5.0	8-9	1600	6	8-9	370	6	5-8	310	4	5-9	260	2	8=>9	3010	13	5-8-9	1290	5	8=>9=>5	10090	36	593826147.0	593826147.0	958326417.0	958326714.0			5.0	130.0	2.0	8-8	1560.0	5.0
201355010401	ダ	右	1300	曇	稍重	10:45	3歳ー10組		2013-1-4	17	佐賀	5	(馬齢)		6	130	1	6.0	100	1.0	9.0	130	2.0	6-9	170	1	6-9	120	1	4-6	360	5	4-9	380	6	6=>9	230	1	4-6-9	460	1	6=>9=>4	980	1	846357129.0	843615279.0	846259137.0	648951732.0			4.0	170.0	4.0	6-8	170.0	1.0
201355010402	ダ	右	1400	曇	稍重	11:15	C2ー8組		2013-1-4	17	佐賀	5	(馬齢)		3	110	1	3.0	100	1.0	4.0	120	2.0	3-4	180	1	3-4	110	1	2-3	150	2	2-4	180	4	3=>4	200	1	2-3-4	210	1	3=>4=>2	390	1	321456.0	321456.0	321465.0	324165.0								
201355010403	ダ	右	1400	曇	稍重	11:45	C2ー14組		2013-1-4	17	佐賀	5	(馬齢)		5	140	1	5.0	120	1.0	6.0	210	5.0	5-6	1100	4	5-6	480	5	4-5	1,270	10	4-6	2,460	18	5=>6	1210	4	4-5-6	7230	16	5=>6=>4	16480	41	45136827.0	45136827.0	45631782.0	56432781.0			4.0	650.0	7.0			
201355010404	ダ	右	1400	曇	稍重	12:15	C2ー11組		2013-1-4	17	佐賀	5	(馬齢)		1	120	1	1.0	100	1.0	4.0	100	2.0	1-4	160	1	1-4	110	1	1-3	310	5	3-4	390	6	1=>4	170	1	1-3-4	320	2	1=>4=>3	590	2	14823657.0	14823657.0	14832567.0	14387562.0			3.0	170.0	4.0			
201355010405	ダ	右	1400	曇	稍重	12:50	C2ー5組		2013-1-4	17	佐賀	5	(馬齢)		5	680	3	5.0	110	2.0	3.0	100	1.0	3-5	350	2	3-5	160	1	1-5	780	12	1-3	450	6	5=>3	1690	7	1-3-5	1460	7	5=>3=>1	10030	26	35174826.0	35174826.0	35174826.0	35147286.0			1.0	190.0	5.0			
201355010406	ダ	右	1400	曇	稍重	13:25	C2ー2組		2013-1-4	17	佐賀	5	(馬齢)		7	140	1	7.0	110	1.0	5.0	170	4.0	5-7	250	1	5-7	190	2	7-9	1,220	13	5-9	3,600	21	7=>5	370	2	5-7-9	6060	14	7=>5=>9	10220	31	796835412.0	796835142.0	796351482.0	739516482.0			9.0	570.0	6.0	5-7	280.0	1.0
201355010407	ダ	右	1400	晴	稍重	14:00	C1ー2組		2013-1-4	17	佐賀	5	(馬齢)		4	380	3	4.0	180	3.0	8.0	130	1.0	4-8	420	2	4-8	230	2	1-4	1,450	18	1-8	870	12	4=>8	1220	4	1-4-8	3420	11	4=>8=>1	8090	31	481756293.0	481759263.0	481792563.0	481927635.0			1.0	450.0	7.0	4-8	420.0	2.0
201355010408	ダ	右	1400	晴	稍重	14:35	B2ー3組		2013-1-4	17	佐賀	5	(馬齢)		7	250	2	7.0	100	2.0	9.0	100	1.0	7-9	120	1	7-9	100	1	2-7	170	3	2-9	130	2	7=>9	320	2	2-7-9	170	1	7=>9=>2	550	2	297541386.0	972543186.0	972543681.0	972453681.0			2.0	100.0	3.0	7-8	120.0	1.0
201355010601	ダ	右	900	曇	良	10:45	C2ー39組		2013-1-6	17	佐賀	6	(馬齢)		3	230	2	3.0	150	5.0	9.0	130	1.0	3-9	520	2	3-9	230	3	3-5	140	1	5-9	220	2	3=>9	680	3	3-5-9	320	1	3=>9=>5	1520	3			391452876.0	391542678.0			5.0	130.0	2.0	3-8	500.0	3.0
201355010602	ダ	右	1300	曇	良	11:15	C2ー37組		2013-1-6	17	佐賀	6	(馬齢)		5	200	1	5.0	180	3.0	4.0	170	2.0	4-5	410	2	4-5	250	3	1-5	450	6	1-4	670	9	5=>4	600	3	1-4-5	1440	6	5=>4=>1	2920	11	521436.0	521436.0	521436.0	521436.0								
201355010603	ダ	右	1300	曇	良	11:50	3歳ー11組		2013-1-6	17	佐賀	6	(馬齢)		8	780	3	8.0	240	4.0	5.0	120	1.0	5-8	1190	5	5-8	420	4	1-8	1,120	13	1-5	1,630	19	8=>5	2720	8	1-5-8	8720	20	8=>5=>1	33670	74	87145623.0	87145623.0	85471623.0	85417623.0			1.0	890.0	7.0			
201355010604	ダ	右	1300	曇	良	12:25	C2ー38組		2013-1-6	17	佐賀	6	(馬齢)		4	1040	3	4.0	100	1.0	3.0	100	2.0	3-4	270	2	3-4	120	2	4-8	150	3	3-8	100	1	4=>3	1100	4	3-4-8	160	1	4=>3=>8	2290	6	35826417.0	35826417.0	35482617.0	43582617.0			8.0	100.0	3.0			
201355010605	ダ	右	1300	曇	良	13:00	C2ー36組		2013-1-6	17	佐賀	6	(馬齢)		6	540	2	6.0	140	3.0	4.0	100	1.0	4-6	410	1	4-6	180	1	2-6	400	6	2-4	190	2	6=>4	1050	3	2-4-6	790	2	6=>4=>2	4090	9	463721859.0	467325198.0	465327198.0	463251798.0			2.0	220.0	5.0	4-6	430.0	1.0
201355010606	ダ	右	1400	曇	良	13:35	C2ー33組		2013-1-6	17	佐賀	6	(馬齢)		5	160	1	5.0	100	1.0	3.0	250	5.0	3-5	630	3	3-5	260	5	1-5	160	1	1-3	460	9	5=>3	720	3	1-3-5	610	3	5=>3=>1	1830	8	352164.0	352164.0	352146.0	531426.0								
201355010607	ダ	右	1400	曇	良	14:10	C2ー35組		2013-1-6	17	佐賀	6	(馬齢)		4	170	1	4.0	140	2.0	6.0	1,440	6.0	4-6	3330	8	4-6	750	8	1-4	340	4	1-6	1,610	14	4=>6	4510	13	1-4-6	4340	12	4=>6=>1	18020	42	4617235.0	4617235.0	4617352.0	4617325.0								
201355010608	ダ	右	1400	曇	良	14:45	C2ー34組		2013-1-6	17	佐賀	6	(馬齢)		7	380	2	7.0	110	1.0	2.0	130	2.0	2-7	200	1	2-7	110	1	6-7	200	3	2-6	160	2	7=>2	600	3	2-6-7	240	1	7=>2=>6	1170	3	7623415.0	7623154.0	7623514.0	7621354.0								
201355010610	ダ	右	2000	曇	良	16:45	佐賀競馬IPAT発売 		2013-1-6	17	佐賀	6	(別定)		1	120	1	1.0	100	2.0	3.0	100	1.0	1-3	250	1	1-3	170	1	1-4	1,170	13	3-4	3,800	25	1=>3	290	1	1-3-4	3620	13	1=>3=>4	8060	24	13479256810.0	61347925810.0	13647859210.0	13458671092.0			4.0	650.0	9.0	1-3	270.0	1.0
201355011301	ダ	右	1300	曇	良	10:45	C2ー32組		2013-1-13	18	佐賀	1	(馬齢)		4	120	1	4.0	100	1.0	7.0	650	7.0	4-7	1990	5	4-7	760	9	3-4	210	2	3-7	1,270	16	4=>7	1960	7	3-4-7	1810	7	4=>7=>3	7210	17	47861523.0	47861253.0	47861235.0	47863215.0			3.0	110.0	2.0			
201355011302	ダ	右	1300	曇	良	11:15	C2ー30組		2013-1-13	18	佐賀	1	(馬齢)		5	100	1	5.0	100	1.0	8.0	170	4.0	5-8	350	2	5-8	180	2	3-5	160	1	3-8	340	6	5=>8	430	2	3-5-8	290	1	5=>8=>3	750	2	58134276.0	58132476.0	58312467.0	58312647.0			3.0	120.0	2.0			
201355011303	ダ	右	1300	曇	良	11:45	C2ー26組		2013-1-13	18	佐賀	1	(馬齢)		7	580	3	7.0	170	4.0	2.0	110	1.0	2-7	440	2	2-7	250	2	7-8	770	9	2-8	460	5	7=>2	1610	6	2-7-8	1290	5	7=>2=>8	5860	21	27148536.0	27148536.0	27184536.0	27184536.0			8.0	200.0	5.0			
201355011304	ダ	右	1300	曇	良	12:20	C2ー24組		2013-1-13	18	佐賀	1	(馬齢)		3	210	1	3.0	130	2.0	2.0	130	3.0	2-3	370	1	2-3	210	1	3-6	330	5	2-6	300	4	3=>2	700	1	2-3-6	740	2	3=>2=>6	1950	3	82317564.0	82371654.0	82376145.0	82367415.0			6.0	100.0	1.0			
201355011305	ダ	右	1300	曇	良	12:55	チャレンジレース		2013-1-13	18	佐賀	1	(馬齢)		1	150	1	1.0	100	1.0	5.0	150	2.0	1-5	610	4	1-5	180	1	1-8	220	2	5-8	580	10	1=>5	880	4	1-5-8	1210	7	1=>5=>8	4320	17	18562347.0	18562374.0	18563274.0	15832674.0			8.0	160.0	4.0			
201355011306	ダ	右	1400	曇	良	13:30	3歳ー4組		2013-1-13	18	佐賀	1	(馬齢)		9	110	1	9.0	100	1.0	8.0	120	3.0	8-9	240	2	8-9	110	1	7-9	120	2	7-8	180	3	9=>8	260	1	7-8-9	170	1	9=>8=>7	410	1	348795261.0	347895621.0	438795621.0	439785216.0			7.0	100.0	2.0	8-8	240.0	2.0
201355011307	ダ	右	1400	曇	良	14:05	C2ー22組		2013-1-13	18	佐賀	1	(馬齢)		3	350	2	3.0	100	1.0	2.0	100	2.0	2-3	290	1	2-3	130	1	3-4	900	13	2-4	360	4	3=>2	750	3	2-3-4	1500	7	3=>2=>4	6080	21	237984615.0	237948651.0	239784561.0	234975861.0			4.0	300.0	7.0	2-3	270.0	2.0
201355011308	ダ	右	1400	曇	良	14:40	C2ー20組		2013-1-13	18	佐賀	1	(馬齢)		3	270	1	3.0	110	1.0	5.0	120	2.0	3-5	580	2	3-5	240	3	3-7	140	1	5-7	210	2	3=>5	860	3	3-5-7	480	1	3=>5=>7	2020	3	593481276.0	594381276.0	594318726.0	539174268.0			7.0	130.0	3.0	3-5	470.0	1.0
201355011401	ダ	右	1300	曇	不良	10:45	C2ー31組		2013-1-14	18	佐賀	2	(馬齢)		6	100	1	6.0	100	1.0	1.0	240	4.0	1-6	930	2	1-6	260	2	6-8	370	4	1-8	1,210	11	6=>1	870	3	1-6-8	2900	7	6=>1=>8	4380	12	61358472.0	63158742.0	61358742.0	61358724.0			8.0	430.0	6.0			
201355011402	ダ	右	1300	曇	不良	11:15	C2ー27組		2013-1-14	18	佐賀	2	(馬齢)		1	1000	5	1.0	450	6.0	7.0	360	3.0	1-7	4590	13	1-7	810	11	1-2	560	7	2-7	560	8	1=>7	8040	25	1-2-7	5060	18	1=>7=>2	48020	138	82765143.0	82751436.0	87241356.0	87215436.0			2.0	250.0	2.0			
201355011403	ダ	右	1300	曇	不良	11:45	C2ー25組		2013-1-14	18	佐賀	2	(馬齢)		5	560	2	5.0	100	2.0	8.0	100	1.0	5-8	180	1	5-8	120	1	5-6	270	5	6-8	220	3	5=>8	1070	4	5-6-8	570	2	5=>8=>6	4390	12	58641273.0	58641327.0	58641327.0	58631427.0			6.0	110.0	3.0			
201355011404	ダ	右	1300	曇	不良	12:20	C2ー23組		2013-1-14	18	佐賀	2	(馬齢)		4	120	1	4.0	100	1.0	1.0	220	4.0	1-4	2500	8	1-4	520	6	4-5	230	2	1-5	1,950	20	4=>1	2790	8	1-4-5	3830	14	4=>1=>5	9730	33	58472316.0	58427136.0	58427136.0	45812763.0			5.0	170.0	3.0			
201355011405	ダ	右	1300	曇	不良	12:55	ヤングジョッキーレー		2013-1-14	18	佐賀	2	(馬齢)		1	1720	5	1.0	290	5.0	5.0	150	3.0	1-5	3200	10	1-5	950	12	1-2	460	7	2-5	260	3	1=>5	7780	23	1-2-5	3370	13	1=>5=>2	41510	103	52813476.0	25813476.0	25183476.0	15243876.0			2.0	150.0	2.0			
201355011406	ダ	右	1400	曇	不良	13:30	3歳ー5組		2013-1-14	18	佐賀	2	(馬齢)		7	2130	4	7.0	140	2.0	1.0	150	3.0	1-7	4630	9	1-7	530	7	5-7	180	1	1-5	250	4	7=>1	12640	19	1-5-7	730	3	7=>1=>5	22230	56	471523869.0	471528369.0	475138269.0	714583692.0			5.0	100.0	1.0	1-7	5210.0	11.0
201355011407	ダ	右	1400	曇	不良	14:05	C2ー21組		2013-1-14	18	佐賀	2	(馬齢)		7	240	2	7.0	110	2.0	2.0	190	5.0	2-7	1880	7	2-7	330	4	5-7	100	1	2-5	360	5	7=>2	2680	10	2-5-7	600	2	7=>2=>5	6570	21	35627184.0	35627184.0	35267184.0	53721648.0			5.0	100.0	1.0			
201355011408	ダ	右	1400	曇	不良	14:40	セレブレイトカップ		2013-1-14	18	佐賀	2	(馬齢)		9	270	2	9.0	120	2.0	1.0	280	4.0	1-9	2570	10	1-9	630	10	6-9	260	2	1-6	790	12	9=>1	4500	14	1-6-9	3360	12	9=>1=>6	29790	86	486291357.0	482691375.0	496281357.0	962143758.0			6.0	150.0	3.0	1-8	2270.0	9.0
201355011901	ダ	右	1400	曇	重	11:00	C2ー17組		2013-1-19	18	佐賀	3	(馬齢)		1	140	1	1.0	110	1.0	3.0	120	2.0	1-3	390	2	1-3	190	2	1-4	250	3	3-4	670	9	1=>3	370	2	1-3-4	820	4	1=>3=>4	1340	5	1476235.0	1463725.0	1463752.0	1436752.0								
201355011902	ダ	右	1400	曇	重	11:30	C2ー16組		2013-1-19	18	佐賀	3	(馬齢)		1	280	2	1.0	110	1.0	6.0	200	5.0	1-6	400	2	1-6	280	4	1-2	450	6	2-6	770	9	1=>6	550	1	1-2-6	990	4	1=>6=>2	2810	12	68421735.0	68421735.0	68421375.0	61482357.0			2.0	280.0	6.0			
201355011903	ダ	右	1400	曇	重	12:00	C2ー15組		2013-1-19	18	佐賀	3	(馬齢)		6	130	1	6.0	100	1.0	4.0	110	2.0	4-6	240	1	4-6	140	1	3-6	870	11	3-4	790	10	6=>4	320	1	3-4-6	1200	5	6=>4=>3	2000	6	26843715.0	26483715.0	26438715.0	62438715.0			3.0	660.0	8.0			
201355011904	ダ	右	1400	曇	重	12:30	C2ー14組		2013-1-19	18	佐賀	3	(馬齢)		8	380	2	8.0	100	1.0	4.0	280	6.0	4-8	2540	7	4-8	710	7	1-8	140	1	1-4	720	8	8=>4	3530	9	1-4-8	1480	5	8=>4=>1	11960	36	84132576.0	84132576.0	84157326.0	84157326.0			1.0	110.0	2.0			
201355011905	ダ	右	1400	曇	重	13:00	C2ー13組		2013-1-19	18	佐賀	3	(馬齢)		1	160	1	1.0	110	1.0	8.0	210	4.0	1-8	610	3	1-8	300	4	1-7	710	7	7-8	1,430	13	1=>8	640	3	1-7-8	2990	9	1=>8=>7	7270	24	71632845.0	71632845.0	71683245.0	17864235.0			7.0	300.0	5.0			
201355011906	ダ	右	1400	曇	重	13:35	3歳ー3組		2013-1-19	18	佐賀	3	(馬齢)		6	160	1	6.0	120	1.0	4.0	130	2.0	4-6	430	2	4-6	180	2	1-6	440	6	1-4	690	10	6=>4	720	2	1-4-6	1210	5	6=>4=>1	3220	12	1627345.0	1627345.0	1672345.0	6127435.0								
201355011907	ダ	右	1400	曇	重	14:10	C2ー12組		2013-1-19	18	佐賀	3	(馬齢)		5	780	2	5.0	100	2.0	6.0	100	1.0	5-6	210	1	5-6	110	1	3-5	180	4	3-6	150	2	5=>6	940	5	3-5-6	360	1	5=>6=>3	5100	15	35461782.0	35461782.0	56341782.0	56341782.0			3.0	180.0	4.0			
201355011908	ダ	右	1400	曇	重	14:45	C2ー11組		2013-1-19	18	佐賀	3	(馬齢)		9	150	1	9.0	100	1.0	3.0	110	2.0	3-9	180	1	3-9	120	1	5-9	210	3	3-5	220	5	9=>3	280	1	3-5-9	380	2	9=>3=>5	860	2	39578164.0	39578164.0	39587164.0	93587146.0			5.0	150.0	4.0	3-8	170.0	1.0
201355011909	ダ	右	1400	曇	重	15:45	紅梅賞		2013-1-19	18	佐賀	3	(馬齢)		7	110	1	7.0	100	1.0	5.0	100	2.0	5-7	140	1	5-7	110	1	6-7	210	3	5-6	250	5	7=>5	200	1	5-6-7	270	2	7=>5=>6	500	2	765139284.0	765319284.0	765412398.0	756213489.0			6.0	220.0	4.0	5-7	150.0	1.0
201355011910	ダ	右	1800	曇	重	16:25	M&Kジョッキーズカ 		2013-1-19	18	佐賀	3	(別定)		2	1680	4	2.0	260	5.0	10.0	170	3.0	2-10	3350	10	2-10	650	9	2-7	400	4	7-10	230	2	2=>10	12430	23	2-7-10	1500	5	2=>10=>7	31950	69	81027549316.0	81027594316.0	10728345916.0	21071398456.0			7.0	120.0	1.0	2-8	1850.0	5.0
201355012001	ダ	右	900	曇	稍重	11:00	C2ー43組		2013-1-20	18	佐賀	4	(馬齢)		5	380	3	5.0	140	2.0	1.0	180	4.0	1-5	870	4	1-5	410	6	2-5	410	5	1-2	600	7	5=>1	1120	5	1-2-5	1510	5	5=>1=>2	4860	14			592183764.0	519283674.0			2.0	150.0	3.0	1-5	1070.0	5.0
201355012002	ダ	右	1300	曇	稍重	11:30	C2ー40組		2013-1-20	18	佐賀	4	(馬齢)		6	110	1	6.0	100	1.0	1.0	110	2.0	1-6	120	1	1-6	100	1	4-6	180	3	1-4	200	4	6=>1	150	1	1-4-6	230	1	6=>1=>4	340	1	165324.0	163542.0	164532.0	614352.0								
201355012003	ダ	右	1300	曇	稍重	12:05	C2ー42組		2013-1-20	18	佐賀	4	(馬齢)		3	730	2	3.0	120	2.0	2.0	130	3.0	2-3	2000	6	2-3	360	6	3-7	200	2	2-7	180	1	3=>2	4650	13	2-3-7	580	1	3=>2=>7	8350	32	317924568.0	137925468.0	137925468.0	137924568.0			7.0	100.0	1.0	2-3	1770.0	6.0
201355012004	ダ	右	1300	曇	稍重	12:40	C2ー41組		2013-1-20	18	佐賀	4	(馬齢)		7	390	3	7.0	170	4.0	6.0	150	2.0	6-7	590	3	6-7	200	1	5-7	370	9	5-6	260	2	7=>6	1280	6	5-6-7	1090	5	7=>6=>5	4860	17	61745823.0	67415823.0	67145823.0	67154283.0			5.0	220.0	5.0			
201355012005	ダ	右	1400	曇	稍重	13:15	3歳ー2組		2013-1-20	18	佐賀	4	(馬齢)		8	130	1	8.0	100	1.0	2.0	110	2.0	2-8	250	1	2-8	150	1	8-9	470	6	2-9	830	10	8=>2	300	1	2-8-9	1840	4	8=>2=>9	3410	11	283695174.0	283691574.0	289361574.0	829316754.0			9.0	240.0	5.0	2-8	240.0	1.0
201355012006	ダ	右	1400	曇	稍重	13:50	C2ー2組		2013-1-20	18	佐賀	4	(馬齢)		7	180	1	7.0	120	1.0	3.0	130	2.0	3-7	170	1	3-7	120	1	4-7	320	4	3-4	400	5	7=>3	300	1	3-4-7	600	2	7=>3=>4	1360	2	71028364519.0	71028364591.0	71023684951.0	72438106951.0			4.0	260.0	6.0	3-7	180.0	1.0
201355012007	ダ	右	1400	曇	稍重	14:25	C1ー3組		2013-1-20	18	佐賀	4	(馬齢)		10	130	1	10.0	100	1.0	1.0	160	3.0	1-10	590	2	1-10	230	2	2-10	160	1	1-2	290	3	10=>1	730	2	1-2-10	480	1	10=>1=>2	1820	3	11024657983.0	11024567893.0	11026457839.0	11027568439.0			2.0	130.0	2.0	1-8	450.0	2.0
201355012008	ダ	右	1400	曇	稍重	15:00	B2ー3組		2013-1-20	18	佐賀	4	(馬齢)		6	120	1	6.0	100	1.0	2.0	160	3.0	2-6	310	2	2-6	160	2	6-7	280	4	2-7	410	6	6=>2	330	2	2-6-7	640	3	6=>2=>7	1190	3	67243518.0	67243158.0	67214358.0	62713485.0			7.0	270.0	4.0			
201355012601	ダ	右	1300	小雨	稍重	11:00	C2ー38組		2013-1-26	18	佐賀	5	(馬齢)		7	2170	8	7.0	580	7.0	5.0	120	1.0	5-7	1000	5	5-7	560	6	2-7	2,400	23	2-5	290	3	7=>5	9340	22	2-5-7	4380	15	7=>5=>2	69690	130	56810719423.0	56781091423.0	56710891234.0	57621081394.0			2.0	230.0	4.0	5-7	450.0	3.0
201355012602	ダ	右	1300	小雨	稍重	11:30	3歳ー7組		2013-1-26	18	佐賀	5	(馬齢)		6	1940	4	6.0	150	4.0	4.0	110	2.0	4-6	1310	5	4-6	230	4	1-6	240	5	1-4	120	1	6=>4	5510	13	1-4-6	370	2	6=>4=>1	6710	21	46253817.0	46251387.0	46512378.0	46512783.0			1.0	100.0	1.0			
201355012603	ダ	右	1300	小雨	稍重	12:05	C2ー36組		2013-1-26	18	佐賀	5	(馬齢)		2	570	3	2.0	190	3.0	3.0	600	9.0	2-3	5240	17	2-3	2,010	28	2-4	280	2	3-4	1,040	15	2=>3	15150	45	2-3-4	5060	18	2=>3=>4	36240	112	35472816910.0	35472869110.0	35478296110.0	32457861109.0			4.0	120.0	1.0	2-3	8080.0	22.0
201355012604	ダ	右	1300	小雨	稍重	12:40	C2ー34組		2013-1-26	18	佐賀	5	(馬齢)		3	150	1	3.0	100	1.0	1.0	100	3.0	1-3	380	2	1-3	150	2	3-8	150	1	1-8	260	4	3=>1	580	2	1-3-8	370	1	3=>1=>8	1200	2	18932456710.0	18932546710.0	13852497610.0	13854267910.0			8.0	100.0	2.0	1-3	370.0	2.0
