	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
200643040408	ダ	左	1600	晴	良	15:00	ナイスステッキ特別 		2006-4-4	1	船橋	2			11.0	200.0	1.0	11.0	100.0	1.0	3.0	100	2.0	10.0	140.0	4.0	3-8	320.0	1.0	3-11	360.0	1.0	3-11	170	1.0	10-11	220	3.0	3-10	300	4.0	11=>3	630.0	1.0	3-10-11	550.0	2.0	11=>3=>10	2160.0	4.0	5,11,(6,10),(3,4),(2,9),1,8	5,11,(6,10),3,4,(2,9),1,8	5,11,10,6,3,4,1,(2,8),9	11,(5,10),3,4,6,1,2,8,9	12.7 - 12.6 - 13.9 - 13.3 - 12.5 - 12.2 - 12.7 - 13.0	12.7 - 25.3 - 39.2 - 52.5 - 65.0 - 77.2 - 89.9 - 102.9 (39.2-37.9)	8=>3	590.0	1.0
200643040409	ダ	左	1600	晴	良	15:35	ファンシーステッキ特 		2006-4-4	1	船橋	2			12.0	800.0	3.0	12.0	160.0	2.0	1.0	130	1.0	7.0	490.0	10.0	1-7	630.0	2.0	1-12	710.0	1.0	1-12	360	2.0	7-12	2,160	25.0	1-7	1,210	12.0	12=>1	2290.0	7.0	1-7-12	5030.0	13.0	12=>1=>7	27390.0	70.0	6,(5,7),(1,10),(2,9),13,(3,12),11,4,(8,14)	6,(5,7),1,10,2,9,3,13,(4,11,12),14,8	6,7,1,(5,10),2,9,(3,12),4,14,11,13,8	(6,7),1,5,10,12,9,14,2,3,8,13,4,11	12.4 - 11.7 - 12.2 - 12.5 - 12.2 - 12.4 - 13.4 - 14.3	12.4 - 24.1 - 36.3 - 48.8 - 61.0 - 73.4 - 86.8 - 101.1 (36.3-40.1)	7=>1	1850.0	6.0
200643040501	ダ	左	1400	雨	重	11:00	C3七　イ		2006-4-5	1	船橋	3			6.0	1240.0	4.0	6.0	200.0	4.0	4.0	100	1.0	12.0	390.0	7.0	4-5	270.0	1.0	4-6	560.0	2.0	4-6	160	1.0	6-12	1,610	21.0	4-12	570	6.0	6=>4	2120.0	8.0	4-6-12	2500.0	9.0	6=>4=>12	25770.0	74.0	(4,8,12),10,6,11,(5,7),1,9,3,2	(4,8,12),10,6,11,5,7,(1,9),2,3	12,(4,8),10,(6,11),5,7,(1,9),2,3	12,4,10,(6,5),8,(11,7),(1,9),2-3	12.3 - 12.2 - 12.5 - 12.9 - 12.8 - 13.4 - 14.3	12.3 - 24.5 - 37.0 - 49.9 - 62.7 - 76.1 - 90.4 (37.0-40.5)	5=>4	1070.0	4.0
200643040502	ダ	左	1400	雨	重	11:30	C3七　ア		2006-4-5	1	船橋	3			1.0	300.0	2.0	1.0	110.0	1.0	11.0	170	4.0	3.0	340.0	7.0	1-8	400.0	2.0	1-11	730.0	1.0	1-11	440	4.0	1-3	720	9.0	3-11	730	10.0	1=>11	1450.0	3.0	1-3-11	3470.0	10.0	1=>11=>3	14450.0	39.0	(3,6,11),(1,9,12),(5,10),(4,7),(2,8)	(3,6),11,(1,9,12),10,(4,5),(2,7),8	3,(1,6,11),12,(9,5),10,2,4,8,7	3,11,(1,12,5),9,10,(2,8),(6,7),4	12.1 - 12.1 - 12.9 - 12.8 - 12.8 - 13.5 - 13.9	12.1 - 24.2 - 37.1 - 49.9 - 62.7 - 76.2 - 90.1 (37.1-40.2)	1=>8	1030.0	4.0
200643040503	ダ	左	1200	雨	重	12:05	3歳ア　イ		2006-4-5	1	船橋	3	84万円以上125.5万円以下		2.0	2930.0	6.0	2.0	260.0	5.0	3.0	100	1.0	4.0	150.0	3.0	2-3	1360.0	5.0	2-3	1280.0	5.0	2-3	690	9.0	2-4	1,110	13.0	3-4	170	1.0	2=>3	7390.0	17.0	2-3-4	2340.0	7.0	2=>3=>4	33660.0	96.0		(1,4),(5,9),6,(2,3,7,8)	(1,4),9,2,(3,5,6),8,7	(1,4),9,(2,8),6,5,3,7	12.6 - 11.4 - 12.0 - 12.4 - 12.8 - 13.6	12.6 - 24.0 - 36.0 - 48.4 - 61.2 - 74.8 (36.0-38.8)	2=>3	7160.0	19.0
200643040504	ダ	左	1500	雨	不良	12:40	3歳ア　イ		2006-4-5	1	船橋	3	84万円以上125.5万円以下		10.0	190.0	1.0	10.0	120.0	1.0	9.0	1,200	10.0	8.0	710.0	8.0	8-8	3530.0	13.0	9-10	3160.0	12.0	9-10	1,190	17.0	8-10	1,180	15.0	8-9	3,800	35.0	10=>9	4560.0	15.0	8-9-10	12950.0	44.0	10=>9=>8	42100.0	140.0	9,8,(1,10),(3,5,6),2,4,7	9,8,10,6,1,(3,5),2,4,7	98106152347	9,8,10,(1,6),(2,5),4,3,7	6.9 - 12.0 - 11.7 - 12.6 - 12.7 - 12.8 - 12.5 - 13.3	6.9 - 18.9 - 30.6 - 43.2 - 55.9 - 68.7 - 81.2 - 94.5 (30.6-38.6)	8=>8	3150.0	12.0
200643040505	ダ	左	1500	雨	不良	13:15	C3五　イ		2006-4-5	1	船橋	3			1.0	110.0	1.0	1.0	100.0	1.0	2.0	120	2.0	7.0	290.0	6.0	1-2	260.0	1.0	1-2	220.0	1.0	1-2	130	1.0	1-7	460	5.0	2-7	1,130	15.0	1=>2	280.0	1.0	1-2-7	1790.0	6.0	1=>2=>7	3080.0	9.0	2,(1,11),6,7,9,10,12,4,8,5,3	2,(1,11),(7,9),6,10,12-4,(5,8),3	2,(1,11),(7,9),12,10,6-5,8,3,4	2,(1,11),(7,9),(10,12),6,5,(8,3),4	6.9 - 11.7 - 12.1 - 12.6 - 12.9 - 13.2 - 12.8 - 13.4	6.9 - 18.6 - 30.7 - 43.3 - 56.2 - 69.4 - 82.2 - 95.6 (30.7-39.4)	1=>2	220.0	1.0
200643040506	ダ	左	1500	雨	不良	13:50	C3五　ア		2006-4-5	1	船橋	3			10.0	440.0	2.0	10.0	190.0	2.0	11.0	1,760	11.0	2.0	220.0	4.0	8-8	20060.0	26.0	10-11	18790.0	37.0	10-11	6,170	44.0	2-10	480	3.0	2-11	4,830	39.0	10=>11	34010.0	70.0	2-10-11	38990.0	85.0	10=>11=>2	252360.0	491.0	(1,5),9,10,3,6,8,(2,7),4,11	(1,5),9,(3,10),6,(2,8),7,(4,11)	5,10,(2,9),1,(3,8),(6,7),11,4	(5,10),2,9,(3,8),(7,11),(6,4),1	7.0 - 11.5 - 12.0 - 12.6 - 12.6 - 13.6 - 13.4 - 14.3	7.0 - 18.5 - 30.5 - 43.1 - 55.7 - 69.3 - 82.7 - 97.0 (30.5-41.3)	8=>8	13280.0	41.0
200643040507	ダ	左	1200	雨	不良	14:25	C1三　アイ		2006-4-5	1	船橋	3			6.0	1540.0	7.0	6.0	300.0	6.0	7.0	150	1.0	3.0	230.0	4.0	5-6	850.0	4.0	6-7	1740.0	8.0	6-7	750	10.0	3-6	1,170	15.0	3-7	720	8.0	6=>7	5450.0	23.0	3-6-7	5410.0	22.0	6=>7=>3	50300.0	162.0		6,10,(1,3),7,(5,9,11,12),8,2,4	6,10,7,1,(3,11),12,5,2,8,9,4	(6,10),7,(1,3),11,5,12,8,2,9,4	12.5 - 11.4 - 11.4 - 12.2 - 12.6 - 13.4	12.5 - 23.9 - 35.3 - 47.5 - 60.1 - 73.5 (35.3-38.2)	5=>6	1900.0	9.0
200643040508	ダ	左	1600	雨	不良	15:00	C1三　アイ		2006-4-5	1	船橋	3			4.0	190.0	1.0	4.0	100.0	1.0	8.0	130	2.0	3.0	350.0	7.0	4-8	460.0	2.0	4-8	470.0	2.0	4-8	230	2.0	3-4	740	11.0	3-8	960	15.0	4=>8	740.0	2.0	3-4-8	2720.0	10.0	4=>8=>3	7090.0	22.0	4,5,6,(1,9),8,3,(2,7)	4,5,(1,6),8,(3,9),(2,7)	451863729	4,5,(1,8),3,(2,9,6),7	12.3 - 12.0 - 12.2 - 12.4 - 12.1 - 12.7 - 12.9 - 13.4	12.3 - 24.3 - 36.5 - 48.9 - 61.0 - 73.7 - 86.6 - 100.0 (36.5-39.0)	4=>8	700.0	2.0
200643040509	ダ	左	1600	雨	不良	15:35	ナイスビット特別 		2006-4-5	1	船橋	3			11.0	230.0	1.0	11.0	120.0	1.0	4.0	150	3.0	5.0	570.0	8.0	4-8	420.0	1.0	4-11	400.0	1.0	4-11	240	1.0	5-11	1,960	25.0	4-5	1,820	23.0	11=>4	680.0	1.0	4-5-11	7970.0	26.0	11=>4=>5	20950.0	71.0	(3,4),(8,12),(1,9),11,10,5,6-2	(3,4),(8,12),(1,11),9,5,10,6-2	34811121591062	(3,4),8,11,5,1-10,12,(9,2),6	12.2 - 11.5 - 11.9 - 12.7 - 12.9 - 13.0 - 13.2 - 14.1	12.2 - 23.7 - 35.6 - 48.3 - 61.2 - 74.2 - 87.4 - 101.5 (35.6-40.3)	8=>4	710.0	1.0
200643040601	ダ	左	1000	晴	不良	11:00	3歳ア　イ		2006-4-6	1	船橋	4	38.5万円以上84万円以下		4.0	610.0	4.0	4.0	210.0	5.0	8.0	170	3.0	7.0	100.0	1.0	4-7	980.0	5.0	4-8	1360.0	6.0	4-8	520	8.0	4-7	340	3.0	7-8	140	1.0	4=>8	2850.0	12.0	4-7-8	820.0	3.0	4=>8=>7	6880.0	21.0			4,8,7,3,9,6,(1,2),10	4873962110	12.4 - 11.3 - 12.1 - 12.6 - 13.0	12.4 - 23.7 - 35.8 - 48.4 - 61.4 (35.8-37.7)	4=>7	2620.0	11.0
200643040602	ダ	左	1400	晴	不良	11:30	3歳ア　イ		2006-4-6	1	船橋	4	38.5万円以上84万円以下		3.0	660.0	4.0	3.0	180.0	4.0	4.0	150	2.0	2.0	120.0	1.0	3-4	1460.0	6.0	3-4	910.0	3.0	3-4	470	3.0	2-3	730	8.0	2-4	570	4.0	3=>4	3130.0	13.0	2-3-4	1630.0	2.0	3=>4=>2	11140.0	23.0	4,11,12,5,3,6,(2,8,10),1,7,9	4,(11,12),3,5,2,8,6,10,1,7,9	4,12,(3,5),(11,8),2,6,10,7,9,1	4,(12,5),3,2,8,6,10,11,9,7,1	12.2 - 12.3 - 12.5 - 12.7 - 12.2 - 13.9 - 14.2	12.2 - 24.5 - 37.0 - 49.7 - 61.9 - 75.8 - 90.0 (37.0-40.3)	3=>4	3770.0	20.0
200643040701	ダ	左	1000	曇	稍重	11:00	3歳　未出走		2006-4-7	1	船橋	5			3.0	160.0	1.0	3.0	100.0	1.0	8.0	280	5.0	7.0	140.0	3.0	3-7	620.0	2.0	3-8	1710.0	5.0	3-8	800	8.0	3-7	170	1.0	7-8	910	10.0	3=>8	2210.0	8.0	3-7-8	2310.0	7.0	3=>8=>7	9790.0	30.0			3786119412510.0	3786119412510.0	12.6 - 11.2 - 11.8 - 12.6 - 12.9	12.6 - 23.8 - 35.6 - 48.2 - 61.1 (35.6-37.3)	3=>7	840.0	3.0
200643040702	ダ	左	1000	曇	稍重	11:30	3歳ア　イ		2006-4-7	1	船橋	5	38.5万円以下		5.0	700.0	2.0	5.0	120.0	2.0	6.0	100	1.0	4.0	240.0	5.0	5-5	290.0	1.0	5-6	260.0	1.0	5-6	160	2.0	4-5	990	8.0	4-6	540	4.0	5=>6	1630.0	6.0	4-5-6	1010.0	2.0	5=>6=>4	9670.0	29.0			569810122471131.0	569841021211731.0	12.6 - 11.0 - 11.8 - 12.8 - 13.2	12.6 - 23.6 - 35.4 - 48.2 - 61.4 (35.4-37.8)	5=>5	280.0	1.0
200643040703	ダ	左	1400	曇	稍重	12:00	3歳ア　イ		2006-4-7	1	船橋	5	38.5万円以下		10.0	8120.0	11.0	10.0	1,650	11.0	2.0	450	8.0	11.0	170.0	2.0	2-7	6090.0	21.0	2-10	22820.0	45.0	2-10	5,020	44.0	10-11	4,120	40.0	2-11	1,030	13.0	10=>2	152460.0	117.0	2-10-11	35820.0	91.0	10=>2=>11	597540.0	833.0	10,11,5,(6,12),3,8,7,4,9,1,2	5,10,3,6,11,(7,12),8,1,4,(2,9)	10,(5,6),11,3,12,7,(8,2),9,(1,4)	10,(6,11,2),12,3,(5,7),8,9,4,1	12.3 - 12.4 - 13.6 - 13.3 - 13.2 - 13.3 - 13.7	12.3 - 24.7 - 38.3 - 51.6 - 64.8 - 78.1 - 91.8 (38.3-40.2)	7=>2	8250.0	35.0
200643040704	ダ	左	1500	曇	稍重	12:30	C3三　イ		2006-4-7	1	船橋	5			3.0	110.0	1.0	3.0	100	1.0	7.0	200	4.0	9.0	340.0	7.0	3-7	510.0	3.0	3-7	440.0	2.0	3-7	200	1.0	3-9	320	5.0	7-9	830	10.0	3=>7	570.0	2.0	3-7-9	1230.0	6.0	3=>7=>9	3090.0	12.0	379841562	379846512	379846152	379861542	6.9 - 12.5 - 12.7 - 12.8 - 12.7 - 12.6 - 13.0 - 13.4	6.9 - 19.4 - 32.1 - 44.9 - 57.6 - 70.2 - 83.2 - 96.6 (32.1-39.0)	3=>7	540.0	3.0
200643040705	ダ	左	1500	曇	稍重	13:00	C3三　ア		2006-4-7	1	船橋	5			10.0	1070.0	4.0	10.0	220	4.0	6.0	120	1.0	4.0	300.0	7.0	6-8	650.0	2.0	6-10	1030.0	4.0	6-10	450	3.0	4-10	1,470	20.0	4-6	740	9.0	10=>6	2860.0	10.0	4-6-10	3920.0	10.0	10=>6=>4	23240.0	74.0	26108459371	26108453971	26104853971	6,(2,10),4,8,5,9,3,1,7	6.9 - 12.2 - 12.4 - 12.8 - 12.3 - 12.7 - 13.4 - 13.9	6.9 - 19.1 - 31.5 - 44.3 - 56.6 - 69.3 - 82.7 - 96.6 (31.5-40.0)	8=>6	1800.0	5.0
200643040706	ダ	左	1600	曇	稍重	13:30	C3一		2006-4-7	1	船橋	5			10.0	150.0	1.0	10.0	110	1.0	1.0	170	3.0	7.0	260.0	6.0	1-7	520.0	2.0	1-10	590.0	1.0	1-10	220	1.0	7-10	610	5.0	1-7	840	10.0	10=>1	920.0	1.0	1-7-10	1950.0	4.0	10=>1=>7	5130.0	4.0	116738122109145	11,(6,7),3,8,12,2,10,9,1,4,5	11,6,7,3,10,1,12,9,(2,8),4,5	(11,6),7,3,10,1,12,2,9,8,4,5	12.3 - 12.1 - 12.3 - 12.7 - 12.8 - 13.2 - 13.2 - 14.0	12.3 - 24.4 - 36.7 - 49.4 - 62.2 - 75.4 - 88.6 - 102.6 (36.7-40.4)	7=>1	840.0	1.0
200643040707	ダ	左	1200	曇	稍重	14:00	C2五　アイ		2006-4-7	1	船橋	5			1.0	1400.0	5.0	1.0	250	5.0	2.0	410	7.0	3.0	110.0	1.0	1-2	5490.0	14.0	1-2	6040.0	19.0	1-2	1,560	22.0	1-3	600	7.0	2-3	530	5.0	1=>2	10900.0	36.0	1-2-3	2840.0	12.0	1=>2=>3	24790.0	84.0		1,7,(5,9),6,4,2,3	1,9,7,3,5,2,6-4	1,9,3,2,7,5,6-4	12.8 - 11.4 - 12.1 - 12.4 - 12.4 - 12.9	12.8 - 24.2 - 36.3 - 48.7 - 61.1 - 74.0 (36.3-37.7)	1=>2	12890.0	29.0
200643040708	ダ	左	1600	曇	稍重	14:30	C2五　アイ		2006-4-7	1	船橋	5			10.0	130.0	1.0	10.0	100	1.0	3.0	110	2.0	2.0	210.0	5.0	3-8	180.0	1.0	3-10	190.0	1.0	3-10	140	1.0	2-10	470	6.0	2-3	750	11.0	10=>3	270.0	1.0	2-3-10	920.0	3.0	10=>3=>2	1870.0	3.0	61081543729	61081534927	10965381247	10,9,3,6,5,(8,2),1,7,4	12.8 - 12.7 - 13.4 - 13.1 - 12.2 - 12.9 - 12.6 - 13.1	12.8 - 25.5 - 38.9 - 52.0 - 64.2 - 77.1 - 89.7 - 102.8 (38.9-38.6)	8=>3	290.0	1.0
200643040709	ダ	左	1600	曇	稍重	15:05	C1二		2006-4-7	1	船橋	5			8.0	240.0	2.0	8.0	130	3.0	6.0	110	1.0	2.0	280.0	6.0				6-8	340.0	1.0	6-8	190	2.0	2-8	740	12.0	2-6	830	14.0	8=>6	660.0	2.0	2-6-8	1590.0	5.0	8=>6=>2	5390.0	15.0	28561743	28561743	28567431	(2,8),7,5,6,4,3,1	12.8 - 13.1 - 13.0 - 12.9 - 12.2 - 12.5 - 12.5 - 13.0	12.8 - 25.9 - 38.9 - 51.8 - 64.0 - 76.5 - 89.0 - 102.0 (38.9-38.0)			
200643040710	ダ	左	1000	曇	稍重	15:40	爽風スプリント 		2006-4-7	1	船橋	5			4.0	330.0	2.0	4.0	130	2.0	1.0	100	1.0	7.0	170.0	4.0	1-4	400.0	2.0	1-4	350.0	1.0	1-4	170	1.0	4-7	380	5.0	1-7	210	2.0	4=>1	1140.0	5.0	1-4-7	690.0	1.0	4=>1=>7	4230.0	11.0			1,4,2,7,3,5,8,(6,10),9	1,4,7,2,5,(3,6,8),10,9	12.1 - 11.2 - 11.6 - 12.2 - 12.9	12.1 - 23.3 - 34.9 - 47.1 - 60.0 (34.9-36.7)	4=>1	1230.0	4.0
200643050101	ダ	左	1200	晴	良	11:00	3歳ア　イ		2006-5-1	2	船橋	1	217万円以上290.5万円以下		3.0	140.0	1.0	3.0	100	1.0	1.0	100	2.0							1-3	120.0	1.0	1-3	100	1.0	3-5	110	2.0	1-5	150	3.0	3=>1	170.0	1.0	1-3-5	160.0	1.0	3=>1=>5	350.0	1.0		35412	3,5,4,1-2	35412	12.3 - 11.5 - 11.5 - 12.1 - 13.3 - 13.6	12.3 - 23.8 - 35.3 - 47.4 - 60.7 - 74.3 (35.3-39.0)			
200643050102	ダ	左	1200	晴	良	11:30	C3七　イ		2006-5-1	2	船橋	1			7.0	230.0	2.0	7.0	100	2.0	5.0	100	1.0	8.0	870.0	9.0	5-7	270.0	1.0	5-7	240.0	1.0	5-7	120	1.0	7-8	3,700	27.0	5-8	2,150	24.0	7=>5	520.0	2.0	5-7-8	7520.0	22.0	7=>5=>8	21680.0	66.0		351872946	3,5,1,7,8,2,4,(9,6)	358172469	13.0 - 12.2 - 12.3 - 12.4 - 12.8 - 13.1	13.0 - 25.2 - 37.5 - 49.9 - 62.7 - 75.8 (37.5-38.3)	7=>5	490.0	2.0
200643050103	ダ	左	1400	晴	良	12:05	C3六　イ		2006-5-1	2	船橋	1			6.0	370.0	2.0	6.0	170	4.0	7.0	110	1.0	9.0	160.0	3.0	6-7	280.0	1.0	6-7	300.0	1.0	6-7	180	1.0	6-9	620	9.0	7-9	250	2.0	6=>7	1030.0	4.0	6-7-9	730.0	1.0	6=>7=>9	3540.0	10.0	67104951832	6,7,4,10,9,(1,5),2,8,3	67104981253	6,7,10,4,9,(1,8),2,5,3	12.7 - 13.5 - 13.7 - 12.9 - 12.3 - 13.1 - 13.4	12.7 - 26.2 - 39.9 - 52.8 - 65.1 - 78.2 - 91.6 (39.9-38.8)	6=>7	1090.0	4.0
200643050104	ダ	左	1200	晴	良	12:40	C3七　ア		2006-5-1	2	船橋	1			7.0	610.0	3.0	7.0	150	3.0	6.0	340	7.0	3.0	110.0	1.0	6-7	7000.0	17.0	6-7	5440.0	16.0	6-7	1,020	14.0	3-7	400	2.0	3-6	690	8.0	7=>6	14730.0	32.0	3-6-7	3480.0	11.0	7=>6=>3	51150.0	142.0		578126934	5,7,8,6,1,3,(2,9),4	7,(5,8),6,3,1,9,2,4	12.9 - 11.9 - 12.0 - 12.3 - 13.0 - 14.3	12.9 - 24.8 - 36.8 - 49.1 - 62.1 - 76.4 (36.8-39.6)	7=>6	14230.0	30.0
200643050105	ダ	左	1000	晴	良	13:15	さざなみスプリント 		2006-5-1	2	船橋	1	(別定)		2.0	170.0	1.0	2.0	110	2.0	3.0	110	1.0							2-3	130.0	1.0	2-3	100	1.0	2-5	120	2.0	3-5	130	3.0	2=>3	250.0	1.0	2-3-5	140.0	1.0	2=>3=>5	380.0	2.0			(2,3),5,4,1	23541	12.3 - 10.8 - 11.3 - 11.7 - 13.4	12.3 - 23.1 - 34.4 - 46.1 - 59.5 (34.4-36.4)			
200643050106	ダ	左	1400	晴	良	13:50	C3六　ア		2006-5-1	2	船橋	1			1.0	210.0	1.0	1.0	110	1.0	7.0	250	6.0	11.0	130.0	2.0	1-6	1540.0	8.0	1-7	1430.0	6.0	1-7	490	6.0	1-11	160	1.0	7-11	500	7.0	1=>7	1930.0	6.0	1-7-11	1240.0	3.0	1=>7=>11	5440.0	10.0	111371026541298	1,11,3,10,7,(2,4),6,12,5,9,8	1,11,7,3,10,4,6,12,9,(2,5),8	111731049612528	12.2 - 12.5 - 13.2 - 12.4 - 12.6 - 13.6 - 14.3	12.2 - 24.7 - 37.9 - 50.3 - 62.9 - 76.5 - 90.8 (37.9-40.5)	1=>6	1980.0	10.0
200643050107	ダ	左	1600	晴	良	14:25	3歳ア　イ		2006-5-1	2	船橋	1	217万円以上290.5万円以下		1.0	400.0	3.0	1.0	140	4.0	3.0	120	2.0	2.0	100.0	1.0				1-3	880.0	5.0	1-3	260	4.0	1-2	270	5.0	2-3	180	1.0	1=>3	1870.0	9.0	1-2-3	630.0	2.0	1=>3=>2	5100.0	18.0	56413287	56412387	65312487	(6,3),5,1,2,4,8,7	12.8 - 11.9 - 13.2 - 13.4 - 12.3 - 12.7 - 13.3 - 13.9	12.8 - 24.7 - 37.9 - 51.3 - 63.6 - 76.3 - 89.6 - 103.5 (37.9-39.9)			
200643050108	ダ	左	1200	晴	良	15:00	C2三　アイ		2006-5-1	2	船橋	1			4.0	140.0	1.0	4.0	110	1.0	9.0	370	7.0	3.0	140.0	2.0	4-8	420.0	1.0	4-9	3640.0	10.0	4-9	1,290	17.0	3-4	220	2.0	3-9	2,750	27.0	4=>9	7710.0	23.0	3-4-9	6630.0	21.0	4=>9=>3	48520.0	129.0		189236574	1,8,9,2,6,4,3,(5,7)	(1,8,9),2,(4,6),3,7,5	12.3 - 11.7 - 11.9 - 12.3 - 13.1 - 13.6	12.3 - 24.0 - 35.9 - 48.2 - 61.3 - 74.9 (35.9-39.0)	4=>8	630.0	2.0
200643050201	ダ	左	1600	雨	重	11:00	3歳ア　イ		2006-5-2	2	船橋	2	160万円以上217万円以下		2.0	130.0	1.0	2.0	110	1.0	7.0	120	2.0							2-7	260.0	1.0	2-7	120	1.0	2-6	270	4.0	6-7	360	6.0	2=>7	390.0	1.0	2-6-7	600.0	3.0	2=>7=>6	1510.0	3.0	2674513	2,6,7,(4,5),1,3	2,6,7,(5,3),4,1	2673541	12.2 - 11.6 - 12.9 - 13.1 - 12.7 - 12.8 - 13.0 - 13.3	12.2 - 23.8 - 36.7 - 49.8 - 62.5 - 75.3 - 88.3 - 101.6 (36.7-39.1)			
200643050301	ダ	左	1200	晴	不良	10:50	3歳ア　イ		2006-5-3	2	船橋	3	60万円以上119万円以下		7.0	310.0	2.0	7.0	200	2.0	6.0	550	5.0							6-7	1320.0	6.0	6-7	410	8.0	4-7	290	4.0	4-6	550	9.0	7=>6	1910.0	10.0	4-6-7	1790.0	8.0	7=>6=>4	7300.0	32.0		7,6,4,(1,2,5),3	7,6,4,5,2,(1,3)	7642531	12.7 - 11.9 - 12.1 - 12.2 - 12.1 - 12.5	12.7 - 24.6 - 36.7 - 48.9 - 61.0 - 73.5 (36.7-36.8)			
200643050302	ダ	左	1400	晴	不良	11:20	C3五　イ		2006-5-3	2	船橋	3			6.0	270.0	2.0	6.0	150	2.0	4.0	200	4.0	5.0	800.0	7.0				4-6	730.0	4.0	4-6	290	4.0	5-6	1,790	16.0	4-5	2,710	21.0	6=>4	1200.0	5.0	4-5-6	8770.0	22.0	6=>4=>5	32740.0	86.0	6,8,(4,5),(3,7),2,1	6,(4,8),5,7,(3,2),1	68245713	6,8,4,(5,2),(7,1)-3	12.3 - 12.5 - 12.8 - 12.7 - 12.7 - 13.1 - 13.5	12.3 - 24.8 - 37.6 - 50.3 - 63.0 - 76.1 - 89.6 (37.6-39.3)			
200643050303	ダ	左	1400	晴	不良	11:55	C3五　ア		2006-5-3	2	船橋	3			7.0	420.0	2.0	7.0	100	2.0	8.0	100	1.0	6.0	150.0	3.0	7-7	380.0	2.0	7-8	410.0	1.0	7-8	170	1.0	6-7	340	4.0	6-8	300	3.0	7=>8	890.0	2.0	6-7-8	720.0	2.0	7=>8=>6	3240.0	5.0	(1,10),8,7,(3,9),(2,4),6,5	1,10,7,8,(3,9),(2,4),6,5	7,(1,8),10,9,3,4,6,2-5	(7,8),1,6,9,10,2,3,4,5	12.4 - 12.5 - 13.2 - 12.6 - 12.5 - 13.0 - 13.6	12.4 - 24.9 - 38.1 - 50.7 - 63.2 - 76.2 - 89.8 (38.1-39.1)	7=>7	420.0	1.0
200643050304	ダ	左	1500	晴	不良	12:30	C3三　イ		2006-5-3	2	船橋	3			1.0	180.0	1.0	1.0	120	1.0	6.0	280	6.0	2.0	200.0	4.0	1-6	1520.0	8.0	1-6	1450.0	7.0	1-6	470	5.0	1-2	280	2.0	2-6	740	13.0	1=>6	2330.0	10.0	1-2-6	1940.0	6.0	1=>6=>2	11470.0	41.0	2,4,3,(1,5),(6,8),10,(7,9)	2,4,(3,6),1,(5,8),10-(7,9)	2,(4,6),(3,1),8,5,10-7-9	(2,6),1,4,(5,8),3,10-7-9	6.9 - 11.6 - 12.1 - 12.3 - 12.6 - 12.9 - 12.8 - 13.8	6.9 - 18.5 - 30.6 - 42.9 - 55.5 - 68.4 - 81.2 - 95.0 (30.6-39.5)	1=>6	2240.0	11.0
200643050305	ダ	左	1500	晴	不良	13:05	C3三　ア		2006-5-3	2	船橋	3			11.0	3750.0	9.0	11.0	760	9.0	1.0	210	2.0	12.0	1,620	10.0	1-8	4260.0	16.0	1-11	6090.0	20.0	1-11	1,400	15.0	11-12	10,140	50.0	1-12	3,460	33.0	11=>1	23380.0	53.0	1-11-12	77890.0	114.0	11=>1=>12	515460.0	652.0	7,11,5,12,(9,10),4,(1,2,6),3,8	7,11,(5,12),10,(9,4,6),2,(1,3),8	711125496121038	11,(7,12),5,4,1,(2,6),9,3,10,8	7.0 - 11.8 - 13.1 - 12.3 - 12.3 - 12.5 - 12.8 - 13.6	7.0 - 18.8 - 31.9 - 44.2 - 56.5 - 69.0 - 81.8 - 95.4 (31.9-38.9)	8=>1	9530.0	31.0
200643050306	ダ	左	1400	晴	不良	13:40	3歳ア　イ		2006-5-3	2	船橋	3	60万円以上119万円以下		9.0	340.0	2.0	9.0	130	2.0	10.0	150	3.0	6.0	120	1.0	7-7	1450.0	4.0	9-10	1160.0	4.0	9-10	390	4.0	6-9	260	1.0	6-10	430	5.0	9=>10	1660.0	5.0	6-9-10	1520.0	2.0	9=>10=>6	7460.0	13.0	5,(6,9,11),(2,10,12),4,1,3,8,7	5,11,(9,12),6,(2,10),(1,4),3,(7,8)	5,11,(9,12),6,(2,10),(1,4),3,8,7	5,11,9,12,(6,10),2,(1,4),3,8,7	11.9 - 12.2 - 12.8 - 12.7 - 12.8 - 13.3 - 14.0	11.9 - 24.1 - 36.9 - 49.6 - 62.4 - 75.7 - 89.7 (36.9-40.1)	7=>7	1810.0	7.0
