	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
200646041602	ダ	右	1400	曇	不良	11:20	アネモネ賞		2006-4-16	2	金沢	1	(定量)		7.0	430.0	3.0	7.0	200.0	6.0	8.0	150.0	2.0	2.0	140.0	1.0	7-7	530.0	2.0	7-8	660.0	2.0	7-8	260	1.0	2-7	310	4.0	2-8	290	3.0	7=>8	1300.0	4.0	2-7-8	740.0	1.0	7=>8=>2	3400.0	5.0	(4,8),(1,10),7,(2,9)-5,6,3	4,8,(7,10,9),(1,2)-6-5,3	(8,4,9,10),7,2,6,1-5,3	(8,10,4,7),9,2,6-1-5,3			7=>7	670.0	3.0
200646041603	ダ	右	1400	曇	不良	11:50	C44		2006-4-16	2	金沢	1	(馬齢)		7.0	230.0	2.0	7.0	100.0	3.0	8.0	100.0	2.0	10.0	100.0	1.0	7-7	640.0	2.0	7-8	620.0	3.0	7-8	130	3.0	7-10	100	1.0	8-10	110	2.0	7=>8	960.0	4.0	7-8-10	130.0	1.0	7=>8=>10	1100.0	4.0	3,(7,4),8,(2,5),10,(1,9,6)	3,7,(4,8),(2,5)-(1,9,10),6	7,8,3,5,(2,4),10,1,9,6	7,8-3,10,2,5,1,4,9,6			7=>7	770.0	3.0
200646041604	ダ	右	1500	曇	不良	12:20	ペルセウス特別 		2006-4-16	2	金沢	1	(馬齢)		7.0	150.0	1.0	7.0	100.0	1.0	6.0	200.0	3.0	10.0	740.0	8.0	6-6	1130.0	4.0	6-7	850.0	4.0	6-7	650	6.0	7-10	1,000	11.0	6-10	3,970	27.0	7=>6	1110.0	4.0	6-7-10	7760.0	22.0	7=>6=>10	15750.0	44.0	(2,3,7),9,10,1,6,11,5,8	(3,2,7),9,10,1-6,(11,8),5	(9,7,3,2),10-(6,8),1,11,5	7,10,9,2,6,8,3,(5,11,1)			6=>6	800.0	3.0
200646041605	ダ	右	1400	曇	不良	12:55	C43		2006-4-16	2	金沢	1	(馬齢)		10.0	280.0	2.0	10.0	140.0	3.0	9.0	130.0	1.0	4.0	170.0	4.0	8-8	520.0	2.0	9-10	640.0	3.0	9-10	260	3.0	4-10	1,010	10.0	4-9	700	7.0	10=>9	1250.0	6.0	4-9-10	3210.0	10.0	10=>9=>4	9060.0	30.0	(3,7,9),10,(8,1,4),2,5,6	3,7,(9,10),(1,4,8),(5,2),6	(9,10),7,(4,8),3,1,2,5-6	(9,10)=4,(7,1,8),(3,5),2,6			8=>8	610.0	3.0
200646041606	ダ	右	1500	曇	不良	13:30	C42		2006-4-16	2	金沢	1	(馬齢)		10.0	490.0	3.0	10.0	110.0	1.0	7.0	610.0	6.0	11.0	160.0	4.0	6-8	2150.0	6.0	7-10	5760.0	12.0	7-10	900	10.0	10-11	290	3.0	7-11	1,330	16.0	10=>7	6640.0	16.0	7-10-11	4120.0	13.0	10=>7=>11	31180.0	66.0	(2,4,7,10),(3,9,11)-(8,1,5)=6	(2,4,7,10),(3,11),9=(5,8),1=6	(4,7,10),(2,3,11)-9-5-8,1	7,(11,10),(4,3,9),2-5-8,1			8=>6	4030.0	9.0
200646041607	ダ	右	1400	曇	不良	14:05	スピカ特別 		2006-4-16	2	金沢	1	(馬齢)		4.0	100.0	1.0	4.0	100.0	1.0	5.0	110.0	2.0	7.0	240.0	5.0	4-5	310.0	1.0	4-5	410.0	3.0	4-5	140	1.0	4-7	220	2.0	5-7	510	9.0	4=>5	380.0	1.0	4-5-7	500.0	2.0	4=>5=>7	1210.0	3.0	(1,4,5,7,8)-3,2,9	(1,4),5,7,8,2,3,9	(4,5,7),1-(3,9,8),2	4,5,7=1,9,3,(2,8)			4=>5	430.0	2.0
200646041608	ダ	右	1500	曇	不良	14:40	蔵重の店片町No1ビ		2006-4-16	2	金沢	1	(馬齢)		3.0	140.0	1.0	3.0	100.0	1.0	9.0	270.0	5.0	5.0	110.0	2.0	3-8	470.0	2.0	3-9	7790.0	16.0	3-9	570	7.0	3-5	180	1.0	5-9	2,870	23.0	3=>9	6590.0	18.0	3-5-9	4340.0	14.0	3=>9=>5	44150.0	93.0	5,6,(4,7,10),(8,3),(1,2),9	5,(4,7),(6,10),1,3,8,(9,2)	(5,7),(3,10,4),9,1,6,8,2	(5,3),(7,9),1,4,10,2,8,6			3=>8	520.0	2.0
200646041609	ダ	右	1400	曇	不良	15:15	孝夫君・朋子さん結婚 		2006-4-16	2	金沢	1	(馬齢)		3.0	340.0	2.0	3.0	110.0	2.0	6.0	100.0	1.0	7.0	120.0	3.0	3-6	190.0	1.0	3-6	230.0	1.0	3-6	120	1.0	3-7	300	4.0	6-7	170	2.0	3=>6	650.0	3.0	3-6-7	250.0	1.0	3=>6=>7	1700.0	5.0	(1,4,6,7,10),(9,2,3),11,5,8	1,(4,6,7),(2,3),(10,9),5,8,11	(1,4,6,7),3,10,(2,9),(5,8),11	6,4,(1,3),7,2,9,8,10,5,11			3=>6	540.0	3.0
200646041610	ダ	右	1500	曇	不良	15:50	キャッツアイ特別 		2006-4-16	2	金沢	1	(馬齢)		6.0	2350.0	4.0	6.0	180.0	5.0	2.0	100.0	1.0	1.0	140.0	2.0	2-6	1120.0	4.0	2-6	1200.0	4.0	2-6	510	7.0	1-6	720	13.0	1-2	250	2.0	6=>2	4040.0	12.0	1-2-6	1060.0	2.0	6=>2=>1	11630.0	34.0	(3,4,8,10)-(1,9,5),6,7,2	(3,4),10,8-1,6,(2,9),7,5	(4,10,6),3,(2,8,1),9,5	6110425938			6=>2	3300.0	13.0
200646041801	ダ	右	1400	晴	稍重	10:50	C46		2006-4-18	2	金沢	2	(馬齢)		4.0	390.0	2.0	4.0	100.0	2.0	6.0	100.0	1.0	2.0	150.0	3.0				4-6	120.0	1.0	4-6	100	1.0	2-4	240	5.0	2-6	180	3.0	4=>6	220.0	1.0	2-4-6	230.0	1.0	4=>6=>2	600.0	1.0	(4,6,7),1,2,3,(5,8)	(4,6),7,1,2-(8,5,3)	4,6,1,(7,2)-8,5,3	4=6,1,2=5,(7,8)-3					
200646041802	ダ	右	1500	晴	稍重	11:20	C45		2006-4-18	2	金沢	2	(馬齢)		10.0	540.0	3.0	10.0	290.0	6.0	7.0	120.0	1.0	2.0	140.0	2.0	7-8	200.0	1.0	7-10	620.0	3.0	7-10	260	4.0	2-10	280	5.0	2-7	190	2.0	10=>7	1500.0	6.0	2-7-10	600.0	3.0	10=>7=>2	4570.0	15.0	7,10,2,8,5,(3,1,4,9),6	7,10=2,8,3,5,(1,9,4),6	7,10=2,8,5,9,3,4,1,6	10,7=2,5=8,9,6,4,3,1			8=>7	600.0	2.0
200646041803	ダ	右	1400	晴	稍重	11:50	C35		2006-4-18	2	金沢	2	(馬齢)		5.0	560.0	2.0	5.0	100.0	2.0	2.0	120.0	4.0	3.0	100.0	1.0				2-5	1160.0	4.0	2-5	170	4.0	3-5	100	1.0	2-3	130	2.0	5=>2	2120.0	7.0	2-3-5	160.0	1.0	5=>2=>3	3060.0	12.0	(2,5),3,6,8,4,1,7	2,5,3,(4,6,8),1=7	(2,5),3,(8,1),4,6,7	(2,5,3)=(1,8,4),7,6					
200646041804	ダ	右	1500	晴	稍重	12:20	C34		2006-4-18	2	金沢	2	(馬齢)		9.0	110.0	1.0	9.0	110.0	1.0	6.0	250.0	4.0	10.0	310.0	6.0	6-8	580.0	2.0	6-9	1210.0	3.0	6-9	430	4.0	9-10	820	6.0	6-10	3,630	18.0	9=>6	760.0	3.0	6-9-10	3620.0	8.0	9=>6=>10	4990.0	13.0	(4,5,9),10,2-7,(3,6),(8,1)	4,(5,9),(2,10)=(6,7,3)-(1,8)	(5,9),(10,2),4,(3,6,7)=1,8	9,5,(10,6),(3,2),7=4,1,8			8=>6	1010.0	3.0
200646041805	ダ	右	1400	晴	稍重	12:55	C33		2006-4-18	2	金沢	2	(馬齢)		7.0	1650.0	5.0	7.0	1,040	8.0	5.0	180.0	4.0	11.0	100.0	1.0	5-6	1260.0	6.0	5-7	5650.0	15.0	5-7	1,590	15.0	7-11	1,710	17.0	5-11	140	1.0	7=>5	17450.0	32.0	5-7-11	5670.0	16.0	7=>5=>11	52990.0	120.0	(6,5,7,8,9,4),(3,10),11,(1,2)	(5,6,7,8,9),(3,10,4),11,(1,2)	(7,5,9),10,11,(3,6),(4,8),2,1	(7,5),11-(3,10)-4,2=1,6			6=>5	4680.0	18.0
200646041806	ダ	右	1400	晴	良	13:30	クローバー賞		2006-4-18	2	金沢	2	(定量)		5.0	270.0	2.0	5.0	100	2.0	9.0	120.0	3.0	1.0	100.0	1.0	5-8	1180.0	5.0	5-9	1980.0	6.0	5-9	350	7.0	1-5	110	1.0	1-9	320	5.0	5=>9	1980.0	6.0	1-5-9	450.0	2.0	5=>9=>1	4690.0	13.0	(1,3),5,(7,8),2,(6,9,10),4	1,3,5,2,(7,8),(6,9),10,4	1,(5,3),(2,7,8,9),6=4,10	5,1,9,2,(8,3),7-6=4=10			5=>8	1770.0	7.0
200646041807	ダ	右	1500	晴	良	14:05	リゲル特別C3級以下 		2006-4-18	2	金沢	2	(馬齢)		5.0	320.0	2.0	5.0	100	1.0	8.0	110.0	2.0	2.0	110.0	3.0				5-8	440.0	2.0	5-8	160	2.0	2-5	120	1.0	2-8	220	3.0	5=>8	770.0	3.0	2-5-8	310.0	1.0	5=>8=>2	1700.0	3.0	4,(5,8),(2,6),3,7	4,(5,8),(2,6),7,3	4,(5,8),(2,6,7)-3	(4,8,5),2,6,7=3					
200646041808	ダ	右	1400	晴	良	14:40	B33		2006-4-18	2	金沢	2	(馬齢)		11.0	180.0	1.0	11.0	160	2.0	7.0	350.0	5.0	9.0	380.0	6.0	6-8	710.0	2.0	7-11	1100.0	4.0	7-11	560	6.0	9-11	240	2.0	7-9	850	11.0	11=>7	1300.0	6.0	7-9-11	1200.0	4.0	11=>7=>9	5930.0	19.0	7,(9,11,6),10,(2,8),(3,4),5,1	(7,9,11,10),(6,8)-2,3,5,4,1	(7,9,11),(10,6),(8,2),(3,5)-(4,1)	7,(9,11)-(8,2),(3,6,5),10-4-1			8=>6	880.0	3.0
