	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201542010807	ダ	左	1400	晴	良	13:20	C2六　七		2015-1-8	10	浦和	2			11	150	1	11.0	110	1.0	10.0	140	2.0	7.0	900	9.0	7-8	240.0	1.0	10-11	280	1	10-11	170	1	7-11	760	9	7-10	2,340	22	8=>7	360.0	1.0	11=>10	350	1	7-10-11	2620	9	11=>10=>7	6160	18	123128114105967	1,2,8,12,11,3,4,10,9,7,(6,5)	1,2,(12,11),8,10,7,4,5,9,3,6	11,12,10,(1,8),7,2,4,5,(9,6),3	12.4 - 11.5 - 12.9 - 13.9 - 13.3 - 13.9 - 13.6	12.4 - 23.9 - 36.8 - 50.7 - 64.0 - 77.9 - 91.5 (36.8-40.8)
201542010808	ダ	左	1500	晴	良	13:50	C2六　七		2015-1-8	10	浦和	2			6	170	1	6.0	120	1.0	9.0	980	10.0	10.0	220	4.0	5-7	480.0	2.0	6-9	4670	13	6-9	1,330	16	6-10	240	1	9-10	5,710	39	5=>7	710.0	3.0	6=>9	7500	21	6-9-10	9010	24	6=>9=>10	39220	110	136748510911212	136478510921112	163410598721112	163410598721112	7.0 - 11.7 - 12.3 - 13.3 - 13.6 - 13.0 - 13.9 - 13.5	7.0 - 18.7 - 31.0 - 44.3 - 57.9 - 70.9 - 84.8 - 98.3 (31.0-40.4)
201542010809	ダ	左	1500	晴	良	14:25	寒竹賞		2015-1-8	10	浦和	2			6	330	2	6.0	110	1.0	11.0	140	3.0	8.0	120	2.0	5-8	910.0	5.0	6-11	1290	5	6-11	340	5	6-8	190	1	8-11	230	2	5=>8	1510.0	7.0	6=>11	1740	7	6-8-11	700	2	6=>11=>8	5230	13	245631281971110	245612813971110	645128291311710	6,8,4,12,9,5,1,(11,3),10,7,2	7.0 - 11.5 - 11.9 - 12.6 - 13.7 - 13.1 - 13.8 - 13.7	7.0 - 18.5 - 30.4 - 43.0 - 56.7 - 69.8 - 83.6 - 97.3 (30.4-40.6)
201542010810	ダ	左	1400	晴	良	15:00	水仙特別 		2015-1-8	10	浦和	2			6	160	1	6.0	110	1.0	1.0	140	2.0	2.0	220	5.0	1-5	260.0	1.0	1-6	270	1	1-6	170	1	2-6	520	7	1-2	630	9	5=>1	510.0	1.0	6=>1	510	1	1-2-6	1300	4	6=>1=>2	3120	7	192101164573812	192106114538712	192106114587312	129645111038712	12.7 - 12.1 - 13.3 - 13.3 - 12.7 - 12.8 - 13.3	12.7 - 24.8 - 38.1 - 51.4 - 64.1 - 76.9 - 90.2 (38.1-38.8)
201542010901	ダ	左	1300	晴	良	10:20	3歳六		2015-1-9	10	浦和	3	35万円未満		5	640	3	5.0	190	3.0	11.0	660	7.0	7.0	770	8.0	5-8	490.0	2.0	5-11	4140	16	5-11	1,240	14	5-7	1,550	19	7-11	4,560	31	5=>8	1470.0	5.0	5=>11	9430	29	5-7-11	25140	59	5=>11=>7	119660	261	1410723911586	1104723591168	1,10,7,4,5,2,3,6,9,11-8	1,5,10,7,4,6,3,2,11,9=8	6.9 - 12.4 - 13.5 - 14.3 - 13.1 - 14.8 - 13.9	6.9 - 19.3 - 32.8 - 47.1 - 60.2 - 75.0 - 88.9 (32.8-41.8)
201542010902	ダ	左	1400	晴	良	10:50	3歳五		2015-1-9	10	浦和	3	35万円以上61万円未満		12	5860	9	12.0	1,250	10.0	9.0	490	6.0	10.0	1,180	9.0	7-8	3720.0	11.0	9-12	12120	29	9-12	3,290	35	10-12	11,610	64	9-10	3,470	37	8=>7	9750.0	33.0	12=>9	29250	71	9-10-12	79960	150	12=>9=>10	425330	734	536118210179412	536118101297412	561191018237412	9,5,10,6,1,8,12,11,2,7,(3,4)	12.6 - 12.0 - 13.0 - 14.4 - 14.2 - 14.6 - 14.7	12.6 - 24.6 - 37.6 - 52.0 - 66.2 - 80.8 - 95.5 (37.6-43.5)
201542010903	ダ	左	1400	晴	良	11:20	C3　4歳ウ		2015-1-9	10	浦和	3			8	1110	5	8.0	280	5.0	6.0	350	6.0	7.0	220	3.0	5-6	790.0	4.0	6-8	4390	19	6-8	1,220	17	7-8	1,170	16	6-7	950	14	6=>5	1770.0	9.0	8=>6	6610	28	6-7-8	9110	36	8=>6=>7	60390	236	171251062114839	171210562381194	716101235289411	761103812529411	12.6 - 11.9 - 13.5 - 13.8 - 13.4 - 14.5 - 13.7	12.6 - 24.5 - 38.0 - 51.8 - 65.2 - 79.7 - 93.4 (38.0-41.6)
201542010904	ダ	左	1400	晴	良	11:50	C3三　四五		2015-1-9	10	浦和	3			11	220	1	11.0	130	1.0	12.0	170	2.0	8.0	700	10.0	8-8	680.0	3.0	11-12	650	2	11-12	250	1	8-11	1,330	16	8-12	1,850	23	8=>8	610.0	2.0	11=>12	1070	2	8-11-12	7410	27	11=>12=>8	18210	53	195124821011673	195124821110673	951281111027463	125118910721463	12.8 - 12.4 - 13.0 - 13.6 - 12.6 - 13.5 - 13.4	12.8 - 25.2 - 38.2 - 51.8 - 64.4 - 77.9 - 91.3 (38.2-39.5)
201542010905	ダ	左	1400	晴	良	12:20	C3三　四五		2015-1-9	10	浦和	3			6	350	1	6.0	180	2.0	3.0	460	8.0	4.0	270	5.0	3-5	2780.0	13.0	3-6	2680	13	3-6	840	11	4-6	750	8	3-4	1,890	26	5=>3	4970.0	21.0	6=>3	4230	15	3-4-6	8190	36	6=>3=>4	37260	151	356411121072981	(3,5),6,4,11,12,10,2,9,7,1,8	356411129102781	3,6,5,4,12,10,11,2,9-7,8-1	13.3 - 12.5 - 13.1 - 13.5 - 12.8 - 13.6 - 13.0	13.3 - 25.8 - 38.9 - 52.4 - 65.2 - 78.8 - 91.8 (38.9-39.4)
201542010906	ダ	左	1500	晴	良	12:50	C3三　四五		2015-1-9	10	浦和	3			7	610	3	7.0	180	3.0	4.0	190	4.0	11.0	140	2.0	4-6	900.0	6.0	4-7	1330	5	4-7	580	7	7-11	380	1	4-11	410	4	6=>4	1350.0	5.0	7=>4	3060	13	4-7-11	1540	3	7=>4=>11	12430	31	2871141036195	2,8,7,4,11,3,10,6,1,9-5	2,8,7,11,6,4,10,3-1,9=5	7,8,4,11,2,3,6,10,1-9=5	7.7 - 11.7 - 12.7 - 13.4 - 13.2 - 13.0 - 14.0 - 12.8	7.7 - 19.4 - 32.1 - 45.5 - 58.7 - 71.7 - 85.7 - 98.5 (32.1-39.8)
201542010907	ダ	左	1400	晴	良	13:20	C2十　C3一		2015-1-9	10	浦和	3	(ハンデ)		10	140	1	10.0	110	1.0	5.0	210	5.0	9.0	160	3.0	5-8	770.0	4.0	5-10	920	5	5-10	380	5	9-10	240	2	5-9	1,090	14	8=>5	910.0	4.0	10=>5	1260	5	5-9-10	1350	7	10=>5=>9	6170	20	5117102896431	5117102986431	5101192678341	5109116283417	12.7 - 12.1 - 12.5 - 13.2 - 13.0 - 13.9 - 13.1	12.7 - 24.8 - 37.3 - 50.5 - 63.5 - 77.4 - 90.5 (37.3-40.0)
201542010908	ダ	左	1400	晴	良	13:55	C2八　九		2015-1-9	10	浦和	3			2	830	5	2.0	310	5.0	8.0	1,230	9.0	12.0	560	8.0	2-6	2430.0	14.0	2-8	43170	49	2-8	6,380	44	2-12	1,830	23	8-12	6,680	47	2=>6	4720.0	23.0	2=>8	47370	80	2-8-12	107610	143	2=>8=>12	745860	837	137115412102869	137541112102869	3,7,1,11,(4,5),12,2,10,8,6,9	2,3,7,12,5,(4,11),8,10,6,1,9	12.4 - 11.6 - 12.9 - 13.7 - 13.6 - 13.9 - 13.7	12.4 - 24.0 - 36.9 - 50.6 - 64.2 - 78.1 - 91.8 (36.9-41.2)
201542010909	ダ	左	1500	晴	良	14:30	C2八　九		2015-1-9	10	浦和	3			12	240	1	12.0	110	1.0	10.0	140	4.0	8.0	130	2.0	7-8	410.0	2.0	10-12	560	2	10-12	250	2	8-12	210	1	8-10	290	3	8=>7	630.0	1.0	12=>10	890	2	8-10-12	570	1	12=>10=>8	2500	2	212310851117496	2,12,10,3,8,11,5,(1,7),9,4,6	122108311157964	121028113145967	7.4 - 11.2 - 12.0 - 12.8 - 13.6 - 13.1 - 13.8 - 13.5	7.4 - 18.6 - 30.6 - 43.4 - 57.0 - 70.1 - 83.9 - 97.4 (30.6-40.4)
201542010910	ダ	左	1500	晴	良	15:05	ジャニュアリー賞		2015-1-9	10	浦和	3			9	260	2	9.0	150	2.0	8.0	240	5.0	2.0	500	6.0	8-8	1610.0	7.0	8-9	1580	6	8-9	650	8	2-9	910	10	2-8	2,510	23	8=>8	1700.0	9.0	9=>8	2740	10	2-8-9	6020	19	9=>8=>2	32280	94	943825761	943827561	934827651	938427165	6.9 - 11.5 - 12.9 - 13.1 - 13.6 - 12.7 - 13.2 - 14.0	6.9 - 18.4 - 31.3 - 44.4 - 58.0 - 70.7 - 83.9 - 97.9 (31.3-39.9)
201542010911	ダ	左	1400	晴	良	15:40	端月特別 		2015-1-9	10	浦和	3	(ハンデ)		6	290	2	6.0	140	2.0	12.0	190	3.0	3.0	400	6.0	5-8	950.0	3.0	6-12	810	3	6-12	280	3	3-6	840	11	3-12	1,090	15	5=>8	1600.0	4.0	6=>12	1690	5	3-6-12	4560	14	6=>12=>3	12210	36	612937102145811	6,12,3,(9,10),7,1,2,4,5,8,11	6,12,10,3,2,9,7,1-5,4,8,11	12,6,3,10,2,9,7,1-5,4,8,11	12.8 - 12.4 - 12.6 - 13.1 - 12.3 - 13.2 - 12.5	12.8 - 25.2 - 37.8 - 50.9 - 63.2 - 76.4 - 88.9 (37.8-38.0)
201542021801	ダ	左	1400	雨	重	10:50	3歳五　六		2015-2-18	11	浦和	3	90万円以上178万円未満		3	3520	7	3.0	520	6.0	2.0	230	4.0	6.0	590	7.0				2-3	7970	19	2-3	1,500	16	3-6	3,670	26	2-6	1,610	18				3=>2	18990	38	2-3-6	27440	47	3=>2=>6	378860	303	(8,6),5,2,7,1,4,3	86521734	86257134	62578341	12.6 - 12.1 - 13.5 - 13.9 - 13.4 - 14.4 - 14.0	12.6 - 24.7 - 38.2 - 52.1 - 65.5 - 79.9 - 93.9 (38.2-41.8)
201542021802	ダ	左	1400	雨	重	11:20	3歳五　六		2015-2-18	11	浦和	3	90万円以上178万円未満		8	2260	5	8.0	300	4.0	4.0	390	5.0	6.0	200	2.0	4-8	9590.0	18.0	4-8	11060	22	4-8	1,670	20	6-8	690	8	4-6	1,140	15	8=>4	31200.0	43.0	8=>4	23340	42	4-6-8	5480	18	8=>4=>6	78680	162	627859134	678259143	468179523	486179523	12.8 - 11.9 - 13.4 - 13.7 - 12.3 - 13.8 - 13.7	12.8 - 24.7 - 38.1 - 51.8 - 64.1 - 77.9 - 91.6 (38.1-39.8)
201542021803	ダ	左	1400	雨	重	11:50	C3　4歳イ		2015-2-18	11	浦和	3			6	210	1	6.0	130	2.0	11.0	190	5.0	8.0	130	1.0	6-8	760.0	5.0	6-11	820	3	6-11	310	2	6-8	270	1	8-11	400	5	6=>8	1160.0	4.0	6=>11	1240	3	6-8-11	1140	3	6=>11=>8	5390	8	8739511410261	8739511410621	8739115410621	8117369524101	12.7 - 12.3 - 13.2 - 13.7 - 13.0 - 14.1 - 14.2	12.7 - 25.0 - 38.2 - 51.9 - 64.9 - 79.0 - 93.2 (38.2-41.3)
201542021804	ダ	左	1400	雨	重	12:20	C3六　七		2015-2-18	11	浦和	3			7	160	1	7.0	130	1.0	6.0	550	8.0	1.0	550	6.0	6-7	2330.0	8.0	6-7	1660	7	6-7	700	8	1-7	560	6	1-6	3,490	25	7=>6	2740.0	10.0	7=>6	2250	8	1-6-7	7210	23	7=>6=>1	23830	77	573419268	573149628	5,7,3,1,9,4,6-2,8	576139482	12.8 - 12.2 - 12.5 - 13.4 - 13.0 - 14.2 - 13.7	12.8 - 25.0 - 37.5 - 50.9 - 63.9 - 78.1 - 91.8 (37.5-40.9)
201542021805	ダ	左	1500	雨	重	12:50	C3六　七		2015-2-18	11	浦和	3			1	280	1	1.0	110	1.0	10.0	110	2.0	7.0	140	3.0	1-8	410.0	1.0	1-10	570	1	1-10	270	2	1-7	280	3	7-10	220	1	1=>8	900.0	3.0	1=>10	1210	1	1-7-10	810	1	1=>10=>7	3560	1	821119104657	8,2,(1,11),(9,10),4,6,5,7	821011197465	810171129465	7.5 - 11.8 - 12.7 - 13.3 - 13.6 - 13.0 - 13.5 - 13.8	7.5 - 19.3 - 32.0 - 45.3 - 58.9 - 71.9 - 85.4 - 99.2 (32.0-40.3)
201542021806	ダ	左	1400	雨	重	13:20	C2七		2015-2-18	11	浦和	3			3	720	3	3.0	120	3.0	8.0	100	1.0	10.0	110	2.0	3-7	480.0	2.0	3-8	510	3	3-8	220	2	3-10	300	4	8-10	160	1	3=>7	2220.0	6.0	3=>8	2300	7	3-8-10	530	2	3=>8=>10	6610	18	87531046291	8,3,7,10,5,4,2,6,9-1	8,3,7,10,9,5,6,2,4=1	8,3,10,5,9,7,4,2,6=1	12.4 - 12.5 - 13.0 - 13.1 - 12.4 - 13.9 - 13.7	12.4 - 24.9 - 37.9 - 51.0 - 63.4 - 77.3 - 91.0 (37.9-40.0)
201542021807	ダ	左	1500	雨	重	13:50	黄梅賞		2015-2-18	11	浦和	3	(ハンデ)		12	280	2	12.0	100	1.0	6.0	100	2.0	8.0	140	3.0	5-8	300.0	1.0	6-12	310	1	6-12	150	1	8-12	270	3	6-8	250	2	8=>5	780.0	4.0	12=>6	650	2	6-8-12	560	1	12=>6=>8	1980	2	912746210311518	912671042113158	12,6,9,(7,4),2,8,10,5,3,1,11	126829174311510	7.4 - 11.2 - 12.0 - 12.6 - 13.5 - 12.9 - 13.8 - 13.4	7.4 - 18.6 - 30.6 - 43.2 - 56.7 - 69.6 - 83.4 - 96.8 (30.6-40.1)
201542021808	ダ	左	1500	雨	重	14:25	越生町のマスコット「		2015-2-18	11	浦和	3			11	420	2	11.0	160	2.0	2.0	180	4.0	7.0	230	5.0	2-8	1110.0	6.0	2-11	1240	6	2-11	460	5	7-11	640	8	2-7	850	10	8=>2	2280.0	12.0	11=>2	2150	9	2-7-11	3000	9	11=>2=>7	13350	42	1485927116103	1,4,2,8,5,9,7,11,6,10=3	11,1,2,4,9,7,8,5,6,10=3	11,2,7,1,9,6,4,8,5,10=3	7.3 - 11.5 - 11.9 - 12.8 - 13.6 - 12.7 - 13.7 - 13.8	7.3 - 18.8 - 30.7 - 43.5 - 57.1 - 69.8 - 83.5 - 97.3 (30.7-40.2)
201542021809	ダ	左	1400	雨	不良	15:00	越生梅林賞		2015-2-18	11	浦和	3			7	1010	5	7.0	220	5.0	4.0	120	1.0	6.0	160	3.0	4-6	500.0	2.0	4-7	780	4	4-7	330	4	6-7	750	11	4-6	220	1	6=>4	1330.0	6.0	7=>4	2140	9	4-6-7	1190	5	7=>4=>6	10930	39	467310112211598	467310121285119	467312108215119	746310212819511	12.7 - 12.8 - 13.4 - 12.9 - 11.8 - 13.3 - 12.1	12.7 - 25.5 - 38.9 - 51.8 - 63.6 - 76.9 - 89.0 (38.9-37.2)
