	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201548010609	ダ	右	1400	曇	不良	15:10	すごろく賞		2015-1-6	21	名古屋	4	(定量)		6	210	1	6.0	100	1.0	7.0	130	3.0	6-7	270	1	6-7	140	1.0	3-6	180	2.0	3-7	300	5.0	6=>7	350	1	3-6-7	230.0	1.0	6=>7=>3	1050.0	1.0		6,9,1,7,3,10,2,4,5-8	6,9,7,1,3,10,4,2-5-8	6,7,9,1,3,10,4,2-5,8			3.0	120	2.0	6-7	290.0	1.0
201548011301	ダ	右	800	晴	稍重	10:50	サラ3歳3組		2015-1-13	22	名古屋	1	(定量)		9	1150	3	9.0	140	2.0	6.0	100	1.0	6-9	240	1	6-9	120	1.0	2-9	1,460	16.0	2-6	400	6.0	9=>6	2170	9	2-6-9	1160.0	6.0	9=>6=>2	11590.0	40.0				(6,9),1,2,5,7,4,8,3			2.0	290	6.0	6-8	210.0	1.0
201548011302	ダ	右	1400	晴	稍重	11:20	サラ3歳2組		2015-1-13	22	名古屋	1	(定量)		7	130	1	7.0	110	1.0	10.0	220	5.0	7-10	890	3	7-10	440	4.0	1-7	770	9.0	1-10	4,260	31.0	7=>10	1210	5	1-7-10	9310.0	27.0	7=>10=>1	22940.0	69.0		71094816352.0	71098463152.0	71085931642.0			1.0	320	6.0	7-8	270.0	1.0
201548011303	ダ	右	1400	晴	稍重	11:55	サラC26組		2015-1-13	22	名古屋	1	(定量)		9	200	1	9.0	100	1.0	5.0	110	2.0	5-9	340	1	5-9	140	2.0	3-9	120	1.0	3-5	200	3.0	9=>5	590	1	3-5-9	330.0	1.0	9=>5=>3	1240.0	1.0		9572341061	9,5,7,3,2,4-6,1,10	(9,5),7,3,4,2,6,1-10			3.0	120	3.0	5-8	320.0	1.0
201548011304	ダ	右	1400	晴	稍重	12:25	サラC25組		2015-1-13	22	名古屋	1	(定量)		5	200	1	5.0	130	2.0	2.0	320	5.0	2-5	1850	6	2-5	610	7.0	4-5	430	5.0	2-4	1,920	17.0	5=>2	3320	12	2-4-5	3590.0	12.0	5=>2=>4	21120.0	64.0		45287910163.0	42859710613.0	45289310761.0			4.0	200	4.0	2-5	2530.0	7.0
201548011401	ダ	右	800	晴	稍重	10:45	サラC20組		2015-1-14	22	名古屋	2	(定量)		5	360	2	5.0	100	2.0	8.0	100	1.0	5-8	120	1	5-8	110	1.0	4-5	700	9.0	4-8	760	10.0	5=>8	380	2	4-5-8	1630.0	5.0	5=>8=>4	4440.0	13.0				(5,8)-4,6,2-9,3,1			4.0	450	6.0	5-8	110.0	1.0
201548011402	ダ	右	1400	晴	稍重	11:15	サラC19組		2015-1-14	22	名古屋	2	(定量)		9	310	2	9.0	100	1.0	6.0	170	4.0	6-9	1330	5	6-9	350	6.0	2-9	170	1.0	2-6	390	7.0	9=>6	2110	7	2-6-9	980.0	4.0	9=>6=>2	7530.0	23.0		183964572	189364527	1,8,9,6,3,5,2-4,7			2.0	100	2.0	6-8	970.0	3.0
201548011404	ダ	右	1400	晴	稍重	12:20	サラC17組		2015-1-14	22	名古屋	2	(定量)		2	700	3	2.0	180	4.0	10.0	120	1.0	2-10	510	2	2-10	270	4.0	2-5	460	5.0	5-10	230	3.0	2=>10	2230	6	2-5-10	740.0	3.0	2=>10=>5	7500.0	19.0		10425386719	10,4,5,2,3,6,7,1,8-9	10524387619			5.0	130	3.0	2-8	410.0	2.0
201548011405	ダ	右	1400	晴	稍重	12:50	サラC16組		2015-1-14	22	名古屋	2	(定量)		4	3040	5	4.0	190	4.0	10.0	120	2.0	4-10	2790	7	4-10	430	5.0	1-4	620	9.0	1-10	350	4.0	4=>10	4620	14	1-4-10	3070.0	9.0	4=>10=>1	26750.0	55.0		4,10,7,9,1,3,6,5,(2,8)	4,10,9,7,1-(3,6)-5,(2,8)	4,10,9,1,7,6,3,5,(2,8)			1.0	170	3.0	4-8	560.0	4.0
201548011406	ダ	右	1400	晴	稍重	13:20	大西俊哉生誕		2015-1-14	22	名古屋	2	(定量)		6	1620	5	6.0	370	5.0	5.0	170	2.0	5-6	2130	8	5-6	630	8.0	6-7	1,830	16.0	5-7	880	10.0	6=>5	8470	22	5-6-7	11600.0	26.0	6=>5=>7	58890.0	129.0		51048691372.0	51089637421.0	59761084231.0			7.0	620	6.0	5-6	2210.0	10.0
201548011407	ダ	右	1400	晴	稍重	13:50	サラ3歳キング 		2015-1-14	22	名古屋	2	(定量)		4	340	2	4.0	140	2.0	6.0	120	1.0	4-6	170	1	4-6	140	1.0	1-4	170	3.0	1-6	160	2.0	4=>6	600	2	1-4-6	200.0	1.0	4=>6=>1	900.0	2.0		3416572	3461572	(3,4),(1,5,6),7,2								
201548011408	ダ	右	1600	晴	稍重	14:20	ウスユキソウ特別 		2015-1-14	22	名古屋	2	(定量)		3	290	2	3.0	100	2.0	9.0	100	1.0	3-9	180	1	3-9	140	1.0	3-10	140	2.0	9-10	150	3.0	3=>9	430	1	3-9-10	170.0	1.0	3=>9=>10	990.0	1.0		34579101628.0	39451107628.0	39541016278.0			10.0	110	3.0	3-8	130.0	1.0
201548011409	ダ	右	1400	晴	稍重	14:55	睦月特別 		2015-1-14	22	名古屋	2	(定量)		7	390	3	7.0	150	3.0	4.0	180	4.0	4-7	2730	8	4-7	710	10.0	6-7	230	3.0	4-6	470	5.0	7=>4	3690	14	4-6-7	1520.0	5.0	7=>4=>6	11520.0	37.0		4,5,7,3,1,6,2-8	4,5,7,1,3,6,2=8	4,7,5,6,1,2,3=8			6.0	130	2.0			
201548011410	ダ	右	1600	晴	稍重	15:30	プリムラ特別 		2015-1-14	22	名古屋	2	(定量)		9	130	1	9.0	110	1.0	12.0	610	7.0	9-12	2080	9	9-12	870	8.0	7-9	240	3.0	7-12	2,980	21.0	9=>12	2670	9	7-9-12	3610.0	14.0	9=>12=>7	20550.0	55.0		612811947523110	(6,12),8,4,9,11,7,5,2,1,3,10	129647582131110			7.0	210	4.0	7-8	1630.0	5.0
201548011411	ダ	右	1600	晴	稍重	16:05	新春ペガサスカップ	G	2015-1-14	22	名古屋	2	(馬齢)		1	370	3	1.0	170	3.0	6.0	220	5.0	1-6	2900	11	1-6	830	11.0	1-5	220	1.0	5-6	620	7.0	1=>6	4950	19	1-5-6	1760.0	6.0	1=>6=>5	14860.0	45.0		4572101811639.0	4572110861139.0	5141026873119.0			5.0	140	2.0	1-6	1280.0	6.0
201548011501	ダ	右	1400	雨	重	11:00	サラ3歳5組		2015-1-15	22	名古屋	3	(定量)		7	100	1	7.0	100	1.0	4.0	120	4.0	4-7	350	3	4-7	130	2.0	5-7	120	1.0	4-5	330	5.0	7=>4	410	3	4-5-7	420.0	3.0	7=>4=>5	1360.0	6.0		4,6,7,8,3,5,(1,2)	47685321	(4,7),5,8,2,6,1,3			5.0	110	2.0			
201548011502	ダ	右	1400	雨	重	11:30	サラ3歳4組		2015-1-15	22	名古屋	3	(定量)		7	160	1	7.0	100	1.0	4.0	620	6.0	4-7	2680	7	4-7	880	7.0	2-7	880	8.0	2-4	5,620	20.0	7=>4	3170	11	2-4-7	13840.0	22.0	7=>4=>2	46870.0	76.0		47356821	47365821	4,7,3,6,2,5,1-8			2.0	370	5.0			
201548011503	ダ	右	800	雨	不良	12:05	サラC13組		2015-1-15	22	名古屋	3	(定量)		4	180	1	4.0	110	1.0	7.0	170	4.0	4-7	710	2	4-7	170	2.0	4-6	110	1.0	6-7	200	3.0	4=>7	780	3	4-6-7	220.0	1.0	4=>7=>6	1280.0	3.0				4,(6,7),3,9,8,5,2,1			6.0	110	2.0	4-7	700.0	2.0
201548011504	ダ	右	1400	雨	不良	12:35	サラC12組		2015-1-15	22	名古屋	3	(定量)		5	190	1	5.0	130	1.0	7.0	310	5.0	5-7	580	2	5-7	390	2.0	3-5	1,340	11.0	3-7	7,670	28.0	5=>7	710	3	3-5-7	3820.0	14.0	5=>7=>3	10460.0	34.0		5,7,(1,9),4,3,6,8,2	5,7,(1,3,6),4,9,2,8	5,3,7,(1,6),4,2,9,8			3.0	670	7.0	5-7	520.0	2.0
201548011505	ダ	右	1400	雨	不良	13:05	サラC11組		2015-1-15	22	名古屋	3	(定量)		2	390	2	2.0	120	1.0	1.0	140	2.0	1-2	550	1	1-2	220	1.0	2-6	250	3.0	1-6	320	5.0	2=>1	1580	6	1-2-6	830.0	1.0	2=>1=>6	5370.0	8.0		6,8,9,(1,7),2,5,3,4	6,8,9,(7,2),1,5,4,3	687921534			6.0	150	4.0	1-2	630.0	3.0
201548011506	ダ	右	1400	雨	不良	13:45	サラC10組		2015-1-15	22	名古屋	3	(定量)		3	6600	7	3.0	1,450	8.0	8.0	180	3.0	3-8	11270	19	3-8	1,620	13.0	3-7	3,960	24.0	7-8	630	10.0	3=>8	24310	35	3-7-8	14620.0	31.0	3=>8=>7	104130.0	188.0		431789652	437891625	4,3,8,7,9,6,2,5=1			7.0	170	2.0	3-8	4290.0	11.0
201548011507	ダ	右	1400	雨	不良	14:20	サラC9組		2015-1-15	22	名古屋	3	(定量)		6	270	2	6.0	110	2.0	7.0	180	6.0	6-7	2170	9	6-7	410	8.0	3-6	130	1.0	3-7	390	6.0	6=>7	3250	16	3-6-7	900.0	4.0	6=>7=>3	6410.0	20.0		56913478210	5,6,(9,4),10,3,7,1,(2,8)	6,7,5,3,4,1,10,9-2,8			3.0	110	1.0	6-7	1330.0	4.0
201548011508	ダ	右	1400	雨	不良	14:55	サラC8組		2015-1-15	22	名古屋	3	(定量)		9	830	4	9.0	350	5.0	2.0	220	3.0	2-9	1860	7	2-9	1,040	11.0	8-9	1,380	14.0	2-8	1,810	19.0	9=>2	3600	15	2-8-9	10140.0	31.0	9=>2=>8	45020.0	129.0		9,2,(1,8),3,4,5,6,10,7	92835146710	92843156710			8.0	480	7.0	2-8	1300.0	5.0
201548011509	ダ	右	1400	雨	不良	15:30	明徳橋賞		2015-1-15	22	名古屋	3	(定量)		7	130	1	7.0	100	1.0	8.0	110	2.0	7-8	220	1	7-8	160	1.0	7-9	200	3.0	8-9	510	9.0	7=>8	240	1	7-8-9	390.0	1.0	7=>8=>9	680.0	1.0		796482531	7,9,(6,8),4,5,2,3,1	7,(9,8),4,5,2,1,6,3			9.0	190	4.0	7-8	130.0	1.0
201548011510	ダ	右	1400	雨	不良	16:05	まんさく特別 		2015-1-15	22	名古屋	3	(別定)		5	120	1	5.0	100	1.0	7.0	310	6.0	5-7	1110	5	5-7	480	7.0	1-5	410	6.0	1-7	3,970	26.0	5=>7	1450	6	1-5-7	4920.0	16.0	5=>7=>1	8210.0	31.0		573694812	5,7,6,(3,8,9),1,4,2	576891342			1.0	340	7.0	5-7	1050.0	4.0
201548011601	ダ	右	800	晴	不良	10:50	サラ3歳7組		2015-1-16	22	名古屋	4	(定量)		7	1400	6	7.0	270	5.0	2.0	110	1.0	2-7	1370	6	2-7	560	6.0	1-7	600	7.0	1-2	210	2.0	7=>2	5210	18	1-2-7	880.0	4.0	7=>2=>1	7420.0	24.0				721569843.0			1.0	110	2.0	2-7	2070.0	11.0
201548011602	ダ	右	1400	晴	不良	11:20	サラ3歳6組		2015-1-16	22	名古屋	4	(定量)		5	1520	5	5.0	570	6.0	2.0	150	2.0	2-5	5800	15	2-5	1,440	13.0	5-9	3,710	22.0	2-9	1,530	14.0	5=>2	8300	23	2-5-9	21930.0	38.0	5=>2=>9	176010.0	219.0		256391487	2,5,6,3,9-1,8,4-7	2,5,6,9,3,8-1,4,7			9.0	320	5.0	2-5	2840.0	10.0
201548011603	ダ	右	1400	晴	不良	11:50	サラC7組		2015-1-16	22	名古屋	4	(定量)		9	140	1	9.0	100	2.0	2.0	100	1.0	2-9	120	1	2-9	110	1.0	5-9	120	2.0	2-5	150	3.0	9=>2	190	1	2-5-9	210.0	1.0	9=>2=>5	330.0	1.0		297516384	2,9,5,7,1,6-8,3,4	(2,9),5,1,7,6,3,8,4			5.0	110	3.0	2-8	140.0	1.0
201548011604	ダ	右	1400	晴	不良	12:20	サラC6組		2015-1-16	22	名古屋	4	(定量)		4	240	1	4.0	120	1.0	2.0	150	3.0	2-4	830	3	2-4	260	2.0	4-6	430	8.0	2-6	360	6.0	4=>2	1710	8	2-4-6	1340.0	7.0	4=>2=>6	6150.0	22.0		4,6,7,2,3,1-9,8,5	4,(2,6,7),3,1-9,8,5	4,2,7,6,3,1-9,5,8			6.0	160	4.0	2-4	940.0	5.0
201548011605	ダ	右	1400	晴	不良	12:50	サラC5組		2015-1-16	22	名古屋	4	(定量)		2	220	1	2.0	160	3.0	3.0	240	4.0	2-3	3240	13	2-3	390	6.0	2-6	160	1.0	3-6	290	5.0	2=>3	2810	13	2-3-6	1200.0	5.0	2=>3=>6	11630.0	42.0		8,9,6,4,1,2,7,3-5	8,(9,6),2,4,7,3,1-5	(8,6,2),9,7,4,3,1,5			6.0	110	1.0	2-3	3970.0	11.0
201548011606	ダ	右	1400	晴	不良	13:20	サラC4組		2015-1-16	22	名古屋	4	(定量)		1	580	3	1.0	130	2.0	8.0	100	1.0	1-8	670	3	1-8	240	3.0	1-7	940	14.0	7-8	560	7.0	1=>8	1970	8	1-7-8	2450.0	10.0	1=>8=>7	13980.0	50.0		8,9,2,6,7,3,(1,5),4	(8,9),7,(2,6),3,1,5,4	(8,9),7,2,6,1,3,5,4			7.0	300	7.0	1-8	510.0	4.0
201548011607	ダ	右	1400	晴	不良	13:50	宮地俊蔵誕生日記念		2015-1-16	22	名古屋	4	(定量)		1	190	1	1.0	100	1.0	5.0	160	3.0	1-5	1140	5	1-5	340	4.0	1-8	180	2.0	5-8	710	12.0	1=>5	1380	5	1-5-8	1100.0	5.0	1=>5=>8	3090.0	10.0		152347869.0	153247869.0	154872396.0			8.0	160	4.0	1-5	1340.0	5.0
201548011608	ダ	右	1400	晴	不良	14:20	明日から開催!		2015-1-16	22	名古屋	4	(定量)		10	160	1	10.0	100	1.0	2.0	100	2.0	2-10	170	1	2-10	100	1.0	5-10	160	2.0	2-5	270	4.0	10=>2	280	1	2-5-10	220.0	1.0	10=>2=>5	620.0	1.0		10573218694.0	10537218694.0	10532718694.0			5.0	120	3.0	2-8	190.0	1.0
201548011609	ダ	右	1600	晴	不良	14:55	サラB8組		2015-1-16	22	名古屋	4	(定量)		5	1820	6	5.0	320	6.0	10.0	140	1.0	5-10	2190	12	5-10	1,270	12.0	2-5	1,350	13.0	2-10	560	8.0	5=>10	6460	25	2-5-10	4840.0	17.0	5=>10=>2	15690.0	65.0		10516273489	10516273489	10,5,1,2,3,6,7,4,8-9			2.0	160	3.0	5-8	2550.0	12.0
