	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201846032601	ダ	右	1500	晴	良	11:40	3歳B　1		2018-3-26	21	金沢	2	(定量)		7.0	310.0	2.0	7.0	120	1.0	9.0	180	4.0	8.0	130.0	3.0	7-8	520.0	3.0	7-9	1690.0	5.0	7-9	480	5.0	7-8	320	4.0	8-9	680	6.0	7=>8	1730.0	6.0	7=>9	1970.0	8.0	7-8-9	1200.0	4.0	7=>9=>8	3890.0	12.0	9,7,1,8,(2,6),5,10,4,3	9,7,1,8,2,6,5-10,4,3	(9,7),1,8,6,2,5-(4,10,3)	7,9-8,6,1-2,5,4,(10,3)		
201846032602	ダ	右	1400	晴	良	12:15	3歳A　3		2018-3-26	21	金沢	2	(定量)		4.0	140.0	1.0	4.0	100	1.0	10.0	150	3.0	2.0	330.0	7.0	4-7	440.0	1.0	4-10	330.0	1.0	4-10	190	1.0	2-4	390	4.0	2-10	1,250	17.0	4=>7	730.0	1.0	4=>10	510.0	1.0	2-4-10	1360.0	5.0	4=>10=>2	3910.0	9.0	61271042511983	6,10,(12,4),7,(2,5),11,9-8,3	(10,4),6,7,12,11,2,5,(9,8),3	10476212118593		
201846032603	ダ	右	1400	晴	良	12:50	C25		2018-3-26	21	金沢	2	(定量)		5.0	230.0	2.0	5.0	100	2.0	3.0	100	1.0	8.0	100.0	3.0	3-5	140.0	1.0	3-5	130.0	1.0	3-5	110	1.0	5-8	140	3.0	3-8	140	2.0	5=>3	210.0	1.0	5=>3	270.0	1.0	3-5-8	120.0	1.0	5=>3=>8	400.0	2.0	569387124	5,6,9,3,8,7,1,2-4	5,3,6,9,8,7-1,2=4	5,3-6,8,7,9-1,2=4		
201846032604	ダ	右	1500	晴	良	13:25	3歳A　2		2018-3-26	21	金沢	2	(定量)		8.0	1620.0	5.0	8.0	330	7.0	9.0	290	5.0	2.0	140.0	1.0	7-7	4780.0	11.0	8-9	4900.0	14.0	8-9	1,550	15.0	2-8	770	11.0	2-9	580	8.0	7=>7	5940.0	21.0	8=>9	8930.0	31.0	2-8-9	3970.0	16.0	8=>9=>2	41660.0	123.0	8,5,9,2,7,3,(1,10),4,6	8,5,(2,9),7,(3,10),1,4,6	85923107146	89253107146		
201846040101	ダ	右	1400	晴	良	11:10	C29		2018-4-1	1	金沢	1	(定量)		2.0	250.0	2.0	2.0	100	2.0	1.0	100	1.0	6.0	110.0	3.0				1-2	170.0	1.0	1-2	120	1.0	2-6	250	5.0	1-6	230	4.0				2=>1	410.0	2.0	1-2-6	370.0	2.0	2=>1=>6	1120.0	3.0	2,1,6,5,4,(7,8),3	21654783	2,6,1,5,8,4,(3,7)	2,6,1,8,5,(4,3),7		
201846040102	ダ	右	1400	晴	良	11:45	C28		2018-4-1	1	金沢	1	(定量)		7.0	360.0	2.0	7.0	160	2.0	3.0	540	4.0							3-7	2630.0	6.0	3-7	240	5.0	6-7	120	1.0	3-6	200	4.0				7=>3	5320.0	8.0	3-6-7	310.0	2.0	7=>3=>6	7980.0	21.0	7,6-2,4,3,5-1	7,6-2,3,4,5=1	7,6-2,3,4,5-1	7,6,2,3-4,5=1		
201846040103	ダ	右	1500	晴	良	12:15	C27		2018-4-1	1	金沢	1	(定量)		2.0	130.0	1.0	2.0	120	1.0	1.0	280	3.0							1-2	260.0	2.0	1-2	140	1.0	2-4	160	2.0	1-4	220	3.0				2=>1	350.0	2.0	1-2-4	260.0	1.0	2=>1=>4	670.0	2.0	1,7,4,2,6-3	1,7-2,4,6-3	127463	(1,2),4,6,7,3		
201846040104	ダ	右	1400	晴	良	12:50	C26		2018-4-1	1	金沢	1	(定量)		4.0	420.0	3.0	4.0	120	3.0	6.0	210	4.0	7.0	120.0	2.0	4-6	1420.0	5.0	4-6	2120.0	5.0	4-6	360	6.0	4-7	180	2.0	6-7	240	4.0	4=>6	4280.0	12.0	4=>6	3640.0	11.0	4-6-7	610.0	3.0	4=>6=>7	8030.0	24.0	4,9,6,7,2,(1,8),5,3	4,9,6,7,2,1,8-5,3	497628153	9,(4,7),6,2,8,1-5,3		
201846040105	ダ	右	1500	晴	良	13:25	C25		2018-4-1	1	金沢	1	(定量)		7.0	140.0	1.0	7.0	100	1.0	3.0	180	3.0							3-7	380.0	2.0	3-7	190	2.0	5-7	400	6.0	3-5	620	8.0				7=>3	670.0	3.0	3-5-7	950.0	4.0	7=>3=>5	2920.0	10.0	7136254	(7,1)-3,6,5,2,4	7,1-3,5,6,2-4	7,1,3,5,6-2=4		
201846040106	ダ	右	1400	晴	良	14:00	3歳B　1		2018-4-1	1	金沢	1	(定量)		8.0	160.0	1.0	8.0	120	1.0	6.0	170	4.0	7.0	300.0	6.0				6-8	330.0	2.0	6-8	180	2.0	7-8	380	4.0	6-7	800	11.0				8=>6	480.0	2.0	6-7-8	1160.0	5.0	8=>6=>7	2410.0	6.0	87613425	87613425	87361245	8,(6,7),(1,3),2,4,5		
201846040107	ダ	右	1400	晴	良	14:35	3歳A　3		2018-4-1	1	金沢	1	(定量)		8.0	240.0	1.0	8.0	150	2.0	6.0	290	6.0	4.0	500.0	7.0				6-8	2710.0	11.0	6-8	670	10.0	4-8	2,040	17.0	4-6	7,760	27.0				8=>6	4330.0	17.0	4-6-8	7850.0	25.0	8=>6=>4	54390.0	135.0	8,5,6,4,(1,3),7,2	8,5,6,(4,3),(1,7)-2	8,6,5,3,4,(1,7)-2	8,6,5,4,1,(3,7)-2		
201846040108	ダ	右	1400	晴	良	15:10	3歳A　2		2018-4-1	1	金沢	1	(定量)		1.0	700.0	3.0	1.0	190	5.0	2.0	120	2.0	6.0	110.0	1.0				1-2	690.0	2.0	1-2	220	2.0	1-6	230	3.0	2-6	120	1.0				1=>2	2650.0	10.0	1-2-6	370.0	1.0	1=>2=>6	3670.0	13.0	1,3,(2,7),5,(6,8),4	13276584	1,3,(2,7),8,6,5,4	1,2,6,7,(4,3,5),8		
201846040109	ダ	右	1500	晴	良	16:15	弓引祭特別 		2018-4-1	1	金沢	1	(定量)		7.0	260.0	2.0	7.0	220	2.0	5.0	510	6.0							5-7	1720.0	7.0	5-7	370	7.0	6-7	330	4.0	5-6	920	13.0				7=>5	2460.0	12.0	5-6-7	3860.0	14.0	7=>5=>6	11350.0	48.0	7426531	(7,4),2,(6,5),3,1	7435261	7345621		
201846040301	ダ	右	1500	晴	良	11:25	3歳B　4		2018-4-3	1	金沢	2	(定量)		2.0	170.0	1.0	2.0	110	1.0	1.0	120	2.0							1-2	150.0	1.0	1-2	100	1.0	2-5	130	3.0	1-5	120	2.0				2=>1	270.0	1.0	1-2-5	170.0	1.0	2=>1=>5	490.0	1.0	251463	251463	251346	215346		
201846040302	ダ	右	1400	晴	良	12:00	3歳B　6		2018-4-3	1	金沢	2	(定量)		3.0	160.0	1.0	3.0	120	2.0	2.0	140	4.0	8.0	100.0	1.0				2-3	1070.0	3.0	2-3	300	5.0	3-8	110	1.0	2-8	210	4.0				3=>2	1510.0	4.0	2-3-8	330.0	2.0	3=>2=>8	2950.0	9.0	37261854	3,7,2,6,1,8=5,4	3,2,6,7,1,8-5,4	3,2,6,7,(1,8)-5,4		
201846040303	ダ	右	1400	晴	良	12:35	3歳B　5		2018-4-3	1	金沢	2	(定量)		5.0	160.0	1.0	5.0	120	1.0	1.0	160	3.0							1-5	350.0	2.0	1-5	160	2.0	2-5	780	10.0	1-2	840	11.0				5=>1	410.0	2.0	1-2-5	1650.0	7.0	5=>1=>2	4310.0	13.0	5,(3,4,7),1,6-2	5,4,1,7,6-2	5,4,1,7,(6,2)	5-1,4,2,7,6		
201846040304	ダ	右	1400	晴	良	13:10	3歳B　3		2018-4-3	1	金沢	2	(定量)		5.0	860.0	5.0	5.0	240	5.0	8.0	150	2.0	6.0	160.0	3.0				5-8	2690.0	13.0	5-8	780	12.0	5-6	510	8.0	6-8	520	9.0				5=>8	6100.0	22.0	5-6-8	2310.0	10.0	5=>8=>6	22290.0	81.0	85634217	8,(5,6),3,4,1,2,7	85631427	85631427		
201846040305	ダ	右	1400	晴	良	13:45	3歳B　2		2018-4-3	1	金沢	2	(定量)		1.0	900.0	5.0	1.0	280	5.0	6.0	160	3.0	4.0	720.0	6.0	1-6	1220.0	6.0	1-6	970.0	5.0	1-6	380	5.0	1-4	1,800	15.0	4-6	1,380	11.0	1=>6	2000.0	11.0	1=>6	2450.0	15.0	1-4-6	5100.0	14.0	1=>6=>4	30390.0	74.0	15641093827	1,5,6,9,(4,10),(3,8)-2,7	1,5,6,9,(4,10,8),3-(2,7)	1,6,(5,9),4,(10,8),3,7,2		
201846040801	ダ	右	1400	曇	不良	11:25	3歳B　二走1		2018-4-8	1	金沢	3	(定量)		9.0	200.0	1.0	9.0	100	1.0	8.0	100	2.0	11.0	120.0	3.0	7-7	440.0	2.0	8-9	540.0	2.0	8-9	220	3.0	9-11	150	1.0	8-11	260	4.0	7=>7	520.0	3.0	9=>8	780.0	3.0	8-9-11	420.0	1.0	9=>8=>11	1820.0	3.0	8,4,11,(1,3,9),(5,10),6,2,7	8,11,9,4,1,3,(5,10),6,2,7	8,9,11,(4,2),3,1,10,5,6,7	(8,9),11,4,2,1,10,3,5,6,7		
201846041001	ダ	右	1400	晴	重	11:20	3歳B　二走3		2018-4-10	1	金沢	4	(定量)		5.0	150.0	1.0	5.0	100	1.0	3.0	120	3.0	8.0	100.0	2.0				3-5	1010.0	2.0	3-5	150	2.0	5-8	100	1.0	3-8	170	3.0				5=>3	1010.0	3.0	3-5-8	230.0	1.0	5=>3=>8	1840.0	8.0	3,2,5,8-1,7,4	3,5,2,8-(1,7),4	3,5,(2,8)-1,7,4	3,5,8,2,1-7-4		
201846041002	ダ	右	1400	晴	重	11:55	3歳B　二走2		2018-4-10	1	金沢	4	(定量)		2.0	790.0	5.0	2.0	230	3.0	3.0	300	5.0	1.0	330.0	7.0	2-3	3050.0	14.0	2-3	2920.0	14.0	2-3	820	14.0	1-2	600	10.0	1-3	580	9.0	2=>3	8370.0	36.0	2=>3	5140.0	24.0	1-2-3	3300.0	15.0	2=>3=>1	18120.0	80.0	2,9,(1,7),4,(5,11),8,3,10,6	2,9,1,7,4,5,11,8,3,10-6	2,9,7,(1,3),(4,5),8,(11,10)-6	2,(1,3),7,5,4,9,(8,11),10=6		
201846041501	ダ	右	1400	雨	不良	11:25	C29		2018-4-15	2	金沢	1	(定量)		5.0	100.0	1.0	5.0	100	1.0	9.0	110	2.0	8.0	120.0	3.0	5-8	100.0	1.0	5-9	220.0	1.0	5-9	130	3.0	5-8	120	1.0	8-9	130	2.0	5=>8	140.0	1.0	5=>9	230.0	1.0	5-8-9	160.0	1.0	5=>9=>8	370.0	1.0	5,9,(7,8),2,6,3,1,4	5,9,8,7,2,6-3,4,1	5,9,8,7,6,2,4,(1,3)	5,9,8,7-2,4,6,1,3		
201846041502	ダ	右	1500	曇	不良	12:00	C28		2018-4-15	2	金沢	1	(定量)		5.0	330.0	3.0	5.0	120	3.0	8.0	110	1.0	1.0	150.0	4.0				5-8	410.0	3.0	5-8	170	2.0	1-5	390	7.0	1-8	390	6.0				5=>8	690.0	4.0	1-5-8	890.0	4.0	5=>8=>1	2720.0	12.0	(8,5,6)-1,2,(4,7),3	8,5,6-1-2,(4,7),3	8,5,6,1-2,7,4,3	5,8,1,6-7,2,4-3		
201846041503	ダ	右	1400	曇	不良	12:35	C27		2018-4-15	2	金沢	1	(定量)		1.0	200.0	1.0	1.0	100	1.0	2.0	150	3.0	4.0	160.0	5.0				1-2	1110.0	4.0	1-2	430	8.0	1-4	220	3.0	2-4	530	9.0				1=>2	1720.0	7.0	1-2-4	1030.0	5.0	1=>2=>4	4920.0	17.0	1,7,3,2,5,(4,8),6	17325486	1,7,(2,3),4,5,8,6	12734568		
201846041504	ダ	右	1500	曇	不良	13:10	C26		2018-4-15	2	金沢	1	(定量)		8.0	640.0	2.0	8.0	140	4.0	6.0	110	1.0	3.0	130.0	3.0	6-8	160.0	1.0	6-8	280.0	1.0	6-8	150	2.0	3-8	260	4.0	3-6	140	1.0	8=>6	720.0	2.0	8=>6	1030.0	4.0	3-6-8	290.0	1.0	8=>6=>3	2350.0	7.0	8,6,7,(1,3)-(2,9),5-4	8,6,7,(1,3)-9,2,5-4	(8,6)-(3,7),1,9-5,2-4	6,8-3,7,1,9,5-2-4		
201846041505	ダ	右	1400	曇	不良	13:45	3歳B　2		2018-4-15	2	金沢	1	(定量)		3.0	310.0	1.0	3.0	150	2.0	1.0	260	5.0	5.0	290.0	6.0	1-3	1140.0	3.0	1-3	1630.0	6.0	1-3	410	3.0	3-5	490	5.0	1-5	850	14.0	3=>1	1640.0	3.0	3=>1	2570.0	8.0	1-3-5	3270.0	13.0	3=>1=>5	9270.0	25.0	5,8,1,7,(3,4),9,6,2	5,8,1,7,3,9,4,(2,6)	5,1,8,7,3,(9,6),4,2	5,1,3,7,6,9,(2,8,4)		
201846041506	ダ	右	1400	曇	不良	14:20	3歳B　1		2018-4-15	2	金沢	1	(定量)		5.0	160.0	1.0	5.0	110	1.0	3.0	130	2.0	8.0	340.0	6.0	3-5	520.0	2.0	3-5	430.0	2.0	3-5	230	2.0	5-8	540	8.0	3-8	620	11.0	5=>3	750.0	2.0	5=>3	760.0	3.0	3-5-8	1470.0	6.0	5=>3=>8	3780.0	15.0	3,4,8,(1,2,7),5,9,6	3,4,8,(1,2),5,9,7-6	3,8,(1,4,5),2,9,7,6	385129746		
201846041507	ダ	右	1400	曇	不良	14:55	22番柱の会来場記念		2018-4-15	2	金沢	1	(定量)		7.0	950.0	3.0	7.0	220	3.0	1.0	130	2.0	9.0	260.0	4.0	1-7	1220.0	5.0	1-7	2480.0	7.0	1-7	320	3.0	7-9	970	13.0	1-9	500	6.0	7=>1	6620.0	16.0	7=>1	5470.0	16.0	1-7-9	6110.0	18.0	7=>1=>9	29950.0	76.0	1,7,(4,8),9,3,5,2,6	1,7,(4,8),9,3,2,5,6	1,7,(4,8),9,3,6,2,5	(1,7),4,9,8,3,6,2,5		
201846041508	ダ	右	1500	曇	不良	16:15	3歳A　2		2018-4-15	2	金沢	1	(定量)		5.0	110.0	1.0	5.0	130	1.0	6.0	240	5.0	2.0	300.0	6.0				5-6	540.0	2.0	5-6	290	5.0	2-5	280	4.0	2-6	1,060	12.0				5=>6	530.0	2.0	2-5-6	1270.0	5.0	5=>6=>2	2660.0	9.0	7,(4,6),(3,5),2-1,8	7,6,4,(3,5),2-1,8	7,6,5,4,3,2-1-8	6,5,7,(3,2),4,1=8		
201846041509	ダ	右	1700	曇	不良	16:50	川島祭特別 		2018-4-15	2	金沢	1	(定量)		7.0	330.0	2.0	7.0	130	3.0	3.0	180	5.0	5.0	100.0	1.0				3-7	2760.0	8.0	3-7	580	8.0	5-7	130	1.0	3-5	480	7.0				7=>3	4030.0	14.0	3-5-7	960.0	4.0	7=>3=>5	10020.0	34.0	5,7,4,8,(2,6),3,1	5,7,6,(8,4),2,3,1	5,7,8,(6,3),2,4,1	(5,7),3,8,6,2,4,1		
201846041510	ダ	右	1500	曇	不良	17:25	準重賞スポーツニッポ 		2018-4-15	2	金沢	1	(馬齢)		9.0	2580.0	8.0	9.0	430	9.0	4.0	170	3.0	11.0	160.0	1.0	4-7	1740.0	13.0	4-9	5580.0	22.0	4-9	1,730	20.0	9-11	1,910	22.0	4-11	390	3.0	7=>4	3820.0	29.0	9=>4	9640.0	39.0	4-9-11	10020.0	38.0	9=>4=>11	74950.0	253.0	11,6,10,7,3,4,1,(2,9),(5,8)	11,6,(10,7),3,4,1,9,2,8,5	(11,6),3,(10,4),7,9,(1,2,8),5	11,(4,6),3,9,10,8,7,(1,2),5		
201846041701	ダ	右	1400	曇	稍重	11:45	C25		2018-4-17	2	金沢	2	(定量)		3.0	210.0	1.0	3.0	110	1.0	7.0	130	3.0	5.0	150.0	4.0	3-7	430.0	2.0	3-7	450.0	2.0	3-7	190	2.0	3-5	230	3.0	5-7	250	5.0	3=>7	830.0	3.0	3=>7	850.0	3.0	3-5-7	720.0	3.0	3=>7=>5	3050.0	7.0	5,9,(3,8),6,2,(4,7),1	5,9,(3,8),6,(2,7),(1,4)	(5,9,7),(3,8),6,2,(1,4)	(5,7),9,3,8,(2,6),1,4		
201846041702	ダ	右	1500	曇	稍重	12:20	C24		2018-4-17	2	金沢	2	(定量)		5.0	180.0	1.0	5.0	120	1.0	9.0	130	2.0	1.0	180.0	4.0	5-8	400.0	1.0	5-9	540.0	2.0	5-9	240	3.0	1-5	240	2.0	1-9	600	8.0	5=>8	440.0	1.0	5=>9	670.0	2.0	1-5-9	1020.0	3.0	5=>9=>1	3140.0	7.0	1,3,5,7,(2,9),6,8	13572968	13529768	1,5,(2,9),(3,6)-7,8		
201846041703	ダ	右	1400	曇	稍重	12:55	C23		2018-4-17	2	金沢	2	(定量)		8.0	560.0	3.0	8.0	120	2.0	2.0	100	1.0	7.0	470.0	7.0	2-8	290.0	1.0	2-8	260.0	1.0	2-8	140	1.0	7-8	1,790	16.0	2-7	770	11.0	8=>2	1190.0	5.0	8=>2	1050.0	4.0	2-7-8	3230.0	11.0	8=>2=>7	19980.0	52.0	(3,8),(1,5,9),2,7,6,4	8,3,(1,9),2,5,7,4,6	8-(3,2),9,1,7,5,4,6	8,2-3,9,(1,7)-5,4-6		
201846041704	ダ	右	1500	曇	稍重	13:30	C22		2018-4-17	2	金沢	2	(定量)		3.0	140.0	1.0	3.0	110	1.0	1.0	340	6.0	7.0	160.0	3.0				1-3	1400.0	5.0	1-3	550	8.0	3-7	280	2.0	1-7	1,260	16.0				3=>1	2080.0	6.0	1-3-7	2100.0	9.0	3=>1=>7	3490.0	13.0	3,5-1-7,6,4,2,8	3,5,1-7,6,4,2,8	3,5,1-7,6,4,2,8	31756428		
201846041705	ダ	右	1400	曇	稍重	14:05	3歳B　5		2018-4-17	2	金沢	2	(定量)		2.0	150.0	1.0	2.0	120	1.0	9.0	180	3.0	8.0	190.0	4.0	2-8	290.0	1.0	2-9	600.0	2.0	2-9	190	2.0	2-8	320	4.0	8-9	670	11.0	2=>8	340.0	1.0	2=>9	720.0	3.0	2-8-9	1170.0	6.0	2=>9=>8	2790.0	9.0	3,8,(2,9),4-1,(6,7)-5	8,9,3,2,4-1,6,7-5	(8,9),2,3,4-1,6-7,5	(8,9),2-3,4=1,6,7-5		
201846041706	ダ	右	1400	曇	稍重	14:40	3歳B　4		2018-4-17	2	金沢	2	(定量)		7.0	810.0	4.0	7.0	140	2.0	10.0	120	1.0	3.0	180.0	5.0	7-8	420.0	1.0	7-10	530.0	2.0	7-10	260	3.0	3-7	470	6.0	3-10	260	2.0	7=>8	1700.0	6.0	7=>10	1590.0	6.0	3-7-10	990.0	1.0	7=>10=>3	8760.0	23.0	7,1,6,(2,10),9,(5,8),3,4	7,6,10,1,2,(9,8),5,3,4	7,6,10,(1,2),9,8,(5,3)-4	7,10,6,2,1,(9,3),5,8,4		
201846041707	ダ	右	1400	曇	稍重	15:15	3歳B　3		2018-4-17	2	金沢	2	(定量)		9.0	450.0	3.0	9.0	140	3.0	3.0	120	1.0	6.0	140.0	4.0	3-8	480.0	2.0	3-9	490.0	3.0	3-9	220	3.0	6-9	520	6.0	3-6	190	2.0	8=>3	940.0	4.0	9=>3	1020.0	4.0	3-6-9	610.0	3.0	9=>3=>6	3040.0	9.0	97103648251	9,(7,10),3,6,4,(2,8),5,1	93104768215	9,3,10,6,4,8,(7,1),2,5		
201846041708	ダ	右	1400	曇	稍重	15:50	ほくりく外食産業展特 		2018-4-17	2	金沢	2	(定量)		4.0	610.0	3.0	4.0	140	4.0	8.0	110	1.0	1.0	110.0	2.0				4-8	1070.0	4.0	4-8	200	3.0	1-4	240	5.0	1-8	120	1.0				4=>8	2280.0	9.0	1-4-8	480.0	3.0	4=>8=>1	3100.0	13.0	4,8,(1,7),2,5,3	4,8,1,7-2,5-3	(4,8),1-2,7,5,3	4,8,1-2,5,7,3		
