	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201848011605	ダ	右	1400	晴	稍重	13:20	土屋大輔役満よ		2018-1-16	23	名古屋	2	(定量)		4	1640	5	4.0	360	4.0	3.0	150	2.0	6.0	510.0	7.0	3-4	1150	3	3-4	420	3	4-6	2,040	20	3-6	490	6	4=>3	4770	15	3-4-6	3250	10	4=>3=>6	23500	71		49103168752	4,9,10,3,1,6,8,7,5-2	43106789512			3-4	1340.0	5.0
201848011606	ダ	右	1400	晴	稍重	13:50	3歳キング 		2018-1-16	23	名古屋	2	(定量)		3	470	3	3.0	260	4.0	6.0	310	5.0				3-6	1090	7	3-6	370	6	3-4	250	4	4-6	380	8	3=>6	2460	15	3-4-6	1440	8	3=>6=>4	9660	47		463251	4,6,5,3,(1,2)	4,6,(3,5),1,2					
201848011701	ダ	右	1400	雨	重	11:20	3歳3組		2018-1-17	23	名古屋	3	(定量)		2	350	2	2.0	110	2.0	1.0	170	5.0	7.0	100.0	1.0	1-2	1820	7	1-2	530	8	2-7	180	1	1-7	310	4	2=>1	2420	9	1-2-7	1150	4	2=>1=>7	7420	18		147259863	143728596	2,1,3,7,(9,4),5,6,8			1-2	1670.0	7.0
201848011702	ダ	右	1400	雨	重	11:50	3歳2組		2018-1-17	23	名古屋	3	(定量)		7	380	3	7.0	110	1.0	4.0	200	5.0	1.0	140.0	3.0	4-7	1770	7	4-7	290	4	1-7	260	3	1-4	380	7	7=>4	4040	15	1-4-7	1530	5	7=>4=>1	9820	31		47153102986.0	47513109268.0	47513109628.0			4-7	2130.0	10.0
201848011801	ダ	右	800	晴	重	11:20	C11組		2018-1-18	23	名古屋	4	(定量)		2	540	3	2.0	110	3.0	9.0	100	2.0	8.0	100.0	1.0	2-9	500	2	2-9	180	2	2-8	190	3	8-9	120	1	2=>9	1320	5	2-8-9	260	1	2=>9=>8	3050	9				298456713.0			2-8	380.0	2.0
201848011802	ダ	右	1400	晴	重	11:50	C10組		2018-1-18	23	名古屋	4	(定量)		2	110	1	2.0	100	1.0	7.0	100	2.0	3.0	150.0	3.0	2-7	160	1	2-7	120	1	2-3	200	2	3-7	390	6	2=>7	180	1	2-3-7	440	1	2=>7=>3	830	2		673289451	(6,2),7,3,8,9,4,5-1	2,7,6,(3,8),9,5,4-1			2-7	120.0	1.0
201848011803	ダ	右	1400	晴	重	12:20	3歳5組		2018-1-18	23	名古屋	4	(定量)		9	670	2	9.0	270	4.0	7.0	230	3.0	8.0	600.0	7.0	7-9	2160	7	7-9	540	6	8-9	1,560	18	7-8	2,170	21	9=>7	4890	17	7-8-9	9530	29	9=>7=>8	46160	127		689452731.0	689472513.0	796842153.0			7-8	1620.0	7.0
201848011804	ダ	右	1400	晴	重	12:50	3歳4組		2018-1-18	23	名古屋	4	(定量)		2	570	4	2.0	200	4.0	7.0	480	7.0	6.0	180.0	3.0	2-7	15190	24	2-7	3,130	22	2-6	320	5	6-7	3,440	26	2=>7	23780	44	2-6-7	11470	34	2=>7=>6	98650	200		978462513	(9,7),8,4,2,6,5,1,3	7,(8,2),(4,5,6),3,9,1			2-7	13340.0	25.0
201848012901	ダ	右	800	晴	稍重	11:45	C27組		2018-1-29	24	名古屋	1	(定量)		1	130	1	1.0	100	1.0	4.0	110	2.0	2.0	110.0	3.0	1-4	190	1	1-4	110	1	1-2	110	2	2-4	190	3	1=>4	220	1	1-2-4	270	1	1=>4=>2	490	1				(1,4),2,8,5,7,6,3					
201848012902	ダ	右	1400	晴	稍重	12:15	C26組		2018-1-29	24	名古屋	1	(定量)		5	550	2	5.0	150	2.0	6.0	110	1.0	8.0	180.0	6.0	5-6	480	2	5-6	180	1	5-8	990	13	6-8	700	11	5=>6	1130	5	5-6-8	2200	10	5=>6=>8	11080	41		61284375.0	61285347.0	56281347.0					
201848012903	ダ	右	1400	晴	稍重	12:45	C25組		2018-1-29	24	名古屋	1	(定量)		2	990	5	2.0	370	5.0	5.0	390	6.0	9.0	1,740	8.0	2-5	3630	15	2-5	1,590	16	2-9	10,960	27	5-9	11,380	28	2=>5	6440	28	2-5-9	46560	51	2=>5=>9	434470	307		289736154	2,8,9,3,7,6,(1,5),4	298375164			2-5	2860.0	13.0
201848012904	ダ	右	1400	晴	稍重	13:15	C24組		2018-1-29	24	名古屋	1	(定量)		7	160	1	7.0	110	1.0	9.0	130	3.0	4.0	240	5.0	7-9	220	1	7-9	150	2	4-7	360	4	4-9	520	8	7=>9	420	2	4-7-9	1260	4	7=>9=>4	2290	8		5,7,9,1,3,4-2,8,6	7,9,5,1,4,3-2-8-6	7,9,1,4,5,3-2-8=6			7-8	250.0	1.0
201848012905	ダ	右	1400	晴	稍重	13:45	C23組		2018-1-29	24	名古屋	1	(定量)		2	130	1	2.0	100	1.0	6.0	270	5.0	1.0	170	4.0	2-6	1000	4	2-6	420	5	1-2	350	4	1-6	1,860	12	2=>6	1300	5	1-2-6	2110	6	2=>6=>1	6440	20		14268310759	14628710395	(1,2),(6,4,7),8,9,10,3,5			2-6	760.0	3.0
201848012906	ダ	右	1400	晴	稍重	14:15	C22組		2018-1-29	24	名古屋	1	(定量)		5	270	2	5.0	110	2.0	7.0	100	1.0	4.0	130	3.0	5-7	110	1	5-7	120	1	4-5	220	3	4-7	260	5	5=>7	250	2	4-5-7	270	1	5=>7=>4	740	3		57846310921	5,7,4,8-6-10,3-9,1,2	(5,7)-4,8=6,10,3,1,9,2			5-7	100.0	1.0
201848012907	ダ	右	1400	晴	稍重	14:50	A4組		2018-1-29	24	名古屋	1	(定量)		5	610	3	5.0	200	3.0	3.0	170	2.0	1.0	540	7.0	3-5	1030	3	3-5	270	3	1-5	3,160	22	1-3	1,890	16	5=>3	2360	8	1-3-5	13510	22	5=>3=>1	53880	90		34517106289	3,(4,5),10,1,7,6,2,8,9	53411027869			3-5	950.0	3.0
201848012908	ダ	右	1400	晴	稍重	15:25	コハクチョウ特別 		2018-1-29	24	名古屋	1	(定量)		6	150	1	6.0	100	1.0	2.0	140	4.0	4.0	130	3.0	2-6	410	2	2-6	170	2	4-6	180	3	2-4	310	5	6=>2	580	3	2-4-6	580	3	6=>2=>4	1670	6		25679143	2,5,(7,6),4,9,1-3	2,5,6,7,4,9,1-3					
201848013001	ダ	右	1400	晴	稍重	11:30	C21組		2018-1-30	24	名古屋	2	(定量)		5	110	1	5.0	100	1.0	3.0	270	7.0	4.0	110	2.0	3-5	2140	5	3-5	490	7	4-5	100	1	3-4	990	10	5=>3	1950	5	3-4-5	1220	4	5=>3=>4	5750	16		359647821	3,5,9,6,(4,7),8,2,1	3,5,9,6,4,7,8-1,2			3-5	1620.0	4.0
201848013002	ダ	右	1400	晴	稍重	12:00	C20組		2018-1-30	24	名古屋	2	(定量)		1	660	3	1.0	200	2.0	3.0	220	4.0	9.0	1,680	8.0	1-3	1180	5	1-3	300	3	1-9	9,030	25	3-9	3,010	18	1=>3	3860	8	1-3-9	22630	27	1=>3=>9	125100	118		139276458	1,3,(9,7),2,6,4,5,8	137952648			1-3	1110.0	3.0
201848013003	ダ	右	1400	晴	稍重	12:30	C19組		2018-1-30	24	名古屋	2	(定量)		4	230	2	4.0	110	1.0	5.0	120	2.0	8.0	310	6.0	4-5	230	1	4-5	160	1	4-8	400	5	5-8	660	9	4=>5	540	2	4-5-8	1590	4	4=>5=>8	3670	10		597486321	5,9,7,4,6,8-3,2,1	5,4,(9,6),7,8-3,2,1			4-5	260.0	1.0
201848013004	ダ	右	1400	曇	稍重	13:00	C18組		2018-1-30	24	名古屋	2	(定量)		1	460	3	1.0	130	3.0	6.0	120	1.0	9.0	130	2.0	1-6	1040	6	1-6	340	7	1-9	240	2	6-9	280	4	1=>6	2240	12	1-6-9	720	4	1=>6=>9	5710	25		197682345	1,9,7,6,8,(2,3,4)-5	1,9,6,7,8,2,3,4-5			1-6	1220.0	6.0
201848013005	ダ	右	1400	曇	稍重	13:30	C17組		2018-1-30	24	名古屋	2	(定量)		10	150	1	10.0	110	1.0	5.0	130	2.0	1.0	160	5.0	5-10	310	1	5-10	170	1	1-10	250	4	1-5	400	8	10=>5	360	1	1-5-10	460	2	10=>5=>1	1370	2		10591273468	10591273468	(10,5),1,4,2,9,3,6,8,7			5-8	350.0	1.0
201848013006	ダ	右	1400	曇	稍重	14:05	B4組		2018-1-30	24	名古屋	2	(定量)		9	110	1	9.0	100	1.0	3.0	140	2.0	4.0	520	7.0	3-9	300	2	3-9	190	2	4-9	770	9	3-4	1,350	15	9=>3	270	1	3-4-9	2320	7	9=>3=>4	4200	11		1039468521	10,3,9,4,(6,8),2,5,1	9310426185			3-8	290.0	1.0
201848013007	ダ	右	1600	曇	稍重	14:40	金シャチエンジェルズ 		2018-1-30	24	名古屋	2	牝(定量)		9	260	2	9.0	120	2.0	3.0	260	6.0	10.0	110	1.0	3-9	2510	10	3-9	480	7	9-10	190	1	3-10	830	10	9=>3	4660	15	3-9-10	1790	6	9=>3=>10	13350	41		9-3,7,10,2,5,4,8,6,1	9=3,2,10,5,4,7,8,6,1	9-3,10,2,5,4,8,6,1,7			3-8	1240.0	5.0
201848013008	ダ	右	1600	曇	稍重	15:10	アザレア特別 		2018-1-30	24	名古屋	2	(定量)		6	140	1	6.0	120	1.0	10.0	130	3.0	5.0	190	4.0	6-10	510	2	6-10	220	2	5-6	330	6	5-10	690	10	6=>10	630	1	5-6-10	1250	6	6=>10=>5	3130	8		10936275481.0	10936527841.0	51096312847.0			6-8	190.0	1.0
201848013009	ダ	右	1800	曇	稍重	15:45	梅桜賞	G	2018-1-30	24	名古屋	2	牝		8	110	1	8.0	100	1.0	3.0	190	4.0	10.0	160	3.0	3-8	630	3	3-8	300	3	8-10	230	2	3-10	1,010	10	8=>3	690	3	3-8-10	1190	4	8=>3=>10	2680	8		873925610141211	869735211041211	8,6-(3,9),10,1,5,2,11,4,7-12			3-6	720.0	3.0
201848013101	ダ	右	1400	晴	稍重	11:00	3歳3組		2018-1-31	24	名古屋	3	(定量)		1	210	2	1.0	100	1.0	4.0	110	2.0	8.0	190	4.0	1-4	140	1	1-4	130	1	1-8	400	6	4-8	460	9	1=>4	270	1	1-4-8	620	3	1=>4=>8	1730	5		15783642	15783642	1,8,7,5,4,3,(6,2)					
201848013102	ダ	右	1400	晴	稍重	11:30	3歳2組		2018-1-31	24	名古屋	3	(定量)		5	870	3	5.0	120	2.0	1.0	360	6.0	6.0	110	1.0	1-5	8710	15	1-5	1,750	16	5-6	190	2	1-6	600	9	5=>1	29310	25	1-5-6	2790	9	5=>1=>6	53260	94		147965832	146597832	1,6,(5,9),4,7,8,2,3			1-5	10790.0	14.0
201848020101	ダ	右	1400	曇	稍重	11:20	3歳4組		2018-2-1	24	名古屋	4	(定量)		3	790	3	3.0	180	3.0	5.0	210	5.0	9.0	110	1.0	3-5	4060	14	3-5	900	12	3-9	240	2	5-9	470	4	3=>5	8140	25	3-5-9	1760	7	3=>5=>9	18430	62		169584273	(1,6),9,5,8,4,(2,3),7	619358247			3-5	2530.0	9.0
201848020201	ダ	右	1400	晴	重	11:45	3歳5組		2018-2-2	24	名古屋	5	(定量)		6	110	1	6.0	100	1.0	10.0	120	2.0	8.0	330	6.0	6-10	220	1	6-10	160	1	6-8	540	7	8-10	1,190	14	6=>10	220	1	6-8-10	2130	6	6=>10=>8	4240	11		61082374591	6,10,8,(2,3)-(4,7),5,9,1	61083245791			6-8	220.0	1.0
201848021301	ダ	右	1400	晴	重	11:00	C23組		2018-2-13	25	名古屋	1	(定量)		10	100	1	10.0	100	1.0	5.0	160	3.0	3.0	200	6.0	5-10	620	4	5-10	300	2	3-10	500	6	3-5	1,220	14	10=>5	500	2	3-5-10	2330	9	10=>5=>3	4180	15		39105846127.0	31098564127.0	10385962147.0			5-8	470.0	2.0
201848021302	ダ	右	1400	晴	重	11:30	C22組		2018-2-13	25	名古屋	1	(定量)		6	150	1	6.0	110	1.0	2.0	280	4.0	10.0	1,740	8.0	2-6	1140	5	2-6	400	4	6-10	2,040	17	2-10	4,900	22	6=>2	980	4	2-6-10	15470	29	6=>2=>10	29610	77		1119867425310.0	1119687452103.0	6111109528473.0			2-6	1110.0	6.0
201848021303	ダ	右	1400	晴	重	12:00	C21組		2018-2-13	25	名古屋	1	(定量)		4	110	1	4.0	110	1.0	5.0	320	5.0	10.0	1,260	10.0	4-5	1840	6	4-5	650	6	4-10	5,460	26	5-10	18,940	49	4=>5	1660	6	4-5-10	55200	61	4=>5=>10	156540	189		5794210611138	5791046211183	5,10,4,9,1,(7,6),2-(11,8),3			4-5	1870.0	7.0
201848021304	ダ	右	1400	晴	重	12:30	C20組		2018-2-13	25	名古屋	1	(定量)		11	2680	5	11.0	450	5.0	1.0	1,310	6.0	2.0	240	4.0	1-11	25210	25	1-11	8,590	35	2-11	710	10	1-2	2,800	16	11=>1	62490	44	1-2-11	22020	34	11=>1=>2	363140	265		1112105849673	11,2,10,1,8,5,(4,6),7,9,3	11,2,10,1,8,(5,6),7,4,3,9			1-8	6920.0	8.0
201848021305	ダ	右	1400	晴	重	13:00	C19組		2018-2-13	25	名古屋	1	(定量)		1	600	3	1.0	160	3.0	2.0	130	2.0	4.0	190	4.0	1-2	610	2	1-2	290	3	1-4	470	7	2-4	410	4	1=>2	1200	5	1-2-4	900	3	1=>2=>4	3700	9		892124157610311	(8,9),2,12,4,1-5-7,6,11,10,3	2,1,9,(8,4),12-5-6,11,7,10,3			1-2	580.0	2.0
201848021306	ダ	右	1400	晴	重	13:30	近藤臣治生誕43周年		2018-2-13	25	名古屋	1	(定量)		12	120	1	12.0	100	1.0	5.0	160	3.0	7.0	130	2.0	5-12	380	3	5-12	210	2	7-12	320	4	5-7	590	9	12=>5	430	2	5-7-12	640	3	12=>5=>7	1560	5		111123798105264	111127351089246	(1,12),11,5,7,3-10,8,9,4,6,2			5-8	230.0	1.0
201848021307	ダ	右	1400	晴	重	14:05	ワガママきいてゆりあ		2018-2-13	25	名古屋	1	(定量)		2	150	1	2.0	120	1.0	7.0	160	3.0	5.0	1,490	11.0	2-7	420	2	2-7	230	2	2-5	2,020	14	5-7	2,850	22	2=>7	460	2	2-5-7	6110	13	2=>7=>5	9590	25		281011175493612	2,8,11,10,(1,7),5,4,9,3=12,6	2,7,11,10,1,5,8,4,9,3-12-6			2-6	320.0	2.0
201848021308	ダ	右	1400	晴	重	14:40	A4組		2018-2-13	25	名古屋	1	(定量)		8	240	2	8.0	120	1.0	6.0	130	3.0	3.0	150	4.0	6-8	180	1	6-8	160	1	3-8	310	5	3-6	200	3	8=>6	320	1	3-6-8	700	2	8=>6=>3	1560	2		68143527	6,8,(1,4),(3,5),(2,7)	8,6,(1,4),3,(2,5),7					
201848021309	ダ	右	1400	晴	重	15:15	はやぶさ特別 		2018-2-13	25	名古屋	1	(定量)		7	110	1	7.0	100	1.0	2.0	300	6.0	9.0	220	5.0	2-7	510	3	2-7	250	3	7-9	210	1	2-9	550	7	7=>2	510	3	2-7-9	670	1	7=>2=>9	1480	1		10286947135	10,2,8,6,(4,9),7,1,3,5	2,10,7,(6,8),(9,1),4,3,5			2-7	590.0	3.0
201848021401	ダ	右	1400	晴	稍重	11:00	C16組		2018-2-14	25	名古屋	2	(定量)		5	200	2	5.0	100	2.0	2.0	120	3.0	4.0	100	1.0	2-5	1010	3	2-5	160	2	4-5	100	1	2-4	190	3	5=>2	1270	4	2-4-5	230	1	5=>2=>4	1850	7		58102497631	5,(8,10),2,4,9,(6,7),3,1	54102769831			2-5	1660.0	2.0
201848021402	ダ	右	1400	晴	稍重	11:30	C15組		2018-2-14	25	名古屋	2	(定量)		8	1690	6	8.0	300	6.0	10.0	200	4.0	7.0	120	1.0	8-10	4200	14	8-10	680	10	7-8	570	9	7-10	490	6	8=>10	8310	28	7-8-10	6120	18	8=>10=>7	79570	163		10875162394	10,8,5,7,2,(1,6),3,9,4	(10,8),2,7,5,(1,6),9,3,4			7-8	860.0	5.0
201848021403	ダ	右	1400	晴	稍重	12:00	C14組		2018-2-14	25	名古屋	2	(定量)		5	510	3	5.0	200	5.0	1.0	190	4.0	2.0	110	1.0	1-5	3950	9	1-5	1,680	14	2-5	430	6	1-2	2,360	21	5=>1	12500	24	1-2-5	7690	26	5=>1=>2	27720	76		31019854762	10,3,1-8,(9,5),4,2,(6,7)	(10,1),3,5,2,8,4,7,6,9			1-5	5080.0	19.0
201848021404	ダ	右	1400	晴	稍重	12:30	C13組		2018-2-14	25	名古屋	2	(定量)		10	280	2	10.0	150	3.0	8.0	110	1.0	3.0	810	9.0	8-10	180	1	8-10	160	1	3-10	1,790	18	3-8	1,160	13	10=>8	720	4	3-8-10	5380	14	10=>8=>3	20760	53		10896452371	10,8,9,6,5,4,3,2-7,1	10,8,6,9,5,3,2,4-1,7			7-8	240.0	1.0
201848021405	ダ	右	1400	晴	稍重	13:00	3歳3組		2018-2-14	25	名古屋	2	(定量)		10	260	2	10.0	120	1.0	1.0	140	4.0	4.0	120	2.0	1-10	1560	6	1-10	340	6	4-10	150	1	1-4	260	3	10=>1	1970	8	1-4-10	610	2	10=>1=>4	4040	11		10413789526	10,4,1,3,(7,8),9,2,5-6	10,4,1,3,9,7,8,5,2-6			1-8	950.0	5.0
201848021406	ダ	右	1600	晴	稍重	13:30	B5組		2018-2-14	25	名古屋	2	(定量)		10	240	1	10.0	120	1.0	1.0	160	2.0	4.0	230	5.0	1-10	790	2	1-10	440	4	4-10	480	5	1-4	1,050	17	10=>1	1400	3	1-4-10	1610	4	10=>1=>4	5600	8		1036197482.0	1036197482.0	1039714682.0			1-8	600.0	2.0
201848021407	ダ	右	1400	晴	稍重	14:05	B4組		2018-2-14	25	名古屋	2	(定量)		4	230	2	4.0	110	1.0	9.0	110	2.0	1.0	260	6.0	4-9	130	1	4-9	120	1	1-4	370	6	1-9	280	4	4=>9	280	1	1-4-9	380	1	4=>9=>1	1000	1		49811036275.0	49811036275.0	49181032675.0			4-8	130.0	1.0
201848021408	ダ	右	1400	晴	稍重	14:40	クヌギ特別 		2018-2-14	25	名古屋	2	(定量)		6	170	1	6.0	100	2.0	5.0	100	1.0	3.0	120	4.0	5-6	210	1	5-6	130	1	3-6	140	2	3-5	240	4	6=>5	370	1	3-5-6	220	1	6=>5=>3	830	1		951867342	9,(5,6),(1,8,4),3,7,2	6,9,5,4,8,(1,3),7,2			5-6	220.0	1.0
201848021409	ダ	右	1400	晴	稍重	15:15	名古屋CCアップル賞 		2018-2-14	25	名古屋	2	(定量)		4	710	3	4.0	130	2.0	9.0	160	3.0	1.0	210	4.0	4-9	720	3	4-9	320	3	1-4	1,060	13	1-9	1,280	16	4=>9	2800	9	1-4-9	3600	13	4=>9=>1	20260	57		51094281637	5,10,9,4,2,8,1-3,7,6	9,5,10,4,1,2,8,7,3=6			4-8	670.0	3.0
201848021501	ダ	右	1400	晴	稍重	11:00	3歳5組		2018-2-15	25	名古屋	3	(定量)		8	140	1	8.0	100	1.0	7.0	130	3.0	9.0	140	4.0	7-8	250	1	7-8	170	2	8-9	310	4	7-9	520	9	8=>7	390	1	7-8-9	1050	5	8=>7=>9	2200	6		87291435	8,7,9,2,4,1,3-5	7,8,9,(2,4),3,5,1			7-8	300.0	1.0
201848021502	ダ	右	1400	晴	稍重	11:30	3歳4組		2018-2-15	25	名古屋	3	(定量)		6	880	4	6.0	190	3.0	4.0	140	2.0	8.0	200	4.0	4-6	1880	4	4-6	360	5	6-8	460	6	4-8	300	4	6=>4	4400	10	4-6-8	1730	4	6=>4=>8	11530	34		849163572.0	849613572.0	468973512.0			4-6	1740.0	5.0
201848021601	ダ	右	800	晴	稍重	11:05	3歳7組		2018-2-16	25	名古屋	4	(定量)		1	140	1	1.0	110	1.0	8.0	140	3.0	6.0	140	4.0	1-8	830	4	1-8	230	3	1-6	150	1	6-8	430	8	1=>8	810	4	1-6-8	700	4	1=>8=>6	2880	9				81673425.0					
201848021602	ダ	右	1400	晴	稍重	11:35	さらちゃん1歳誕生日		2018-2-16	25	名古屋	4	(定量)		9	1810	5	9.0	290	5.0	1.0	100	1.0	6.0	140	3.0	1-9	1040	5	1-9	280	4	6-9	960	15	1-6	160	1	9=>1	5090	12	1-6-9	1460	7	9=>1=>6	32960	66		798261435	9,1,7,6,2,4,8,(3,5)	916457283			1-8	360.0	2.0
201848022701	ダ	右	1400	晴	良	11:30	C18組		2018-2-27	26	名古屋	2	(定量)		6	110	1	6.0	100	1.0	4.0	270	5.0	1.0	140	3.0	4-6	990	4	4-6	390	5	1-6	190	2	1-4	870	10	6=>4	1000	4	1-4-6	920	3	6=>4=>1	2970	13		86413725	8,6,4,1,3,7-2,5	6,8,4,1,3,7-5,2					
201848022702	ダ	右	1400	晴	良	12:00	C17組		2018-2-27	26	名古屋	2	(定量)		1	210	2	1.0	100	2.0	4.0	150	3.0	6.0	100	1.0	1-4	610	2	1-4	230	3	1-6	140	1	4-6	210	2	1=>4	1280	3	1-4-6	360	1	1=>4=>6	2000	4		463891725	461389725	4,6,1,3,8,9,7,2-5			1-4	800.0	2.0
201848022703	ダ	右	1400	晴	良	12:30	C16組		2018-2-27	26	名古屋	2	(定量)		3	310	2	3.0	120	2.0	5.0	110	1.0	4.0	150	4.0	3-5	290	1	3-5	140	1	3-4	210	4	4-5	210	3	3=>5	610	2	3-4-5	430	2	3=>5=>4	1600	3		154628793	(1,4),5,(6,8,3),2,(7,9)	3,5,(4,8),(2,9),7,6,1			3-5	270.0	1.0
201848022704	ダ	右	1400	晴	良	13:00	C15組		2018-2-27	26	名古屋	2	(定量)		7	3240	7	7.0	410	7.0	3.0	200	5.0	9.0	150	1.0	3-7	9500	25	3-7	2,640	23	7-9	1,020	15	3-9	570	6	7=>3	20270	44	3-7-9	7680	25	7=>3=>9	80630	212		685421973	684592173	4,(8,9),7,5,3,2,6,1			3-7	12900.0	23.0
201848022705	ダ	右	1600	晴	良	13:30	B4組		2018-2-27	26	名古屋	2	(定量)		11	100	1	11.0	130	1.0	6.0	660	7.0	10.0	690	8.0	6-11	2590	8	6-11	1,050	11	10-11	640	7	6-10	11,950	45	11=>6	3210	11	6-10-11	25430	53	11=>6=>10	47320	105		4911671035812.0	4119610738521.0	1141069723518.0			6-8	290.0	1.0
