	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
201844022204	ダ	右	1200	雨	良	12:20	C3五　六		2018-2-22	18	大井	3	(別定)		2.0	220.0	1.0	2.0	120.0	1.0	8.0	340.0	7.0	12.0	170	3.0	1-4	810.0	3.0	2-8	1940.0	7.0	2-8	820	10.0	2-12	390	3.0	8-12	1,360	16.0	2=>8	4010.0	15.0	2-8-12	3480.0	10.0	2=>8=>12	16910.0	43.0			1,2,3,12,4,6,10,8,13,11,14,5,15,7,16=9	1,2,3,12,4,10,8,6,13,(11,14),7,5,15,16-9	13.0 - 11.2 - 12.2 - 13.2 - 12.8 - 13.6	13.0 - 24.2 - 36.4 - 49.6 - 62.4 - 76.0 (36.4-39.6)	1=>4	1250.0	2.0
201844022205	ダ	右	1600	曇	良	12:55	C2七　八九		2018-2-22	18	大井	3	(別定)		14.0	500.0	3.0	14.0	200.0	3.0	1.0	150.0	2.0	11.0	260	5.0	1-8	890.0	4.0	1-14	1030.0	3.0	1-14	440	3.0	11-14	630	7.0	1-11	640	8.0	14=>1	1960.0	5.0	1-11-14	3400.0	12.0	14=>1=>11	14600.0	36.0	12,7,11,1,6,10,(5,8,13),3,(4,14)	12,7,11,1,(6,10),(5,8),(3,13),14,4	(12,7,11),14,1,6,5,8,10,3,13,4	(12,7),11,14,1,5,(6,8),(3,10),4,13	13.0 - 13.0 - 13.4 - 12.5 - 12.3 - 13.2 - 13.6 - 13.7	13.0 - 26.0 - 39.4 - 51.9 - 64.2 - 77.4 - 91.0 - 104.7 (39.4-40.5)	8=>1	1920.0	7.0
201844022206	ダ	右	1400	曇	良	13:25	C2七　八九		2018-2-22	18	大井	3	(別定)		4.0	140.0	1.0	4.0	100.0	1.0	9.0	140.0	2.0	2.0	250	6.0	4-7	190.0	1.0	4-9	370.0	1.0	4-9	170	1.0	2-4	350	5.0	2-9	880	11.0	4=>9	460.0	1.0	2-4-9	1230.0	4.0	4=>9=>2	2630.0	4.0		4,6,9,10,11,5,1,8,2,(3,12),7	4,(6,11),9,10,2,5,(3,8,12),1,7	4,(9,6,11),10,2,12,3,5,1,7,8	13.3 - 12.0 - 12.0 - 12.7 - 13.2 - 12.3 - 13.0	13.3 - 25.3 - 37.3 - 50.0 - 63.2 - 75.5 - 88.5 (37.3-38.5)	4=>7	230.0	1.0
201844022207	ダ	右	1200	曇	良	13:55	C2七　八九		2018-2-22	18	大井	3	(別定)		11.0	600.0	4.0	11.0	190.0	3.0	3.0	170.0	2.0	8.0	300	6.0	3-7	1190.0	5.0	3-11	1150.0	4.0	3-11	540	5.0	8-11	1,320	16.0	3-8	1,160	14.0	11=>3	2460.0	8.0	3-8-11	5980.0	19.0	11=>3=>8	25920.0	79.0			1,4,(2,7),12,11,(9,13),3,6,8,10,5	1,4,(2,7),11,(9,3),(6,13),12,8,10,5	12.5 - 11.4 - 12.2 - 13.1 - 12.7 - 13.1	12.5 - 23.9 - 36.1 - 49.2 - 61.9 - 75.0 (36.1-38.9)	7=>3	2560.0	12.0
201844022208	ダ	右	1600	曇	良	14:25	C1六　七		2018-2-22	18	大井	3	(別定)		7.0	500.0	3.0	7.0	160.0	3.0	13.0	140.0	1.0	6.0	150	2.0	4-7	910.0	3.0	7-13	1240.0	3.0	7-13	450	3.0	6-7	390	1.0	6-13	400	2.0	7=>13	2670.0	8.0	6-7-13	1740.0	1.0	7=>13=>6	10240.0	11.0	2,7,11,14,(9,13),4,12,5,6,15,10,8,1,3,16	2,7,11,14,(9,13),4,(12,5),6,15,10,(1,8),(3,16)	7,(2,14),11,13,6,9,(4,5),1,12,8,10,3,16,15	71314112659418101231615	12.6 - 12.2 - 13.0 - 12.4 - 12.4 - 13.1 - 13.5 - 13.8	12.6 - 24.8 - 37.8 - 50.2 - 62.6 - 75.7 - 89.2 - 103.0 (37.8-40.4)	4=>7	2090.0	10.0
201844022209	ダ	右	1200	曇	良	15:00	C1六　七		2018-2-22	18	大井	3	(別定)		7.0	180.0	1.0	7.0	100.0	1.0	12.0	130.0	3.0	9.0	110	2.0	4-7	380.0	2.0	7-12	490.0	2.0	7-12	190	2.0	7-9	120	1.0	9-12	240	3.0	7=>12	770.0	3.0	7-9-12	300.0	1.0	7=>12=>9	1380.0	2.0			7,(8,12),3,6,10,4,(1,14),15,13,11,2,9,5	7,12,8,6,3,10,1,4,14,15,(2,11),13,9,5	12.3 - 10.5 - 11.2 - 12.5 - 12.5 - 14.0	12.3 - 22.8 - 34.0 - 46.5 - 59.0 - 73.0 (34.0-39.0)	4=>7	550.0	2.0
201844022210	ダ	右	1400	曇	良	15:35	春麗特別競走 		2018-2-22	18	大井	3	(別定)		1.0	890.0	3.0	1.0	290.0	6.0	12.0	120.0	1.0	13.0	210	3.0	1-6	640.0	1.0	1-12	1470.0	5.0	1-12	630	5.0	1-13	2,100	29.0	12-13	380	2.0	1=>12	3570.0	12.0	1-12-13	3660.0	8.0	1=>12=>13	27180.0	69.0		13,11,7,(1,2,10,16),12,9,4,3,8,5,6,15	7,(11,13),1,10,2,(16,9),3,12,(6,8),15,4,5	7,11,13,1,(2,10),3,16,9,12,6,8,(4,15),5	13.3 - 11.5 - 12.1 - 12.6 - 13.2 - 12.8 - 13.1	13.3 - 24.8 - 36.9 - 49.5 - 62.7 - 75.5 - 88.6 (36.9-39.1)	1=>6	1760.0	6.0
201844022211	ダ	右	1600	曇	良	16:10	’18雲取賞競走 		2018-2-22	18	大井	3	(別定)		10.0	1690.0	6.0	10.0	580.0	6.0	16.0	260.0	3.0	14.0	1,470	12.0	5-8	4630.0	19.0	10-16	5640.0	19.0	10-16	2,120	21.0	10-14	9,840	76.0	14-16	4,650	44.0	10=>16	13990.0	42.0	10-14-16	93840.0	203.0	10=>16=>14	511470.0	1000.0	15,10,16,13,2,12,6,(4,14),8,5,11,1,3,9,7	(10,15),16,13,2,12,4,6,14,8,5,1,11,3,9,7	10,15,16,(13,12),14,2,(4,6),8,11,5,1,3,7,9	10,15,16,12,13,14,2,6,4,(8,11),5,(1,3),7,9	12.6 - 11.8 - 12.5 - 12.3 - 12.1 - 13.0 - 13.8 - 13.7	12.6 - 24.4 - 36.9 - 49.2 - 61.3 - 74.3 - 88.1 - 101.8 (36.9-40.5)	5=>8	10860.0	37.0
201844022401	ダ	右	1600	晴	良	10:50	3歳　300万		2018-2-24	18	大井	5	210万円以上296万円未満	(別定)	5.0	760.0	2.0	5.0	190.0	3.0	2.0	670.0	9.0	12.0	100	1.0	2-4	8420.0	19.0	2-5	14230.0	33.0	2-5	4,350	41.0	5-12	290	1.0	2-12	740	9.0	5=>2	22740.0	44.0	2-5-12	6350.0	22.0	5=>2=>12	91270.0	210.0	2,5,13,14,(1,3),4,7,10,12,6,9,(8,11)	2,5,13,(1,14),(10,3),4,6,(12,7),(8,9),11	2,5,14,13,1,6,10,3,4,12,(8,9),11,7	2,5,(1,14),13,6,10,3,4,8,12,9,11,7	12.6 - 12.2 - 13.6 - 13.3 - 12.7 - 13.6 - 13.7 - 13.3	12.6 - 24.8 - 38.4 - 51.7 - 64.4 - 78.0 - 91.7 - 105.0 (38.4-40.6)	4=>2	17540.0	37.0
201844030801	ダ	右	1600	雨	重	10:50	3歳　135万		2018-3-8	19	大井	4	85万円以上135万円未満	(別定)	9.0	440.0	2.0	9.0	180.0	4.0	1.0	160.0	2.0	7.0	210	5.0	1-7	910.0	5.0	1-9	840.0	1.0	1-9	420	2.0	7-9	530	7.0	1-7	520	4.0	9=>1	1670.0	1.0	1-7-9	1600.0	2.0	9=>1=>7	7790.0	4.0	10,6,(4,11,7),12,5,9,3,(2,1),8	10,6,7,4,11,12,(5,9),1,3,2,8	10,6,7,(4,11,1),9,12,3,5,8,2	6,10,7,1,(4,11),9,12,3,5,8-2	12.6 - 12.4 - 13.4 - 13.2 - 12.9 - 13.9 - 14.2 - 13.8	12.6 - 25.0 - 38.4 - 51.6 - 64.5 - 78.4 - 92.6 - 106.4 (38.4-41.9)	7=>1	1950.0	9.0
201844030802	ダ	右	1200	雨	重	11:20	3歳　135万		2018-3-8	19	大井	4	85万円以上135万円未満	(別定)	10.0	1120.0	6.0	10.0	330.0	6.0	11.0	280.0	5.0	3.0	150	2.0	8-8	2410.0	11.0	10-11	2810.0	11.0	10-11	880	14.0	3-10	390	5.0	3-11	370	4.0	10=>11	5420.0	24.0	3-10-11	1850.0	8.0	10=>11=>3	16350.0	53.0			1,(2,11),3,10,(4,7),5,9,8,6	1,(2,11),(3,10),4,7,5,9,8,6	12.7 - 11.7 - 12.4 - 13.3 - 12.6 - 13.5	12.7 - 24.4 - 36.8 - 50.1 - 62.7 - 76.2 (36.8-39.4)	8=>8	2540.0	11.0
201844030803	ダ	右	1600	雨	重	11:50	C2九　十		2018-3-8	19	大井	4	(別定)		10.0	170.0	1.0	10.0	120.0	1.0	11.0	1,530	9.0	7.0	150	2.0	8-8	4650.0	14.0	10-11	7100.0	20.0	10-11	2,800	23.0	7-10	250	2.0	7-11	4,860	28.0	10=>11	8560.0	32.0	7-10-11	14210.0	36.0	10=>11=>7	58070.0	164.0	1011543961782	1011543691782	10,11,(5,4),9,3,(7,6),1,8,2	1011457936182	13.0 - 12.2 - 13.0 - 12.4 - 12.5 - 13.2 - 13.5 - 13.9	13.0 - 25.2 - 38.2 - 50.6 - 63.1 - 76.3 - 89.8 - 103.7 (38.2-40.6)	8=>8	4870.0	17.0
201844030804	ダ	右	1200	雨	重	12:20	C2九　十		2018-3-8	19	大井	4	(別定)		3.0	790.0	3.0	3.0	260.0	2.0	8.0	620	6.0	4.0	890	8.0	2-4	1910.0	7.0	3-8	5610.0	16.0	3-8	1,590	17.0	3-4	2,300	22.0	4-8	4,160	36.0	3=>8	8650.0	23.0	3-4-8	28990.0	77.0	3=>8=>4	147990.0	393.0			3,7,8,10,4,15,(5,11),16,1,(2,6),13,9,12,14	3,7,8,4,15,10,5,16,1,(2,9,6),13,12,14	13.0 - 11.3 - 12.2 - 13.5 - 12.8 - 13.6	13.0 - 24.3 - 36.5 - 50.0 - 62.8 - 76.4 (36.5-39.9)	2=>4	4230.0	15.0
201844030805	ダ	右	1600	雨	重	12:55	C2七　八		2018-3-8	19	大井	4	(別定)		8.0	590.0	2.0	8.0	190.0	2.0	1.0	280	4.0	9.0	1,050	9.0	1-6	4040.0	10.0	1-8	2680.0	9.0	1-8	740	8.0	8-9	3,050	25.0	1-9	3,680	29.0	8=>1	7620.0	18.0	1-8-9	30400.0	64.0	8=>1=>9	134790.0	243.0	791235810611124	7,9,12,(3,5),8,10,1,(6,4),11,2	(7,9),8,12,5,4,10,1,3,(2,6),11	(7,9),8,(5,4),10,12,1,2,6,3,11	12.9 - 12.4 - 13.1 - 12.6 - 12.6 - 13.6 - 14.0 - 13.3	12.9 - 25.3 - 38.4 - 51.0 - 63.6 - 77.2 - 91.2 - 104.5 (38.4-40.9)	6=>1	7170.0	17.0
201844030806	ダ	右	1200	雨	重	13:25	C2七　八		2018-3-8	19	大井	4	(別定)		4.0	460.0	2.0	4.0	130.0	2.0	10.0	110	1.0	1.0	160	3.0	4-7	380.0	1.0	4-10	420.0	1.0	4-10	220	1.0	1-4	370	4.0	1-10	260	2.0	4=>10	1200.0	3.0	1-4-10	800.0	1.0	4=>10=>1	4150.0	3.0			3.4136107111125296e+16	3.41361017111226e+16	12.8 - 11.4 - 12.0 - 12.9 - 12.5 - 13.3	12.8 - 24.2 - 36.2 - 49.1 - 61.6 - 74.9 (36.2-38.7)	4=>7	890.0	2.0
201844030807	ダ	右	1600	雨	重	13:55	ムスカリ特別競走 		2018-3-8	19	大井	4	(別定)		4.0	450.0	3.0	4.0	160.0	2.0	12.0	150	1.0	5.0	970	9.0	4-8	750.0	1.0	4-12	860.0	1.0	4-12	360	2.0	4-5	3,030	29.0	5-12	3,550	31.0	4=>12	1640.0	1.0	4-5-12	12490.0	42.0	4=>12=>5	42470.0	159.0	(1,4),12,11,5,9,8,10,(2,3),6,7	(1,4),12,11,5,9,8,(2,10),3,6,7	4,1,12,(5,9),10,8,11,3,2,6,7	4,1,12,5,9,(8,10),3,2,(11,6),7	13.0 - 11.8 - 12.5 - 12.3 - 12.3 - 14.0 - 13.9 - 13.9	13.0 - 24.8 - 37.3 - 49.6 - 61.9 - 75.9 - 89.8 - 103.7 (37.3-41.8)	4=>8	1270.0	1.0
201844030808	ダ	右	1600	雨	不良	14:25	C1八　九		2018-3-8	19	大井	4	(別定)		2.0	390.0	3.0	2.0	150.0	3.0	9.0	120	1.0	1.0	210	4.0	2-8	550.0	2.0	2-9	640.0	2.0	2-9	360	3.0	1-2	600	8.0	1-9	680	10.0	2=>9	1300.0	4.0	1-2-9	2160.0	6.0	2=>9=>1	8890.0	24.0	23954108617	2,3,9,4,5,10,(6,8),1,7	2,(3,9),5,4,10,6,8,1,7	29354106817	13.0 - 12.2 - 12.9 - 12.5 - 12.3 - 13.3 - 13.6 - 13.8	13.0 - 25.2 - 38.1 - 50.6 - 62.9 - 76.2 - 89.8 - 103.6 (38.1-40.7)	2=>8	1180.0	4.0
201844030809	ダ	右	1200	雨	不良	15:00	C1八　九		2018-3-8	19	大井	4	(別定)		11.0	150.0	1.0	11.0	110.0	1.0	6.0	410	7.0	5.0	150	2.0	5-7	1470.0	5.0	6-11	2440.0	6.0	6-11	730	7.0	5-11	190	1.0	5-6	1,230	14.0	11=>6	2540.0	8.0	5-6-11	1660.0	4.0	11=>6=>5	9370.0	24.0			14728511610391213	1,7,4,2,11,5,8,6,(3,10),9,12,13	12.6 - 11.1 - 12.0 - 13.0 - 12.6 - 13.0	12.6 - 23.7 - 35.7 - 48.7 - 61.3 - 74.3 (35.7-38.6)	7=>5	1680.0	6.0
201844030810	ダ	右	1600	雨	不良	15:35	余寒賞競走 		2018-3-8	19	大井	4	(別定)		8.0	1480.0	5.0	8.0	360.0	5.0	7.0	160	2.0	11.0	260	4.0	4-4	2600.0	11.0	7-8	2220.0	9.0	7-8	1,120	11.0	8-11	1,330	14.0	7-11	610	5.0	8=>7	5740.0	21.0	7-8-11	5270.0	14.0	8=>7=>11	48230.0	139.0	2,4,9,(1,13),8,11,16,6,5,7,15,(10,14),12,3	2,4,9,1,13,8,(11,16),(6,5),7,15,10,14,3,12	2,4,13,(9,16),8,10,1,7,5,11,(6,15),3,12,14	2,4,13,8,10,16,(1,5),7,9,6,11,15,3,12,14	12.8 - 12.4 - 13.2 - 12.8 - 12.5 - 13.0 - 13.6 - 13.4	12.8 - 25.2 - 38.4 - 51.2 - 63.7 - 76.7 - 90.3 - 103.7 (38.4-40.0)	4=>4	2720.0	11.0
201844030811	ダ	右	1800	雨	不良	16:10	クラシックトライアル 		2018-3-8	19	大井	4	(別定)		13.0	120.0	1.0	13.0	110.0	1.0	3.0	290	6.0	4.0	160	2.0	3-8	1390.0	4.0	3-13	1350.0	5.0	3-13	540	6.0	4-13	190	1.0	3-4	1,140	14.0	13=>3	1790.0	6.0	3-4-13	1830.0	6.0	13=>3=>4	6630.0	17.0	85412136111910327	8,5,4,13,12,1,(6,9),3,(10,11),2,7	85131249110362117	81354121310927611	12.9 - 12.2 - 13.1 - 12.5 - 12.8 - 13.3 - 13.8 - 12.3 - 13.4	12.9 - 25.1 - 38.2 - 50.7 - 63.5 - 76.8 - 90.6 - 102.9 - 116.3 (38.2-39.5)	8=>3	1360.0	5.0
201844030901	ダ	右	1600	曇	不良	10:50	C3一　二		2018-3-9	19	大井	5	(別定)		11.0	910.0	5.0	11.0	300.0	6.0	3.0	280	5.0	5.0	240	3.0	3-7	1900.0	13.0	3-11	2460.0	12.0	3-11	820	12.0	5-11	730	10.0	3-5	690	9.0	11=>3	5630.0	26.0	3-5-11	3600.0	13.0	11=>3=>5	19890.0	69.0	3,5,11,7,1,13,8,4,9,2,(6,10),12	3,5,11,(1,7),13,(4,8),(2,9),6,10,12	35111139784210612	3,5,11,1,13,9,8,7,(4,2),10,6,12	12.9 - 12.4 - 13.5 - 13.0 - 12.7 - 13.4 - 13.8 - 13.9	12.9 - 25.3 - 38.8 - 51.8 - 64.5 - 77.9 - 91.7 - 105.6 (38.8-41.1)	7=>3	4510.0	28.0
201844030902	ダ	右	1200	曇	不良	11:20	C3一　二		2018-3-9	19	大井	5	(別定)		2.0	4680.0	9.0	2.0	640.0	9.0	7.0	190	3.0	13.0	130	1.0	1-4	5510.0	16.0	2-7	21330.0	36.0	2-7	3,870	34.0	2-13	770	7.0	7-13	220	1.0	2=>7	41200.0	76.0	2-7-13	6220.0	19.0	2=>7=>13	142220.0	340.0			2,7,13,12,9,3,15,16,10,14,(4,11),8,6,(1,5)	2,7,(3,13),9,12,16,15,14,8,10,11,4,6,1,5	12.7 - 11.0 - 11.8 - 13.2 - 13.0 - 13.9	12.7 - 23.7 - 35.5 - 48.7 - 61.7 - 75.6 (35.5-40.1)	1=>4	20320.0	38.0
201844030903	ダ	右	1600	雨	不良	11:50	3歳　210万		2018-3-9	19	大井	5	135万円以上210万円未満	(別定)	9.0	2330.0	7.0	9.0	590.0	7.0	1.0	190	2.0	10.0	270	6.0	1-7	8150.0	25.0	1-9	8160.0	27.0	1-9	2,320	26.0	9-10	3,790	34.0	1-10	1,150	16.0	9=>1	24390.0	63.0	1-9-10	33220.0	82.0	9=>1=>10	271410.0	511.0	6,9,4,10,8,11,(1,3),(2,5),7	6,9,(4,10),11,8,1,3,(2,5),7	6,9,10,(4,11),(1,8),2,7,3,5	6,9,10,4,(1,11),(7,8),2,3,5	12.7 - 12.2 - 13.6 - 13.2 - 12.6 - 13.3 - 13.7 - 13.6	12.7 - 24.9 - 38.5 - 51.7 - 64.3 - 77.6 - 91.3 - 104.9 (38.5-40.6)	7=>1	21110.0	45.0
201844030904	ダ	右	1200	雨	不良	12:20	3歳　210万		2018-3-9	19	大井	5	135万円以上210万円未満	(別定)	12.0	390.0	1.0	12.0	150.0	2.0	2.0	270	4.0	13.0	400	7.0	2-8	1830.0	9.0	2-12	2430.0	10.0	2-12	810	12.0	12-13	1,030	16.0	2-13	1,980	28.0	12=>2	3770.0	11.0	2-12-13	8100.0	38.0	12=>2=>13	36230.0	134.0			10,12,4,(9,2),11,(1,7),13,5,(3,6)-8	10,12,(9,2,4),1,(7,11),13,5,3,6-8	12.5 - 11.3 - 12.3 - 13.1 - 12.3 - 13.7	12.5 - 23.8 - 36.1 - 49.2 - 61.5 - 75.2 (36.1-39.1)	8=>2	3180.0	17.0
201844030905	ダ	右	1600	雨	不良	12:55	3歳　285万		2018-3-9	19	大井	5	210万円以上284.2万円未満	(別定)	2.0	160.0	1.0	2.0	120.0	1.0	1.0	420	8.0	10.0	150	3.0	1-2	1210.0	5.0	1-2	1390.0	4.0	1-2	580	7.0	2-10	160	1.0	1-10	1,350	15.0	2=>1	1950.0	6.0	1-2-10	2460.0	8.0	2=>1=>10	8570.0	24.0	(3,4),8,5,2,11,6,9,10,(1,7),12	3,4,8,5,2,11,6,(1,9),7,10,12	3,4,8,11,2,10,5,(6,9),1,7,12	342865101191712	12.8 - 11.8 - 13.5 - 13.6 - 12.5 - 13.4 - 14.1 - 12.9	12.8 - 24.6 - 38.1 - 51.7 - 64.2 - 77.6 - 91.7 - 104.6 (38.1-40.4)	2=>1	1990.0	8.0
201844030906	ダ	右	1200	雨	不良	13:25	3歳　285万		2018-3-9	19	大井	5	210万円以上284.2万円未満	(別定)	7.0	1280.0	6.0	7.0	320.0	6.0	5.0	480	8.0	4.0	200	3.0	5-7	2510.0	10.0	5-7	10440.0	27.0	5-7	2,600	27.0	4-7	1,010	14.0	4-5	1,930	23.0	7=>5	19700.0	50.0	4-5-7	15400.0	45.0	7=>5=>4	127230.0	294.0			4,7,(5,8),1,2,10,9-6	(4,7),(5,8),2,1,10,9-6	12.7 - 11.1 - 11.9 - 13.0 - 12.6 - 14.0	12.7 - 23.8 - 35.7 - 48.7 - 61.3 - 75.3 (35.7-39.6)	7=>5	2720.0	12.0
