	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201448010201	ダ	右	800	曇	稍重	11:00	サラC21組		2014-1-2	21	名古屋	2	(定量)		3.0	240.0	2.0	3.0	100	1.0	9.0	110	2.0	3-9	200.0	1.0	3-9	120	1.0	3-8	270	5.0	8-9	240	4.0	3=>9	500.0	1.0	3-8-9	530.0	2.0	3=>9=>8	1740.0	4.0				793184625.0			8.0	110.0	3.0	3-8	220.0	1.0
201448010202	ダ	右	1400	曇	稍重	11:30	琉聖君誕生日記念5		2014-1-2	21	名古屋	2	(定量)		7.0	170.0	1.0	7.0	110	1.0	3.0	110	3.0	3-7	170.0	1.0	3-7	110	1.0	1-7	150	2.0	1-3	190	4.0	7=>3	350.0	2.0	1-3-7	240.0	1.0	7=>3=>1	670.0	1.0		637128495	637124859	6,3,7,1-9,4,5,2,8			1.0	110.0	2.0	3-7	160.0	1.0
201448010203	ダ	右	1400	曇	稍重	12:00	サラC19組		2014-1-2	21	名古屋	2	(定量)		2.0	100.0	1.0	2.0	100	1.0	3.0	100	2.0	2-3	230.0	2.0	2-3	130	1.0	2-5	320	4.0	3-5	630	6.0	2=>3	280.0	2.0	2-3-5	1070.0	3.0	2=>3=>5	1790.0	5.0		3,2,8-5-4-6,7,1	3,2,8,5,4,(6,7),1	(3,2),8,5-6,4,7,1			5.0	210.0	4.0			
201448010204	ダ	右	1400	曇	稍重	12:30	サラC18組		2014-1-2	21	名古屋	2	(定量)		6.0	140.0	1.0	6.0	100	1.0	7.0	280	6.0	6-7	1020.0	4.0	6-7	450	6.0	4-6	250	4.0	4-7	1,850	15.0	6=>7	1590.0	6.0	4-6-7	2700.0	11.0	6=>7=>4	8700.0	33.0		2,5,(4,7),8,6,1,3	2,5,7,4,8,6,(1,3)	2,7,5,8,6,4-3,1			4.0	160.0	4.0			
201448010205	ダ	右	1400	曇	稍重	13:00	サラC17組		2014-1-2	21	名古屋	2	(定量)		6.0	130.0	1.0	6.0	100	1.0	1.0	110	3.0	1-6	380.0	2.0	1-6	170	3.0	3-6	100	1.0	1-3	220	4.0	6=>1	580.0	2.0	1-3-6	230.0	1.0	6=>1=>3	880.0	3.0		1,6,8,3,7,9-4,2,5	168379452	(1,6),3,7,8,4,(2,5,9)			3.0	100.0	2.0	1-6	440.0	2.0
201448010206	ダ	右	1400	曇	稍重	13:30	サラC16組		2014-1-2	21	名古屋	2	(定量)		1.0	170.0	1.0	1.0	100	1.0	8.0	100	2.0	1-8	390.0	2.0	1-8	170	3.0	1-3	100	1.0	3-8	160	2.0	1=>8	640.0	3.0	1-3-8	190.0	1.0	1=>8=>3	1150.0	2.0		128365947	1,(2,8),3,6,5,9,4,7	1,8,3,2,6,(5,9),4,7			3.0	100.0	3.0	1-8	280.0	2.0
201448010207	ダ	右	1400	曇	稍重	14:00	白鳥特別 		2014-1-2	21	名古屋	2	(定量)		2.0	420.0	2.0	2.0	100	1.0	4.0	110	2.0	2-4	290.0	1.0	2-4	150	1.0	2-6	220	3.0	4-6	260	5.0	2=>4	620.0	1.0	2-4-6	390.0	2.0	2=>4=>6	1360.0	2.0		14538276	1,4,5,(3,8,7),6,2	14628357			6.0	120.0	4.0			
201448010208	ダ	右	1400	曇	稍重	14:30	若鯱特別 		2014-1-2	21	名古屋	2	(定量)		5.0	240.0	2.0	5.0	110	1.0	8.0	240	5.0	5-8	2230.0	8.0	5-8	750	10.0	1-5	150	1.0	1-8	520	8.0	5=>8	3210.0	11.0	1-5-8	1250.0	5.0	5=>8=>1	8640.0	28.0		5826719310.0	5862713910.0	5862317910.0			1.0	130.0	2.0	5-7	770.0	4.0
201448010209	ダ	右	1400	曇	稍重	15:00	歌留多賞		2014-1-2	21	名古屋	2	(定量)		8.0	340.0	2.0	8.0	100	2.0	9.0	120	4.0	8-9	1460.0	4.0	8-9	150	3.0	7-8	100	1.0	7-9	130	2.0	8=>9	1880.0	5.0	7-8-9	150.0	1.0	8=>9=>7	3740.0	10.0		7892310564	7,8,9,(2,3),10,5,6,4	7892103564			7.0	100.0	1.0	7-8	350.0	2.0
201448010210	ダ	右	1600	曇	稍重	15:35	双六賞		2014-1-2	21	名古屋	2	(定量)		9.0	510.0	2.0	9.0	120	3.0	8.0	100	1.0	8-9	230.0	1.0	8-9	140	1.0	3-9	220	4.0	3-8	180	3.0	9=>8	740.0	4.0	3-8-9	310.0	1.0	9=>8=>3	2610.0	9.0		89156102437	8,9,6,(1,5),10,2,3,4,7	89653110247			3.0	120.0	2.0	7-8	230.0	1.0
201448010301	ダ	右	1400	晴	稍重	11:00	サラ3歳4組		2014-1-3	21	名古屋	3	(定量)		9.0	540.0	4.0	9.0	250	5.0	2.0	110	1.0	2-9	470.0	2.0	2-9	210	2.0	6-9	310	4.0	2-6	260	3.0	9=>2	1610.0	5.0	2-6-9	800.0	3.0	9=>2=>6	5260.0	17.0		26108947315.0	26108947315.0	29647310815.0			6.0	170.0	3.0	2-8	490.0	2.0
201448010302	ダ	右	1400	晴	稍重	11:30	まなみ生誕40周年記		2014-1-3	21	名古屋	3	(定量)		3.0	120.0	1.0	3.0	100	1.0	6.0	140	3.0	3-6	1260.0	2.0	3-6	340	2.0	3-5	1,960	6.0	5-6	6,200	16.0	3=>6	1230.0	3.0	3-5-6	7230.0	9.0	3=>6=>5	29740.0	26.0		5,8,3,6,4,2,7-1	5,8,3,6-4,2-7-1	(5,8,3),6-4,2,7-1			5.0	460.0	5.0			
201448010303	ダ	右	1400	晴	稍重	12:00	初日の出賞		2014-1-3	21	名古屋	3	(定量)		6.0	210.0	2.0	6.0	110	2.0	4.0	100	1.0	4-6	140.0	1.0	4-6	110	1.0	6-8	360	7.0	4-8	410	8.0	6=>4	370.0	2.0	4-6-8	510.0	3.0	6=>4=>8	1570.0	6.0		46815372	46815372	(4,6),8-1,5,3,7,2			8.0	140.0	3.0			
201448010304	ダ	右	800	晴	稍重	12:30	サラC12組		2014-1-3	21	名古屋	3	(定量)		1.0	110.0	1.0	1.0	100	1.0	6.0	220	6.0	1-6	1320.0	5.0	1-6	400	6.0	1-8	240	2.0	6-8	1,350	13.0	1=>6	1420.0	5.0	1-6-8	2810.0	8.0	1=>6=>8	5630.0	16.0				18634752.0			8.0	160.0	3.0			
201448010305	ダ	右	1400	晴	稍重	13:00	雅史&亜依結婚記念		2014-1-3	21	名古屋	3	(定量)		1.0	160.0	1.0	1.0	100	1.0	3.0	140	2.0	1-3	130.0	1.0	1-3	100	1.0	1-2	110	2.0	2-3	120	3.0	1=>3	220.0	1.0	1-2-3	130.0	1.0	1=>3=>2	290.0	1.0		1236784	1,3,2-6,8,7,4	1,3,2-8,6,7,4								
201448010306	ダ	右	1400	晴	稍重	13:30	邦明悦美賞		2014-1-3	21	名古屋	3	(定量)		1.0	110.0	1.0	1.0	100	1.0	8.0	100	2.0	1-8	130.0	1.0	1-8	110	1.0	1-7	510	7.0	7-8	740	10.0	1=>8	160.0	1.0	1-7-8	1130.0	4.0	1=>8=>7	1690.0	6.0		7,9,1,3,(6,8,5),4	79138564	71385946			7.0	250.0	5.0	1-8	140.0	1.0
201448010307	ダ	右	1400	晴	稍重	14:00	草津市・住み良さ近畿		2014-1-3	21	名古屋	3	(定量)		6.0	200.0	1.0	6.0	110	2.0	3.0	100	1.0	3-6	170.0	1.0	3-6	120	1.0	5-6	210	2.0	3-5	230	4.0	6=>3	340.0	1.0	3-5-6	320.0	1.0	6=>3=>5	940.0	1.0		369458217.0	369584217.0	368592417.0			5.0	140.0	3.0	3-6	200.0	1.0
201448010308	ダ	右	1400	晴	稍重	14:30	万両特別 		2014-1-3	21	名古屋	3	(定量)		7.0	360.0	2.0	7.0	120	3.0	5.0	100	1.0	5-7	200.0	1.0	5-7	140	1.0	3-7	380	6.0	3-5	300	5.0	7=>5	890.0	4.0	3-5-7	510.0	3.0	7=>5=>3	3310.0	12.0		76348512	7,6,5,3,4,8,1-2	7,5,3,6,4,8,1-2			3.0	110.0	2.0			
201448010401	ダ	右	800	晴	稍重	11:00	サラ3歳5組		2014-1-4	21	名古屋	4	(定量)		4.0	5040.0	6.0	4.0	450	7.0	5.0	110	2.0	4-5	5650.0	14.0	4-5	1,880	15.0	4-7	910	9.0	5-7	240	3.0	4=>5	17830.0	30.0	4-5-7	4390.0	11.0	4=>5=>7	27780.0	63.0				(4,8),7,5,1,9,10,2-3,6			7.0	100.0	1.0	4-5	5780.0	12.0
201448010402	ダ	右	1400	晴	稍重	11:30	多治見あおい賞!		2014-1-4	21	名古屋	4	(定量)		7.0	130.0	1.0	7.0	100	1.0	2.0	220	4.0	2-7	2160.0	6.0	2-7	1,080	9.0	3-7	540	4.0	2-3	8,990	24.0	7=>2	2320.0	7.0	2-3-7	6760.0	17.0	7=>2=>3	12980.0	38.0		27814635	2,7,8,(1,4,6),3,5	2,7,8,4,3,(1,6,5)			3.0	430.0	7.0			
201448010403	ダ	右	1400	晴	稍重	12:00	サラC7組		2014-1-4	21	名古屋	4	(定量)		4.0	230.0	1.0	4.0	120	2.0	8.0	110	1.0	4-8	330.0	1.0	4-8	180	1.0	1-4	450	7.0	1-8	500	8.0	4=>8	510.0	1.0	1-4-8	940.0	3.0	4=>8=>1	2400.0	6.0		85647132.0	85647132.0	84657132.0			1.0	260.0	6.0			
201448010404	ダ	右	1400	晴	稍重	12:30	サラC6組		2014-1-4	21	名古屋	4	(定量)		6.0	1010.0	4.0	6.0	160	5.0	3.0	110	1.0	3-6	1190.0	7.0	3-6	370	6.0	1-6	550	9.0	1-3	170	1.0	6=>3	3760.0	16.0	1-3-6	1260.0	5.0	6=>3=>1	14160.0	52.0		84635172.0	84635172.0	86314527.0			1.0	110.0	2.0			
201448010405	ダ	右	1400	晴	稍重	13:00	サラC5組		2014-1-4	21	名古屋	4	(定量)		9.0	200.0	1.0	9.0	110	2.0	1.0	100	1.0	1-9	270.0	1.0	1-9	150	1.0	8-9	270	4.0	1-8	270	5.0	9=>1	450.0	1.0	1-8-9	450.0	2.0	9=>1=>8	1340.0	4.0		798132564	(7,9,8),1,3,2,5,4,6	987143526			8.0	120.0	3.0	1-8	230.0	1.0
201448010406	ダ	右	1400	晴	稍重	13:30	杉原大介骨ストレッチ		2014-1-4	21	名古屋	4	(定量)		6.0	150.0	1.0	6.0	100	1.0	1.0	110	2.0	1-6	140.0	1.0	1-6	120	1.0	2-6	340	6.0	1-2	410	7.0	6=>1	180.0	1.0	1-2-6	780.0	3.0	6=>1=>2	1270.0	5.0		167238954.0	167283954.0	162785439.0			2.0	160.0	5.0	1-6	130.0	1.0
201448010407	ダ	右	1400	晴	稍重	14:00	18日から開催!第1		2014-1-4	21	名古屋	4	(定量)		9.0	120.0	1.0	9.0	100	1.0	2.0	140	3.0	2-9	480.0	2.0	2-9	230	2.0	1-9	1,160	9.0	1-2	6,830	22.0	9=>2	480.0	2.0	1-2-9	11350.0	14.0	9=>2=>1	17550.0	28.0		912647583	9,2,1,6,4,7-5,8,3	921746538			1.0	1,500	8.0	2-8	310.0	2.0
201448010408	ダ	右	1400	晴	稍重	14:30	サラC2組		2014-1-4	21	名古屋	4	(定量)		4.0	540.0	3.0	4.0	150	3.0	9.0	120	2.0	4-9	300.0	2.0	4-9	180	2.0	4-5	1,250	11.0	5-9	910	10.0	4=>9	980.0	4.0	4-5-9	2420.0	7.0	4=>9=>5	9330.0	25.0		4,5,9,1,2,3-8,6,7	4,5,9,1,2,3-(8,7,6)	(4,9)-5,3,1,7,2-8,6			5.0	860	6.0	4-8	290.0	2.0
201448010409	ダ	右	1600	晴	稍重	15:00	サラB6組		2014-1-4	21	名古屋	4	(定量)		9.0	120.0	1.0	9.0	100	1.0	10.0	130	2.0	9-10	160.0	1.0	9-10	140	1.0	8-9	270	4.0	8-10	480	8.0	9=>10	200.0	1.0	8-9-10	750.0	3.0	9=>10=>8	1070.0	3.0		31092815476.0	31092851476.0	10982531467.0			8.0	280	6.0	7-8	170.0	1.0
201448010410	ダ	右	1400	晴	稍重	15:35	万歳賞		2014-1-4	21	名古屋	4	(定量)		6.0	480.0	2.0	6.0	120	2.0	4.0	140	3.0	4-6	2540.0	8.0	4-6	460	7.0	6-8	120	1.0	4-8	190	2.0	6=>4	5230.0	11.0	4-6-8	450.0	1.0	6=>4=>8	9200.0	30.0		6895111374210.0	6859111347102.0	6895411101372.0			8.0	100	1.0	4-6	2630.0	8.0
201448010411	ダ	右	1400	晴	稍重	16:10	名古屋記念	G	2014-1-4	21	名古屋	4	(ハンデ)		4.0	130.0	1.0	4.0	100	1.0	7.0	100	2.0	4-7	200.0	1.0	4-7	140	1.0	4-10	350	4.0	7-10	430	5.0	4=>7	260.0	1.0	4-7-10	850.0	3.0	4=>7=>10	1640.0	4.0		4781210531169.0	4781210311569.0	4782110116359.0			10.0	170	4.0	4-6	150.0	1.0
201448011401	ダ	右	1400	晴	稍重	11:30	祝!要&ゆき結婚おめ		2014-1-14	22	名古屋	1	(定量)		6.0	450.0	3.0	6.0	130	2.0	4.0	260	5.0	4-6	2210.0	10.0	4-6	400	5.0	3-6	130	1.0	3-4	540	8.0	6=>4	3410.0	14.0	3-4-6	1600.0	5.0	6=>4=>3	10990.0	41.0		3,6,2,(1,9),4,10,5,11,8,7	3624911011875	3,6,4,2,9,10,1,7,5,(8,11)			3.0	100	1.0	4-6	1430.0	7.0
201448011402	ダ	右	1400	晴	稍重	12:00	サラ3歳2組		2014-1-14	22	名古屋	1	(定量)		3.0	150.0	1.0	3.0	110	1.0	4.0	140	3.0	3-4	140.0	1.0	3-4	140	1.0	3-11	1,400	13.0	4-11	3,530	22.0	3=>4	180.0	1.0	3-4-11	2510.0	7.0	3=>4=>11	4960.0	12.0		3481211671095	3,4,8,11,1,2,6,7,10-9,5	3,4,8,11,(1,2,6),10,7-9,5			11.0	810	10.0	3-4	130.0	1.0
201448011403	ダ	右	800	晴	稍重	12:30	サラC26組		2014-1-14	22	名古屋	1	(定量)		2.0	140.0	1.0	2.0	100	1.0	8.0	100	2.0	2-8	280.0	1.0	2-8	190	2.0	2-3	110	1.0	3-8	190	3.0	2=>8	480.0	2.0	2-3-8	260.0	1.0	2=>8=>3	990.0	2.0				238915476.0			3.0	100	3.0	2-8	390.0	2.0
201448011404	ダ	右	1400	晴	稍重	13:00	サラC25組		2014-1-14	22	名古屋	1	(定量)		6.0	180.0	1.0	6.0	110	1.0	3.0	180	3.0	3-6	630.0	2.0	3-6	290	4.0	6-9	270	3.0	3-9	1,740	16.0	6=>3	1000.0	3.0	3-6-9	2630.0	8.0	6=>3=>9	6660.0	21.0		5,6,9,2,(3,10),(1,8),7,4	56932101874	63921071845			9.0	270	5.0	3-6	780.0	3.0
201448011405	ダ	右	1400	晴	稍重	13:30	サラC24組		2014-1-14	22	名古屋	1	(定量)		4.0	5070.0	6.0	4.0	620	6.0	2.0	160	2.0	2-4	4430.0	11.0	2-4	820	10.0	4-9	1,750	18.0	2-9	450	6.0	4=>2	19280.0	26.0	2-4-9	7930.0	16.0	4=>2=>9	52870.0	101.0		24657983101.0	24695738101.0	24951673810.0			9.0	170	4.0	2-4	5260.0	12.0
201448011406	ダ	右	1400	晴	稍重	14:00	サラC23組		2014-1-14	22	名古屋	1	(定量)		2.0	110.0	1.0	2.0	100	1.0	3.0	210	4.0	2-3	940.0	3.0	2-3	280	4.0	2-5	130	1.0	3-5	770	10.0	2=>3	1220.0	3.0	2-3-5	880.0	2.0	2=>3=>5	4070.0	11.0		5,2,7-1-3,9,8,4,6	5,2,7-1,(3,4,9),8,6	2-5,7,3-4,9,8,1,6			5.0	120	2.0	2-3	1170.0	4.0
201448011407	ダ	右	1400	晴	稍重	14:30	サラC22組		2014-1-14	22	名古屋	1	(定量)		1.0	180.0	2.0	1.0	100	2.0	6.0	100	1.0	1-6	110.0	1.0	1-6	110	1.0	1-8	370	4.0	6-8	490	5.0	1=>6	140.0	1.0	1-6-8	580.0	2.0	1=>6=>8	1160.0	3.0		1,6,8-2,3,4,7,5,10,9	16823475109	1,6-8,2,7,5,3,10,9-4			8.0	290	6.0	1-6	120.0	1.0
201448011408	ダ	右	1400	晴	稍重	15:00	サラC21組		2014-1-14	22	名古屋	1	(定量)		2.0	210.0	1.0	2.0	110	1.0	6.0	150	3.0	2-6	450.0	2.0	2-6	220	2.0	2-4	230	3.0	4-6	210	1.0	2=>6	800.0	2.0	2-4-6	430.0	1.0	2=>6=>4	1390.0	2.0		25691078413.0	26594101783.0	26459107813.0			4.0	120	2.0	2-6	500.0	3.0
201448011501	ダ	右	1400	曇	稍重	11:00	サラ3歳5組		2014-1-15	22	名古屋	2	(定量)		5.0	1990.0	5.0	5.0	420	6.0	3.0	140	2.0	3-5	2200.0	8.0	3-5	670	10.0	5-8	940	14.0	3-8	180	1.0	5=>3	4880.0	19.0	3-5-8	1700.0	5.0	5=>3=>8	11530.0	47.0		85934721106	8,5,9,3,4,7,2,1-10,6	8,5,3,9,7,2,1,4-10,6			8.0	140	3.0	3-5	2390.0	8.0
201448011502	ダ	右	1400	曇	稍重	11:30	サラ3歳4組		2014-1-15	22	名古屋	2	(定量)		4.0	330.0	3.0	4.0	150	1.0	9.0	380	7.0	4-9	3390.0	11.0	4-9	730	10.0	3-4	580	6.0	3-9	1,720	17.0	4=>9	4470.0	15.0	3-4-9	6890.0	21.0	4=>9=>3	24940.0	79.0		48531096721	48539106721	4,(8,9),3,5,2,1,10,6,7			3.0	260	4.0	4-8	1050.0	6.0
201448011503	ダ	右	800	曇	稍重	12:00	サラC20組		2014-1-15	22	名古屋	2	(定量)		2.0	130.0	1.0	2.0	100	1.0	7.0	230	5.0	2-7	340.0	1.0	2-7	230	3.0	2-3	460	5.0	3-7	540	7.0	2=>7	380.0	1.0	2-3-7	1290.0	6.0	2=>7=>3	2300.0	7.0				273691845.0			3.0	210	4.0	2-7	280.0	1.0
201448011504	ダ	右	1400	曇	稍重	12:30	サラC19組		2014-1-15	22	名古屋	2	(定量)		8.0	330.0	2.0	8.0	110	2.0	3.0	160	4.0	3-8	910.0	4.0	3-8	280	3.0	6-8	160	1.0	3-6	220	2.0	8=>3	1440.0	6.0	3-6-8	400.0	1.0	8=>3=>6	3180.0	5.0		389467215	3,8,9,4,6,7,2-1-5	386942715			6.0	110	1.0	3-8	540.0	2.0
201448011505	ダ	右	1400	曇	稍重	13:00	サラC18組		2014-1-15	22	名古屋	2	(定量)		10.0	950.0	4.0	10.0	130	3.0	6.0	100	1.0	6-10	510.0	2.0	6-10	210	3.0	4-10	180	2.0	4-6	130	1.0	10=>6	1620.0	6.0	4-6-10	230.0	1.0	10=>6=>4	2400.0	6.0		6,7,10,2,8,4,1,(3,5)	6810714235	6,10,4,8,7,1,2,3-5			4.0	100	2.0	6-8	730.0	3.0
201448011506	ダ	右	1400	曇	稍重	13:30	サラC17組		2014-1-15	22	名古屋	2	(定量)		7.0	360.0	3.0	7.0	160	3.0	4.0	290	4.0	4-7	1150.0	5.0	4-7	460	6.0	1-7	730	9.0	1-4	1,290	15.0	7=>4	1790.0	8.0	1-4-7	4020.0	17.0	7=>4=>1	13340.0	46.0		469138275.0	469718325.0	461978235.0			1.0	320	5.0	4-7	1350.0	5.0
201448011507	ダ	右	1400	曇	稍重	14:00	大畑雅章騎手1000		2014-1-15	22	名古屋	2	(定量)		9.0	230.0	2.0	9.0	140	2.0	2.0	160	3.0	2-9	540.0	2.0	2-9	300	3.0	3-9	530	6.0	2-3	1,160	14.0	9=>2	790.0	3.0	2-3-9	4190.0	13.0	9=>2=>3	7340.0	23.0		279135846.0	279135864.0	279314568.0			3.0	460	6.0	2-8	710.0	3.0
201448011508	ダ	右	1400	曇	稍重	14:30	サラC15組		2014-1-15	22	名古屋	2	(定量)		9.0	190.0	1.0	9.0	100	1.0	6.0	110	2.0	6-9	180.0	1.0	6-9	110	1.0	1-9	140	2.0	1-6	270	4.0	9=>6	270.0	1.0	1-6-9	350.0	2.0	9=>6=>1	640.0	2.0		3,5,9,2,6,(1,7),4,8	359267148	359621748			1.0	130	4.0	6-8	180.0	1.0
201448011509	ダ	右	1600	曇	稍重	15:00	サラB4組		2014-1-15	22	名古屋	2	(定量)		1.0	390.0	2.0	1.0	160	3.0	9.0	130	1.0	1-9	610.0	3.0	1-9	250	2.0	1-3	530	9.0	3-9	210	1.0	1=>9	1170.0	4.0	1-3-9	800.0	3.0	1=>9=>3	4590.0	9.0		58109136724	58109136274	5,8,10,9,1,3,6,2,7-4			3.0	150	2.0	1-8	370.0	1.0
201448011510	ダ	右	1400	曇	稍重	15:30	松過賞		2014-1-15	22	名古屋	2	(定量)		2.0	120.0	1.0	2.0	100	1.0	8.0	140	2.0	2-8	200.0	1.0	2-8	110	1.0	1-2	230	3.0	1-8	550	8.0	2=>8	310.0	1.0	1-2-8	710.0	3.0	2=>8=>1	1290.0	4.0		10,2,8,(1,7)-4,9,5,6	10,2,8,1,7,4,(5,9),6	(2,10),8,1,7,5,4,9,6			1.0	200	6.0	2-7	190.0	1.0
201448011511	ダ	右	1400	曇	稍重	16:00	名古屋CCオルフェウ 		2014-1-15	22	名古屋	2	(定量)		8.0	680.0	5.0	8.0	150	2.0	5.0	180	3.0	5-8	1380.0	7.0	5-8	690	9.0	4-8	760	10.0	4-5	1,160	18.0	8=>5	4240.0	22.0	4-5-8	10220.0	30.0	8=>5=>4	46020.0	139.0		1,7,9,8,6,5,4,3-(2,10)	1,7,5,8,9,3,4,6-(2,10)	1,7,5,8,3,4,6-10-2			4.0	650	7.0	5-7	610.0	2.0
