	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201930041806	ダ	右	1000	曇	良	17:45	3歳以上C4ー4		2019-4-18	1	門別	2	(馬齢)		3.0	3170.0	6.0	3.0	510.0	4.0	2.0	630	5.0	2-3	6010.0	14.0	2-3	1,730	14.0	3-5	510	7.0	2-5	220	3.0	3=>2	17660.0	28.0	2-3-5	1640.0	8.0	3=>2=>5	42790.0	83.0			3,2,4,(1,5),7,6	(3,2,5),(1,4),6,7								
201930041807	ダ	右	1200	曇	良	18:15	鳥待ち月特別 		2019-4-18	1	門別	2	(別定)		10.0	210.0	1.0	10.0	120.0	1.0	1.0	150	3.0	1-10	650.0	3.0	1-10	260	2.0	8-10	400	4.0	1-8	410	5.0	10=>1	930.0	3.0	1-8-10	1430.0	5.0	10=>1=>8	5020.0	14.0			10,7,(6,8),1,(4,9),(3,5),2	10,(6,7,8),1,9,4,5,(3,2)			8.0	180	4.0	1-8	480.0	2.0
201930041808	ダ	右	1200	曇	良	18:45	水芭蕉特別 		2019-4-18	1	門別	2	(別定)		9.0	860.0	4.0	9.0	320.0	6.0	10.0	750	8.0	9-10	12840.0	30.0	9-10	3,950	31.0	2-9	2,340	22.0	2-10	5,960	33.0	9=>10	20260.0	51.0	2-9-10	49570.0	91.0	9=>10=>2	219950.0	438.0			4,(9,10),5,6,(1,7),2,3,(8,11)	9,(4,10),5,(1,6),2,(8,3),7,11			2.0	310	5.0	7-8	2170.0	9.0
201930041809	ダ	右	1200	曇	良	19:20	リーディングジョッキ 		2019-4-18	1	門別	2	(馬齢)		4.0	970.0	4.0	4.0	210.0	3.0	3.0	480	6.0	3-4	9090.0	21.0	3-4	2,480	23.0	4-9	740	8.0	3-9	2,120	20.0	4=>3	19460.0	39.0	3-4-9	19590.0	46.0	4=>3=>9	95820.0	219.0			6,(3,7),4,(1,5,9),2,8-10	6,(3,7),4,9,(1,5),2,8-10			9.0	220	4.0	3-4	13230.0	20.0
201930041810	ダ	右	1700	曇	良	19:55	リーディングジョッキ 		2019-4-18	1	門別	2	(馬齢)		8.0	290.0	2.0	8.0	120.0	1.0	5.0	140	2.0	5-8	410.0	1.0	5-8	270	3.0	6-8	540	7.0	5-6	610	8.0	8=>5	940.0	3.0	5-6-8	1670.0	7.0	8=>5=>6	6200.0	18.0	1,4,5,(2,8),7,6,3	14528763	14528763	5,(1,8),4,2,6,3,7			6.0	230	6.0			
201930042301	ダ	右	1000	曇	良	15:35	3歳条件未勝利		2019-4-23	1	門別	3	(馬齢)		7.0	450.0	2.0	7.0	100.0	2.0	4.0	100	1.0	4-7	270.0	1.0	4-7	150	1.0	5-7	260	5.0	4-5	190	2.0	7=>4	1080.0	5.0	4-5-7	250.0	1.0	7=>4=>5	2670.0	8.0			(6,7),5,4,2,8,1,3	7,(6,5),4,2,1,8,3			5.0	130	3.0			
201930042302	ダ	右	1200	曇	良	16:10	3歳以上C4ー5		2019-4-23	1	門別	3	(馬齢)		1.0	200.0	1.0	1.0	110.0	1.0	7.0	430	6.0	1-7	890.0	4.0	1-7	390	5.0	1-2	330	3.0	2-7	1,800	20.0	1=>7	1200.0	4.0	1-2-7	2810.0	15.0	1=>7=>2	8960.0	39.0			1672534	1,(6,7),5,2,3,4								
201930042303	ダ	右	1200	曇	良	16:45	3歳以上C4ー4		2019-4-23	1	門別	3	(馬齢)		6.0	100.0	1.0	6.0	100.0	1.0	3.0	140	2.0	3-6	270.0	2.0	3-6	170	1.0	1-6	680	9.0	1-3	1,940	15.0	6=>3	360.0	2.0	1-3-6	2420.0	9.0	6=>3=>1	2900.0	11.0			6,1,5,3-7,(4,2)	6,1,(3,5)-7,(4,2)								
201930042304	ダ	右	1500	曇	良	17:15	3歳以上C4ー4		2019-4-23	1	門別	3	(馬齢)		7.0	150.0	1.0	7.0	100.0	1.0	4.0	140	2.0	4-7	200.0	1.0	4-7	160	1.0	3-7	440	8.0	3-4	430	7.0	7=>4	220.0	1.0	3-4-7	830.0	4.0	7=>4=>3	1630.0	5.0	674351	(6,7),4,3,5,1	(6,7),4,3,1,5	746315								
201930042305	ダ	右	1200	曇	良	17:45	3歳以上C4ー4		2019-4-23	1	門別	3	(馬齢)		5.0	480.0	3.0	5.0	150.0	3.0	1.0	100	1.0	1-5	360.0	1.0	1-5	180	2.0	5-6	380	7.0	1-6	240	3.0	5=>1	1190.0	6.0	1-5-6	520.0	3.0	5=>1=>6	3720.0	14.0			1,2,(3,5),6,(7,8),4	1,(2,5),(3,6),8,7,4			6.0	160	5.0			
201930042306	ダ	右	1200	曇	良	18:15	ふきのとう特別 		2019-4-23	1	門別	3	(馬齢)		7.0	920.0	4.0	7.0	150.0	3.0	1.0	100	1.0	1-7	910.0	2.0	1-7	260	2.0	2-7	360	4.0	1-2	210	1.0	7=>1	2590.0	8.0	1-2-7	740.0	1.0	7=>1=>2	7700.0	21.0			2,7,1,4,8,3,10,(9,6),5	2,7,1,4,(3,10),8,(9,6),5			2.0	120	2.0	1-7	840.0	3.0
201930042307	ダ	右	1200	曇	良	18:45	ジャンボホタテホッキ 		2019-4-23	1	門別	3	(馬齢)		7.0	370.0	2.0	7.0	110.0	2.0	6.0	130	4.0	6-7	790.0	4.0	6-7	230	4.0	4-7	130	1.0	4-6	200	3.0	7=>6	1260.0	5.0	4-6-7	250.0	1.0	7=>6=>4	2670.0	9.0			9,8,(4,5),7,6,2,1,3	(9,8,7),(4,5),6,(2,1),3			4.0	100	1.0	6-7	1040.0	4.0
201930042308	ダ	右	1700	曇	良	19:20	しりうち春のカキまつ 		2019-4-23	1	門別	3	(別定)		4.0	260.0	2.0	4.0	110.0	1.0	5.0	110	2.0	4-5	200.0	1.0	4-5	150	1.0	4-10	200	3.0	5-10	180	2.0	4=>5	470.0	1.0	4-5-10	280.0	1.0	4=>5=>10	1030.0	1.0	5,8,(1,10),6,2,(3,4),(9,7)	5,8,(1,10),(2,6),4,3,(9,7)	5,8,(1,10,6),4,2,3,9,7	(4,5),8,1,10,6,3,9,2-7			10.0	130	3.0	4-5	220.0	1.0
201930042401	ダ	右	1200	曇	良	15:00	3歳以上C4ー6		2019-4-24	1	門別	4	(馬齢)		7.0	180.0	1.0	7.0	100.0	2.0	5.0	100	1.0	5-7	170.0	1.0	5-7	110	1.0	1-7	150	2.0	1-5	160	3.0	7=>5	310.0	1.0	1-5-7	170.0	1.0	7=>5=>1	570.0	1.0			(4,5),(1,7),2,6,3	(5,7),(4,1)-6,3,2								
201930042402	ダ	右	1200	曇	良	15:35	3歳条件未勝利		2019-4-24	1	門別	4	(馬齢)		4.0	750.0	4.0	4.0	230.0	4.0	12.0	2,290	11.0	4-12	34610.0	37.0	4-12	7,780	36.0	4-9	990	9.0	9-12	7,020	33.0	4=>12	32340.0	49.0	4-9-12	44720.0	72.0	4=>12=>9	446660.0	456.0			3,10,4,1,6,12,(5,11),9,2,8	(10,4),3,1,6,12,9,8,5,11,2			9.0	180	2.0	4-8	15290.0	19.0
201930042403	ダ	右	1500	曇	良	16:10	3歳以上C4ー3		2019-4-24	1	門別	4	(馬齢)		4.0	150.0	1.0	4.0	100.0	1.0	2.0	840	7.0	2-4	1460.0	4.0	2-4	430	6.0	1-4	120	1.0	1-2	490	8.0	4=>2	1910.0	5.0	1-2-4	760.0	3.0	4=>2=>1	3060.0	10.0	4752613	(4,7),5,6,(2,3),1	4,6,(7,3),(5,2),1	4,(6,3),(2,1),5,7								
201930042404	ダ	右	1000	曇	良	16:45	3歳以上C4ー3		2019-4-24	1	門別	4	(馬齢)		8.0	810.0	4.0	8.0	350.0	4.0	9.0	150	2.0	8-9	730.0	4.0	8-9	430	3.0	2-8	1,010	11.0	2-9	810	9.0	8=>9	2290.0	11.0	2-8-9	3480.0	14.0	8=>9=>2	19050.0	65.0			8,9,1,4,(3,5),(2,6,7),10	(8,9),(1,4),(5,7),3,10,6,2			2.0	630	7.0	7-8	630.0	4.0
201930042405	ダ	右	1000	曇	良	17:15	JRA認定フレッシュ		2019-4-24	1	門別	4	(馬齢)		2.0	200.0	1.0	2.0	120.0	1.0	5.0	130	2.0	2-5	140.0	1.0	2-5	140	1.0	2-7	210	2.0	5-7	230	5.0	2=>5	440.0	2.0	2-5-7	200.0	1.0	2=>5=>7	910.0	2.0			2,4,(5,7),3,8,1	2,4,5,7-(3,8),1								
201930042406	ダ	右	1200	曇	良	17:45	JRA認定フレッシュ		2019-4-24	1	門別	4	(馬齢)		6.0	160.0	1.0	6.0	110.0	1.0	5.0	120	2.0	5-6	210.0	1.0	5-6	140	1.0	3-6	200	2.0	3-5	280	4.0	6=>5	380.0	1.0	3-5-6	310.0	1.0	6=>5=>3	900.0	1.0			(5,6,8)-7,(4,3),2	(5,6),8-7,3,4-2								
201930042407	ダ	右	1700	曇	良	18:15	3歳以上C4ー2		2019-4-24	1	門別	4	(馬齢)		5.0	170.0	1.0	5.0	130.0	1.0	2.0	200	3.0	2-5	490.0	2.0	2-5	220	2.0	5-6	450	4.0	2-6	850	11.0	5=>2	690.0	3.0	2-5-6	2150.0	7.0	5=>2=>6	5740.0	19.0	5,2,(1,3,6),7,4	5,2,6,1,3,7-4	5,2,6,(1,3,7)=4	5,2,6,7,(1,3)-4								
201930042408	ダ	右	1200	曇	良	18:45	3歳以上C4ー2		2019-4-24	1	門別	4	(馬齢)		7.0	270.0	1.0	7.0	120.0	1.0	5.0	120	2.0	5-7	380.0	1.0	5-7	210	1.0	2-7	3,010	28.0	2-5	1,580	17.0	7=>5	720.0	1.0	2-5-7	6570.0	24.0	7=>5=>2	23930.0	76.0			1,5,8,(4,11),7,(3,12),6,2,9,10	5,8,(1,7),4,3,12,(2,11,6),10,9			2.0	700	9.0	5-6	360.0	1.0
201930042409	ダ	右	1700	曇	良	19:20	えりもうに祭り特別 		2019-4-24	1	門別	4	(馬齢)		10.0	600.0	3.0	10.0	230.0	4.0	2.0	200	3.0	2-10	2280.0	7.0	2-10	1,020	10.0	8-10	1,390	14.0	2-8	1,400	15.0	10=>2	4110.0	13.0	2-8-10	13010.0	32.0	10=>2=>8	38040.0	103.0	9,(1,4),6,3,2,8,5,(7,10)	9,(1,4),6,3,(2,8),5,10,7	(9,4),(6,8),(2,1),(3,10),5,7	8,(9,4),(2,10),1,6,3,5			8.0	310	5.0	2-8	2940.0	8.0
201930042410	ダ	右	1800	雨	良	20:00	しずない桜まつり特別 		2019-4-24	1	門別	4	(別定)		5.0	190.0	1.0	5.0	110.0	1.0	9.0	150	3.0	5-9	320.0	1.0	5-9	200	2.0	4-5	270	3.0	4-9	580	8.0	5=>9	490.0	1.0	4-5-9	630.0	2.0	5=>9=>4	1640.0	2.0	9,3,8,2,10,5,(1,11),7,(4,6)	9,(3,8),2,5,(10,11),1,7,6,4	9,8,3,(2,5),11,1,10,6,7,4	9,(8,5)-11,(2,1),(3,4),(10,6),7			4.0	160	4.0	5-7	250.0	1.0
201930042411	ダ	右	1200	雨	良	20:40	ジャスタウェイ・プレ 		2019-4-24	1	門別	4	(別定)		6.0	200.0	1.0	6.0	120.0	1.0	2.0	530	8.0	2-6	5770.0	17.0	2-6	1,050	13.0	3-6	360	3.0	2-3	4,320	30.0	6=>2	8200.0	25.0	2-3-6	7510.0	25.0	6=>2=>3	34360.0	104.0			6,3,7,1,(5,9),(4,8,10),2,(11,12)	6,(3,7),1,9,(4,8,5),10,2,12,11			3.0	300	5.0	2-5	3780.0	11.0
201930050101	ダ	右	1000	雨	重	14:30	3歳条件未勝利		2019-5-1	2	門別	1	(馬齢)		8.0	350.0	2.0	8.0	180.0	2.0	6.0	300	4.0	6-8	1910.0	8.0	6-8	500	3.0	8-9	860	11.0	6-9	1,880	23.0	8=>6	3170.0	11.0	6-8-9	7020.0	23.0	8=>6=>9	28890.0	100.0			(9,12,11),8,4,3,(6,10),7,2,(1,5)	(9,12,11),8,3,(6,10),4,7,(2,5),1			9.0	330	6.0	5-6	2240.0	8.0
201930050102	ダ	右	1200	曇	重	15:05	3歳以上C4ー5		2019-5-1	2	門別	1	(馬齢)		6.0	330.0	1.0	6.0	130.0	1.0	7.0	210	4.0	6-7	1040.0	3.0	6-7	440	3.0	6-11	640	7.0	7-11	1,270	18.0	6=>7	1920.0	5.0	6-7-11	2450.0	7.0	6=>7=>11	9440.0	29.0			1,11,7,6,(2,9),8,3,5,10,4	1,11,(6,7),9,(2,5),8,3,10,4			11.0	220	5.0	6-6	980.0	3.0
201930050103	ダ	右	1000	曇	重	15:35	3歳以上C4ー4		2019-5-1	2	門別	1	(馬齢)		9.0	170.0	1.0	9.0	120.0	2.0	1.0	100	1.0	1-9	260.0	1.0	1-9	130	1.0	5-9	460	7.0	1-5	610	9.0	9=>1	500.0	1.0	1-5-9	1220.0	4.0	9=>1=>5	3670.0	9.0			9,8,5,7,1,3,(10,2),6	9,5,8,1,7,(3,2),10,6			5.0	200	4.0	1-8	290.0	1.0
201930050104	ダ	右	1200	曇	稍重	16:05	3歳以上C4ー3		2019-5-1	2	門別	1	(馬齢)		7.0	120.0	1.0	7.0	100.0	1.0	8.0	170	4.0	7-8	910.0	5.0	7-8	440	5.0	4-7	190	1.0	4-8	840	10.0	7=>8	1150.0	5.0	4-7-8	1420.0	7.0	7=>8=>4	3870.0	14.0			8,(3,4,9),(7,10),(2,6),(1,5)-11	(8,4,7),(3,9),10,6,(2,5),1-11			4.0	150	2.0	6-7	380.0	1.0
201930050105	ダ	右	1000	曇	稍重	16:40	JRA認定フレッシュ		2019-5-1	2	門別	1	(馬齢)		2.0	180.0	1.0	2.0	110.0	1.0	3.0	170	4.0	2-3	370.0	2.0	2-3	230	2.0	2-4	530	6.0	3-4	760	12.0	2=>3	610.0	2.0	2-3-4	970.0	4.0	2=>3=>4	3270.0	8.0			2,3,4,1,(6,8),5,7	2,3,(4,8),1,6,7,5			4.0	270	6.0			
201930050106	ダ	右	1000	曇	稍重	17:15	上杉周大燃える流星賞		2019-5-1	2	門別	1	(馬齢)		4.0	130.0	1.0	4.0	120.0	2.0	3.0	120	1.0	3-4	210.0	1.0	3-4	130	1.0	4-6	640	8.0	3-6	910	11.0	4=>3	350.0	1.0	3-4-6	1180.0	4.0	4=>3=>6	2740.0	7.0			3,4,6,(1,5,8),(2,7),9	3,4,6,(5,8),(1,7),2,9			6.0	490	8.0	3-4	200.0	1.0
201930050107	ダ	右	1600	曇	稍重	17:50	稲苗月特別 		2019-5-1	2	門別	1	(別定)		1.0	620.0	4.0	1.0	230.0	4.0	6.0	130	1.0	1-6	670.0	4.0	1-6	280	6.0	1-2	270	5.0	2-6	200	3.0	1=>6	2260.0	12.0	1-2-6	640.0	4.0	1=>6=>2	5450.0	26.0	1,3,(2,6),4,5	(1,3),(2,6),4,5	1,3,(2,6),4,5	(2,1,6),3,4,5								
201930050108	ダ	右	1700	曇	稍重	18:20	カタクリ特別 		2019-5-1	2	門別	1	(馬齢)		5.0	310.0	2.0	5.0	130.0	2.0	8.0	170	3.0	5-8	620.0	3.0	5-8	260	3.0	5-7	570	9.0	7-8	710	11.0	5=>8	1220.0	4.0	5-7-8	1910.0	9.0	5=>8=>7	6010.0	21.0	5,2,1,7,(3,4),8,6	5,2,1,7,(3,4),8,6	5,1,7,2,(3,8),4,6	(5,1),(7,8),2,(3,6),4			7.0	230	5.0			
201930050109	ダ	右	1200	曇	稍重	18:55	ニセアカシヤ特別 		2019-5-1	2	門別	1	(馬齢)		3.0	230.0	2.0	3.0	160.0	2.0	4.0	330	4.0	3-4	890.0	4.0	3-4	280	5.0	2-3	190	2.0	2-4	500	8.0	3=>4	1440.0	6.0	2-3-4	950.0	3.0	3=>4=>2	3940.0	15.0			(5,6),4,2,3,7,1	5436271								
201930050110	ダ	右	1200	曇	稍重	19:25	ナポリンでカンパイし 		2019-5-1	2	門別	1	(馬齢)		3.0	210.0	1.0	3.0	120.0	1.0	8.0	480	7.0	3-8	3870.0	14.0	3-8	1,300	14.0	3-4	390	3.0	4-8	2,590	18.0	3=>8	5150.0	18.0	3-4-8	5720.0	20.0	3=>8=>4	27000.0	90.0			4,7,8,3,6,(5,2),1	(3,4,7),8,6,(5,2),1			4.0	210	4.0			
201930050111	ダ	右	1700	曇	稍重	20:00	サッポロ生ビール黒ラ 		2019-5-1	2	門別	1	(馬齢)		2.0	530.0	3.0	2.0	150.0	2.0	3.0	130	1.0	2-3	760.0	2.0	2-3	290	2.0	2-8	880	10.0	3-8	540	5.0	2=>3	2000.0	5.0	2-3-8	2190.0	5.0	2=>3=>8	14230.0	36.0	6,3,(2,4,8),9,5,10,11,1,7,12	6,3,4,2,5,(8,9),10,(1,11),(7,12)	6,3,2,(4,9),5,8,10,(1,11),7,12	6,3,(2,9),5,8,4,10,1,11,7,12			8.0	220	4.0	2-3	850.0	3.0
201930050112	ダ	右	1200	曇	稍重	20:40	SPAT4のお得なポ 		2019-5-1	2	門別	1	(馬齢)		4.0	120.0	1.0	4.0	100.0	1.0	10.0	180	3.0	4-10	560.0	2.0	4-10	250	2.0	4-5	200	1.0	5-10	680	8.0	4=>10	700.0	2.0	4-5-10	780.0	1.0	4=>10=>5	2230.0	4.0			9,7,(1,10),(6,5,4),3,(2,8)	(9,10),4,(1,7,5),6,(3,2,8)			5.0	140	2.0	4-8	330.0	1.0
201930050201	ダ	右	1200	曇	稍重	14:30	3歳条件未勝利		2019-5-2	2	門別	2	(馬齢)		10.0	980.0	4.0	10.0	180.0	5.0	5.0	110	2.0	5-10	1420.0	6.0	5-10	400	6.0	1-10	540	7.0	1-5	150	1.0	10=>5	2970.0	11.0	1-5-10	610.0	3.0	10=>5=>1	9780.0	34.0			1,(2,5),(9,10),(3,6),7,(4,8)	(1,5,10),(6,9),(2,4,8),7,3			1.0	110	1.0	5-8	550.0	2.0
201930050202	ダ	右	1200	曇	稍重	15:05	3歳条件4ー2		2019-5-2	2	門別	2	(馬齢)		1.0	240.0	1.0	1.0	120.0	1.0	5.0	180	3.0	1-5	380.0	2.0	1-5	240	2.0	1-6	410	7.0	5-6	720	9.0	1=>5	690.0	3.0	1-5-6	900.0	4.0	1=>5=>6	3220.0	13.0			1,5,2,6,(4,7),3	1,5,(2,6),7,4,3								
