	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201954010111	ダ	右	1300	晴	重	18:45	ファイナルレース		2019-1-1	13	高知	1	(見込)		7	490	2	7	190	3	2	150	1	4.0	460	8.0	2-7	1190	2	2-7	440	2	4-7	1,670	24	2-4	1,610	21	7=>2	2740	4	2-4-7	6780	27	7=>2=>4	24200	58	7,2,9,11,8,(1,4),10,(5,6),3	2711194856103	2711194856310	2714119835610			2-6	1230.0	5.0
201954010601	ダ	右	1300	晴	重	14:55	C3ー3		2019-1-6	13	高知	2	(見込)		8	310	2	8	140	2	2	140	3	4.0	1,630	9.0	2-8	270	1	2-8	170	1	4-8	2,670	21	2-4	1,930	15	8=>2	710	3	2-4-8	5390	12	8=>2=>4	17940	47	287649153	287461953	2,8,7,4,(1,6),9,5,3	287456193			2-8	240.0	1.0
201954010602	ダ	右	1300	晴	重	15:25	C3ー2		2019-1-6	13	高知	2	(見込)		4	390	2	4	100	2	8	100	1	5.0	110	3.0	4-8	250	1	4-8	140	1	4-5	320	6	5-8	250	3	4=>8	600	2	4-5-8	470	2	4=>8=>5	2520	8	561294837	5,6,1,2,9,4,8,3-7	5,6,1,(4,2,9),8,3-7	485619237			4-8	260.0	1.0
201954010603	ダ	右	1300	晴	重	16:00	C2ー7		2019-1-6	13	高知	2	(見込)		4	110	1	4	100	1	11	110	2	8.0	2,070	11.0	4-11	150	1	4-11	120	1	4-8	1,380	13	8-11	2,200	20	4=>11	180	1	4-8-11	4250	11	4=>11=>8	5780	16	8114610257319	8,11,4,6,(2,5,10),7,3,9,1	8,11,4,(6,10),(2,5,3),7,9,1	8411109123567			4-8	140.0	1.0
201954010604	ダ	右	1300	晴	重	16:30	C2ー6		2019-1-6	13	高知	2	(見込)		6	170	1	6	160	2	9	500	7	5.0	440	6.0	6-9	4380	10	6-9	990	10	5-6	630	7	5-9	5,740	31	6=>9	4660	13	5-6-9	12340	32	6=>9=>5	41170	107	3,6,7,4,1,(5,8),9,2,10,11	3674518921011	(3,6),7,5,4,1,8,(2,9),10,11	6759348111021			6-7	1510.0	6.0
201954010605	ダ	右	1300	晴	重	17:00	今年もよろしく特別		2019-1-6	13	高知	2	(見込)		10	500	3	10	140	3	3	130	2	2.0	130	1.0	3-10	570	2	3-10	250	3	2-10	200	2	2-3	170	1	10=>3	1450	6	2-3-10	590	1	10=>3=>2	4100	8	(1,3),4,10,7,6,2,9,5,8	13410726598	(1,3),4,10,7,2,6,5,9,8	11037426589			3-8	510.0	2.0
201954010606	ダ	右	1300	晴	重	17:30	C2ー4		2019-1-6	13	高知	2	(見込)		3	580	3	3	120	3	1	110	2	9.0	100	1.0	1-3	920	4	1-3	200	3	3-9	200	2	1-9	150	1	3=>1	2470	8	1-3-9	390	1	3=>1=>9	6030	19	718436295	7,(1,8),4,3,6,(2,9),5	718439652	173986425			1-3	720.0	3.0
201954010607	ダ	右	1400	晴	重	18:05	今年もナイター特別		2019-1-6	13	高知	2	(見込)		3	390	2	3	180	2	1	200	3				1-3	790	5	1-3	270	6	2-3	250	5	1-2	250	4	3=>1	1450	9	1-2-3	710	3	3=>1=>2	4210	18	3462517	3,2,6,4,1,(7,5)	3216475	3126475					
201954010608	ダ	右	1300	晴	重	18:40	一口馬主感動の輪特別		2019-1-6	13	高知	2	(見込)		4	210	1	4	110	1	5	130	4	7.0	130	3.0	4-5	570	3	4-5	180	3	4-7	120	1	5-7	220	5	4=>5	800	4	4-5-7	430	3	4=>5=>7	2180	11	47315268	47312568	4,(3,7),(2,1),5,8,6	4,3,7,5,1,2,8-6					
201954010609	ダ	右	1300	晴	重	19:15	祝篠原正和君就職特別		2019-1-6	13	高知	2	(見込)		5	200	1	5	110	1	11	110	2	6.0	190	5.0	5-11	320	1	5-11	160	1	5-6	330	5	6-11	430	7	5=>11	560	1	5-6-11	790	3	5=>11=>6	2240	3	1163842105719	1136842105719	11,(3,6),8,5,(2,4),10,7,1,9	5116342108719			5-8	360.0	1.0
201954010610	ダ	右	1300	晴	重	19:45	小寒特別 		2019-1-6	13	高知	2	(見込)		7	380	2	7	150	3	4	100	1	9.0	470	8.0	4-7	340	1	4-7	170	1	7-9	1,300	17	4-9	730	10	7=>4	890	4	4-7-9	2190	9	7=>4=>9	6850	29	7,9,4,(1,6),2,(3,8)	71946283	79164283	79614382			4-7	360.0	1.0
201954010801	ダ	右	1300	晴	稍重	15:00	C3ー11		2019-1-8	13	高知	3	(見込)		6	120	1	6	110	1	5	130	2	1.0	280	6.0	5-6	240	1	5-6	130	1	1-6	320	4	1-5	550	9	6=>5	280	1	1-5-6	660	3	6=>5=>1	1200	4	96105712438	96105712438	(9,6),5,(1,10),7,2,4,3-8	6,1,5,9,10,7,2,4,3=8			5-6	240.0	1.0
201954010802	ダ	右	1300	晴	稍重	15:30	C3ー10		2019-1-8	13	高知	3	(見込)		2	1710	5	2	190	4	4	260	6	7.0	110	1.0	2-4	11300	14	2-4	2,070	15	2-7	300	3	4-7	900	10	2=>4	26410	28	2-4-7	4940	13	2=>4=>7	78260	115	27318465	27138465	27318465	27318465					
201954010803	ダ	右	1300	晴	稍重	16:00	C3ー9		2019-1-8	13	高知	3	(見込)		6	500	3	6	140	2	11	140	4	4.0	100	1.0	6-11	1770	6	6-11	570	8	4-6	200	3	4-11	190	2	6=>11	4240	13	4-6-11	750	3	6=>11=>4	8760	31	111810594267	111510849627	111541069872	11,1,4,5,6,9,10,7-8,2			6-8	1840.0	7.0
201954010804	ダ	右	1300	晴	稍重	16:30	C3ー8		2019-1-8	13	高知	3	(見込)		7	850	4	7	210	4	8	250	5	4.0	100	1.0	7-8	8990	17	7-8	1,490	12	4-7	320	4	4-8	540	6	7=>8	17130	26	4-7-8	2610	8	7=>8=>4	38040	73	3,8,(4,9),1,7,2,5	3,8,(1,9),4,7,2,5	3,8,(1,4,9),7,5,2	83475921			7-8	4950.0	11.0
201954010805	ダ	右	1300	晴	稍重	17:00	C3ー7		2019-1-8	13	高知	3	(見込)		6	140	1	6	100	1	1	100	2	2.0	170	4.0	1-6	110	1	1-6	120	1	2-6	360	8	1-2	310	6	6=>1	180	1	1-2-6	540	4	6=>1=>2	970	4	62171043895	62110743985	62101794385	61102479385			1-6	140.0	1.0
201954010806	ダ	右	1300	晴	稍重	17:35	C3ー6		2019-1-8	13	高知	3	(見込)		6	110	1	6	100	1	5	100	2	9.0	130	4.0	5-6	160	1	5-6	110	1	6-9	140	2	5-9	200	4	6=>5	200	1	5-6-9	210	1	6=>5=>9	380	1	569348712	569348712	5,6,9,3,4,7,8-1,2	6,5,9,3,4,7-1,8,2			5-6	210.0	1.0
201954010807	ダ	右	1300	晴	稍重	18:10	C3ー4		2019-1-8	13	高知	3	(見込)		1	900	5	1	170	4	5	140	3	7.0	110	1.0	1-5	2030	8	1-5	440	8	1-7	390	6	5-7	220	2	1=>5	3270	14	1-5-7	1470	6	1=>5=>7	12730	55	8,1,5,(4,7),2,6,3	81574263	18527463	15724386					
201954010808	ダ	右	1400	晴	稍重	18:40	Bー2		2019-1-8	13	高知	3	(見込)		6	720	3	6	170	4	8	110	1	5.0	210	5.0	6-8	510	2	6-8	220	2	5-6	1,470	13	5-8	450	6	6=>8	2070	7	5-6-8	3160	8	6=>8=>5	24160	55	28143695710	2,(3,8),4,1,6,9,5,10,7	28346159107	86235741109			6-7	530.0	2.0
201954010809	ダ	右	1400	晴	稍重	19:15	AB混合		2019-1-8	13	高知	3	(見込)		1	170	1	1	130	1	2	190	3				1-2	350	2	1-2	140	2	1-6	130	1	2-6	200	3	1=>2	500	2	1-2-6	280	1	1=>2=>6	950	2	1723564	1723564	1,2,7,3,6,(4,5)	1264357					
201954010810	ダ	右	1300	晴	稍重	19:45	フクジュソウ特別 		2019-1-8	13	高知	3	(見込)		2	160	1	2	100	1	6	110	2	9.0	110	3.0	2-6	490	2	2-6	180	2	2-9	130	1	6-9	190	3	2=>6	740	3	2-6-9	280	1	2=>6=>9	1350	3	9,7,8,5,6,(2,4),3,1	9,7,5,2,8,6,4,3-1	9,7,2,5,6,8,3,4-1	927653841			2-6	600.0	2.0
201954010811	ダ	右	1400	晴	稍重	20:20	桑田山特別 		2019-1-8	13	高知	3	(馬齢)		6	430	3	6	150	3	5	400	7	10.0	150	2.0	5-6	2880	13	5-6	900	13	6-10	300	3	5-10	980	15	6=>5	4020	17	5-6-10	2820	10	6=>5=>10	17710	66	56891107234	5,6,8,1,9,7,10,(2,3),4	56811079234	65101872394			5-6	3520.0	11.0
201954010812	ダ	右	1300	晴	稍重	20:50	ファイナルレース		2019-1-8	13	高知	3	(見込)		1	490	2	1	170	1	9	180	3	3.0	440	9.0	1-9	1520	5	1-9	590	6	1-3	1,310	22	3-9	1,200	19	1=>9	2710	4	1-3-9	6370	22	1=>9=>3	29680	69	110981245311627	110849351221167	110849352121176	110834259761211			1-7	630.0	2.0
201954010901	ダ	右	1300	晴	稍重	14:50	3歳ー2		2019-1-9	13	高知	4	(馬齢)		9	520	3	9	140	1	10	260	6	1.0	150	3.0	9-10	1760	9	9-10	700	10	1-9	390	5	1-10	680	9	9=>10	3210	14	1-9-10	2290	9	9=>10=>1	17880	69	497101531161282	491071531161282	491071531161282	910145117382126			7-7	1590.0	9.0
201954010902	ダ	右	1300	晴	稍重	15:25	3歳ー1		2019-1-9	13	高知	4	(馬齢)		11	150	1	11	110	1	1	190	4	5.0	600	8.0	1-11	280	1	1-11	230	2	5-11	1,280	15	1-5	1,900	21	11=>1	520	1	1-5-11	3520	12	11=>1=>5	7300	23	1116357824109	1116385274109	1,11,6,3,8,5,(2,7),4,9,10	11,1-6,5,8,2,3,7,9,4,10			1-8	320.0	1.0
201954010903	ダ	右	1300	晴	稍重	15:55	C3ー14		2019-1-9	13	高知	4	(見込)		6	730	4	6	320	4	8	220	3				6-8	2630	7	6-8	440	7	4-6	250	4	4-8	120	1	6=>8	7050	14	4-6-8	630	3	6=>8=>4	8300	24	7864251	7,8,6,4,(2,5),1	7684521	6,7,8,4,5-1,2					
201954010904	ダ	右	1300	晴	稍重	16:25	C3ー13		2019-1-9	13	高知	4	(見込)		8	1290	3	8	320	4	1	330	5	6.0	350	6.0	1-8	6500	12	1-8	1,330	12	6-8	1,920	14	1-6	1,900	13	8=>1	19040	22	1-6-8	25080	23	8=>1=>6	118890	102	819357624	8,1,9,3-5,7,6,4,2	8,1,3,9-6,4,5,7,2	8,1,3,9,6-7,4,5,2			1-8	2160.0	6.0
201954010905	ダ	右	1300	晴	稍重	17:00	C3ー12		2019-1-9	13	高知	4	(見込)		8	800	3	8	190	4	9	120	1	4.0	270	5.0	8-9	330	1	8-9	220	2	4-8	940	12	4-9	350	5	8=>9	2270	7	4-8-9	1530	5	8=>9=>4	15620	43	1481057291136	1,4,8,10,5,7,9,(2,11),(3,6)	1,8,4,10,5,(3,7),9,11,6,2	8493710516112			7-7	370.0	2.0
201954010906	ダ	右	1400	晴	稍重	17:35	C1ー5		2019-1-9	13	高知	4	(見込)		3	200	1	3	110	1	6	120	2	4.0	190	5.0	3-6	360	2	3-6	230	3	3-4	380	5	4-6	670	10	3=>6	780	3	3-4-6	1580	7	3=>6=>4	5390	19	38251694	38251694	32851694	32658194			3-6	390.0	2.0
201954010907	ダ	右	1300	晴	稍重	18:10	C3ー16		2019-1-9	13	高知	4	(見込)		8	420	3	8	190	2	2	480	6	1.0	1,250	9.0	2-8	2660	12	2-8	1,010	12	1-8	2,700	25	1-2	5,000	40	8=>2	3760	16	1-2-8	19290	55	8=>2=>1	68880	208	8111279346105	8,11,1,(2,9),3,7,6,10,4,5	8111327964510	8111276354910			2-7	1910.0	8.0
201954011301	ダ	右	1400	晴	重	14:45	C3ー4		2019-1-13	14	高知	1	(見込)		1	130	1	1	100	1	4	100	2	6.0	330	6.0	1-4	100	1	1-4	100	1	1-6	800	13	4-6	720	10	1=>4	160	1	1-4-6	1450	6	1=>4=>6	2080	9	41275836	4,1,2,(5,7),8,3-6	4,1,5,2,7,8,3-6	1,4-5,8,2,3,6,7					
201954011302	ダ	右	1400	晴	重	15:20	C3ー3		2019-1-13	14	高知	1	(見込)		9	950	3	9	180	4	3	130	2	5.0	160	3.0	3-9	1200	6	3-9	430	7	5-9	550	8	3-5	350	5	9=>3	2070	9	3-5-9	1780	7	9=>3=>5	8040	30	28391057614	8,2,9,3,10-5,(6,7),1,4	89231057614	9,8,3,5,10,6,7,4-1,2			3-8	950.0	5.0
201954011303	ダ	右	1400	晴	重	15:55	C3ー2		2019-1-13	14	高知	1	(見込)		9	150	1	9	100	1	3	260	6	6.0	130	3.0	3-9	830	3	3-9	320	5	6-9	160	1	3-6	370	6	9=>3	1180	5	3-6-9	550	2	9=>3=>6	2450	6	7,9,(6,8),(5,3),(4,1,2)	798635124	9,(7,8),6,3,2,5,1,4	936821457			3-8	790.0	4.0
201954011304	ダ	右	1400	晴	重	16:30	C2ー6		2019-1-13	14	高知	1	(見込)		5	360	2	5	100	2	8	100	1	2.0	100	3.0	5-8	110	1	5-8	100	1	2-5	130	3	2-8	120	2	5=>8	420	2	2-5-8	130	1	5=>8=>2	690	2	35872416	3,5,8,7,2,(1,4),6	53872641	8,5-3,2,4,6,7,1					
201954011305	ダ	右	1400	晴	重	17:05	AB混合		2019-1-13	14	高知	1	(見込)		5	990	5	5	180	5	8	150	4	2.0	100	1.0	5-8	1860	8	5-8	540	9	2-5	260	4	2-8	170	1	5=>8	5350	19	2-5-8	940	4	5=>8=>2	13070	44	6,(1,9),7,3,8,2,4,5	691738524	691573842	568294713			5-8	1230.0	6.0
201954011306	ダ	右	1400	晴	重	17:35	ID地方競馬特別		2019-1-13	14	高知	1	(見込)		2	240	1	2	100	1	1	110	2	4.0	120	4.0	1-2	280	1	1-2	130	1	2-4	170	3	1-4	180	4	2=>1	540	1	1-2-4	290	2	2=>1=>4	1140	1	12548763	12584763	12458736	12478356					
201954011307	ダ	右	1400	晴	重	18:05	C2ー4		2019-1-13	14	高知	1	(見込)		8	330	2	8	180	2	6	200	3	2.0	730	7.0	6-8	900	4	6-8	340	3	2-8	3,080	22	2-6	3,940	24	8=>6	1710	6	2-6-8	14280	24	8=>6=>2	35480	79	85673412	8,6,5,(3,7),1,4,2	8,(5,6),3,7,4,1,2	86234157					
201954011308	ダ	右	1400	晴	重	18:40	C2ー3		2019-1-13	14	高知	1	(見込)		2	170	1	2	130	2	8	280	5	3.0	170	4.0	2-8	1100	4	2-8	310	4	2-3	210	2	3-8	810	10	2=>8	2310	7	2-3-8	1390	5	2=>8=>3	4760	15	37101268945	3,7,(1,10),2,6,8,9,5,4	3,(1,7),10,2,6,8,9,5,4	32618571049			2-7	1020.0	4.0
201954011309	ダ	右	1400	晴	重	19:15	C2ー2		2019-1-13	14	高知	1	(見込)		9	240	1	9	110	1	1	110	3	7.0	110	2.0	1-9	540	2	1-9	260	3	7-9	150	1	1-7	240	2	9=>1	1190	3	1-7-9	360	1	9=>1=>7	2670	3	269753481	267935481	2,6,7,9,3,(4,8),1,5	9,7,6,1,3,8,4,2-5			1-8	400.0	2.0
201954011401	ダ	右	1400	晴	重	14:55	C3ー11		2019-1-14	14	高知	2	(見込)		2	910	4	2	170	4	1	110	1	8.0	140	3.0	1-2	740	4	1-2	270	4	2-8	370	6	1-8	150	1	2=>1	2580	8	1-2-8	630	3	2=>1=>8	7030	21	821697354	821796354	8,2,1,7,9,3,6,5-4	2,8,1,7,9,3,6,5-4			1-2	580.0	2.0
201954011402	ダ	右	1400	晴	重	15:25	C3ー10		2019-1-14	14	高知	2	(見込)		9	140	1	9	100	1	4	120	3	2.0	120	2.0	4-9	310	2	4-9	150	2	2-9	140	1	2-4	220	4	9=>4	500	2	2-4-9	350	1	9=>4=>2	860	2	936128475	931624875	936214578	9,2,4,3,6,1,5,7-8			4-8	220.0	2.0
201954011403	ダ	右	1400	晴	重	16:00	C3ー9		2019-1-14	14	高知	2	(見込)		4	270	1	4	130	1	2	200	5	5.0	410	6.0	2-4	1170	8	2-4	390	5	4-5	1,430	11	2-5	3,370	16	4=>2	1440	8	2-4-5	7480	17	4=>2=>5	20620	64	28657143	26857413	26584713	2,5,4,6,8,7-1,3					
201954011404	ダ	右	1400	晴	重	16:30	C3ー8		2019-1-14	14	高知	2	(見込)		4	2360	5	4	240	5	3	180	3	5.0	100	1.0	3-4	9840	16	3-4	1,470	13	4-5	230	2	3-5	300	3	4=>3	16750	27	3-4-5	2210	9	4=>3=>5	50690	94	7,1,8,(2,4),5,3,6	78154236	7,8,(1,5),4,2,3,6	57481326					
201954011405	ダ	右	1400	晴	重	17:05	C3ー7		2019-1-14	14	高知	2	(見込)		5	110	1	5	100	1	3	130	2				3-5	200	1	3-5	120	1	5-6	180	2	3-6	380	7	5=>3	250	1	3-5-6	370	1	5=>3=>6	760	2	5,6,4,(2,3),1,7	5,6,2,4,3,1-7	5,(2,6),(4,3,1)-7	5361247					
201954011406	ダ	右	1400	晴	重	17:35	C3ー6		2019-1-14	14	高知	2	(見込)		5	150	1	5	130	2	4	240	3	3.0	270	4.0	4-5	770	2	4-5	280	2	3-5	390	6	3-4	1,290	12	5=>4	1150	3	3-4-5	2750	7	5=>4=>3	8410	21	45278136	42583716	42538617	4,5,3,2,6,8-1-7					
201954011601	ダ	右	1300	晴	重	14:55	3歳ー2		2019-1-16	14	高知	3	(馬齢)		7	160	1	7	130	1	3	800	5				3-7	1710	5	3-7	400	6	2-7	110	1	2-3	430	7	7=>3	2620	6	2-3-7	420	3	7=>3=>2	4680	12	7423156	7234156	7,2,3,1,(4,5),6	7321546					
201954011602	ダ	右	1300	晴	重	15:25	3歳ー1		2019-1-16	14	高知	3	(馬齢)		7	250	2	7	150	3	3	130	1				3-7	430	3	3-7	280	3	4-7	560	7	3-4	890	12	7=>3	970	5	3-4-7	3410	12	7=>3=>4	8460	29	1,7,2,4,3,(6,5)	1742356	7314526	7341562					
201954011603	ダ	右	1400	晴	重	15:55	C3ー13		2019-1-16	14	高知	3	(見込)		5	210	1	5	130	3	4	120	2	3.0	140	4.0	4-5	500	2	4-5	210	4	3-5	130	1	3-4	230	5	5=>4	760	3	3-4-5	310	1	5=>4=>3	1290	3	9,4,3,5,(7,6),2,1	9,4,(3,5),7,6,2,1	94537621	54937621					
201954011604	ダ	右	1400	晴	重	16:25	C3ー12		2019-1-16	14	高知	3	(見込)		4	140	1	4	100	1	7	120	2				4-7	170	1	4-7	100	1	4-5	1,020	7	5-7	1,020	7	4=>7	270	1	4-5-7	1360	2	4=>7=>5	3820	8	2741365	(2,7),4,1-3,5,6	(2,7),4,1-5,3-6	4,7,2,1,5-3,6					
201954011605	ダ	右	1400	晴	重	16:55	C1ー6		2019-1-16	14	高知	3	(見込)		6	100	1	6	100	1	2	160	4	5.0	130	2.0	2-6	380	1	2-6	180	2	5-6	260	3	2-5	1,030	9	6=>2	440	2	2-5-6	810	3	6=>2=>5	1550	2	3,6,1,8,5,(4,9),2,7,10	36185942710	(3,6),5,1,8,9,(4,2),7=10	6,5,2,3,8,9,1,4,7-10			2-6	340.0	2.0
201954011606	ダ	右	1400	晴	重	17:25	C1ー5		2019-1-16	14	高知	3	(見込)		2	160	1	2	100	2	8	100	1	9.0	120	3.0	2-8	170	1	2-8	100	1	2-9	150	3	8-9	140	2	2=>8	330	1	2-8-9	200	1	2=>8=>9	580	1	961827534	961827534	9,(1,6),8,2,7,5,4,3	298674153			2-8	130.0	1.0
201954011607	ダ	右	1400	晴	重	17:55	C1ー4		2019-1-16	14	高知	3	(見込)		11	390	2	11	110	2	3	100	1	4.0	150	4.0	3-11	160	1	3-11	120	1	4-11	230	4	3-4	140	2	11=>3	650	3	3-4-11	280	1	11=>3=>4	1610	4	111648237105	116143857210	113461851072	113461581072			3-8	130.0	1.0
201954011608	ダ	右	1400	晴	重	18:30	日曜市特別		2019-1-16	14	高知	3	(見込)		8	260	1	8	130	2	11	130	1	10.0	270	5.0	8-11	410	1	8-11	210	1	8-10	620	7	10-11	660	8	8=>11	920	1	8-10-11	1570	4	8=>11=>10	5030	6	811437925610	8,11,4,(3,7),9,2,5,6,10	8,11,(3,7),9,(2,4),5,6,10	8,11,10,2,7,6,3,9,5-4			7-8	260.0	1.0
201954011609	ダ	右	1400	晴	重	19:05	路面電車特別		2019-1-16	14	高知	3	(見込)		1	160	1	1	120	1	11	140	2	7.0	200	6.0	1-11	390	1	1-11	190	1	1-7	490	5	7-11	760	10	1=>11	480	1	1-7-11	1940	6	1=>11=>7	4400	9	6101112398475	6,10,1,(2,3,11),(4,9),8,7,5	(6,10,1),11,3,2,9,7,8,4,5	1101176234859			1-8	170.0	1.0
201954011610	ダ	右	1400	晴	重	19:40	はりまや橋特別		2019-1-16	14	高知	3	(見込)		2	690	3	2	160	3	8	140	2	9.0	220	4.0	2-8	820	4	2-8	230	4	2-9	430	6	8-9	380	5	2=>8	2400	8	2-8-9	1850	6	2=>8=>9	10000	29	79318642	7,9,3,8,1,6,(4,2)	97681324	9287134			2-8	820.0	3.0
201954011611	ダ	右	1400	晴	重	20:15	大樽の滝特別 		2019-1-16	14	高知	3	(見込)		8	270	2	8	180	2	4	1,420	7				4-8	5310	17	4-8	1,470	17	1-8	430	4	1-4	2,670	20	8=>4	7140	21	1-4-8	8560	25	8=>4=>1	24470	79	2,6,(1,8),3,4-7	2,6,8,1,3,4-7	2,8,(6,3),1,4,7	8241376					
201954011612	ダ	右	1400	晴	重	20:50	ファイナルレース		2019-1-16	14	高知	3	(見込)		8	4720	12	8	1,210	12	10	150	1	11.0	240	4.0	8-10	6690	28	8-10	3,430	47	8-11	5,670	62	10-11	650	5	8=>10	27880	90	8-10-11	23550	98	8=>10=>11	196000	655	112910285467311	112910258647311	1,12,9,10,2,8,5,6-11,3,4,7	810129265113147			6-7	1810.0	8.0
201954012001	ダ	右	1300	曇	稍重	14:45	C3ー2		2019-1-20	14	高知	4	(見込)		2	270	1	2	110	2	8	110	1	7.0	120	3.0	2-8	370	1	2-8	170	1	2-7	190	2	7-8	200	3	2=>8	660	1	2-7-8	380	1	2=>8=>7	1620	2	67851243	6,7,(5,8),2,1,4-3	7,8,6,5,2,(1,4)-3	28754163					
