	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201935051304	ダ	左	1400	晴	良	13:25	C2七組		2019-5-13	1	盛岡	2			5.0	160.0	1.0	5.0	110.0	1.0	8.0	180	4.0	4.0	180	3.0	5-8	800.0	4.0	5-8	280	3.0	4-5	230	2.0	4-8	800	13.0	5=>8	1090.0	4.0	4-5-8	1640.0	7.0	5=>8=>4	5370.0	17.0			45813627.0	54831627.0					
201935051305	ダ	左	1400	晴	良	14:00	C2六組		2019-5-13	1	盛岡	2			6.0	260.0	1.0	6.0	180.0	1.0	7.0	510	6.0				6-7	1000.0	4.0	6-7	360	6.0	3-6	230	1.0	3-7	570	9.0	6=>7	1530.0	6.0	3-6-7	1230.0	5.0	6=>7=>3	5480.0	18.0			5167342.0	5167324.0					
201935051306	ダ	左	1400	晴	良	14:35	C2五組		2019-5-13	1	盛岡	2			1.0	300.0	2.0	1.0	150.0	2.0	8.0	190	4.0	3.0	500	7.0	1-8	1210.0	5.0	1-8	350	5.0	1-3	2,750	24.0	3-8	3,070	25.0	1=>8	2080.0	8.0	1-3-8	11030.0	35.0	1=>8=>3	45090.0	163.0			45627813.0	58462173.0					
201935051307	ダ	左	1600	晴	良	15:10	3歳B1		2019-5-13	1	盛岡	2			7.0	370.0	2.0	7.0	110.0	1.0	5.0	110	2.0	4.0	390	7.0	5-7	250.0	1.0	5-7	180	1.0	4-7	1,260	15.0	4-5	690	10.0	7=>5	680.0	2.0	4-5-7	2100.0	6.0	7=>5=>4	10130.0	33.0			(3,8,9),5,7,6,1,2,4	985763214			5-7	220.0	1.0
201935051308	ダ	左	1600	晴	良	15:45	3歳A		2019-5-13	1	盛岡	2			10.0	110.0	1.0	10.0	100.0	1.0	7.0	190	5.0	5.0	130	2.0	7-10	550.0	4.0	7-10	300	4.0	5-10	190	1.0	5-7	660	8.0	10=>7	700.0	4.0	5-7-10	610.0	2.0	10=>7=>5	2100.0	8.0			35710961284.0	51037921684.0			7-8	570.0	4.0
201935051309	芝	左	1700	晴	良	16:20	アンタレス賞 		2019-5-13	1	盛岡	2	(定量)		7.0	1240.0	5.0	7.0	250.0	5.0	1.0	130	1.0	11.0	160	3.0	1-7	1370.0	5.0	1-7	480	4.0	7-11	590	9.0	1-11	300	2.0	7=>1	3490.0	13.0	1-7-11	1690.0	4.0	7=>1=>11	14140.0	36.0	841031111279526	841031117129256	841011171229365	841112710129653			1-6	1310.0	5.0
201935051310	ダ	左	1600	晴	良	16:55	クレマチス賞		2019-5-13	1	盛岡	2			5.0	220.0	2.0	5.0	120.0	2.0	6.0	120	1.0				5-6	260.0	1.0	5-6	160	1.0	4-5	460	8.0	4-6	530	10.0	5=>6	460.0	1.0	4-5-6	840.0	4.0	5=>6=>4	2480.0	7.0			251346.0	256431.0					
201935051311	ダ	左	1600	晴	良	17:35	ジニア賞		2019-5-13	1	盛岡	2			6.0	1210.0	4.0	6.0	410.0	5.0	5.0	150	2.0				5-6	970.0	4.0	5-6	360	5.0	6-7	1,040	13.0	5-7	350	4.0	6=>5	3280.0	13.0	5-6-7	2340.0	8.0	6=>5=>7	16990.0	53.0			3,6,5,4,(1,7),2	6543712					
201935051312	ダ	左	1600	晴	良	18:10	レースフラワー賞		2019-5-13	1	盛岡	2			6.0	340.0	2.0	6.0	180.0	4.0	2.0	180	3.0	1.0	470	6.0	2-6	1890.0	9.0	2-6	640	8.0	1-6	690	9.0	1-2	1,640	18.0	6=>2	2690.0	12.0	1-2-6	7510.0	25.0	6=>2=>1	23200.0	88.0			42516873.0	24615783.0					
201935051401	ダ	左	1000	晴	良	12:20	C2		2019-5-14	1	盛岡	3			2.0	410.0	2.0	2.0	120.0	2.0	5.0	100	1.0				2-5	260.0	1.0	2-5	140	2.0	2-7	230	5.0	5-7	130	1.0	2=>5	870.0	5.0	2-5-7	360.0	1.0	2=>5=>7	3060.0	12.0			(4,5),7,1,2,3,6	5742136					
201935051402	ダ	左	1400	晴	良	12:50	C2四組		2019-5-14	1	盛岡	3			6.0	730.0	4.0	6.0	190.0	4.0	7.0	160	2.0	8.0	740	8.0	6-7	1150.0	5.0	6-7	280	1.0	6-8	3,020	26.0	7-8	1,190	18.0	6=>7	3800.0	15.0	6-7-8	6910.0	26.0	6=>7=>8	38330.0	144.0			57816342.0	75841362.0					
201935051403	ダ	左	1400	晴	良	13:25	C2三組		2019-5-14	1	盛岡	3			6.0	470.0	3.0	6.0	210.0	3.0	1.0	210	4.0	8.0	420	7.0	1-6	2550.0	10.0	1-6	830	10.0	6-8	1,730	20.0	1-8	1,660	19.0	6=>1	6240.0	26.0	1-6-8	14760.0	41.0	6=>1=>8	70790.0	192.0			94618372	9,(4,6),1,8,3,7,2			1-6	2550.0	11.0
201935051404	ダ	左	1400	晴	良	14:00	C2二組		2019-5-14	1	盛岡	3			9.0	770.0	3.0	9.0	200.0	3.0	5.0	700	8.0	7.0	250	5.0	5-9	9370.0	17.0	5-9	1,620	19.0	7-9	660	8.0	5-7	2,240	23.0	9=>5	24310.0	39.0	5-7-9	13930.0	34.0	9=>5=>7	118250.0	206.0			427981635.0	729485163.0			5-8	5900.0	15.0
201935051405	ダ	左	1400	晴	良	14:35	C2一組		2019-5-14	1	盛岡	3			7.0	1150.0	5.0	7.0	300.0	5.0	9.0	190	4.0	3.0	170	3.0	7-9	2050.0	8.0	7-9	580	9.0	3-7	540	8.0	3-9	340	4.0	7=>9	4020.0	16.0	3-7-9	1930.0	8.0	7=>9=>3	17860.0	60.0			649873251.0	647893251.0			7-8	910.0	4.0
201935051406	芝	左	1600	晴	良	15:10	C2		2019-5-14	1	盛岡	3			6.0	770.0	4.0	6.0	560.0	5.0	4.0	220	3.0				4-6	1130.0	6.0	4-6	400	6.0	3-6	200	2.0	3-4	250	4.0	6=>4	2070.0	12.0	3-4-6	590.0	2.0	6=>4=>3	4680.0	15.0	4615723	4651723	4631527	4631572					
201935051407	芝	左	1600	晴	良	15:45	C2		2019-5-14	1	盛岡	3			3.0	830.0	5.0	3.0	290.0	5.0	5.0	220	4.0	2.0	180	3.0	3-5	3640.0	19.0	3-5	880	16.0	2-3	630	10.0	2-5	370	3.0	3=>5	6140.0	29.0	2-3-5	2820.0	10.0	3=>5=>2	26360.0	119.0	34815672	34816572	34816527	34218567					
201935051408	ダ	左	1400	晴	良	16:20	3歳B2二組		2019-5-14	1	盛岡	3			4.0	420.0	2.0	4.0	130.0	4.0	5.0	100	1.0	8.0	120	2.0	4-5	340.0	1.0	4-5	190	2.0	4-8	280	5.0	5-8	270	4.0	4=>5	930.0	5.0	4-5-8	470.0	2.0	4=>5=>8	2670.0	10.0			(3,5),6,7,1,4,8,2	(3,5),6,1,4,7,8,2					
201935051409	ダ	左	1400	晴	良	16:55	3歳B2一組		2019-5-14	1	盛岡	3			4.0	490.0	3.0	4.0	120.0	2.0	8.0	100	1.0	7.0	140	3.0	4-8	300.0	1.0	4-8	180	2.0	4-7	320	3.0	7-8	170	1.0	4=>8	910.0	3.0	4-7-8	360.0	1.0	4=>8=>7	2950.0	6.0			186974253.0	186497253.0			4-8	380.0	2.0
201935051410	ダ	左	1600	曇	良	17:35	イベリス賞		2019-5-14	1	盛岡	3			8.0	480.0	4.0	8.0	130.0	2.0	3.0	160	4.0	6.0	150	3.0	3-8	690.0	5.0	3-8	210	3.0	6-8	300	5.0	3-6	340	6.0	8=>3	2020.0	11.0	3-6-8	720.0	3.0	8=>3=>6	5570.0	22.0			41038726951.0	43810762195.0			3-7	700.0	4.0
201935051411	ダ	左	1800	曇	良	18:10	メイカップ 		2019-5-14	1	盛岡	3	(別定)		9.0	360.0	2.0	9.0	200.0	2.0	8.0	270	4.0	5.0	310	5.0	8-9	1600.0	7.0	8-9	490	5.0	5-9	590	8.0	5-8	1,110	15.0	9=>8	2530.0	9.0	5-8-9	3960.0	14.0	9=>8=>5	14670.0	41.0	8291110415673	8291141015673	8291110654731	8952111046731			7-7	1700.0	6.0
201935051901	ダ	左	1200	晴	良	11:50	C2十六組		2019-5-19	1	盛岡	4			6.0	2480.0	7.0	6.0	220.0	5.0	8.0	130	1.0	4.0	200	4.0	6-8	4040.0	17.0	6-8	550	7.0	4-6	680	8.0	4-8	490	6.0	6=>8	7560.0	27.0	4-6-8	5650.0	21.0	6=>8=>4	46600.0	150.0			268143795	2,6,8,1,(3,4),7,(9,5)			6-8	2460.0	10.0
201935051902	ダ	左	1200	晴	良	12:20	C2十五組		2019-5-19	1	盛岡	4			8.0	240.0	1.0	8.0	120.0	1.0	3.0	170	3.0	9.0	410	8.0	3-8	600.0	3.0	3-8	370	3.0	8-9	970	12.0	3-9	4,960	32.0	8=>3	830.0	1.0	3-8-9	6600.0	24.0	8=>3=>9	16840.0	57.0			3,8,6,9,1,(5,4),7,2	3,8,(6,9),1,(5,4),7,2			3-8	540.0	2.0
201935051903	ダ	左	1200	晴	良	12:55	C2十四組		2019-5-19	1	盛岡	4			8.0	1100.0	5.0	8.0	290.0	5.0	3.0	700	8.0	4.0	220	4.0	3-8	10330.0	28.0	3-8	2,630	30.0	4-8	1,200	17.0	3-4	1,290	19.0	8=>3	18680.0	50.0	3-4-8	31900.0	60.0	8=>3=>4	148540.0	341.0			2,3,8,9,6,5,(4,7)	2,3,(8,9),6,4,5,7			3-8	3230.0	14.0
201935051904	芝	左	1600	晴	良	13:30	3歳50万円以下		2019-5-19	1	盛岡	4			4.0	340.0	3.0	4.0	130.0	2.0	6.0	190	4.0	7.0	120	1.0	4-6	1530.0	6.0	4-6	440	5.0	4-7	350	3.0	6-7	530	6.0	4=>6	2690.0	9.0	4-6-7	1610.0	4.0	4=>6=>7	8770.0	24.0	467212953811011	467258312911011	4,6,7,12,3,9,2,5,8,1-10,11	4,6,7,12,9,(2,3),5,8,1=10,11			4-5	1190.0	7.0
201935051905	ダ	左	1200	晴	良	14:05	未知の駒会会長杯		2019-5-19	1	盛岡	4			8.0	870.0	4.0	8.0	210.0	5.0	9.0	190	3.0	2.0	400	7.0	8-9	1190.0	5.0	8-9	540	5.0	2-8	3,430	26.0	2-9	1,200	19.0	8=>9	3130.0	13.0	2-8-9	12380.0	39.0	8=>9=>2	60430.0	177.0			892163754.0	891623754.0			8-8	1660.0	7.0
201935051906	ダ	左	1200	晴	良	14:40	C2十二組		2019-5-19	1	盛岡	4			6.0	250.0	1.0	6.0	110.0	1.0	8.0	140	2.0	1.0	180	4.0	6-8	340.0	1.0	6-8	180	1.0	1-6	390	5.0	1-8	430	6.0	6=>8	600.0	1.0	1-6-8	890.0	3.0	6=>8=>1	2760.0	7.0			8,(6,7),1,3,5,4,10,2,9	8,6,1,4,(7,3),5,10,9,2			6-7	240.0	1.0
201935051907	ダ	左	1200	晴	良	15:15	C2十一組		2019-5-19	1	盛岡	4			10.0	450.0	2.0	10.0	220.0	3.0	5.0	620	9.0	4.0	480	7.0	5-10	6560.0	22.0	5-10	1,700	24.0	4-10	930	12.0	4-5	3,920	33.0	10=>5	9930.0	39.0	4-5-10	22960.0	58.0	10=>5=>4	100760.0	271.0			54109836721	(5,4,10),3,9,2,8,7,1,6			5-8	3070.0	12.0
201935051908	ダ	左	1200	晴	良	15:50	C2十組		2019-5-19	1	盛岡	4			5.0	970.0	5.0	5.0	180.0	3.0	9.0	110	1.0	10.0	180	4.0	5-9	790.0	3.0	5-9	350	3.0	5-10	1,180	18.0	9-10	630	8.0	5=>9	2090.0	7.0	5-9-10	4540.0	18.0	5=>9=>10	25410.0	89.0			5,7,6,2,(3,9),4,10,1,8	57239641018			5-8	790.0	4.0
201935051909	ダ	左	1400	晴	良	16:25	C1六組		2019-5-19	1	盛岡	4			3.0	390.0	2.0	3.0	130.0	2.0	7.0	110	1.0				3-7	270.0	1.0	3-7	160	1.0	3-5	350	8.0	5-7	230	2.0	3=>7	720.0	3.0	3-5-7	430.0	1.0	3=>7=>5	2640.0	8.0			6375214.0	3675214.0					
201935051910	ダ	左	1400	晴	良	17:00	スモークツリー賞		2019-5-19	1	盛岡	4			7.0	300.0	1.0	7.0	140.0	3.0	4.0	110	1.0	2.0	290	6.0	4-7	420.0	1.0	4-7	190	2.0	2-7	880	13.0	2-4	780	11.0	7=>4	700.0	1.0	2-4-7	1610.0	6.0	7=>4=>2	6020.0	19.0			37281645.0	72614358.0					
201935051911	ダ	左	1600	晴	良	17:35	復興祈念夢あふれる未		2019-5-19	1	盛岡	4			1.0	270.0	1.0	1.0	150.0	1.0	2.0	200	5.0	4.0	210	6.0	1-2	1210.0	6.0	1-2	490	7.0	1-4	570	8.0	2-4	970	15.0	1=>2	2040.0	9.0	1-2-4	3250.0	14.0	1=>2=>4	12770.0	48.0			81624710395.0	81246357910.0			1-2	1140.0	5.0
201935051912	ダ	左	1800	晴	良	18:10	あすなろ賞 		2019-5-19	1	盛岡	4	(別定)		4.0	290.0	2.0	4.0	130.0	2.0	10.0	120	1.0	5.0	190	4.0	4-10	420.0	1.0	4-10	210	2.0	4-5	560	8.0	5-10	390	4.0	4=>10	860.0	1.0	4-5-10	1110.0	2.0	4=>10=>5	3830.0	4.0	4351110781629	4,3,5,(11,7),10,8,(1,6),2,9	4,3,5,11,(10,7),8,6,1,2,9	4,10,3,5,6,11,7,1,8,2-9			4-8	340.0	1.0
201935052001	ダ	左	1400	曇	良	11:50	3歳C1二組		2019-5-20	1	盛岡	5			9.0	240.0	1.0	9.0	120.0	2.0	7.0	130	3.0	6.0	150	4.0	7-9	420.0	2.0	7-9	200	3.0	6-9	260	6.0	6-7	260	5.0	9=>7	670.0	2.0	6-7-9	550.0	2.0	9=>7=>6	1850.0	4.0			59678312	(5,9),6,7,3,1,8,2			7-8	430.0	2.0
201935052002	ダ	左	1400	曇	良	12:20	3歳C1一組		2019-5-20	1	盛岡	5			8.0	970.0	5.0	8.0	200.0	3.0	1.0	340	6.0	5.0	170	2.0	1-8	5710.0	13.0	1-8	1,170	13.0	5-8	440	6.0	1-5	800	10.0	8=>1	13000.0	26.0	1-5-8	6850.0	15.0	8=>1=>5	51280.0	99.0			(6,7),8,10,(1,5),9,4,2,3	78615910432			1-7	1390.0	5.0
201935052003	ダ	左	1200	曇	良	12:50	C2九組		2019-5-20	1	盛岡	5			6.0	180.0	1.0	6.0	110.0	1.0	1.0	130	2.0	5.0	160	4.0	1-6	430.0	2.0	1-6	220	2.0	5-6	320	3.0	1-5	570	9.0	6=>1	710.0	2.0	1-5-6	1630.0	7.0	6=>1=>5	5140.0	19.0			16758342.0	16375428.0					
201935052004	ダ	左	1200	曇	良	13:25	C2八組		2019-5-20	1	盛岡	5			6.0	3130.0	7.0	6.0	600.0	7.0	5.0	140	1.0	7.0	610	8.0	5-6	1840.0	7.0	5-6	740	11.0	6-7	3,840	28.0	5-7	730	10.0	6=>5	7830.0	23.0	5-6-7	5740.0	20.0	6=>5=>7	67220.0	169.0			68214735.0	68214735.0					
201935052005	ダ	左	1200	曇	良	14:00	C2七組		2019-5-20	1	盛岡	5			9.0	780.0	4.0	9.0	270.0	6.0	7.0	1,400	8.0	3.0	150	2.0	7-9	14820.0	26.0	7-9	3,680	24.0	3-9	760	12.0	3-7	3,680	24.0	9=>7	18070.0	51.0	3-7-9	20820.0	48.0	9=>7=>3	156220.0	298.0			397412685	3,9,7,(1,2),6,4,8,5			7-8	5140.0	17.0
201935052006	ダ	左	1400	曇	良	14:35	C2六組		2019-5-20	1	盛岡	5			9.0	170.0	1.0	9.0	110.0	1.0	3.0	200	4.0	8.0	400	7.0	3-9	600.0	3.0	3-9	400	4.0	8-9	460	6.0	3-8	1,550	23.0	9=>3	880.0	3.0	3-8-9	2990.0	14.0	9=>3=>8	8400.0	26.0			148329657.0	483912675.0			3-8	540.0	1.0
201935052007	ダ	左	1400	曇	良	15:10	C2五組		2019-5-20	1	盛岡	5			9.0	500.0	3.0	9.0	200.0	4.0	8.0	140	1.0	5.0	380	7.0	8-9	1100.0	3.0	8-9	450	5.0	5-9	940	16.0	5-8	850	13.0	9=>8	2460.0	10.0	5-8-9	3700.0	18.0	9=>8=>5	16020.0	51.0			6,(1,2),8,9,3,5,4,7	(6,8,9),1,3,2,5,4,7			8-8	1240.0	6.0
201935052008	ダ	左	1400	曇	良	15:50	C2四組		2019-5-20	1	盛岡	5			7.0	500.0	2.0	7.0	160.0	3.0	6.0	120	1.0	3.0	140	2.0	6-7	600.0	2.0	6-7	290	2.0	3-7	600	11.0	3-6	200	1.0	7=>6	1910.0	7.0	3-6-7	980.0	2.0	7=>6=>3	10040.0	33.0			479613852	4,7,6,9,(3,8),5,2,1			6-7	710.0	4.0
201935052009	ダ	左	1600	曇	良	16:25	C1二組		2019-5-20	1	盛岡	5			3.0	270.0	1.0	3.0	150.0	1.0	1.0	2,220	10.0	6.0	690	7.0	1-3	12190.0	28.0	1-3	3,280	29.0	3-6	960	11.0	1-6	9,840	43.0	3=>1	20810.0	48.0	1-3-6	54320.0	84.0	3=>1=>6	409500.0	470.0			2,3,5,(1,7),6,10,8,(4,9)	2,3,(1,5,7),6,(8,10),9,4			1-3	20350.0	24.0
201935052010	ダ	左	1600	曇	良	17:00	青葉特別 		2019-5-20	1	盛岡	5	(別定)		6.0	350.0	3.0	6.0	170.0	3.0	4.0	150	1.0				4-6	420.0	2.0	4-6	210	2.0	3-6	430	9.0	3-4	410	8.0	6=>4	870.0	2.0	3-4-6	1010.0	6.0	6=>4=>3	3720.0	13.0			2,4,5,3,(7,6),1	4563712					
201935052011	ダ	左	1200	曇	良	17:35	スプリント特別 		2019-5-20	1	盛岡	5	(別定)		3.0	820.0	5.0	3.0	150.0	4.0	9.0	120	1.0	1.0	130	2.0	3-9	1050.0	5.0	3-9	320	4.0	1-3	390	5.0	1-9	210	1.0	3=>9	1940.0	7.0	1-3-9	860.0	2.0	3=>9=>1	6280.0	17.0			(1,3),4,9,2,7,8,6,5	(1,3),9,4,2,7,6,8,5			3-8	660.0	3.0
201935052012	芝	左	1000	曇	良	18:10	新緑賞 		2019-5-20	1	盛岡	5	(定量)		2.0	360.0	2.0	2.0	130.0	2.0	4.0	100	1.0	9.0	260	6.0	2-4	360.0	1.0	2-4	180	1.0	2-9	640	9.0	4-9	480	7.0	2=>4	740.0	2.0	2-4-9	1810.0	5.0	2=>4=>9	8000.0	23.0			459128276111	4,(5,9),(8,12),2,7,6,11,1			2-4	340.0	1.0
201935052101	ダ	左	1000	雨	不良	12:20	C2		2019-5-21	1	盛岡	6			2.0	780.0	3.0	2.0	340.0	4.0	1.0	560	5.0				1-2	3180.0	11.0	1-2	780	12.0	2-4	1,220	15.0	1-4	1,130	14.0	2=>1	4920.0	20.0	1-2-4	4760.0	19.0	2=>1=>4	23050.0	89.0			2,3,4,6,(1,5)	243615					
201935052102	ダ	左	1200	雨	不良	12:50	3歳C2二組		2019-5-21	1	盛岡	6			6.0	200.0	1.0	6.0	120.0	1.0	4.0	680	7.0	5.0	120	2.0	4-6	5230.0	12.0	4-6	1,820	11.0	5-6	220	2.0	4-5	1,890	13.0	6=>4	7040.0	21.0	4-5-6	3800.0	12.0	6=>4=>5	22180.0	66.0			125647893.0	124568937.0			4-6	3620.0	11.0
201935052103	ダ	左	1200	雨	不良	13:25	3歳C2一組		2019-5-21	1	盛岡	6			1.0	220.0	1.0	1.0	150.0	1.0	8.0	240	5.0	3.0	510	8.0	1-8	1920.0	8.0	1-8	740	9.0	1-3	1,180	19.0	3-8	1,720	25.0	1=>8	2750.0	10.0	1-3-8	6390.0	24.0	1=>8=>3	36740.0	130.0			(2,4),(6,7,8),1,3,5	(2,4),1,8,3,7,6,5					
201935052104	ダ	左	1400	雨	不良	14:00	C2三組		2019-5-21	1	盛岡	6			7.0	340.0	2.0	7.0	220.0	3.0	1.0	570	5.0				1-7	1500.0	6.0	1-7	410	6.0	3-7	350	4.0	1-3	360	5.0	7=>1	2320.0	10.0	1-3-7	1410.0	7.0	7=>1=>3	7910.0	31.0			2673145.0	7263145.0					
201935052105	ダ	左	1400	雨	不良	14:35	C2二組		2019-5-21	1	盛岡	6			1.0	160.0	1.0	1.0	110.0	1.0	6.0	200	3.0				1-6	1170.0	3.0	1-6	250	3.0	1-7	100	1.0	6-7	410	7.0	1=>6	1270.0	4.0	1-6-7	560.0	2.0	1=>6=>7	2700.0	7.0			5,7,1,6,3,(2,4)	(5,7,1),6,3,4,2					
