	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201145010209	ダ	左	1600	晴	良	15:30	C2七　八		2011-1-2	11	川崎	2			11.0	11980.0	14.0	11.0	3,740	14.0	1.0	300	6.0	6.0	210	4.0	1-7	10020.0	27.0	1-11	60750.0	69.0	1-11	10,340	62.0	6-11	14,210	70.0	1-6	970	13.0	7=>1	22210.0	53.0	11=>1	162350.0	149.0	1-6-11	148920.0	203.0	11=>1=>6	1999080.0	1591.0	1113410614213895127	1111034146213895127	1,(11,10),14,3,6,13,9,4,8,12,5,2,7	1,11,(3,10),(13,14),6,9,(4,8),5,12,7,2	12.9 - 11.2 - 13.6 - 14.4 - 12.6 - 13.2 - 13.9 - 13.1	12.9 - 24.1 - 37.7 - 52.1 - 64.7 - 77.9 - 91.8 - 104.9 (37.7-40.2)
201145010210	ダ	左	1500	晴	良	16:05	初夢特別 		2011-1-2	11	川崎	2	180万円以上280万円未満	(別定)	2.0	190.0	1.0	2.0	110	1.0	11.0	120	2.0	5.0	420	10.0	2-7	210.0	1.0	2-11	230.0	1.0	2-11	170	1.0	2-5	740	9.0	5-11	1,230	16.0	2=>7	380.0	1.0	2=>11	450.0	1.0	2-5-11	2440.0	7.0	2=>11=>5	6900.0	15.0	1372111413612451098	1327111361412548109	13,2,7,(1,11),(12,14),5,3,4,6,8,10,9	2131211157148394106	6.2 - 11.2 - 12.4 - 13.6 - 12.3 - 13.2 - 14.5 - 13.5	6.2 - 17.4 - 29.8 - 43.4 - 55.7 - 68.9 - 83.4 - 96.9 (29.8-41.2)
201145010211	ダ	左	1600	晴	良	16:45	初富士賞 		2011-1-2	11	川崎	2	(別定)		1.0	1180.0	5.0	1.0	360	6.0	7.0	180	3.0	9.0	140	2.0	1-5	3320.0	10.0	1-7	4670.0	12.0	1-7	1,390	17.0	1-9	800	9.0	7-9	320	2.0	1=>5	7210.0	22.0	1=>7	10550.0	28.0	1-7-9	5050.0	15.0	1=>7=>9	45460.0	120.0	31921013658124117	31210961358124117	19102813365711124	1,(9,8),2,10,7,13,6,11,12,4,5,3	13.1 - 11.0 - 12.6 - 13.9 - 12.8 - 13.0 - 13.9 - 12.8	13.1 - 24.1 - 36.7 - 50.6 - 63.4 - 76.4 - 90.3 - 103.1 (36.7-39.7)
201145010212	ダ	左	1500	晴	良	17:20	ゴールデンホース賞 		2011-1-2	11	川崎	2	(別定)		7.0	340.0	2.0	7.0	160	2.0	8.0	140	1.0	9.0	210	5.0	5-5	530.0	2.0	7-8	550.0	1.0	7-8	240	1.0	7-9	480	4.0	8-9	660	9.0	5=>5	630.0	1.0	7=>8	1030.0	1.0	7-8-9	1390.0	2.0	7=>8=>9	4910.0	3.0	2714121045116819313	2714101245116819313	2711141045128916313	7211841012591316143	6.2 - 11.2 - 12.2 - 13.4 - 12.3 - 13.4 - 14.4 - 13.2	6.2 - 17.4 - 29.6 - 43.0 - 55.3 - 68.7 - 83.1 - 96.3 (29.6-41.0)
201145010301	ダ	左	1400	晴	良	11:20	3歳8　ロ		2011-1-3	11	川崎	3	35万円以上55万円未満		9.0	1600.0	6.0	9.0	430	5.0	3.0	490	6.0	1.0	1,450	10.0	3-7	7730.0	21.0	3-9	11860.0	31.0	3-9	2,890	32.0	1-9	7,750	52.0	1-3	4,400	40.0	7=>3	11680.0	42.0	9=>3	34270.0	74.0	1-3-9	87600.0	135.0	9=>3=>1	712050.0	867.0	681292374111510	681292731411510	6,8,2,(9,12),3,(7,11),(1,4,10),5	682912131110574	12.6 - 12.4 - 14.4 - 12.0 - 13.1 - 14.9 - 13.6	12.6 - 25.0 - 39.4 - 51.4 - 64.5 - 79.4 - 93.0 (39.4-41.6)
201145010302	ダ	左	1400	晴	良	11:50	3歳7　イ		2011-1-3	11	川崎	3	35万円以上55万円未満		12.0	230.0	1.0	12.0	130	1.0	9.0	160	2.0	10.0	170	3.0	7-8	350.0	1.0	9-12	780.0	1.0	9-12	440	2.0	10-12	450	3.0	9-10	620	7.0	8=>7	730.0	1.0	12=>9	1190.0	1.0	9-10-12	1910.0	2.0	12=>9=>10	5710.0	3.0	129761012354118	1,2,7,9,10,3,12,6,5,4,(8,11)	1,(2,9,12),(7,10),5,11,3,6,4,8	112971025114863	13.0 - 12.1 - 14.2 - 12.8 - 13.3 - 14.5 - 12.7	13.0 - 25.1 - 39.3 - 52.1 - 65.4 - 79.9 - 92.6 (39.3-40.5)
201145010303	ダ	左	1500	晴	良	12:20	C3七　八		2011-1-3	11	川崎	3			7.0	1250.0	7.0	7.0	300	7.0	2.0	300	6.0	11.0	140	1.0	2-6	2670.0	10.0	2-7	11120.0	34.0	2-7	2,860	37.0	7-11	850	11.0	2-11	950	12.0	6=>2	5000.0	18.0	7=>2	18990.0	64.0	2-7-11	11490.0	47.0	7=>2=>11	115390.0	378.0	8105611273149	8105611271349	8,10,11,5,7,2,3,6,4,(1,9)	8,10,(5,11),2,7,4,6,1,3,9	6.2 - 11.7 - 12.9 - 13.8 - 12.7 - 13.5 - 14.7 - 12.7	6.2 - 17.9 - 30.8 - 44.6 - 57.3 - 70.8 - 85.5 - 98.2 (30.8-40.9)
201145010304	ダ	左	1500	晴	良	12:50	C3七　八		2011-1-3	11	川崎	3			5.0	560.0	4.0	5.0	160	2.0	12.0	330	6.0	11.0	180	3.0	4-8	2890.0	15.0	5-12	3260.0	14.0	5-12	1,030	14.0	5-11	530	7.0	11-12	890	13.0	4=>8	4910.0	28.0	5=>12	6560.0	28.0	5-11-12	5490.0	18.0	5=>12=>11	38960.0	122.0	51021211711383946	51012271118133946	51012211718341396	51227101118394136	6.2 - 12.0 - 12.9 - 13.9 - 12.5 - 13.1 - 13.8 - 13.1	6.2 - 18.2 - 31.1 - 45.0 - 57.5 - 70.6 - 84.4 - 97.5 (31.1-40.0)
201145010305	ダ	左	1400	晴	良	13:20	4歳10　ロ		2011-1-3	11	川崎	3	80万円以上105万円未満		5.0	160.0	1.0	5.0	110	1.0	3.0	260	5.0	10.0	150	3.0	3-5	1080.0	5.0	3-5	1040.0	4.0	3-5	420	5.0	5-10	250	2.0	3-10	810	11.0	5=>3	1270.0	5.0	5=>3	1320.0	5.0	3-5-10	1750.0	6.0	5=>3=>10	5710.0	16.0	5710311689142	5103678119124	5106311879241	5310682911741	13.0 - 12.5 - 13.9 - 12.0 - 13.0 - 14.3 - 13.3	13.0 - 25.5 - 39.4 - 51.4 - 64.4 - 78.7 - 92.0 (39.4-40.6)
201145010306	ダ	左	1400	晴	良	13:50	4歳9　イ		2011-1-3	11	川崎	3	80万円以上105万円未満		5.0	560.0	3.0	5.0	190	3.0	2.0	170	2.0	7.0	710	8.0	2-5	920.0	5.0	2-5	850.0	2.0	2-5	370	2.0	5-7	1,980	20.0	2-7	1,490	16.0	5=>2	2120.0	11.0	5=>2	2100.0	8.0	2-5-7	6780.0	22.0	5=>2=>7	40870.0	132.0	7910635421181	7910365241118	7,9,6,(10,4),5,(2,8),3,11,1	7,9,6,4,2,5,8,1,(10,11),3	12.5 - 12.2 - 13.6 - 12.3 - 13.1 - 14.2 - 13.9	12.5 - 24.7 - 38.3 - 50.6 - 63.7 - 77.9 - 91.8 (38.3-41.2)
201145010307	ダ	左	1600	晴	良	14:20	磯山さやか賞		2011-1-3	11	川崎	3			4.0	600.0	3.0	4.0	150	3.0	7.0	140	2.0	5.0	120	1.0	4-7	1110.0	4.0	4-7	1180.0	4.0	4-7	510	5.0	4-5	360	2.0	5-7	230	1.0	4=>7	3160.0	13.0	4=>7	2920.0	11.0	4-5-7	1270.0	1.0	4=>7=>5	9690.0	19.0	2481015739	2415871039	4257181039	4571321098	13.4 - 11.3 - 12.4 - 13.8 - 12.4 - 13.6 - 14.5 - 13.8	13.4 - 24.7 - 37.1 - 50.9 - 63.3 - 76.9 - 91.4 - 105.2 (37.1-41.9)
201145010308	ダ	左	1400	晴	良	14:55	C2九　十11		2011-1-3	11	川崎	3			5.0	650.0	3.0	5.0	180	3.0	9.0	130	1.0	8.0	200	6.0	5-8	670.0	2.0	5-9	890.0	3.0	5-9	420	4.0	5-8	660	10.0	8-9	420	5.0	5=>8	1920.0	7.0	5=>9	2460.0	8.0	5-8-9	2360.0	11.0	5=>9=>8	13700.0	47.0	934528671	934285671	9,(3,5),8,2,4,6,7,1	935826741	12.6 - 12.6 - 13.8 - 12.0 - 12.7 - 14.0 - 13.0	12.6 - 25.2 - 39.0 - 51.0 - 63.7 - 77.7 - 90.7 (39.0-39.7)
201145010309	ダ	左	1400	晴	良	15:30	C2九　十11		2011-1-3	11	川崎	3			4.0	230.0	2.0	4.0	120	2.0	9.0	190	4.0	6.0	100	1.0	4-8	600.0	3.0	4-9	1530.0	5.0	4-9	390	5.0	4-6	140	1.0	6-9	380	4.0	4=>8	870.0	4.0	4=>9	1960.0	6.0	4-6-9	660.0	2.0	4=>9=>6	5650.0	14.0	69101842375	6,(9,10),1,8,2,4,3,7,5	69108412573	69108412375	12.7 - 12.6 - 13.1 - 11.9 - 12.9 - 14.0 - 13.4	12.7 - 25.3 - 38.4 - 50.3 - 63.2 - 77.2 - 90.6 (38.4-40.3)
201145010311	ダ	左	2100	晴	良	16:45	報知オールスターカッ	G	2011-1-3	11	川崎	3	(別定)		5.0	370.0	3.0	5.0	140	2.0	6.0	130	1.0	13.0	650	8.0	4-5	540.0	2.0	5-6	530.0	1.0	5-6	280	2.0	5-13	1,750	20.0	6-13	2,220	22.0	4=>5	1060.0	3.0	5=>6	1090.0	2.0	5-6-13	7140.0	23.0	5=>6=>13	23150.0	77.0	10116728123591134	10116728123591314	11,(6,5),10,8,7,9,2,12,13,3,4,1	56118109137241312	6.7 - 11.3 - 12.5 - 14.4 - 12.5 - 13.1 - 13.8 - 12.2 - 12.6 - 13.4 - 12.9	6.7 - 18.0 - 30.5 - 44.9 - 57.4 - 70.5 - 84.3 - 96.5 - 109.1 - 122.5 - 135.4 (30.5-38.9)
201145010401	ダ	左	1400	晴	良	11:20	3歳10　ロ		2011-1-4	11	川崎	4	13万円以上35万円未満		10.0	510.0	3.0	10.0	180	4.0	7.0	350	5.0	6.0	180	3.0	7-8	1600.0	8.0	7-10	5050.0	17.0	7-10	1,340	17.0	6-10	550	6.0	6-7	1,280	15.0	8=>7	2930.0	15.0	10=>7	8770.0	25.0	6-7-10	7080.0	30.0	10=>7=>6	45370.0	143.0	81053472691	8103572169	8103576129	8,10,7,3,(1,6),2,5,9	12.9 - 12.6 - 14.1 - 12.6 - 13.4 - 15.0 - 13.2	12.9 - 25.5 - 39.6 - 52.2 - 65.6 - 80.6 - 93.8 (39.6-41.6)
201145010402	ダ	左	1400	晴	良	11:50	3歳9　イ		2011-1-4	11	川崎	4	13万円以上35万円未満		8.0	450.0	3.0	8.0	240	5.0	1.0	1,050	8.0	4.0	1,160	9.0	1-7	5110.0	16.0	1-8	14460.0	25.0	1-8	3,730	25.0	4-8	4,270	30.0	1-4	16,040	50.0	7=>1	14340.0	36.0	8=>1	25230.0	45.0	1-4-8	112340.0	108.0	8=>1=>4	868930.0	655.0	8110327951146	1,8,(2,10),3,7,9,5,11,6,4	1,8,10,7,(2,3),9,11,6,5,4	8110231196475	12.9 - 12.4 - 14.2 - 12.7 - 13.4 - 14.3 - 13.6	12.9 - 25.3 - 39.5 - 52.2 - 65.6 - 79.9 - 93.5 (39.5-41.3)
201145010403	ダ	左	1500	晴	良	12:20	C3五　六		2011-1-4	11	川崎	4			4.0	540.0	4.0	4.0	160	2.0	10.0	1,180	10.0	3.0	150	1.0	4-7	1470.0	8.0	4-10	23290.0	44.0	4-10	7,240	50.0	3-4	420	3.0	3-10	4,320	39.0	4=>7	2780.0	15.0	4=>10	45250.0	83.0	3-4-10	25970.0	74.0	4=>10=>3	262660.0	583.0	29121134631085711	29121413361085711	21291413310681157	2,12,9,1,4,3,10,6,7,(5,8),13,11	6.0 - 12.2 - 12.8 - 13.5 - 12.5 - 13.6 - 15.0 - 13.4	6.0 - 18.2 - 31.0 - 44.5 - 57.0 - 70.6 - 85.6 - 99.0 (31.0-42.0)
201145010404	ダ	左	1500	晴	良	12:50	C3五　六		2011-1-4	11	川崎	4			8.0	3770.0	9.0	8.0	670	9.0	9.0	180	2.0	3.0	780	10.0	7-7	5770.0	18.0	8-9	6340.0	24.0	8-9	1,920	26.0	3-8	7,080	53.0	3-9	2,180	28.0	7=>7	6670.0	21.0	8=>9	18910.0	55.0	3-8-9	63980.0	124.0	8=>9=>3	459280.0	730.0	4892611107315	4829611710315	(4,8),9,2,(11,3),6,7,10,1,5	8943267111015	6.5 - 11.5 - 13.8 - 13.8 - 12.6 - 13.3 - 14.0 - 13.4	6.5 - 18.0 - 31.8 - 45.6 - 58.2 - 71.5 - 85.5 - 98.9 (31.8-40.7)
201145010405	ダ	左	1400	晴	良	13:20	4歳8　ハ		2011-1-4	11	川崎	4	105万円以上128万円未満		3.0	470.0	4.0	3.0	150	2.0	1.0	180	3.0	10.0	1,070	10.0	1-3	1260.0	7.0	1-3	1270.0	6.0	1-3	520	6.0	3-10	3,060	32.0	1-10	3,300	34.0	3=>1	2680.0	15.0	3=>1	2300.0	10.0	1-3-10	25180.0	62.0	3=>1=>10	89110.0	227.0	8101935116247	8110935116247	8109111364257	1089132114657	13.0 - 12.5 - 13.8 - 12.2 - 13.1 - 14.2 - 13.9	13.0 - 25.5 - 39.3 - 51.5 - 64.6 - 78.8 - 92.7 (39.3-41.2)
201145010406	ダ	左	1400	晴	良	13:50	4歳7　ロ		2011-1-4	11	川崎	4	105万円以上128万円未満		1.0	270.0	1.0	1.0	110	1.0	4.0	140	4.0	11.0	130	3.0	1-4	750.0	5.0	1-4	820.0	4.0	1-4	380	5.0	1-11	370	4.0	4-11	430	6.0	1=>4	1630.0	8.0	1=>4	1390.0	6.0	1-4-11	1300.0	4.0	1=>4=>11	5790.0	13.0	1643118925710	1641138927510	1,6,11,4,9,8,3,(7,5),2,10	1,4,11,6,9,(3,8),7,2,5,10	13.1 - 12.4 - 13.5 - 12.7 - 13.0 - 14.2 - 12.6	13.1 - 25.5 - 39.0 - 51.7 - 64.7 - 78.9 - 91.5 (39.0-39.8)
201145010407	ダ	左	1400	晴	良	14:20	4歳6　イ		2011-1-4	11	川崎	4	105万円以上128万円未満		8.0	670.0	5.0	8.0	160	4.0	4.0	190	5.0	7.0	130	2.0	4-7	480.0	2.0	4-8	1190.0	7.0	4-8	450	8.0	7-8	330	3.0	4-7	340	4.0	7=>4	910.0	4.0	8=>4	2630.0	14.0	4-7-8	1220.0	5.0	8=>4=>7	9720.0	42.0	2147810365	2147810365	2147810365	(2,1),4,7,8,10,3,(6,5)	13.0 - 12.0 - 13.5 - 12.3 - 13.1 - 14.9 - 13.4	13.0 - 25.0 - 38.5 - 50.8 - 63.9 - 78.8 - 92.2 (38.5-41.4)
201145010408	ダ	左	1600	晴	良	14:55	C212　13		2011-1-4	11	川崎	4			9.0	150.0	1.0	9.0	120	1.0	10.0	240	4.0	5.0	300	6.0	7-7	910.0	4.0	9-10	1070.0	3.0	9-10	460	4.0	5-9	460	3.0	5-10	1,170	16.0	7=>7	1060.0	5.0	9=>10	1280.0	4.0	5-9-10	2990.0	8.0	9=>10=>5	9000.0	23.0	5,(9,12),1,2,10,4,11,8,3,6,7	591212410381167	591212108114367	5,9,1,10,2,12,8,(4,3),11,6,7	13.3 - 11.6 - 13.0 - 13.7 - 12.5 - 13.0 - 14.4 - 12.9	13.3 - 24.9 - 37.9 - 51.6 - 64.1 - 77.1 - 91.5 - 104.4 (37.9-40.3)
