	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201156011402	ダ	右	1400	晴	良	11:15	Cー8組		2011-1-14	14	荒尾	1	(定量)		3	210	1	3.0	120.0	1.0	2.0	180	3.0	2-3	270	1	2-3	100	1	1-3	120	2	1-2	160	3.0	3=>2	490	1.0	1-2-3	220	1	3=>2=>1	730	1.0	261354.0	261345	261354	236154								
201156011403	ダ	右	1400	晴	良	11:45	Cー7組		2011-1-14	14	荒尾	1	(定量)		2	250	2	2.0	200.0	3.0	4.0	130	1.0	2-4	200	1	2-4	120	1	1-2	150	2	1-4	200	5.0	2=>4	510	2.0	1-2-4	180	1	2=>4=>1	830	3.0	42513.0	4,2,1,5-3	4,2,5,1-3	42153								
201156011404	ダ	右	1400	晴	良	12:15	Cー6組		2011-1-14	14	荒尾	1	(定量)		1	110	1	1.0	140.0	1.0	3.0	1,340	7.0	1-3	5380	10	1-3	940	13	1-4	130	1	3-4	1,050	15.0	1=>3	7640	15.0	1-3-4	5730	12	1=>3=>4	38720	55.0	1357426.0	1354726	1354276	1534267								
201156011405	ダ	右	1400	晴	良	12:45	Cー5組		2011-1-14	14	荒尾	1	(定量)		5	270	2	5.0	130.0	2.0	6.0	120	1.0	5-6	130	1	5-6	110	1	1-5	730	11	1-6	870	13.0	5=>6	280	2.0	1-5-6	1440	5	5=>6=>1	2350	8.0	6534721.0	6,5,3,(2,4),7,1	6532471	6,5-3,2,4,1,7								
201156011407	ダ	右	1400	晴	良	13:50	澪ちゃんカワイイデス		2011-1-14	14	荒尾	1	(定量)		3	570	2	3.0	150.0	4.0	5.0	100	1.0	3-5	410	2	3-5	230	2	3-8	630	10	5-8	250	3.0	3=>5	1000	5.0	3-5-8	1010	6	3=>5=>8	4600	18.0	25183764.0	25813764	25831746	52384716			8.0	130.0	2.0			
201156011408	ダ	右	1400	晴	良	14:25	ツルマルボーイ産駒☆		2011-1-14	14	荒尾	1	(定量)		8	820	3	8.0	310.0	3.0	4.0	130	2.0	4-8	240	2	4-8	200	2	3-8	660	9	3-4	370	5.0	8=>4	1620	5.0	3-4-8	880	2	8=>4=>3	8330	23.0	43861257.0	43816257	48316527	48361527			3.0	840.0	4.0			
201156011409	ダ	右	1500	晴	良	15:00	繁根木川特別 		2011-1-14	14	荒尾	1	(定量)		5	130	1	5.0	100.0	1.0	4.0	260	5.0	4-5	1300	4	4-5	350	6	2-5	160	1	2-4	570	9.0	5=>4	1320	5.0	2-4-5	740	3	5=>4=>2	3390	12.0	52834617.0	52834671	52678431	52467831			2.0	100.0	2.0			
201156011410	ダ	右	1900	晴	良	15:35	荒尾金盃 		2011-1-14	14	荒尾	1	(別定)		7	270	2	7.0	120.0	2.0	5.0	100	1.0	5-7	150	1	5-7	110	1	3-7	860	10	3-5	730	7.0	7=>5	460	2.0	3-5-7	1140	3	7=>5=>3	3090	9.0	312754968.0	312756498	375126849	753126849			3.0	540.0	8.0	5-7	120.0	1.0
201156012001	ダ	右	950	曇	良	10:45	3歳ー3組		2011-1-20	14	荒尾	2	(定量)		5	1600	4	5.0	740.0	4.0	2.0	630	2.0	2-5	2480	7	2-5	410	7	1-5	150	2	1-2	210	4.0	5=>2	11670	20.0	1-2-5	450	3	5=>2=>1	21720	39.0			2351647.0	2516347.0								
201156012002	ダ	右	1300	晴	良	11:15	3歳ー2組		2011-1-20	14	荒尾	2	(定量)		7	200	1	7.0	110.0	1.0	1.0	210	6.0	1-7	570	2	1-7	290	2	4-7	360	5	1-4	340	4.0	7=>1	1060	3.0	1-4-7	1170	4	7=>1=>4	3730	9.0		36745182.0	36745812.0	73416582.0			4.0	200.0	4.0			
201156012003	ダ	右	1400	晴	良	11:45	Cー14組		2011-1-20	14	荒尾	2	(定量)		3	130	1	3.0	110.0	1.0	6.0	140	2.0	3-6	220	1	3-6	170	2	3-7	280	4	6-7	440	8.0	3=>6	260	1.0	3-6-7	690	3	3=>6=>7	1070	4.0	372641.0	372641	3,7,6,2-4,1	362741								
201156012004	ダ	右	1400	晴	良	12:15	Cー13組		2011-1-20	14	荒尾	2	(定量)		9	270	2	9.0	110.0	1.0	8.0	140	3.0	8-9	230	1	8-9	130	1	4-9	250	4	4-8	230	3.0	9=>8	390	2.0	4-8-9	250	1	9=>8=>4	870	1.0	489523671.0	489532716	4,8,9-5,2,3,7,1,6	4,8,9-2,5,3,1,7,6			4.0	170.0	4.0	8-8	230.0	1.0
201156012005	ダ	右	1400	晴	良	12:45	Cー12組		2011-1-20	14	荒尾	2	(定量)		4	230	1	4.0	120.0	2.0	9.0	100	1.0	4-9	300	1	4-9	200	2	4-8	510	5	8-9	370	4.0	4=>9	390	1.0	4-8-9	880	3	4=>9=>8	3060	7.0	149687523.0	149687523	4,9,1,8,7,6-5,2,3	4,9,8,7,6,1,5-2,3			8.0	140.0	3.0	4-8	280.0	1.0
201156012006	ダ	右	1400	晴	良	13:20	3歳ー1組		2011-1-20	14	荒尾	2	(定量)		1	180	1	1.0	110.0	1.0	9.0	120	2.0	1-9	410	2	1-9	250	3	1-6	160	1	6-9	340	4.0	1=>9	600	2.0	1-6-9	540	2	1=>9=>6	1590	3.0	694178235.0	691427538	694127853	691452738			6.0	120.0	3.0	1-8	230.0	1.0
201156012101	ダ	右	950	曇	良	10:45	Cー16組		2011-1-21	14	荒尾	3	(定量)		5	160	1	5.0	100.0	2.0	2.0	100	1.0	2-5	110	1	2-5	100	1	4-5	150	3	2-4	150	2.0	5=>2	150	1.0	2-4-5	130	1	5=>2=>4	290	1.0			5,2-4,1,3,6	5,2-4,1,3,6								
201156012102	ダ	右	1300	曇	良	11:20	Cー9組		2011-1-21	14	荒尾	3	(定量)		3	160	1	3.0	130.0	2.0	5.0	180	3.0	3-5	300	2	3-5	120	2	3-4	110	1	4-5	160	3.0	3=>5	340	2.0	3-4-5	180	1	3=>5=>4	580	2.0		43251.0	43521.0	43521.0								
201156012103	ダ	右	1400	曇	良	11:55	Cー8組		2011-1-21	14	荒尾	3	(定量)		5	770	4	5.0	250.0	3.0	4.0	130	2.0	4-5	1140	5	4-5	350	4	3-5	350	5	3-4	110	1.0	5=>4	3870	13.0	3-4-5	450	2	5=>4=>3	5180	23.0	3,5,4,(1,2)	35421	35142	35412								
201156012104	ダ	右	1400	曇	良	12:30	Cー7組		2011-1-21	14	荒尾	3	(定量)		6	420	2	6.0	660.0	5.0	3.0	1,040	6.0	3-6	3680	11	3-6	2,070	15	6-7	840	10	3-7	1,710	14.0	6=>3	7340	23.0	3-6-7	10720	23	6=>3=>7	57250	116.0	6471235	6,4,7,1,5,(2,3)	6471352	6734152								
201156012105	ダ	右	1400	曇	良	13:05	Cー15組		2011-1-21	14	荒尾	3	(定量)		7	120	1	7.0	110.0	2.0	4.0	100	1.0	4-7	190	1	4-7	120	1	7-8	440	5	4-8	580	10.0	7=>4	230	1.0	4-7-8	520	1	7=>4=>8	1090	2.0	13278465	21378456	2,3,7,1,8,4,(5,6)	78423156			8.0	320.0	8.0			
201156012106	ダ	右	1400	曇	良	13:40	Cー6組		2011-1-21	14	荒尾	3	(定量)		2	300	2	2.0	120.0	1.0	1.0	140	3.0	1-2	430	3	1-2	120	1	2-6	120	2	1-6	130	3.0	2=>1	1150	6.0	1-2-6	160	1	2=>1=>6	1800	6.0	126345	126435	126453	126345								
201156012107	ダ	右	1400	曇	良	14:15	貴音さんカワイイデス		2011-1-21	14	荒尾	3	(定量)		2	210	1	2.0	190.0	1.0	3.0	310	5.0	2-3	750	3	2-3	320	4	2-7	280	2	3-7	470	8.0	2=>3	1650	6.0	2-3-7	1670	7	2=>3=>7	6620	20.0	2431657	2431567	2413576	2431576								
201156012108	ダ	右	1500	曇	良	14:50	2011M&Kジョッ 		2011-1-21	14	荒尾	3	(馬齢)		10	200	1	10.0	140.0	1.0	3.0	230	5.0	3-10	1460	6	3-10	450	5	5-10	670	10	3-5	1,900	15.0	10=>3	2290	9.0	3-5-10	6380	16	10=>3=>5	21090	61.0	6853471091	6835410719	6853104719	1063548179			5.0	360.0	6.0	3-8	1180.0	6.0
201156012109	ダ	右	1500	曇	良	15:45	岩野川特別 		2011-1-21	14	荒尾	3	(馬齢)		4	2980	5	4.0	340.0	5.0	9.0	150	2.0	4-9	4150	11	4-9	1,030	12	4-6	2,490	20	6-9	1,850	15.0	4=>9	14540	25.0	4-6-9	36210	32	4=>9=>6	115050	161.0	89763241	89736241	89372641	98634217			6.0	1,070	8.0	4-8	2500.0	6.0
201156012110	ダ	右	950	曇	良	16:15	荒尾たまがるスプリン 		2011-1-21	14	荒尾	3	(定量)		6	140	1	6.0	100.0	1.0	9.0	330	6.0	6-9	900	3	6-9	300	4	2-6	370	6	2-9	1,140	11.0	6=>9	780	4.0	2-6-9	950	4	6=>9=>2	4490	15.0			69723811054.0	62937815104.0			2.0	100	2.0	6-8	1260.0	3.0
201156012801	ダ	右	950	曇	良	10:45	Cー16組		2011-1-28	14	荒尾	4	(定量)		6	410	3	6.0	120.0	2.0	5.0	100	1.0	5-6	250	2	5-6	100	3	1-6	100	2	1-5	100	1.0	6=>5	530	3.0	1-5-6	110	1	6=>5=>1	870	3.0			651324	6,5-1,2,3,4								
201156012802	ダ	右	1300	曇	良	11:15	Cー選抜		2011-1-28	14	荒尾	4	(定量)		3	190	1	3.0	100.0	1.0	2.0	110	2.0	2-3	160	1	2-3	100	1	3-4	220	5	2-4	120	2.0	3=>2	290	1.0	2-3-4	260	2	3=>2=>4	880	3.0		346251.0	346215.0	342165.0								
201156012803	ダ	右	1300	曇	良	12:20	Cー15組		2011-1-28	14	荒尾	4	(定量)		3	100	1	3.0	100.0	1.0	2.0	200	3.0	2-3	550	2	2-3	260	2	3-6	450	6	2-6	700	8.0	3=>2	500	2.0	2-3-6	2640	6	3=>2=>6	4700	10.0		3542671.0	3542671.0	3624571.0								
201156012804	ダ	右	1400	曇	良	12:50	Cー14組		2011-1-28	14	荒尾	4	(定量)		7	280	2	7.0	270.0	3.0	6.0	100	1.0	6-7	200	1	6-7	140	1	4-7	360	6	4-6	260	4.0	7=>6	550	2.0	4-6-7	690	3	7=>6=>4	1900	8.0	1674253	1642735	6124735	7624135								
201156012805	ダ	右	1400	曇	良	13:20	Cー13組		2011-1-28	14	荒尾	4	(定量)		5	180	1	5.0	140.0	1.0	4.0	1,050	7.0	4-5	3760	11	4-5	1,240	12	3-5	270	4	3-4	1,240	12.0	5=>4	4470	14.0	3-4-5	1730	9	5=>4=>3	18020	54.0	3,(2,5),4,7,1,6	3,2,5,4-1,7,6	3,5,4,2-1,7,6	3542761								
201156012806	ダ	右	1400	曇	良	13:50	さわちゃんカワイイデ		2011-1-28	14	荒尾	4	(定量)		6	240	2	6.0	120.0	1.0	5.0	190	3.0	5-6	530	3	5-6	160	3	2-6	120	1	2-5	140	2.0	6=>5	1010	5.0	2-5-6	200	1	6=>5=>2	2160	7.0	516432	516423	516423	562143								
201156012807	ダ	右	1400	曇	良	14:20	祝年男うてりつお記念		2011-1-28	14	荒尾	4	(定量)		3	450	2	3.0	110.0	2.0	2.0	100	1.0	2-3	180	1	2-3	110	1	3-5	710	12	2-5	540	8.0	3=>2	540	2.0	2-3-5	850	4	3=>2=>5	2230	9.0	3427516	3427516	3427516	3245716								
201156012808	ダ	右	1400	曇	良	14:50	Cー選抜		2011-1-28	14	荒尾	4	(定量)		6	840	4	6.0	810.0	4.0	5.0	270	3.0	5-6	580	3	5-6	300	4	3-6	310	6	3-5	170	2.0	6=>5	740	2.0	3-5-6	260	1	6=>5=>3	2150	7.0	6453712	6435172	6345172	6354172								
201156012809	ダ	右	1500	曇	良	15:25	フリージア賞3歳ー1 		2011-1-28	14	荒尾	4	(別定)		8	130	1	8.0	160.0	3.0	6.0	210	5.0	6-8	4580	15	6-8	1,030	15	1-8	430	6	1-6	600	10.0	8=>6	7960	31.0	1-6-8	3630	15	8=>6=>1	29680	103.0	456978132	456987132	4,5,6,9,8,7,1=3,2	4,5,6,7,8,1,9=3,2			1.0	160	4.0	6-8	2500.0	12.0
201156020301	ダ	右	1300	曇	良	10:45	Cー8組		2011-2-3	15	荒尾	1	(定量)		3	120	1	3.0	110.0	1.0	1.0	170	3.0	1-3	280	2	1-3	100	2	2-3	100	1	1-2	250	5.0	3=>1	260	2.0	1-2-3	170	1	3=>1=>2	610	2.0		345126	3,4,5,1-2,6	314256								
201156020302	ダ	右	1400	曇	良	11:15	Cー7組		2011-2-3	15	荒尾	1	(定量)		3	2060	5	3.0	360.0	5.0	4.0	140	1.0	3-4	940	4	3-4	880	5	3-5	1,140	7	4-5	460	2.0	3=>4	3340	12.0	3-4-5	560	3	3=>4=>5	5430	20.0	524631	524361	524316	542361								
201156020303	ダ	右	1400	曇	良	11:45	Cー6組		2011-2-3	15	荒尾	1	(定量)		4	600	2	4.0	150.0	3.0	2.0	120	1.0	2-4	530	2	2-4	170	3	3-4	150	2	2-3	110	1.0	4=>2	1420	6.0	2-3-4	300	1	4=>2=>3	2530	8.0	2316547	2314567	2314567	2341657								
201156020304	ダ	右	1400	曇	良	12:15	Cー5組		2011-2-3	15	荒尾	1	(定量)		6	770	5	6.0	220.0	5.0	4.0	100	1.0	4-6	1590	8	4-6	290	4	6-7	1,010	12	4-7	390	6.0	6=>4	3590	18.0	4-6-7	1160	7	6=>4=>7	12070	47.0	34576128	34756128	34576128	34752618			7.0	160	4.0			
201156020305	ダ	右	1400	曇	良	12:45	Cー4組		2011-2-3	15	荒尾	1	(定量)		3	890	3	3.0	130.0	1.0	6.0	430	5.0	3-6	2650	8	3-6	1,260	10	3-4	280	3	4-6	1,010	9.0	3=>6	2810	11.0	3-4-6	1300	4	3=>6=>4	11150	41.0	3671452	3675142	3675412	3674125								
201156020306	ダ	右	1400	曇	良	13:15	Cー3組		2011-2-3	15	荒尾	1	(定量)		4	440	4	4.0	120.0	2.0	8.0	110	1.0	4-8	230	1	4-8	140	1	4-5	300	5	5-8	220	2.0	4=>8	750	3.0	4-5-8	520	2	4=>8=>5	3510	10.0	479865321	479865321	479863512	487653291			5.0	150	4.0	4-8	260.0	1.0
201156020307	ダ	右	1400	曇	良	13:45	Cー2組		2011-2-3	15	荒尾	1	(定量)		3	2290	5	3.0	950.0	7.0	6.0	230	3.0	3-6	6520	19	3-6	1,130	10	3-5	4,120	29	5-6	2,250	22.0	3=>6	16500	41.0	3-5-6	136020	70	3=>6=>5	216410	297.0	437286591	342875619	3,4,7,8,2,6,1,5-9	327485691			5.0	1,580	8.0	3-6	4270.0	15.0
201156020308	ダ	右	950	晴	良	14:15	荒尾まっぽしスプリン 		2011-2-3	15	荒尾	1	(定量)		1	130	1	1.0	100.0	1.0	5.0	210	3.0	1-5	380	2	1-5	250	3	1-7	470	5	5-7	2,320	15.0	1=>5	590	2.0	1-5-7	1220	5	1=>5=>7	1670	5.0			18576234	1,5,8,7,6,2,3-4			7.0	260	4.0			
201156020309	ダ	右	1500	晴	良	14:45	とびうめ特別 		2011-2-3	15	荒尾	1	(別定)		9	330	3	9.0	110.0	2.0	5.0	140	3.0	5-9	2030	7	5-9	410	6	2-9	100	1	2-5	440	7.0	9=>5	1900	7.0	2-5-9	650	3	9=>5=>2	3950	12.0	26859103471	28695310471	28956311074	28951371064			2.0	100	1.0	5-8	2580.0	7.0
201156020310	ダ	右	1400	晴	良	15:20	ミヤマキリシマ特別 		2011-2-3	15	荒尾	1	(定量)		4	220	1	4.0	110.0	1.0	3.0	150	3.0	3-4	450	2	3-4	230	2	2-4	1,640	12	2-3	2,660	17.0	4=>3	620	2.0	2-3-4	1640	6	4=>3=>2	6070	18.0	41081957236	41018935267	4,10,1,8,3,9,5,2,6=7	43291658107			2.0	270	6.0	3-4	500.0	2.0
201156020311	ダ	右	1500	晴	良	16:25	行末川特別 		2011-2-3	15	荒尾	1	(定量)		3	190	1	3.0	110.0	2.0	4.0	110	1.0	3-4	1030	4	3-4	340	4	3-5	170	2	4-5	370	5.0	3=>4	1190	5.0	3-4-5	610	2	3=>4=>5	3060	8.0	351967482	351679482	351976428	351496728			5.0	130	3.0	3-4	1050.0	3.0
201156020401	ダ	右	950	晴	良	10:45	Cー16組		2011-2-4	15	荒尾	2	(定量)		3	510	3	3.0	210.0	3.0	6.0	130	1.0	3-6	290	1	3-6	180	2	3-7	300	6	6-7	240	3.0	3=>6	960	4.0	3-6-7	460	1	3=>6=>7	2290	3.0			3674251.0	3674251.0								
201156020402	ダ	右	950	晴	良	11:15	3歳ー3組		2011-2-4	15	荒尾	2	(定量)		9	160	1	9.0	120.0	2.0	3.0	100	1.0	3-9	730	3	3-9	290	3	2-9	310	4	2-3	630	6.0	9=>3	810	4.0	2-3-9	1350	6	9=>3=>2	3900	15.0			359728461.0	935287461.0			2.0	190	5.0	3-8	870.0	3.0
201156020403	ダ	右	1300	晴	良	11:45	Cー9組		2011-2-4	15	荒尾	2	(定量)		7	380	2	7.0	140.0	2.0	5.0	130	1.0	5-7	160	1	5-7	120	1	3-7	120	2	3-5	220	3.0	7=>5	370	2.0	3-5-7	410	1	7=>5=>3	1420	4.0		1735264.0	1753624.0	7513264.0								
201156020404	ダ	右	1300	晴	良	12:15	Cー15組		2011-2-4	15	荒尾	2	(定量)		2	120	1	2.0	140.0	2.0	3.0	140	3.0	2-3	340	2	2-3	170	2	2-5	780	10	3-5	460	7.0	2=>3	250	1.0	2-3-5	1210	5	2=>3=>5	2420	9.0		25134	25134	2,3,5,1-4								
201156020405	ダ	右	1300	晴	良	12:45	3歳ー2組		2011-2-4	15	荒尾	2	(定量)		3	570	3	3.0	150.0	4.0	4.0	110	1.0	3-4	1220	4	3-4	270	3	3-8	290	5	4-8	120	1.0	3=>4	4100	12.0	3-4-8	370	1	3=>4=>8	5380	14.0		37894562.0	37849562.0	34879562.0			8.0	120	3.0	3-4	1540.0	6.0
201156020406	ダ	右	1400	晴	良	13:15	Cー14組		2011-2-4	15	荒尾	2	(定量)		6	260	2	6.0	120.0	1.0	5.0	410	4.0	5-6	860	4	5-6	500	5	6-7	430	4	5-7	1,220	12.0	6=>5	1210	5.0	5-6-7	1590	7	6=>5=>7	2880	12.0	7563142	7516342	7516342	7561342								
201156020407	ダ	右	1400	晴	良	13:45	Cー13組		2011-2-4	15	荒尾	2	(定量)		4	240	1	4.0	100.0	2.0	5.0	110	3.0	4-5	320	2	4-5	160	1	3-4	200	3	3-5	180	2.0	4=>5	550	2.0	3-4-5	260	1	4=>5=>3	980	2.0	45238167	45231867	45231867	45312867			3.0	100	1.0			
201156020408	ダ	右	1400	晴	良	14:20	銀婚式ツアー第二弾C		2011-2-4	15	荒尾	2	(定量)		2	110	1	2.0	100.0	1.0	6.0	180	3.0	2-6	200	1	2-6	110	1	2-4	150	2	4-6	270	5.0	2=>6	280	1.0	2-4-6	220	1	2=>6=>4	540	1.0	7236415	7236415	7263415	2674315								
201156020409	ダ	右	1400	晴	良	14:55	福寿草特選Cー11組		2011-2-4	15	荒尾	2	(定量)		5	170	1	5.0	100.0	1.0	6.0	500	7.0	5-6	1210	6	5-6	760	9	2-5	450	4	2-6	3,400	23.0	5=>6	1190	5.0	2-5-6	5310	14	5=>6=>2	13330	40.0	52678143	25786143	25768143	52671384			2.0	280	5.0			
201156020410	ダ	右	1500	晴	良	16:05	りんどう賞3歳ー1組 		2011-2-4	15	荒尾	2	(定量)		5	210	1	5.0	240.0	2.0	2.0	450	4.0	2-5	1630	8	2-5	510	8	4-5	260	3	2-4	600	10.0	5=>2	3470	12.0	2-4-5	2400	9	5=>2=>4	13640	42.0	5731246	5713246	5731426	5732416								
