	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
202046081611	ダ	右	1500	晴	良	17:40	楽天でポッイントもら		2020-8-16	10	金沢	3	(定量)		7	510	2	7.0	240	3.0	4.0	330	4.0				4-7	1730	9	4-7	390	9	5-7	280	3	4-5	320	6	7=>4	2780	13	4-5-7	870	4	7=>4=>5	7470	27	7146523	1,7,6,4,5,(2,3)	(1,7),6,(4,5),3,2	7,6,4,5,1,3=2								
202046081801	ダ	右	1400	晴	良	11:10	C1二走　1		2020-8-18	10	金沢	4	(定量)		5	1020	4	5.0	380	4.0	3.0	240	2.0				3-5	1540	6	3-5	310	5	2-5	490	8	2-3	200	2	5=>3	3530	13	2-3-5	1680	8	5=>3=>2	14560	50	234615	(2,3),4,6,1,5	(2,3),(4,6),1,5	2,3,5,1,(4,6)								
202046081802	ダ	右	1400	晴	良	11:45	C26		2020-8-18	10	金沢	4	(定量)		2	400	3	2.0	120	1.0	9.0	140	3.0	3.0	140	4.0	2-9	600	1	2-9	210	1	2-3	410	8	3-9	300	4	2=>9	1320	2	2-3-9	1010	3	2=>9=>3	4940	6	1,8,9,(6,7),(2,10),(3,5),4	1,8,9,2,(6,7),10,3,5-4	1,(2,9),8,7,10,6,3,5-4	2,1,9,7,3,10,8,6,5-4			2-8	320.0	1.0	2=>8	620.0	1.0
202046081803	ダ	右	1400	晴	良	12:20	C25		2020-8-18	10	金沢	4	(定量)		5	140	1	5.0	100	1.0	3.0	100	2.0	4.0	120	3.0	3-5	130	1	3-5	100	1	4-5	170	2	3-4	190	3	5=>3	200	1	3-4-5	260	1	5=>3=>4	560	1	2,3,(1,4),5,7,6,8	1,2,3,4,5-7,6,8	3,2,(1,4),5-7,8,6	53482167								
202046081804	ダ	右	900	晴	良	12:55	ドリーム2歳新馬		2020-8-18	10	金沢	4	(定量)		6	420	3	6.0	170	3.0	5.0	140	1.0				5-6	360	1	5-6	190	1	4-6	740	12	4-5	670	11	6=>5	740	4	4-5-6	1430	7	6=>5=>4	4550	15			5,6,4-1,3=2	(5,6),4,(1,3)=2								
202046081805	ダ	右	1500	晴	良	13:30	C24		2020-8-18	10	金沢	4	(定量)		8	710	3	8.0	200	3.0	6.0	140	1.0	2.0	300	7.0	6-8	770	2	6-8	360	3	2-8	4,000	26	2-6	1,480	18	8=>6	2500	10	2-6-8	6580	25	8=>6=>2	40070	130	6,8,(5,7),2,1,4,3,9	(2,6,8),5,(4,1,7),3,9	682573941	2,6,8,9,7,3,5,(4,1)			6-8	290.0	1.0	8=>6	630.0	2.0
202046081806	ダ	右	1500	晴	良	14:05	C23		2020-8-18	10	金沢	4	(定量)		8	330	1	8.0	130	1.0	9.0	140	3.0	7.0	190	4.0	8-9	740	3	8-9	350	3	7-8	730	11	7-9	360	5	8=>9	1460	3	7-8-9	1650	3	8=>9=>7	5910	5	2,7,8,9,6,3,4,(1,5)	2,7,8,9,(4,3),1,(5,6)	2,7,8,(9,3),4,(1,5,6)	8,(2,7),9,3,4,5,1,6			8-8	540.0	2.0	8=>8	700.0	1.0
202046081807	ダ	右	1400	晴	良	14:45	C22		2020-8-18	10	金沢	4	(定量)		7	320	2	7.0	100	1.0	4.0	150	4.0	9.0	130	3.0	4-7	1120	6	4-7	370	4	7-9	380	5	4-9	730	13	7=>4	1730	7	4-7-9	1930	9	7=>4=>9	9810	35	2,3,7,4,6,(1,9),5,8	237469158	(2,3),7,(4,6),9,5,1,8	4,7,3,(2,6),(5,9),1,8			4-7	1080.0	6.0	7=>4	2230.0	12.0
202046081808	ダ	右	1400	晴	良	15:20	B23		2020-8-18	10	金沢	4	(定量)		10	330	2	10.0	160	2.0	9.0	190	3.0	6.0	400	8.0	9-10	670	3	9-10	260	3	6-10	2,190	26	6-9	1,640	20	10=>9	1480	6	6-9-10	6890	22	10=>9=>6	21160	68	4,2,(5,9),(3,10),1,6,7,8	2,4,(5,9),10,3,1,6,7=8	4,10,9,2,(5,1),6,3,7=8	4,10,9,(3,2,6),(7,5,1)=8			8-8	940.0	3.0	8=>8	900.0	3.0
202046081809	ダ	右	1400	晴	良	15:55	加賀温泉郷特別 		2020-8-18	10	金沢	4	(定量)		4	200	1	4.0	110	1.0	3.0	150	4.0	8.0	120	3.0	3-4	410	2	3-4	150	1	4-8	150	2	3-8	240	4	4=>3	530	2	3-4-8	360	1	4=>3=>8	1580	1	45638712	4,(5,6),3,8-(2,7),1	4,(3,6),5,8-2,7,1	4,3,5,8,6,2,7=1								
202046081810	ダ	右	1700	晴	良	16:30	奥の細道山中温泉特別 		2020-8-18	10	金沢	4	(定量)		9	170	1	9.0	100	1.0	2.0	110	3.0	6.0	100	2.0	2-9	180	1	2-9	100	1	6-9	140	2	2-6	210	3	9=>2	270	1	2-6-9	220	1	9=>2=>6	590	1	2,(4,7),8,5,1,9,6,3	524781963	9,2,(5,7),8,4,6,1,3	9,(5,2),7,6,8,3,1,4			2-8	130.0	1.0	8=>2	180.0	1.0
202046081811	ダ	右	1500	晴	良	17:10	読売レディス杯[G1	G	2020-8-18	10	金沢	4	(別定)		10	540	2	10.0	140	3.0	11.0	100	1.0	9.0	230	5.0	10-11	220	1	10-11	150	1	9-10	760	7	9-11	310	4	10=>11	750	3	9-10-11	770	2	10=>11=>9	4170	12	7,(5,10),11,2,8,4,1,3,6,9	7,10,(5,11),8,2-1,4,3,6,9	10,11,8,(7,2),5,4,1,9,3,6	1011284159736			8-8	230.0	1.0	8=>8	190.0	1.0
202046081812	ダ	右	1500	晴	良	17:50	楽天競馬杯ポイント貯		2020-8-18	10	金沢	4	(定量)		8	390	2	8.0	150	3.0	4.0	140	2.0	10.0	100	1.0	4-8	920	4	4-8	310	5	8-10	160	1	4-10	210	2	8=>4	1400	6	4-8-10	630	1	8=>4=>10	3540	7	2,4,7,10,9,(3,8),6,5,1	2,4,7,10,3,(6,8),9,1,5	(2,4),7,8,10,9,6,3,1,5	4,8,(2,7),(3,10),(6,9),1,5			4-7	800.0	5.0	7=>4	1060.0	5.0
202046082301	ダ	右	1400	晴	良	11:30	3歳B　2		2020-8-23	11	金沢	1	(定量)		3	980	3	3.0	120	3.0	6.0	100	1.0	5.0	100	2.0	3-6	710	2	3-6	130	2	3-5	150	3	5-6	100	1	3=>6	3060	8	3-5-6	200	1	3=>6=>5	4180	9	9,6,3,7,2,1,4,5-8	9,(3,6),(1,2),5,4,7=8	3,9,6,(2,5),1,4,7=8	3,6,5,2,1,9,4,7=8			3-6	770.0	3.0	3=>6	3440.0	8.0
202046082302	ダ	右	1400	晴	良	12:05	3歳A　5		2020-8-23	11	金沢	1	(定量)		1	150	1	1.0	110	1.0	3.0	210	5.0	7.0	180	4.0	1-3	910	4	1-3	340	5	1-7	200	3	3-7	700	9	1=>3	1500	6	1-3-7	820	3	1=>3=>7	2640	6	1,(6,8),7,(2,5),3,4	1,6,8,(2,7),5,3,4	1,6,(2,8),7,5,3,4	1,2,(7,6),(3,8),5,4								
202046082303	ダ	右	1400	晴	良	12:40	C14		2020-8-23	11	金沢	1	(定量)		5	390	3	5.0	220	3.0	3.0	160	2.0				3-5	380	2	3-5	140	2	2-5	580	8	2-3	640	9	5=>3	1020	5	2-3-5	1650	6	5=>3=>2	6950	26	53412	5,3,4,1-2	53412	5,3,(1,4),2								
202046082304	ダ	右	1400	晴	良	13:20	ペリドット特別 		2020-8-23	11	金沢	1	(定量)		4	160	1	4.0	110	1.0	1.0	140	3.0	10.0	200	5.0	1-4	520	3	1-4	230	3	4-10	330	4	1-10	1,090	12	4=>1	840	3	1-4-10	1950	8	4=>1=>10	5710	18	9,5,10,4,(1,6,8),2,7,3	5,9,10,4,2,1,6-8,7,3	(5,10),(9,1),4,2,8,6-7,3	(5,4,10),1,9,8,2,6,3,7			1-4	630.0	3.0	4=>1	1260.0	5.0
202046082305	ダ	右	1500	晴	良	14:00	3歳A　4		2020-8-23	11	金沢	1	(定量)		9	230	1	9.0	100	2.0	5.0	100	3.0	4.0	100	1.0	5-9	240	1	5-9	150	1	4-9	170	2	4-5	210	4	9=>5	400	1	4-5-9	330	1	9=>5=>4	1140	1	295413867	2,9,5,(1,4),3,7,(8,6)	2,9,(5,4),1,3,7,6,8	9,(5,4,2),1,7,8,3,6			5-8	280.0	1.0	8=>5	530.0	2.0
202046082306	ダ	右	1500	晴	良	14:40	3歳A　3		2020-8-23	11	金沢	1	(定量)		5	470	3	5.0	210	4.0	6.0	370	6.0	4.0	190	3.0	5-6	5030	14	5-6	1,310	16	4-5	360	4	4-6	600	8	5=>6	8860	26	4-5-6	2550	9	5=>6=>4	20740	72	46385127	(4,6),3,8,5,1,2,7	4,(5,6),3,8,1-(2,7)	5,6,4,1,3,8-(2,7)								
202046082307	ダ	右	1500	晴	良	15:20	3歳A　2		2020-8-23	11	金沢	1	(定量)		3	380	3	3.0	260	4.0	4.0	170	3.0	1.0	1,290	8.0	3-4	630	3	3-4	340	4	1-3	1,830	19	1-4	1,890	20	3=>4	1940	8	1-3-4	12630	32	3=>4=>1	53490	113	67412538	67142538	(1,6,7),4,(2,5,3),8	1,7,(4,3),6,5,2,8								
202046082308	ダ	右	1500	晴	良	16:00	C13		2020-8-23	11	金沢	1	(定量)		1	100	1	1.0	110	1.0	6.0	460	6.0				1-6	700	4	1-6	260	4	1-7	160	1	6-7	530	8	1=>6	720	3	1-6-7	480	2	1=>6=>7	1600	5	(1,4,7),6,5,2,3	1746523	(1,7),6,(5,4),3,2	1,7,6,5,3,(2,4)								
202046082309	ダ	右	1500	晴	良	16:35	楽天競馬杯ポイント貯 		2020-8-23	11	金沢	1	(定量)		2	1050	5	2.0	270	6.0	7.0	120	1.0	9.0	230	4.0	2-7	1900	8	2-7	540	7	2-9	1,170	17	7-9	520	6	2=>7	3290	15	2-7-9	3960	16	2=>7=>9	28090	104	9,8,(2,3,4),(5,6),7	98624375	86942735	(8,6),9,7,2,4,3,5			2-7	1370.0	7.0	2=>7	3620.0	15.0
202046082310	ダ	右	1700	晴	良	17:10	秋の七草特別 		2020-8-23	11	金沢	1	(別定)		3	250	2	3.0	120	2.0	6.0	110	1.0				3-6	220	1	3-6	110	2	3-7	190	5	6-7	170	4	3=>6	460	3	3-6-7	310	1	3=>6=>7	1240	2	675342	675342	(6,7,5),3,4-2	6,(7,5),3,4,2								
202046082311	ダ	右	1400	晴	良	17:45	加賀友禅賞	G	2020-8-23	11	金沢	1	牝(馬齢)		9	120	1	9.0	100	1.0	1.0	110	2.0	10.0	140	3.0	1-9	260	1	1-9	140	1	9-10	200	2	1-10	320	5	9=>1	340	1	1-9-10	470	1	9=>1=>10	1060	2	(8,9,10),1,6,3,4,5,(2,7),11	8,9,10-1,6,3,4,5,2,7,11	(9,10),8,1,6,3-4,5,(2,11),7	9,10,1,8,3,6,(11,5),2,4=7			1-7	240.0	1.0	7=>1	300.0	1.0
202046082501	ダ	右	1400	晴	良	11:15	3歳B　9		2020-8-25	11	金沢	2	(定量)		3	210	1	3.0	120	1.0	1.0	200	5.0	6.0	140	3.0	1-3	1520	8	1-3	470	7	3-6	210	3	1-6	610	8	3=>1	2110	10	1-3-6	1070	4	3=>1=>6	7590	24	(1,5,8),6,7,3,(2,9)-4	1,(5,8),6,7,3,2-9,4	1,6,(5,8,3),7,2,(9,4)	1,6,3,5,7,(8,2),4,9			1-3	1270.0	5.0	3=>1	2600.0	10.0
202046082502	ダ	右	1400	晴	良	11:50	3歳B　8		2020-8-25	11	金沢	2	(定量)		7	160	1	7.0	100	1.0	1.0	120	3.0	4.0	120	2.0	1-7	420	1	1-7	180	1	4-7	230	3	1-4	310	5	7=>1	530	1	1-4-7	550	1	7=>1=>4	1700	1	4,7,9,(3,8),(1,6),(2,5)	4,7,8,9,3,6,1,5-2	(4,7),8,1,3,9,6,5-2	7,4,1,8,3,9,6,5=2			1-7	380.0	1.0	7=>1	540.0	1.0
202046082503	ダ	右	1400	晴	良	12:25	3歳B　7		2020-8-25	11	金沢	2	(定量)		8	190	1	8.0	110	1.0	9.0	240	6.0	1.0	110	2.0	8-9	1100	5	8-9	370	7	1-8	140	1	1-9	510	9	8=>9	1460	5	1-8-9	850	4	8=>9=>1	4000	12	9,1,(4,8),6,10,2,7,3,5	9,1,8,4,6,2,10,7,3-5	98614210735	9,8,1,6,2,(3,4),7,10-5			7-8	940.0	4.0	7=>8	1270.0	6.0
202046082504	ダ	右	1400	晴	良	13:00	3歳B　6		2020-8-25	11	金沢	2	(定量)		6	350	2	6.0	140	2.0	3.0	150	3.0	9.0	440	7.0	3-6	720	3	3-6	290	3	6-9	1,140	12	3-9	920	10	6=>3	1440	6	3-6-9	3300	11	6=>3=>9	11240	37	36910827451	36928107541	3,6,2,(8,9),(10,5),7,4,1	6,3,2,(8,9),7,5,10,4,1			3-6	840.0	4.0	6=>3	2040.0	13.0
202046082505	ダ	右	1500	晴	良	13:35	3歳B　5		2020-8-25	11	金沢	2	(定量)		4	150	1	4.0	100	1.0	6.0	130	4.0	1.0	100	2.0	4-6	670	2	4-6	160	2	1-4	110	1	1-6	170	3	4=>6	820	3	1-4-6	230	1	4=>6=>1	1610	5	2,4,6,3,(1,9),7,8,5	2,4,(3,6),1,9,8,7,5	(2,4),6,1,(3,9),8,7,5	4,6,(2,1),3,(8,9),7,5			4-6	740.0	2.0	4=>6	1240.0	3.0
202046082506	ダ	右	1500	晴	良	14:10	3歳B　4		2020-8-25	11	金沢	2	(定量)		5	140	1	5.0	110	1.0	3.0	180	5.0	7.0	150	3.0	3-5	820	4	3-5	230	4	5-7	190	1	3-7	430	5	5=>3	1100	4	3-5-7	980	4	5=>3=>7	3550	9	9,5,(4,7,8),3,1,6,2	9-(5,8),(4,7)-3,1,6,2	9,5,8,7,4,3,1-6,2	5,9,7,8,3,4-1-6-2			3-5	700.0	4.0	5=>3	840.0	4.0
202046082507	ダ	右	1500	晴	良	14:45	オリーブ賞		2020-8-25	11	金沢	2	牝(定量)		6	150	1	6.0	100	1.0	5.0	150	4.0	3.0	110	2.0	5-6	690	3	5-6	220	3	3-6	130	1	3-5	370	5	6=>5	930	4	3-5-6	450	2	6=>5=>3	2520	7	5,6,9,2,8,3,4,1-7	5,6,2,9,3,1,8,4-7	5,6,2,(3,9),4,8,1-7	5,6,3,2,(1,8,4),9-7			5-6	550.0	3.0	6=>5	750.0	4.0
202046082508	ダ	右	1500	晴	良	15:20	2020JBCまであ		2020-8-25	11	金沢	2	(定量)		2	1020	5	2.0	330	6.0	5.0	330	5.0	4.0	400	7.0	2-5	3940	18	2-5	1,170	18	2-4	1,120	17	4-5	680	12	2=>5	8670	34	2-4-5	3920	17	2=>5=>4	34470	121	2,3,(4,6),8,1,(5,9),10,7	2,3,6,4,8,1,5,9-10,7	2,3,(4,6),8,1,5,9-10,7	2,4,6,8,3,1,5,9-10-7			2-5	2900.0	14.0	2=>5	5800.0	25.0
202046082509	ダ	右	1500	晴	良	15:55	能登巌門賞 		2020-8-25	11	金沢	2	(定量)		9	520	3	9.0	170	3.0	6.0	2,020	10.0	10.0	120	1.0	6-9	30080	33	6-9	4,050	29	9-10	260	2	6-10	5,390	33	9=>6	39290	52	6-9-10	16930	40	9=>6=>10	163160	270	1,2,7,10,4,8,9,6,(3,5)	1,2,4,7,10-6,(8,9),5,3	(1,2),7,10,4,9,6,5,8,3	10274196583			6-8	11200.0	17.0	8=>6	19530.0	31.0
202046082510	ダ	右	1500	晴	良	16:35	C級クイーン賞 		2020-8-25	11	金沢	2	牝(別定)		6	520	3	6.0	170	2.0	2.0	200	5.0	5.0	570	8.0	2-6	1850	8	2-6	540	7	5-6	910	13	2-5	1,380	18	6=>2	3160	13	2-5-6	5910	25	6=>2=>5	28500	122	642815973	642819573	6,4,(2,8),9,5,7,1,3	624589731			2-6	1890.0	9.0	6=>2	4000.0	21.0
202046082511	ダ	右	1500	晴	良	17:10	楽天競馬で石川特産品 		2020-8-25	11	金沢	2	(別定)		8	500	2	8.0	120	2.0	2.0	120	4.0	4.0	100	1.0	2-8	1230	5	2-8	240	5	4-8	140	1	2-4	160	3	8=>2	2140	8	2-4-8	340	1	8=>2=>4	4270	13	2,(1,8),7,4,6,5,3	2,(1,8),7,4,6,5,3	2,8,(4,7),3,(1,6,5)	(2,8),4,3,7,(6,5)-1								
202046082512	ダ	右	1500	晴	良	17:45	2020JBCまであ		2020-8-25	11	金沢	2	(定量)		2	120	1	2.0	110	1.0	4.0	150	2.0				2-4	260	1	2-4	140	1	1-2	280	5	1-4	640	11	2=>4	330	1	1-2-4	660	2	2=>4=>1	1390	3	1245637	1254637	(1,2),4,5,6,3,7	2164537								
202046083001	ダ	右	1400	晴	良	11:20	C210		2020-8-30	11	金沢	3	(定量)		1	120	1	1.0	100	1.0	7.0	140	3.0	8.0	150	4.0	1-7	410	2	1-7	210	3	1-8	210	2	7-8	830	10	1=>7	530	2	1-7-8	1110	5	1=>7=>8	2740	10	10,7,(1,8),9,(2,5),(3,6),4	10718925364	7,(1,10,8),9,2,5,6,3,4	1,7,10,8,9,2,5,6=3,4			1-7	250.0	2.0	1=>7	790.0	2.0
202046083002	ダ	右	1400	晴	良	11:55	C29		2020-8-30	11	金沢	3	(定量)		3	110	1	3.0	100	1.0	5.0	100	2.0	1.0	160	5.0	3-5	240	1	3-5	150	1	1-3	210	3	1-5	370	6	3=>5	250	1	1-3-5	650	2	3=>5=>1	1100	3	2,(3,10),5,4,1,9,7,6,8	(2,10,3),5,1,4,(6,9),7,8	3,2,10,5,(1,4),9,6,7-8	35211046978			3-5	220.0	1.0	3=>5	250.0	1.0
202046083003	ダ	右	1400	晴	良	12:30	C28		2020-8-30	11	金沢	3	(定量)		4	390	2	4.0	150	3.0	9.0	1,390	8.0	2.0	130	2.0	4-9	9360	16	4-9	5,830	24	2-4	400	5	2-9	3,940	20	4=>9	16580	26	2-4-9	37230	40	4=>9=>2	110590	144	492687513	492657813	4,9,2,8,(5,7),6,3,1	(2,4),9,(5,8),7,6,3,1			4-8	4270.0	10.0	4=>8	3260.0	13.0
202046083004	ダ	右	1400	晴	良	13:05	2歳3		2020-8-30	11	金沢	3	(定量)		3	280	2	3.0	180	3.0	6.0	160	2.0				3-6	270	1	3-6	150	2	3-5	210	4	5-6	110	1	3=>6	750	3	3-5-6	310	1	3=>6=>5	1250	3	356421	356421	(3,6),5,4-(2,1)	3,6-5,4,(2,1)								
202046083005	ダ	右	1500	晴	良	13:40	C27		2020-8-30	11	金沢	3	(定量)		9	160	1	9.0	130	1.0	4.0	130	3.0	6.0	270	6.0	4-9	330	1	4-9	270	2	6-9	380	4	4-6	450	9	9=>4	990	1	4-6-9	1130	2	9=>4=>6	5020	6	7-9,5,(4,8),6,1,2,3	7=9,5,(4,8),6,1,2,3	7=9,4,5,8,(6,1),3,2	(7,9),4,(6,5),8,1,2,3			4-8	510.0	2.0	8=>4	560.0	1.0
202046083006	ダ	右	1500	晴	良	14:15	2歳2		2020-8-30	11	金沢	3	(定量)		3	160	1	3.0	140	2.0	2.0	310	4.0				2-3	1250	5	2-3	160	3	1-3	100	1	1-2	200	6	3=>2	1910	6	1-2-3	290	2	3=>2=>1	2500	10	1,3,(5,4),2	(5,1),3,2,4	13254	3,(1,2),4,5								
202046083007	ダ	右	1500	晴	良	14:55	C26		2020-8-30	11	金沢	3	(定量)		3	480	3	3.0	150	3.0	10.0	140	2.0	8.0	130	1.0	3-10	1080	3	3-10	310	4	3-8	180	1	8-10	260	3	3=>10	1850	7	3-8-10	840	1	3=>10=>8	5820	9	(6,10),3,(1,9),5,2,8,7,4	61031925874	6,10,3,9,8,(2,1,5),7,4	36108279154			3-8	990.0	4.0	3=>8	1100.0	5.0
202046083008	ダ	右	1400	晴	良	15:30	B26		2020-8-30	11	金沢	3	(定量)		9	440	2	9.0	230	2.0	3.0	340	5.0	8.0	420	7.0	3-9	990	3	3-9	340	2	8-9	1,890	25	3-8	3,010	34	9=>3	2560	8	3-8-9	10640	44	9=>3=>8	26950	90	9,2,3,7,8,(4,10),5,1,6	9,2,3,8,4,7,5,(1,10)-6	9,2,8,3,(4,10),7,(1,5),6	92384101756			3-8	1180.0	5.0	8=>3	5130.0	11.0
202046083009	ダ	右	1500	晴	良	16:10	ミエなくなった!マー		2020-8-30	11	金沢	3	(定量)		8	250	2	8.0	110	1.0	7.0	140	2.0	3.0	760	8.0	7-8	280	1	7-8	190	1	3-8	1,160	12	3-7	1,670	14	8=>7	630	2	3-7-8	4010	12	8=>7=>3	10880	39	7,4,5,1,8,6,(2,3)	74156832	7,4,8,(1,6),5,3,2	7,8,4,1,5,6,3=2								
202046083010	ダ	右	1700	晴	良	16:50	小松安宅特別 		2020-8-30	11	金沢	3	(定量)		8	360	2	8.0	130	2.0	7.0	240	6.0	6.0	120	1.0	7-8	2270	7	7-8	610	10	6-8	170	1	6-7	370	4	8=>7	3300	12	6-7-8	720	3	8=>7=>6	8310	27	617924853	6,7,9,(1,2),4,8,5,3	(1,6),7,(4,8),9,2,(5,3)	(7,8),6,1,4,9,(2,5),3			7-8	1780.0	5.0	8=>7	5050.0	9.0
202046083011	ダ	右	1500	晴	良	17:30	ネットで買うなら楽天		2020-8-30	11	金沢	3	(定量)		2	460	3	2.0	160	3.0	4.0	230	6.0	8.0	130	1.0	2-4	3250	14	2-4	820	13	2-8	350	3	4-8	550	9	2=>4	4300	22	2-4-8	2130	7	2=>4=>8	13920	55	(3,4),6,1,(5,7),8,2	1,3,4,6,5,(7,8),2	4,3,1,6,2,(5,8),7	2,4,3,1,(5,7),6,8								
202046090101	ダ	右	1400	曇	良	10:50	3歳B　二走1		2020-9-1	11	金沢	4	(定量)		6	110	1	6.0	100	1.0	7.0	380	7.0	11.0	270	3.0	6-7	2850	6	6-7	930	10	6-11	460	4	7-11	3,160	20	6=>7	3360	7	6-7-11	7250	16	6=>7=>11	18830	40	6,(2,10),12,11,5,7,4,9,3	2,6,(10,12),11=5,7,4=9,3	6,(2,12,11),10=7-(5,4)-(9,3)	6,(2,11),12,10,7-4,5=(9,3)			5-6	3550.0	8.0	5=>6	5670.0	12.0
202046090102	ダ	右	1500	曇	良	11:25	C25		2020-9-1	11	金沢	4	(定量)		2	2380	8	2.0	350	7.0	3.0	130	1.0	7.0	340	6.0	2-3	2530	11	2-3	730	12	2-7	1,540	18	3-7	560	9	2=>3	11540	35	2-3-7	6350	24	2=>3=>7	76300	200	1,8,7,(2,5),9,6,3,4	187259364	1,7,8,2,5,9,(3,6)-4	273195864			2-3	1380.0	9.0	2=>3	10650.0	28.0
202046090103	ダ	右	1400	曇	良	12:00	C24		2020-9-1	11	金沢	4	(定量)		4	370	2	4.0	150	2.0	8.0	180	3.0	5.0	840	8.0	4-8	600	3	4-8	330	3	4-5	2,380	22	5-8	2,100	21	4=>8	1540	6	4-5-8	8930	26	4=>8=>5	39150	112	1,2,4,7,(5,6,8),3	(1,2,4),7,(5,8),6,3	3,(1,4),2,8,5,6,7	(3,4),8,6,(1,5),2=7								
202046090104	ダ	右	1400	晴	良	12:35	C23　特別編成		2020-9-1	11	金沢	4	(定量)		1	240	1	1.0	140	1.0	2.0	260	6.0	9.0	190	4.0	1-2	1310	6	1-2	480	6	1-9	370	3	2-9	1,290	19	1=>2	1750	7	1-2-9	3080	11	1=>2=>9	11960	37	9,3,4,(1,8),2,7,6,5	9,(3,1,4),(2,8),7,5,6	9,(1,4),2,3,8,7,5,6	9,(2,1),4,3,8,7,5,6			1-2	1150.0	6.0	1=>2	1770.0	7.0
202046090105	ダ	右	1500	晴	良	13:10	C22　特別編成		2020-9-1	11	金沢	4	(定量)		1	550	4	1.0	200	4.0	3.0	240	6.0	6.0	150	2.0	1-3	1860	10	1-3	670	14	1-6	570	10	3-6	350	3	1=>3	3740	23	1-3-6	2260	11	1=>3=>6	14890	76	1,3,4,6,2,7,(5,8)	1,3,4,7,2,6,(5,8)	1,3,4,(7,2),6,8,5	1,3,7,2,(4,6),8,5								
202046090106	ダ	右	1400	晴	良	13:45	B23		2020-9-1	11	金沢	4	(定量)		4	3110	7	4.0	620	9.0	7.0	160	2.0	3.0	110	1.0	4-7	13610	22	4-7	1,980	24	3-4	970	12	3-7	240	2	4=>7	58510	55	3-4-7	3480	15	4=>7=>3	113340	195	3,4,7,2,8,9,(1,5),6	342789156	3,4,(2,7),8,9,1-5-6	3,4,7,2,8,(1,9),5,6			4-7	28650.0	24.0	特	70.0	
202046090107	ダ	右	1500	晴	良	14:20	北前船賞 		2020-9-1	11	金沢	4	(定量)		7	3810	5	7.0	560	6.0	2.0	230	4.0	6.0	920	8.0	2-7	7660	17	2-7	2,200	18	6-7	4,750	29	2-6	2,700	20	7=>2	30040	40	2-6-7	54130	63	7=>2=>6	536570	387	4,7,(2,6),1,3,5,(8,9)	4,7,(1,2),6,3,8,5,9	(4,7),2,3,6,1,8,5,9	7,(4,2),(6,3),8,(5,9),1			2-7	14860.0	16.0	7=>2	53470.0	41.0
202046090108	ダ	右	1500	晴	良	14:55	能登町小木袖キリコ特 		2020-9-1	11	金沢	4	(定量)		6	290	1	6.0	150	2.0	1.0	240	5.0	5.0	230	4.0	1-6	1630	7	1-6	610	8	5-6	740	9	1-5	790	10	6=>1	3090	12	1-5-6	4200	16	6=>1=>5	19520	69	9,6,2,8,7,3,5,(1,4),10	9,(2,6),8,7,5,3,1,4,10	(9,6),(2,8,7),5,(3,1),10,4	6,2,8,9,(3,5,7),1,10,4			1-6	1800.0	9.0	6=>1	2940.0	12.0
202046090109	ダ	右	1500	晴	良	15:35	JRA認定サファイア		2020-9-1	11	金沢	4	(別定)		8	860	3	8.0	230	4.0	4.0	130	2.0	7.0	320	5.0	4-8	1360	5	4-8	350	4	7-8	870	11	4-7	610	7	8=>4	3000	10	4-7-8	4510	14	8=>4=>7	24400	62	(7,8),(1,6),(3,5),4,2	7,8,(6,5),1,4,2,3	(7,8),5,4,1,(2,6),3	8,7,4,5,(2,1),3-6								
202046090110	ダ	右	1900	曇	良	16:15	クロユリ特別 		2020-9-1	11	金沢	4	(別定)		5	1440	4	5.0	290	6.0	6.0	180	4.0	7.0	130	1.0	5-6	6650	18	5-6	1,650	17	5-7	700	11	6-7	480	5	5=>6	9970	29	5-6-7	4010	14	5=>6=>7	39200	116	1,5,(4,7),3,8,2,6	15473826	5,1,7,(8,6),(4,2,3)	5,(7,6),(1,2),3,(4,8)								
202046090111	ダ	右	2000	曇	良	16:55	イヌワシ賞	G	2020-9-1	11	金沢	4	(別定)		5	270	2	5.0	110	2.0	6.0	240	6.0	8.0	110	1.0	5-6	2420	9	5-6	470	7	5-8	150	1	6-8	500	8	5=>6	3400	13	5-6-8	1260	4	5=>6=>8	11210	38	5,6,(3,4,8),(2,7)-1	5,(3,6),8,(2,4,7)-1	5,(3,6,8),(2,7),4-1	5-6,(3,8),(2,7),4-1								
