	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
202047010711	ダ	右	1400	雨	重	16:20	新春特別 		2020-1-7	17	笠松	1	(馬齢)		5.0	160.0	1.0	5.0	140	1.0	8.0	400	4.0				5-8	950.0	3.0	5-8	360	4.0	3-5	800	12.0	3-8	2,240	20.0	5=>8	1560.0	5.0	3-5-8	5630.0	17.0	5=>8=>3	16190.0	59.0		5618372.0	5681372.0	5861372.0					
202047010801	ダ	右	1400	晴	不良	11:00	サラ系3歳3組		2020-1-8	17	笠松	2	(馬齢)		6.0	230.0	2.0	6.0	160	2.0	7.0	220	3.0				6-7	460.0	2.0	6-7	170	4.0	3-6	130	1.0	3-7	170	3.0	6=>7	620.0	3.0	3-6-7	280.0	1.0	6=>7=>3	1540.0	4.0		6375421.0	6745321.0	6754231.0					
202047010802	ダ	右	1400	晴	不良	11:30	サラ系C18組		2020-1-8	17	笠松	2	(馬齢)		3.0	1230.0	3.0	3.0	140	3.0	4.0	100	1.0	6.0	110	2.0	3-4	390.0	2.0	3-4	150	2.0	3-6	260	5.0	4-6	130	1.0	3=>4	2950.0	7.0	3-4-6	300.0	1.0	3=>4=>6	7200.0	22.0		36841275.0	36418752	3,4,6,1,7,8,5-2					
202047010803	ダ	右	1400	晴	不良	12:00	サラ系C17組		2020-1-8	17	笠松	2	(馬齢)		8.0	1240.0	3.0	8.0	120	3.0	2.0	100	2.0	9.0	100	1.0	2-8	1160.0	3.0	2-8	190	3.0	8-9	100	1.0	2-9	110	2.0	8=>2	5290.0	11.0	2-8-9	270.0	1.0	8=>2=>9	7060.0	20.0		2,4,5,(8,9),7,6,3,1	248597631	289546731			2-8	140.0	1.0
202047010804	ダ	右	1400	晴	不良	12:35	サラ系C13・16組		2020-1-8	17	笠松	2	(馬齢)		9.0	200.0	1.0	9.0	110	2.0	4.0	110	1.0	6.0	180	5.0	4-9	210.0	1.0	4-9	150	1.0	6-9	500	8.0	4-6	560	9.0	9=>4	420.0	2.0	4-6-9	790.0	4.0	9=>4=>6	2370.0	7.0		8,9,3,(1,6),2,4,5,7	894362715	(8,9),4,6,3,2,1,7,5			4-8	220.0	1.0
202047010805	ダ	右	1600	晴	不良	13:10	サラ系C12組		2020-1-8	17	笠松	2	(馬齢)		4.0	160.0	1.0	4.0	100	1.0	7.0	110	2.0	3.0	250	5.0	4-7	150.0	1.0	4-7	110	1.0	3-4	500	7.0	3-7	390	6.0	4=>7	230.0	1.0	3-4-7	870.0	3.0	4=>7=>3	1990.0	7.0		64873291	6,4,7,8,3,2-9,1	6,4,7,3,(8,2)-1,9			4-7	180.0	1.0
202047010806	ダ	右	1600	晴	重	13:45	サラ系B4組		2020-1-8	17	笠松	2	(馬齢)		3.0	520.0	3.0	3.0	160	3.0	8.0	170	4.0	1.0	150	2.0	3-8	1530.0	6.0	3-8	480	6.0	1-3	410	5.0	1-8	330	3.0	3=>8	2950.0	12.0	1-3-8	1720.0	5.0	3=>8=>1	12320.0	37.0		13289710465	1,3,2,7,9,8,6,10,4-5	(1,3),9,2,7,8,6,4,10,5			3-7	1250.0	8.0
202047010807	ダ	右	1400	晴	重	14:15	若竹賞		2020-1-8	17	笠松	2	(馬齢)		6.0	1540.0	6.0	6.0	670	6.0	2.0	220	3.0				2-6	2100.0	7.0	2-6	550	7.0	4-6	1,460	15.0	2-4	810	11.0	6=>2	6390.0	24.0	2-4-6	5230.0	17.0	6=>2=>4	50700.0	138.0		4132657	4162735	4,1,(2,6),5,7,3					
202047010808	ダ	右	1600	晴	重	14:45	冬晴賞		2020-1-8	17	笠松	2	(馬齢)		7.0	3600.0	7.0	7.0	260	5.0	4.0	100	1.0	2.0	160	4.0	4-7	2290.0	8.0	4-7	590	10.0	2-7	1,780	20.0	2-4	280	3.0	7=>4	7560.0	25.0	2-4-7	4380.0	17.0	7=>4=>2	55600.0	146.0		14658273	1,4,6,2,5,8,7-3	14276583					
202047010809	ダ	右	1400	晴	重	15:15	サラ系A4・B3組		2020-1-8	17	笠松	2	(馬齢)		4.0	280.0	2.0	4.0	130	1.0	1.0	160	3.0	2.0	240	6.0	1-4	360.0	1.0	1-4	220	1.0	2-4	710	9.0	1-2	800	14.0	4=>1	1140.0	3.0	1-2-4	2150.0	6.0	4=>1=>2	7140.0	17.0		1246835107	1428635107	(1,4),2,8,3,6,5,10,7			1-4	630.0	2.0
202047010810	ダ	右	1400	晴	重	15:50	若松特別 		2020-1-8	17	笠松	2	(馬齢)		5.0	350.0	2.0	5.0	190	2.0	7.0	310	4.0				5-7	1110.0	6.0	5-7	360	7.0	4-5	250	4.0	4-7	950	11.0	5=>7	1590.0	7.0	4-5-7	2910.0	11.0	5=>7=>4	8410.0	35.0		5473621	5,7,4,6,3,2-1	5,7,6,4,3,2-1					
202047010811	ダ	右	1400	雨	重	16:25	フユイチゴ特別 		2020-1-8	17	笠松	2	(馬齢)		2.0	180.0	1.0	2.0	120	1.0	8.0	210	5.0	1.0	190	4.0	2-8	800.0	2.0	2-8	290	2.0	1-2	260	1.0	1-8	590	9.0	2=>8	990.0	2.0	1-2-8	1300.0	1.0	2=>8=>1	4640.0	7.0		8,(1,5),6,2,7,3,9,4	825167349	8,2,5,1,7,4,6,3-9			2-8	550.0	1.0
202047010901	ダ	右	1400	晴	稍重	10:50	サラ系C22組		2020-1-9	17	笠松	3	(馬齢)		1.0	150.0	1.0	1.0	100	1.0	7.0	110	2.0	5.0	130	4.0	1-7	260.0	1.0	1-7	140	1.0	1-5	190	3.0	5-7	290	5.0	1=>7	340.0	1.0	1-5-7	370.0	2.0	1=>7=>5	840.0	1.0		172594638	1,7-2,5,4,9,6-3,8	1,7-5,4,2,9,6-3,8			1-7	200.0	1.0
202047010902	ダ	右	1400	晴	稍重	11:20	サラ系C21組		2020-1-9	17	笠松	3	(馬齢)		9.0	200.0	1.0	9.0	120	1.0	8.0	140	3.0	1.0	360	6.0	8-9	510.0	3.0	8-9	190	1.0	1-9	950	12.0	1-8	1,730	15.0	9=>8	680.0	3.0	1-8-9	3380.0	13.0	9=>8=>1	9440.0	35.0		918574263	9,8,5,1,4,7,2,6-3	9,8,5,1,4,2,7,6-3			8-8	570.0	3.0
202047010903	ダ	右	1400	晴	稍重	11:50	サラ系C20組		2020-1-9	17	笠松	3	(馬齢)		8.0	320.0	2.0	8.0	100	2.0	1.0	100	1.0	5.0	270	6.0	1-8	140.0	1.0	1-8	120	1.0	5-8	590	8.0	1-5	460	6.0	8=>1	440.0	2.0	1-5-8	780.0	3.0	8=>1=>5	3010.0	10.0		589314627	5,8,1,9,3,4,6,2-7	5,(8,1),3,9,4,6,2,7			1-8	130.0	1.0
202047010904	ダ	右	1400	晴	稍重	12:20	サラ系C19組		2020-1-9	17	笠松	3	(馬齢)		2.0	130.0	1.0	2.0	100	1.0	3.0	110	3.0	5.0	100	2.0	2-3	280.0	2.0	2-3	110	2.0	2-5	100	1.0	3-5	150	3.0	2=>3	400.0	2.0	2-3-5	160.0	1.0	2=>3=>5	570.0	2.0		34521687.0	35421768.0	35214678.0					
202047010905	ダ	右	1400	晴	稍重	12:50	サラ系C11組		2020-1-9	17	笠松	3	(馬齢)		4.0	460.0	2.0	4.0	220	2.0	7.0	490	5.0				4-7	1460.0	6.0	4-7	360	5.0	2-4	170	2.0	2-7	350	4.0	4=>7	3360.0	11.0	2-4-7	800.0	3.0	4=>7=>2	7710.0	27.0		3687214.0	6378421.0	4763281.0					
202047010906	ダ	右	1400	晴	稍重	13:25	サラ系C10組		2020-1-9	17	笠松	3	(馬齢)		6.0	270.0	2.0	6.0	100	2.0	2.0	100	1.0	4.0	100	3.0	2-6	150.0	1.0	2-6	110	1.0	4-6	170	3.0	2-4	130	2.0	6=>2	420.0	2.0	2-4-6	180.0	1.0	6=>2=>4	840.0	2.0		69458732.0	62948573.0	62487953.0			2-6	160.0	1.0
202047010907	ダ	右	1400	晴	良	13:55	福寿草特別 		2020-1-9	17	笠松	3	(馬齢)		7.0	750.0	3.0	7.0	140	4.0	2.0	100	1.0	3.0	100	2.0	2-7	470.0	2.0	2-7	200	3.0	3-7	320	6.0	2-3	120	1.0	7=>2	1750.0	6.0	2-3-7	380.0	1.0	7=>2=>3	3700.0	15.0		72143856.0	72431568.0	72431568.0					
202047010908	ダ	右	1400	晴	良	14:30	サラ系C9組		2020-1-9	17	笠松	3	(馬齢)		9.0	120.0	1.0	9.0	100	1.0	8.0	110	3.0	1.0	100	2.0	8-9	240.0	1.0	8-9	130	1.0	1-9	140	2.0	1-8	290	5.0	9=>8	280.0	1.0	1-8-9	260.0	1.0	9=>8=>1	600.0	1.0		892713456.0	892713456.0	892137456.0			8-8	190.0	1.0
202047010909	ダ	右	1600	晴	良	15:05	サラ系C8組		2020-1-9	17	笠松	3	(馬齢)		1.0	540.0	3.0	1.0	210	4.0	2.0	180	3.0	9.0	1,330	9.0	1-2	1510.0	7.0	1-2	590	7.0	1-9	3,870	27.0	2-9	3,870	27.0	1=>2	3500.0	14.0	1-2-9	23710.0	45.0	1=>2=>9	82250.0	162.0		1,4,8,2,(7,9),6,3,5	148297635	148296735			1-2	1890.0	8.0
202047011001	ダ	右	800	晴	良	10:30	サラ系3歳7組		2020-1-10	17	笠松	4	(馬齢)		2.0	1850.0	5.0	2.0	330	5.0	7.0	120	1.0	3.0	820	10.0	2-7	1170.0	4.0	2-7	440	4.0	2-3	5,770	33.0	3-7	1,470	13.0	2=>7	3550.0	13.0	2-3-7	11900.0	32.0	2=>7=>3	107980.0	233.0				23741810956.0			2-7	720.0	4.0
202047011002	ダ	右	1400	晴	良	11:00	サラ系3歳6組		2020-1-10	17	笠松	4	(馬齢)		6.0	2920.0	7.0	6.0	660	7.0	8.0	230	3.0	2.0	1,130	8.0	6-8	7490.0	17.0	6-8	1,610	17.0	2-6	10,890	39.0	2-8	3,790	27.0	6=>8	6780.0	20.0	2-6-8	65470.0	86.0	6=>8=>2	403240.0	444.0		58916271043.0	58961724310.0	58691273410.0			6-7	4120.0	14.0
202047011003	ダ	右	1400	晴	良	11:30	サラ系3歳5組		2020-1-10	17	笠松	4	(馬齢)		6.0	1650.0	7.0	6.0	310	5.0	7.0	180	2.0	9.0	390	7.0	6-7	2220.0	10.0	6-7	910	13.0	6-9	1,860	22.0	7-9	870	12.0	6=>7	4840.0	24.0	6-7-9	6100.0	29.0	6=>7=>9	27160.0	117.0		461392587.0	467935182.0	467935821.0			6-7	2770.0	12.0
202047011004	ダ	右	1400	晴	良	12:00	サラ系3歳4組		2020-1-10	17	笠松	4	(馬齢)		5.0	150.0	1.0	5.0	110	1.0	6.0	310	7.0	3.0	130	2.0	5-6	4050.0	11.0	5-6	1,090	16.0	3-5	160	1.0	3-6	1,470	17.0	5=>6	5060.0	17.0	3-5-6	2770.0	11.0	5=>6=>3	16290.0	53.0		85712463.0	85376421.0	85367421.0			5-6	4310.0	12.0
202047011005	ダ	右	1400	晴	良	12:30	好きです笠松競馬		2020-1-10	17	笠松	4	(馬齢)		3.0	150.0	1.0	3.0	120	1.0	7.0	370	4.0				3-7	1050.0	4.0	3-7	280	4.0	3-8	160	1.0	7-8	340	5.0	3=>7	1150.0	5.0	3-7-8	690.0	2.0	3=>7=>8	2870.0	10.0		3672481	3762481	3,7,(2,6),4,8,1					
202047011006	ダ	右	1400	晴	良	13:00	サラ系C6組		2020-1-10	17	笠松	4	(馬齢)		6.0	3240.0	6.0	6.0	550	7.0	8.0	140	2.0	1.0	120	1.0	6-8	5700.0	13.0	6-8	1,600	17.0	1-6	1,420	13.0	1-8	250	2.0	6=>8	17100.0	30.0	1-6-8	4670.0	12.0	6=>8=>1	74230.0	151.0		46813572.0	46812357.0	46812537.0					
202047011007	ダ	右	1400	晴	良	13:30	サラ系C5組		2020-1-10	17	笠松	4	(馬齢)		5.0	110.0	1.0	5.0	100	1.0	4.0	130	3.0	2.0	140	4.0	4-5	480.0	3.0	4-5	180	3.0	2-5	170	2.0	2-4	460	7.0	5=>4	640.0	3.0	2-4-5	660.0	3.0	5=>4=>2	1640.0	6.0		4,5,7,2,8,(1,6)-3	45726813	(4,5),2,7,6,8,1,3					
202047011008	ダ	右	1400	晴	良	14:05	サラ系C4組		2020-1-10	17	笠松	4	(馬齢)		2.0	150.0	1.0	2.0	130	1.0	6.0	840	7.0				2-6	1580.0	8.0	2-6	570	9.0	1-2	230	2.0	1-6	1,370	17.0	2=>6	1890.0	7.0	1-2-6	2800.0	12.0	2=>6=>1	8690.0	33.0		2617534	2,6,(1,7),5,3,4	2615734					
202047011009	ダ	右	1400	晴	良	14:40	めいほう杯		2020-1-10	17	笠松	4	(馬齢)		6.0	140.0	1.0	6.0	120	1.0	7.0	130	2.0				6-7	230.0	1.0	6-7	130	1.0	3-6	240	4.0	3-7	330	7.0	6=>7	300.0	1.0	3-6-7	510.0	3.0	6=>7=>3	1260.0	3.0		6734251	6732451	6,7,3,2,4,5-1					
202047011010	ダ	右	1600	晴	良	15:15	鏡開き賞		2020-1-10	17	笠松	4	(馬齢)		8.0	230.0	1.0	8.0	170	2.0	4.0	360	6.0	2.0	1,100	7.0	4-8	2210.0	10.0	4-8	590	9.0	2-8	1,970	17.0	2-4	3,430	21.0	8=>4	3100.0	15.0	2-4-8	14140.0	36.0	8=>4=>2	59280.0	166.0		12648375	12648357	2,(4,6),8,1,3,5,7					
202047011011	ダ	右	1400	晴	良	15:50	真冬日賞		2020-1-10	17	笠松	4	(馬齢)		5.0	860.0	4.0	5.0	230	3.0	2.0	270	5.0	9.0	500	7.0	2-5	2890.0	11.0	2-5	900	12.0	5-9	2,030	20.0	2-9	1,270	13.0	5=>2	6890.0	22.0	2-5-9	17310.0	41.0	5=>2=>9	67030.0	152.0		296374158	2,9,6,3,5,7,4,1-8	295637418			2-5	3610.0	12.0
202047011012	ダ	右	1600	晴	良	16:25	ことぶき特別 		2020-1-10	17	笠松	4	(馬齢)		7.0	1070.0	4.0	7.0	240	4.0	3.0	310	6.0	2.0	120	1.0	3-7	4870.0	17.0	3-7	1,110	15.0	2-7	410	4.0	2-3	520	6.0	7=>3	11610.0	33.0	2-3-7	3920.0	16.0	7=>3=>2	43440.0	140.0		832417659	382417659	3,8,2,4,7,1,6-5,9			3-7	5410.0	19.0
202047012001	ダ	右	800	晴	良	11:30	サラ系C33組		2020-1-20	18	笠松	1	(馬齢)		3.0	160.0	1.0	3.0	120	1.0	4.0	430	6.0	7.0	210	4.0	3-4	2190.0	9.0	3-4	890	12.0	3-7	280	2.0	4-7	1,630	18.0	3=>4	2230.0	10.0	3-4-7	1880.0	9.0	3=>4=>7	11730.0	46.0				3,(4,6),1,8,7,5,2					
202047012002	ダ	右	1400	晴	良	12:00	サラ系C32組		2020-1-20	18	笠松	1	(馬齢)		4.0	500.0	3.0	4.0	280	4.0	3.0	400	5.0				3-4	1340.0	6.0	3-4	570	9.0	1-4	2,990	19.0	1-3	3,780	21.0	4=>3	2220.0	11.0	1-3-4	16480.0	32.0	4=>3=>1	61190.0	139.0		1673425.0	6173425.0	1673425.0					
202047012003	ダ	右	1400	晴	良	12:30	サラ系C31組		2020-1-20	18	笠松	1	(馬齢)		1.0	2540.0	4.0	1.0	310	4.0	6.0	390	5.0	8.0	220	3.0	1-6	7660.0	13.0	1-6	1,370	12.0	1-8	630	7.0	6-8	860	10.0	1=>6	20890.0	27.0	1-6-8	11830.0	21.0	1=>6=>8	114790.0	127.0		58647132.0	85617432.0	81674532.0					
202047012004	ダ	右	1400	晴	良	13:00	サラ系C30組		2020-1-20	18	笠松	1	(馬齢)		3.0	140.0	1.0	3.0	100	1.0	7.0	100	2.0	2.0	130	3.0	3-7	320.0	1.0	3-7	210	3.0	2-3	270	5.0	2-7	410	8.0	3=>7	430.0	1.0	2-3-7	630.0	2.0	3=>7=>2	1550.0	2.0		37245168.0	37215468.0	37215648.0					
202047012005	ダ	右	1400	晴	良	13:35	サラ系C29組		2020-1-20	18	笠松	1	(馬齢)		7.0	200.0	1.0	7.0	110	1.0	2.0	120	2.0	3.0	190	5.0	2-7	380.0	1.0	2-7	190	1.0	3-7	390	5.0	2-3	480	9.0	7=>2	600.0	1.0	2-3-7	1060.0	4.0	7=>2=>3	2610.0	5.0		26714835.0	27683415.0	72384651.0					
202047012006	ダ	右	1400	晴	良	14:10	サラ系C28組		2020-1-20	18	笠松	1	(馬齢)		1.0	8580.0	7.0	1.0	910	7.0	5.0	210	4.0	4.0	110	1.0	1-5	27230.0	20.0	1-5	3,860	20.0	1-4	1,730	13.0	4-5	330	4.0	1=>5	61430.0	40.0	1-4-5	9010.0	18.0	1=>5=>4	176190.0	163.0		12734568.0	12743586.0	12743586.0					
202047012007	ダ	右	1400	晴	良	14:45	サラ系C27組		2020-1-20	18	笠松	1	(馬齢)		5.0	640.0	3.0	5.0	200	3.0	2.0	120	1.0				2-5	780.0	2.0	2-5	230	2.0	3-5	390	6.0	2-3	350	5.0	5=>2	2050.0	8.0	2-3-5	1420.0	4.0	5=>2=>3	9770.0	31.0		3527461.0	3542716.0	3542176.0					
202047012008	ダ	右	1400	晴	良	15:20	スノードロップ賞		2020-1-20	18	笠松	1	(馬齢)		1.0	380.0	3.0	1.0	160	3.0	6.0	140	2.0	3.0	160	4.0	1-6	680.0	3.0	1-6	240	2.0	1-3	410	6.0	3-6	380	4.0	1=>6	990.0	4.0	1-3-6	1300.0	5.0	1=>6=>3	6730.0	23.0		12635847	12635847	1,(2,6),3,5,8,4-7					
202047012009	ダ	右	1400	晴	良	15:55	大寒賞		2020-1-20	18	笠松	1	(馬齢)		10.0	260.0	1.0	10.0	120	1.0	4.0	150	3.0	7.0	130	2.0	4-10	730.0	2.0	4-10	310	3.0	7-10	210	1.0	4-7	340	4.0	10=>4	980.0	1.0	4-7-10	860.0	1.0	10=>4=>7	4220.0	3.0		67101482539.0	67104128593.0	71064219853.0			4-8	720.0	2.0
202047012010	ダ	右	1600	晴	良	16:30	睦月特別 		2020-1-20	18	笠松	1	(馬齢)		1.0	1580.0	4.0	1.0	170	4.0	2.0	250	6.0	7.0	110	1.0	1-2	7390.0	17.0	1-2	1,800	19.0	1-7	300	3.0	2-7	380	5.0	1=>2	15620.0	34.0	1-2-7	2280.0	12.0	1=>2=>7	41290.0	97.0		1874102356.0	1871043256.0	1781032456.0			1-2	6770.0	11.0
202047012101	ダ	右	1400	晴	良	11:35	サラ系3歳5組		2020-1-21	18	笠松	2	(馬齢)		2.0	840.0	4.0	2.0	160	4.0	7.0	110	1.0	3.0	140	3.0	2-7	660.0	3.0	2-7	240	3.0	2-3	380	7.0	3-7	150	1.0	2=>7	1970.0	9.0	2-3-7	660.0	3.0	2=>7=>3	5760.0	19.0		16238475.0	12834765.0	21437856.0					
202047012102	ダ	右	1400	晴	良	12:05	サラ系3歳4組		2020-1-21	18	笠松	2	(馬齢)		2.0	570.0	3.0	2.0	190	3.0	5.0	310	6.0	3.0	210	4.0	2-5	2580.0	11.0	2-5	970	14.0	2-3	510	7.0	3-5	870	13.0	2=>5	6090.0	22.0	2-3-5	8610.0	28.0	2=>5=>3	56930.0	151.0		35162847.0	53682147.0	35682417.0					
202047012103	ダ	右	1400	晴	良	12:35	サラ系3歳3組		2020-1-21	18	笠松	2	(馬齢)		1.0	3860.0	7.0	1.0	1,300	7.0	5.0	140	1.0				1-5	2680.0	9.0	1-5	900	12.0	1-2	1,750	18.0	2-5	190	1.0	1=>5	7120.0	21.0	1-2-5	3810.0	13.0	1=>5=>2	36740.0	98.0		1576234.0	1572364.0	1572364.0					
202047012104	ダ	右	1400	晴	良	13:10	サラ系C21組		2020-1-21	18	笠松	2	(馬齢)		4.0	620.0	3.0	4.0	180	4.0	1.0	120	1.0	8.0	160	3.0	1-4	640.0	2.0	1-4	260	2.0	4-8	480	8.0	1-8	380	6.0	4=>1	1460.0	5.0	1-4-8	1360.0	5.0	4=>1=>8	7780.0	25.0		1,5,4,8,(3,7,2),6	15842736	18452376					
202047012105	ダ	右	1400	晴	良	13:45	向日葵・ゆき誕生日記		2020-1-21	18	笠松	2	(馬齢)		6.0	130.0	1.0	6.0	100	1.0	3.0	100	3.0	1.0	100	2.0	3-6	310.0	2.0	3-6	120	2.0	1-6	110	1.0	1-3	150	3.0	6=>3	360.0	2.0	1-3-6	140.0	1.0	6=>3=>1	580.0	2.0		68713452	68731524	6-7,8,3,1,5,2,4					
202047012106	ダ	右	1400	晴	良	14:15	サラ系C19組		2020-1-21	18	笠松	2	(馬齢)		1.0	170.0	1.0	1.0	100	1.0	6.0	110	3.0	7.0	100	2.0	1-6	480.0	3.0	1-6	200	4.0	1-7	150	1.0	6-7	210	5.0	1=>6	810.0	3.0	1-6-7	350.0	1.0	1=>6=>7	1680.0	4.0		16873542	1,7,6,3,8,5,4-2	1,6,7,3,8,5,4-2					
202047012107	ダ	右	1400	晴	良	14:50	サラ系C18組		2020-1-21	18	笠松	2	(馬齢)		5.0	650.0	4.0	5.0	150	3.0	8.0	150	4.0	2.0	140	2.0	5-8	1240.0	4.0	5-8	330	4.0	2-5	360	6.0	2-8	360	5.0	5=>8	3180.0	12.0	2-5-8	1680.0	7.0	5=>8=>2	10990.0	38.0		78153426.0	78514263.0	78512463.0					
202047012108	ダ	右	1400	晴	良	15:25	サラ系C14・17組		2020-1-21	18	笠松	2	(馬齢)		1.0	190.0	1.0	1.0	140	2.0	5.0	250	4.0	8.0	330	6.0	1-5	1080.0	4.0	1-5	370	5.0	1-8	560	7.0	5-8	1,370	14.0	1=>5	1600.0	5.0	1-5-8	2800.0	10.0	1=>5=>8	9380.0	32.0		85172634	8,5,1,7-2,6,3,4	8,5,1,7-2,6,3,4					
202047012109	ダ	右	1400	晴	良	16:00	雪見賞		2020-1-21	18	笠松	2	(馬齢)		6.0	230.0	1.0	6.0	100	1.0	7.0	140	4.0	4.0	130	2.0	6-7	410.0	1.0	6-7	160	1.0	4-6	190	3.0	4-7	290	6.0	6=>7	630.0	1.0	4-6-7	490.0	2.0	6=>7=>4	1640.0	2.0		146372895.0	416732895.0	461728395.0			6-7	390.0	2.0
