	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
202150010211	ダ	右	820	晴	稍重	16:45	C2 		2021-1-2	23	園田	1	(馬齢)		1.0	210.0	1.0	1.0	140	2.0	6.0	280	7.0	8.0	110.0	1.0	1-6	1610.0	5.0	1-6	450	4.0	1-8	190	1.0	6-8	530	5.0	1=>6	2110.0	5.0	1-6-8	1540.0	2.0	1=>6=>8	7860.0	8.0			110825671239114.0	110825612734911.0			1-5	860.0	2.0
202150010301	ダ	右	1230	晴	良	10:40	C3		2021-1-3	23	園田	2	(馬齢)		3.0	1060.0	4.0	3.0	230	3.0	2.0	110	1.0				2-3	660.0	2.0	2-3	160	2.0	1-3	170	3.0	1-2	100	1.0	3=>2	2110.0	6.0	1-2-3	210.0	1.0	3=>2=>1	3170.0	10.0	3,5-2,1,4	35214	32154	32154					
202150010302	ダ	右	1400	晴	良	11:10	C3二		2021-1-3	23	園田	2	(馬齢)		1.0	540.0	3.0	1.0	310	4.0	6.0	380	5.0				1-6	1740.0	7.0	1-6	490	8.0	1-2	480	7.0	2-6	530	10.0	1=>6	3670.0	16.0	1-2-6	2350.0	9.0	1=>6=>2	13600.0	48.0	564213	564213	564213	5,6,(1,4),2,3					
202150010303	ダ	右	1400	晴	良	11:40	C3一		2021-1-3	23	園田	2	(馬齢)		3.0	150.0	1.0	3.0	110	1.0	5.0	120	2.0				3-5	320.0	2.0	3-5	200	2.0	2-3	820	9.0	2-5	1,480	12.0	3=>5	370.0	2.0	2-3-5	2870.0	7.0	3=>5=>2	4950.0	15.0	3524716	3524716	3527461	3-2,5,4,7,6,1					
202150010304	ダ	右	1400	晴	良	12:10	C2四		2021-1-3	23	園田	2	(馬齢)		1.0	250.0	2.0	1.0	100	2.0	8.0	100	1.0	7.0	120.0	3.0	1-8	210.0	1.0	1-8	140	1.0	1-7	230	4.0	7-8	150	2.0	1=>8	500.0	2.0	1-7-8	280.0	1.0	1=>8=>7	1230.0	2.0	13687245	1,3,(6,8),7,2,4,5	13876245	18736245					
202150010305	ダ	右	1400	晴	良	12:40	C2三		2021-1-3	23	園田	2	(馬齢)		5.0	860.0	5.0	5.0	170	5.0	2.0	170	4.0	7.0	130.0	1.0	2-5	1960.0	7.0	2-5	480	8.0	5-7	240	3.0	2-7	230	2.0	5=>2	4020.0	14.0	2-5-7	700.0	1.0	5=>2=>7	9480.0	37.0	1,2,5,(3,7),6,8,4	1,2,5,(3,7),6,8,4	12753684	12576348					
202150010306	ダ	右	1400	晴	良	13:15	C2二		2021-1-3	23	園田	2	(馬齢)		6.0	3440.0	6.0	6.0	270	6.0	7.0	140	2.0	8.0	200.0	5.0	6-7	2950.0	10.0	6-7	850	11.0	6-8	1,130	13.0	7-8	350	5.0	6=>7	9340.0	25.0	6-7-8	3760.0	15.0	6=>7=>8	48670.0	116.0	2,3,(1,5),7,6,8,4	23156784	23715864	2,3,7,1,(5,6),8,4					
202150010307	ダ	右	1400	晴	良	13:50	C2一		2021-1-3	23	園田	2	(馬齢)		5.0	280.0	2.0	5.0	150	3.0	4.0	150	4.0	1.0	140.0	2.0	4-5	920.0	5.0	4-5	270	5.0	1-5	250	4.0	1-4	310	6.0	5=>4	1430.0	7.0	1-4-5	810.0	3.0	5=>4=>1	3760.0	15.0	45127683	4,5,1,2,(6,7),8,3	45176823	4,5,1,7,6,(3,8)-2					
202150010308	ダ	右	1400	晴	良	14:30	B1二 		2021-1-3	23	園田	2	(馬齢)		3.0	280.0	2.0	3.0	120	2.0	7.0	110	1.0				3-7	180.0	1.0	3-7	130	1.0	3-4	290	6.0	4-7	160	2.0	3=>7	500.0	2.0	3-4-7	330.0	2.0	3=>7=>4	1630.0	6.0	2473156	2473156	2473156	2437165					
202150010309	ダ	右	1700	晴	良	15:00	3歳 		2021-1-3	23	園田	2	(馬齢)		4.0	450.0	2.0	4.0	190	3.0	7.0	240	4.0	5.0	980.0	9.0	4-7	1080.0	5.0	4-7	530	7.0	4-5	1,840	23.0	5-7	4,210	34.0	4=>7	2130.0	8.0	4-5-7	12910.0	43.0	4=>7=>5	41760.0	150.0	45710391682	4,5,7,10,3,9,(1,6),8,2	(4,5),10,7,9,6,3,(1,8),2	4,5,7,10,9,(1,3),8,6,2			4-7	450.0	1.0
202150010310	ダ	右	1400	晴	良	15:35	B1一 		2021-1-3	23	園田	2	(馬齢)		2.0	150.0	1.0	2.0	100	1.0	7.0	150	3.0	3.0	160.0	4.0	2-7	370.0	2.0	2-7	160	2.0	2-3	230	4.0	3-7	380	7.0	2=>7	390.0	2.0	2-3-7	730.0	3.0	2=>7=>3	1900.0	5.0	25371846	25371846	2,(3,5),7,1,8,4,6	2,3,7,8,(1,5),4,6					
202150010311	ダ	右	1870	晴	良	16:15	新春賞	G	2021-1-3	23	園田	2	(ハンデ)		9.0	140.0	1.0	9.0	110	1.0	8.0	220	4.0	3.0	310.0	7.0	8-9	960.0	4.0	8-9	360	5.0	3-9	420	6.0	3-8	2,210	22.0	9=>8	1350.0	5.0	3-8-9	3610.0	17.0	9=>8=>3	11940.0	39.0	8-9,2,(4,12),3,(7,10),5,11,6,1	8-(2,9),12,4,3,10,7,5,11,6,1	8,9,2,4,3,7,5,(10,11),12,6,1	8,9,2,3,4,(5,7),11,6,10,(1,12)			6-7	280.0	1.0
202150010312	ダ	右	1700	晴	良	16:45	B2 		2021-1-3	23	園田	2	(馬齢)		4.0	330.0	2.0	4.0	160	2.0	5.0	160	3.0	8.0	600.0	8.0	4-5	580.0	2.0	4-5	230	1.0	4-8	1,110	16.0	5-8	1,450	19.0	4=>5	1030.0	2.0	4-5-8	4030.0	16.0	4=>5=>8	13050.0	45.0	481725611109	481725611109	4,8,(1,7),5,2,10,(6,11),9	481752106119			4-5	560.0	2.0
202150010601	ダ	右	1400	晴	良	10:40	C3二		2021-1-6	23	園田	3	(馬齢)		9.0	140.0	1.0	9.0	100	1.0	2.0	140	4.0	4.0	110.0	2.0	2-9	790.0	3.0	2-9	220	3.0	4-9	140	1.0	2-4	310	4.0	9=>2	1030.0	4.0	2-4-9	570.0	2.0	9=>2=>4	2840.0	8.0	3,8,2,9,4,5,1,10,(6,7)	3,8,2,9,4,5,1,10,(6,7)	38927451610	(3,9),2,8,7,4,5,6,1,10			2-8	620.0	3.0
202150010602	ダ	右	820	晴	良	11:10	3歳未勝利50万円以		2021-1-6	23	園田	3	(馬齢)		5.0	220.0	1.0	5.0	110	1.0	10.0	270	5.0	7.0	290.0	6.0	5-10	1350.0	5.0	5-10	420	5.0	5-7	400	4.0	7-10	1,710	17.0	5=>10	1710.0	5.0	5-7-10	4080.0	13.0	5=>10=>7	13070.0	42.0			5,6,(7,10),2,9,4,11,1,3-8	5,(6,7),10,9,2,1,4,11,3=8			5-8	1370.0	6.0
202150010603	ダ	右	1400	晴	良	11:40	3歳		2021-1-6	23	園田	3	(馬齢)		2.0	340.0	1.0	2.0	170	2.0	6.0	330	6.0	12.0	780.0	8.0	2-6	2080.0	10.0	2-6	710	8.0	2-12	2,070	22.0	6-12	5,070	36.0	2=>6	3180.0	12.0	2-6-12	21010.0	55.0	2=>6=>12	64860.0	228.0	6,11,10,2,12,(1,7),8,4,5,9,3	611102127184593	6,11,12,2,10,7,1,(5,8),4,3,9	6,2,11,12,7,10,1,5,4,8,3-9			2-5	660.0	2.0
202150010604	ダ	右	1400	晴	良	12:10	C3一		2021-1-6	23	園田	3	(馬齢)		9.0	160.0	1.0	9.0	110	1.0	2.0	220	4.0	10.0	230.0	5.0	2-9	870.0	2.0	2-9	300	2.0	9-10	370	4.0	2-10	1,740	24.0	9=>2	890.0	3.0	2-9-10	2680.0	10.0	9=>2=>10	6930.0	23.0	4,9,2,10,(5,8),7,6,1	4921058761	4921085617	9421058617			2-8	650.0	2.0
202150010605	ダ	右	1400	晴	良	12:45	C2三		2021-1-6	23	園田	3	(馬齢)		9.0	140.0	1.0	9.0	100	1.0	1.0	120	2.0	2.0	280.0	5.0	1-9	170.0	1.0	1-9	130	1.0	2-9	370	5.0	1-2	570	10.0	9=>1	250.0	1.0	1-2-9	780.0	3.0	9=>1=>2	1630.0	3.0	15492103687	15492103687	1,9,5,4,10,2,3,8-6,7	1,9,4,2,5,10,8,3-7,6			1-8	110.0	1.0
202150010606	ダ	右	1400	晴	良	13:15	C2二		2021-1-6	23	園田	3	(馬齢)		9.0	210.0	1.0	9.0	150	2.0	6.0	170	4.0	3.0	180.0	5.0	6-9	580.0	1.0	6-9	310	2.0	3-9	430	5.0	3-6	600	9.0	9=>6	670.0	1.0	3-6-9	1320.0	2.0	9=>6=>3	3040.0	3.0	6,10,9,3,4,7,(1,5),2,8	61093471528	(6,9),10,4,3,2,5,7,1,8	(6,9)-3,10,2,4,5,1,7,8			6-8	390.0	1.0
202150010607	ダ	右	1400	晴	良	13:50	C2一		2021-1-6	23	園田	3	(馬齢)		7.0	280.0	2.0	7.0	130	1.0	10.0	230	4.0	9.0	430.0	7.0	7-10	1140.0	4.0	7-10	340	5.0	7-9	860	11.0	9-10	1,740	17.0	7=>10	1510.0	6.0	7-9-10	7340.0	19.0	7=>10=>9	21500.0	60.0	79310824615	79310824615	71093582641	71093258146			7-8	890.0	4.0
202150010608	ダ	右	1700	晴	良	14:20	C2 		2021-1-6	23	園田	3	(馬齢)		3.0	590.0	3.0	3.0	160	3.0	7.0	160	4.0	9.0	100.0	1.0	3-7	1540.0	6.0	3-7	420	6.0	3-9	300	4.0	7-9	350	5.0	3=>7	3320.0	11.0	3-7-9	1070.0	3.0	3=>7=>9	7870.0	20.0	5,6,1,2,3,9,4-11,12,8,7,10	5,6,1,2,3,9,4-11,12,8,7,10	3,6,5,4,1,2,9-7,11,12,8,10	3,6,(1,5),4,9,2,7,11,(8,12),10			3-6	1330.0	6.0
202150010609	ダ	右	1400	晴	良	14:55	C1二 		2021-1-6	23	園田	3	(馬齢)		8.0	120.0	1.0	8.0	100	1.0	6.0	180	4.0	3.0	260.0	6.0	6-8	480.0	1.0	6-8	260	3.0	3-8	510	6.0	3-6	1,420	14.0	8=>6	570.0	2.0	3-6-8	2100.0	7.0	8=>6=>3	4450.0	14.0	693111728510124	691132178510412	689311271510412	683911215741012			5-6	380.0	1.0
202150010610	ダ	右	1400	晴	良	15:30	クリスマスローズ賞B 		2021-1-6	23	園田	3	(馬齢)		12.0	250.0	2.0	12.0	150	2.0	8.0	130	1.0	2.0	570.0	10.0	8-12	370.0	1.0	8-12	220	1.0	2-12	1,630	20.0	2-8	820	10.0	12=>8	650.0	1.0	2-8-12	2950.0	10.0	12=>8=>2	9440.0	23.0	124311159286710	124311152986710	121154389126710	12,(5,11),3,8,2,9,4,1,6,7,10			6-8	220.0	1.0
202150010611	ダ	右	1870	晴	良	16:05	猪名川町いなぼう特別 		2021-1-6	23	園田	3	(別定)		2.0	470.0	3.0	2.0	110	2.0	12.0	100	1.0	8.0	120.0	3.0	2-12	430.0	2.0	2-12	170	2.0	2-8	200	3.0	8-12	160	1.0	2=>12	1320.0	6.0	2-8-12	470.0	1.0	2=>12=>8	3650.0	9.0	2,5,8,6,9,11,10,3,(7,12),4,1	258691110371241	285693121011741	2,12,8,5,6,3,10,(7,9),11,4,1			2-8	440.0	2.0
202150010612	ダ	右	1400	晴	良	16:45	C1一 		2021-1-6	23	園田	3	(馬齢)		8.0	540.0	3.0	8.0	210	4.0	3.0	190	3.0	10.0	380.0	7.0	3-8	1420.0	5.0	3-8	360	4.0	8-10	1,120	15.0	3-10	1,030	13.0	8=>3	3000.0	14.0	3-8-10	4660.0	19.0	8=>3=>10	23740.0	80.0	8,10,12,4,6,9,(3,11),5,7,(1,2)	810124691135712	810121146539721	810461131227951			3-6	1740.0	8.0
202150010701	ダ	右	1400	曇	稍重	10:40	C3二		2021-1-7	23	園田	4	(馬齢)		3.0	150.0	1.0	3.0	100	1.0	6.0	110	2.0	8.0	180.0	5.0	3-6	140.0	1.0	3-6	120	1.0	3-8	430	6.0	6-8	460	7.0	3=>6	240.0	1.0	3-6-8	670.0	3.0	3=>6=>8	1400.0	5.0	56381102974	56381102974	56381017249	56318107249			3-6	130.0	1.0
202150010702	ダ	右	1230	曇	稍重	11:10	3歳未勝利リミテッド		2021-1-7	23	園田	4	(馬齢)		2.0	240.0	2.0	2.0	120	2.0	12.0	180	3.0	5.0	310.0	4.0	2-12	780.0	3.0	2-12	290	3.0	2-5	410	4.0	5-12	1,190	12.0	2=>12	1240.0	4.0	2-5-12	2420.0	7.0	2=>12=>5	6220.0	18.0	2,6,12,(5,9),3,1,8,7,10,4,11	261259318710411	2,12,(5,6),9,3,(1,8),4,7,10-11	2,12,5,9,6,3,4,1,8,7,10-11			2-8	660.0	2.0
202150010703	ダ	右	1400	曇	稍重	11:40	3歳未勝利		2021-1-7	23	園田	4	(馬齢)		9.0	260.0	1.0	9.0	150	2.0	11.0	570	7.0	1.0	1,680	11.0	9-11	3260.0	8.0	9-11	840	9.0	1-9	3,190	26.0	1-11	8,130	41.0	9=>11	3840.0	12.0	1-9-11	29580.0	54.0	9=>11=>1	97690.0	199.0	9118134627510	9118134267510	(9,11),8,1,3,4,(6,7),2,5-10	9,11,(1,8),4,3,6,7,2,5=10			7-8	1960.0	7.0
202150010704	ダ	右	1400	曇	稍重	12:15	C3一		2021-1-7	23	園田	4	(馬齢)		10.0	1910.0	4.0	10.0	210	4.0	2.0	110	1.0	4.0	220	5.0	2-10	480.0	3.0	2-10	240	2.0	4-10	950	14.0	2-4	260	4.0	10=>2	2580.0	9.0	2-4-10	1450.0	8.0	10=>2=>4	17660.0	53.0	95284710316	9,5,2,8,(4,7),(3,10),1,6	10,9,5,8,2,(4,7),3,6,1	10925487361			2-8	410.0	3.0
202150010705	ダ	右	1400	曇	稍重	12:45	C2四		2021-1-7	23	園田	4	(馬齢)		7.0	11740.0	8.0	7.0	570	7.0	8.0	120	2.0	6.0	110	1.0	7-8	12440.0	18.0	7-8	2,490	18.0	6-7	2,940	20.0	6-8	210	2.0	7=>8	36590.0	41.0	6-7-8	4860.0	14.0	7=>8=>6	144230.0	200.0	68210739154	68210739154	68279110354	68271953104			7-7	7850.0	15.0
202150010706	ダ	右	1400	曇	稍重	13:15	C2三		2021-1-7	23	園田	4	(馬齢)		6.0	150.0	1.0	6.0	110	1.0	5.0	170	4.0	2.0	170	3.0	5-6	520.0	2.0	5-6	230	2.0	2-6	300	4.0	2-5	460	8.0	6=>5	690.0	2.0	2-5-6	1120.0	4.0	6=>5=>2	2860.0	7.0	35846291710	35486291710	56398124710	56982134710			5-6	490.0	2.0
202150010707	ダ	右	1400	曇	稍重	13:50	C2二		2021-1-7	23	園田	4	(馬齢)		1.0	2700.0	8.0	1.0	980	9.0	2.0	670	7.0	6.0	300	4.0	1-2	32660.0	37.0	1-2	6,420	40.0	1-6	2,320	26.0	2-6	2,580	31.0	1=>2	54340.0	77.0	1-2-6	46460.0	85.0	1=>2=>6	324840.0	528.0	5,6,(3,4),9,1,7,8,2,10	5,6,(3,4),9,1,(7,8),2,10	5,6,9,3,4,7,1,2,(8,10)	65931724108			1-2	14800.0	28.0
202150010708	ダ	右	1400	曇	稍重	14:20	C2一		2021-1-7	23	園田	4	(馬齢)		6.0	110.0	1.0	6.0	100	1.0	4.0	130	2.0	5.0	130	3.0	4-6	290.0	1.0	4-6	150	1.0	5-6	220	4.0	4-5	400	5.0	6=>4	290.0	1.0	4-5-6	420.0	1.0	6=>4=>5	1090.0	1.0	56428710391	56428710391	(5,6),4,2,8,7,10,3,9,1	(5,6),4,2,8,3,10,(1,7)-9			4-6	280.0	1.0
202150010709	ダ	右	1230	曇	稍重	14:55	B2C1 		2021-1-7	23	園田	4	(別定)		1.0	1150.0	6.0	1.0	250	5.0	12.0	700	8.0	7.0	130	1.0	1-12	18360.0	33.0	1-12	3,390	32.0	1-7	560	7.0	7-12	1,910	20.0	1=>12	33650.0	63.0	1-7-12	16500.0	49.0	1=>12=>7	184300.0	376.0	1,12,2,4,9,(3,7),6,8,11,10	11224937861110	11229347681110	11223974681110			1-8	2990.0	15.0
202150010710	ダ	右	1400	曇	稍重	15:30	B1 		2021-1-7	23	園田	4	(馬齢)		5.0	670.0	3.0	5.0	130	3.0	12.0	100	1.0	2.0	110	2.0	5-12	860.0	2.0	5-12	280	3.0	2-5	230	2.0	2-12	130	1.0	5=>12	2560.0	9.0	2-5-12	460.0	1.0	5=>12=>2	5610.0	15.0	5,12,11,2,(4,6),3,10,8,9,7	51211246310897	51211249310876	51211249387106			5-8	870.0	4.0
202150010711	ダ	右	1700	曇	稍重	16:10	兵庫馬事畜産特別A1 		2021-1-7	23	園田	4	(別定)		7.0	150.0	1.0	7.0	120	1.0	5.0	230	4.0	4.0	1,170	9.0	5-7	560.0	3.0	5-7	310	3.0	4-7	2,070	20.0	4-5	5,730	33.0	7=>5	620.0	3.0	4-5-7	11600.0	28.0	7=>5=>4	20880.0	62.0	698572431	695872431	(6,9),7,5,4,8,3,(1,2)	796542183			5-7	550.0	3.0
202150010712	ダ	右	1700	曇	稍重	16:45	C1 		2021-1-7	23	園田	4	(馬齢)		4.0	3490.0	7.0	4.0	580	7.0	2.0	270	3.0	5.0	1,060	10.0	2-4	6970.0	19.0	2-4	2,250	19.0	4-5	8,300	44.0	2-5	6,120	37.0	4=>2	22400.0	46.0	2-4-5	66020.0	106.0	4=>2=>5	539920.0	630.0	462357891101112	462357891101112	463271258910111	4,6,2,(3,5),8,7,12,1,9,10,11			2-4	5040.0	18.0
202150041301	ダ	右	1400	曇	良	11:10	C3三		2021-4-13	1	園田	1	(馬齢)		8.0	540.0	4.0	8.0	150	2.0	1.0	150	3.0	5.0	230	6.0	1-8	690.0	1.0	1-8	340	3.0	5-8	1,030	17.0	1-5	740	14.0	8=>1	1420.0	3.0	1-5-8	1990.0	5.0	8=>1=>5	8590.0	20.0	10,8,(2,5),1,7,6,9,4,3	10852176943	10,8,(2,5),1,7,9,6,4,3	81052167943			1-7	640.0	3.0
202150041302	ダ	右	1230	曇	良	11:40	3歳C2二		2021-4-13	1	園田	1	(馬齢)		7.0	350.0	2.0	7.0	100	2.0	6.0	100	1.0	1.0	140	4.0	6-7	260.0	1.0	6-7	140	1.0	1-7	250	5.0	1-6	230	4.0	7=>6	610.0	2.0	1-6-7	390.0	1.0	7=>6=>1	1700.0	4.0	961872345	9,6,1,8,7,2,3-4,5	9,6,7,1-3,8,2=(4,5)	7,(6,9),1,3,8,2=5,4			6-7	290.0	1.0
202150041303	ダ	右	1230	曇	良	12:10	3歳C2一		2021-4-13	1	園田	1	(馬齢)		2.0	210.0	1.0	2.0	120	2.0	8.0	130	3.0	6.0	150	4.0	2-8	660.0	2.0	2-8	250	2.0	2-6	250	3.0	6-8	410	6.0	2=>8	1050.0	3.0	2-6-8	1010.0	4.0	2=>8=>6	3960.0	15.0	236918574	236918574	236891745	286391745			2-8	940.0	5.0
202150041304	ダ	右	1400	曇	良	12:40	C3二		2021-4-13	1	園田	1	(馬齢)		8.0	190.0	1.0	8.0	130	2.0	4.0	480	7.0	6.0	180	3.0	4-8	2640.0	10.0	4-8	790	10.0	6-8	310	2.0	4-6	980	14.0	8=>4	3120.0	12.0	4-6-8	4400.0	14.0	8=>4=>6	16200.0	53.0	10,8,(2,3),9,7,5,6,4	1082937654	8109273465	8910742653			4-7	2390.0	9.0
202150041305	ダ	右	1400	曇	良	13:10	C3一		2021-4-13	1	園田	1	(馬齢)		2.0	230.0	1.0	2.0	120	1.0	10.0	320	9.0	3.0	180	2.0	2-10	2820.0	13.0	2-10	760	13.0	2-3	270	1.0	3-10	840	15.0	2=>10	3540.0	12.0	2-3-10	2900.0	8.0	2=>10=>3	15150.0	36.0	49261581037	4,9-2,6,1,5,8,10,3,7	4,2,6,9,(1,8),10,3,5,7	(2,4),10,1,6,8,9,3,7,5			2-8	1410.0	7.0
202150041306	ダ	右	1400	曇	良	13:45	C2二		2021-4-13	1	園田	1	(馬齢)		1.0	510.0	3.0	1.0	130	3.0	6.0	110	1.0	4.0	120	2.0	1-6	620.0	2.0	1-6	260	3.0	1-4	290	4.0	4-6	150	1.0	1=>6	1500.0	6.0	1-4-6	440.0	1.0	1=>6=>4	4070.0	9.0	7,8,2,6,4,10,3,(1,5),9	7,8,2,6,4,10,3,(1,5),9	78641012359	71846103592			1-6	600.0	2.0
202150041307	ダ	右	1400	曇	良	14:15	3歳A 		2021-4-13	1	園田	1	(別定)		5.0	200.0	2.0	5.0	120	2.0	4.0	100	1.0				4-5	200.0	1.0	4-5	100	1.0	1-5	120	3.0	1-4	100	2.0	5=>4	360.0	1.0	1-4-5	130.0	1.0	5=>4=>1	460.0	2.0	35142	35142	54312	54132					
202150041308	ダ	右	1400	曇	良	14:50	C2一		2021-4-13	1	園田	1	(馬齢)		3.0	240.0	2.0	3.0	120	1.0	8.0	150	3.0	5.0	150	4.0	3-8	970.0	5.0	3-8	350	5.0	3-5	280	2.0	5-8	500	8.0	3=>8	1350.0	6.0	3-5-8	1220.0	5.0	3=>8=>5	4500.0	13.0	3,8,(5,10),9,4,(6,7),1,2	3,8,(5,10),4,9,6,7,1,2	3,8,5,10,4,9,6,(1,7),2	35841091762			3-7	530.0	2.0
202150041309	ダ	右	1400	曇	良	15:25	B2 		2021-4-13	1	園田	1	(馬齢)		10.0	1470.0	4.0	10.0	270	5.0	3.0	110	1.0	1.0	440	7.0	3-10	670.0	3.0	3-10	360	4.0	1-10	1,920	19.0	1-3	570	5.0	10=>3	2660.0	8.0	1-3-10	2750.0	9.0	10=>3=>1	23530.0	75.0	126113107198452	12,6,11,3,10,(1,7),9,8,4,5,2	12,6,9,3,10,11,1,(7,8),(4,5),2	126310197841125			3-7	640.0	3.0
