	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
200548010209	ダ	右	1600	晴	稍重	15:30	競馬専門紙エース賀春		2005-1-2	19	名古屋	2																																															
200548010210	ダ	右	1400	晴	稍重	16:10	新春盃	G	2005-1-2	19	名古屋	2	(ハンデ)																																														
200548010301	ダ	右	1400	晴	稍重	10:45	サラC22組		2005-1-3	19	名古屋	3																																															
200548010302	ダ	右	1400	晴	稍重	11:15	サラC21組		2005-1-3	19	名古屋	3																																															
200548010303	ダ	右	1400	晴	稍重	11:50	サラC20組		2005-1-3	19	名古屋	3																																															
200548010304	ダ	右	1400	晴	稍重	12:25	サラC10組		2005-1-3	19	名古屋	3	牝																																														
200548010401	ダ	右	1400	晴	稍重	10:45	アラ系A3組		2005-1-4	19	名古屋	4																																															
200548010402	ダ	右	1400	雨	稍重	11:15	サラ3歳3組		2005-1-4	19	名古屋	4																																															
200548010403	ダ	右	1400	曇	稍重	11:45	サラC16組		2005-1-4	19	名古屋	4																																															
200548010404	ダ	右	1300	曇	稍重	12:15	サラC15組		2005-1-4	19	名古屋	4																																															
200548010405	ダ	右	1400	晴	稍重	12:45	サラC14組		2005-1-4	19	名古屋	4																																															
200548010406	ダ	右	1400	曇	稍重	13:20	サラC13組		2005-1-4	19	名古屋	4	牝																																														
200548010407	ダ	右	1400	曇	稍重	13:55	サラ系C9組		2005-1-4	19	名古屋	4																																															
200548010408	ダ	右	1400	曇	稍重	14:30	大江運送千両賞		2005-1-4	19	名古屋	4																																															
200548010409	ダ	右	1600	曇	稍重	15:05	競馬専門紙東海献春賞		2005-1-4	19	名古屋	4																																															
200548010410	ダ	右	1600	曇	稍重	15:40	愛知県競馬獣医師会門		2005-1-4	19	名古屋	4																																															
200548010411	ダ	右	1900	曇	稍重	16:20	名古屋記念	G	2005-1-4	19	名古屋	4	(ハンデ)																																														
200548010601	ダ	右	1400	曇	稍重	11:00	サラC33組		2005-1-6	19	名古屋	5																																															
200548010602	ダ	右	1400	曇	稍重	11:30	サラC32組		2005-1-6	19	名古屋	5																																															
200548010603	ダ	右	1400	曇	稍重	12:05	サラC31組		2005-1-6	19	名古屋	5																																															
200548010604	ダ	右	1400	曇	稍重	12:40	サラ3歳4組		2005-1-6	19	名古屋	5																																															
200548010605	ダ	右	1400	晴	稍重	13:15	サラ系C4組		2005-1-6	19	名古屋	5																																															
200548010606	ダ	右	1400	晴	稍重	13:50	サラ系C3組		2005-1-6	19	名古屋	5																																															
200548010607	ダ	右	1600	晴	稍重	14:25	慶春賞		2005-1-6	19	名古屋	5																																															
200548010608	ダ	右	1600	曇	稍重	15:05	万両賞		2005-1-6	19	名古屋	5																																															
200548010701	ダ	右	800	曇	稍重	11:00	サラ3歳5組		2005-1-7	19	名古屋	6																																															
200548010702	ダ	右	1400	曇	稍重	11:30	サラC30組		2005-1-7	19	名古屋	6																																															
200548010703	ダ	右	1400	曇	稍重	12:00	サラC29組		2005-1-7	19	名古屋	6																																															
200548010704	ダ	右	1400	曇	稍重	12:35	サラ系C7組		2005-1-7	19	名古屋	6																																															
200548010705	ダ	右	1400	晴	稍重	13:10	サラ系C6組		2005-1-7	19	名古屋	6																																															
200548010706	ダ	右	1400	晴	稍重	13:45	サラ系C5組		2005-1-7	19	名古屋	6	牝																																														
200548010707	ダ	右	1400	晴	稍重	14:20	サラ系C2組		2005-1-7	19	名古屋	6																																															
200548010708	ダ	右	1400	晴	稍重	14:55	羽子板賞		2005-1-7	19	名古屋	6																																															
200548011601	ダ	右	1400	晴	重	11:00	サラC33組		2005-1-16	20	名古屋	1																																															
200548011602	ダ	右	1400	晴	重	11:25	サラC32組		2005-1-16	20	名古屋	1																																															
200548011603	ダ	右	1400	晴	重	11:55	サラC31組		2005-1-16	20	名古屋	1																																															
200548011604	ダ	右	1400	晴	重	12:25	サラ3歳3組		2005-1-16	20	名古屋	1																																															
200548011605	ダ	右	1400	晴	重	12:55	サラC30組		2005-1-16	20	名古屋	1	牝																																														
200548011606	ダ	右	1300	晴	重	13:25	サラC19組		2005-1-16	20	名古屋	1																																															
200548011607	ダ	右	1400	晴	重	13:55	サラC18組		2005-1-16	20	名古屋	1																																															
200548011608	ダ	右	1400	晴	重	14:25	アロエ賞		2005-1-16	20	名古屋	1																																															
200548011609	ダ	右	1600	晴	重	14:55	サラ系B3組		2005-1-16	20	名古屋	1																																															
200548011610	ダ	右	1400	晴	重	15:55	サラ系B2組		2005-1-16	20	名古屋	1																																															
200548011701	ダ	右	1400	晴	稍重	11:00	アラ系A5組		2005-1-17	20	名古屋	2																																															
200548011702	ダ	右	1400	晴	稍重	11:30	サラC26組		2005-1-17	20	名古屋	2																																															
200548011703	ダ	右	1300	晴	稍重	12:00	サラC25組		2005-1-17	20	名古屋	2																																															
200548011704	ダ	右	1400	晴	稍重	12:30	アラ系A4組選抜		2005-1-17	20	名古屋	2																																															
200548011705	ダ	右	1600	晴	稍重	13:00	サラ系B7組		2005-1-17	20	名古屋	2																																															
200548011706	ダ	右	1600	晴	良	13:30	サラ系B6組		2005-1-17	20	名古屋	2																																															
200548011707	ダ	右	1400	晴	良	14:00	プリムラ賞		2005-1-17	20	名古屋	2																																															
200548011708	ダ	右	1400	晴	良	14:35	サラ系B5組		2005-1-17	20	名古屋	2																																															
200548011709	ダ	右	1600	晴	良	15:10	水仙賞		2005-1-17	20	名古屋	2																																															
200548011801	ダ	右	1400	晴	良	11:00	サラC29組		2005-1-18	20	名古屋	3																																															
200548011802	ダ	右	1400	晴	良	11:30	サラC28組		2005-1-18	20	名古屋	3																																															
200548011803	ダ	右	1400	晴	良	12:00	サラC27組		2005-1-18	20	名古屋	3																																															
200548011804	ダ	右	1300	晴	良	12:30	サラC16組		2005-1-18	20	名古屋	3																																															
200548011805	ダ	右	1400	晴	良	13:00	サラC14組		2005-1-18	20	名古屋	3	牝																																														
200548011806	ダ	右	1400	晴	良	13:30	サラC15組		2005-1-18	20	名古屋	3																																															
200548011807	ダ	右	1600	晴	良	14:00	エリカ特別 		2005-1-18	20	名古屋	3																																															
200548011808	ダ	右	1400	晴	良	14:30	サラ系B9組		2005-1-18	20	名古屋	3																																															
200548011809	ダ	右	1600	晴	良	15:05	なずな特別 		2005-1-18	20	名古屋	3																																															
200548011901	ダ	右	1400	晴	良	11:00	アラ系A3組		2005-1-19	20	名古屋	4																																															
200548011902	ダ	右	1400	晴	良	11:30	サラC23組		2005-1-19	20	名古屋	4																																															
200548011903	ダ	右	1300	晴	良	12:00	サラC22組		2005-1-19	20	名古屋	4																																															
200548011904	ダ	右	1400	晴	良	12:30	サラC21組		2005-1-19	20	名古屋	4																																															
200548011905	ダ	右	1400	晴	良	13:00	サラC20組		2005-1-19	20	名古屋	4	牝																																														
200548011906	ダ	右	1400	晴	良	13:30	サラ系C9組		2005-1-19	20	名古屋	4																																															
200548011907	ダ	右	1400	晴	良	14:00	サラB11組		2005-1-19	20	名古屋	4																																															
200548012001	ダ	右	1400	晴	良	11:00	サラC13組		2005-1-20	20	名古屋	5																																															
200548012002	ダ	右	1400	晴	良	11:30	サラC12組		2005-1-20	20	名古屋	5																																															
200548012003	ダ	右	1400	晴	良	12:00	サラC11組		2005-1-20	20	名古屋	5																																															
200548012004	ダ	右	1400	晴	良	12:30	サラ3歳4組		2005-1-20	20	名古屋	5																																															
200548012005	ダ	右	1300	晴	良	13:00	サラC10組		2005-1-20	20	名古屋	5	牝																																														
200548012101	ダ	右	800	晴	良	11:00	サラ3歳6組		2005-1-21	20	名古屋	6																																															
200548012102	ダ	右	1400	晴	良	11:30	サラ3歳5組		2005-1-21	20	名古屋	6																																															
200548012103	ダ	右	1400	晴	良	12:00	サラ系C7組		2005-1-21	20	名古屋	6																																															
200548012104	ダ	右	1400	晴	良	12:30	サラ系C6組		2005-1-21	20	名古屋	6																																															
200548012105	ダ	右	1400	晴	良	13:00	サラ系C5組		2005-1-21	20	名古屋	6	牝																																														
200548012106	ダ	右	1800	晴	良	13:30	藪椿特別 		2005-1-21	20	名古屋	6																																															
200548012107	ダ	右	1400	晴	良	14:00	サラB15組		2005-1-21	20	名古屋	6																																															
200548012108	ダ	右	1400	晴	良	14:30	サラ系C4組		2005-1-21	20	名古屋	6																																															
200548012109	ダ	右	1400	晴	良	15:00	サラ系C3組		2005-1-21	20	名古屋	6																																															
200548012110	ダ	右	1400	晴	良	15:30	サラB14組		2005-1-21	20	名古屋	6																																															
200548013001	ダ	右	1400	晴	良	11:00	サラC32組		2005-1-30	21	名古屋	1																																															
200548013002	ダ	右	1400	晴	良	11:25	サラC31組		2005-1-30	21	名古屋	1																																															
200548013003	ダ	右	1400	晴	良	11:55	サラC30組		2005-1-30	21	名古屋	1	牝																																														
200548013004	ダ	右	1400	晴	良	12:25	サラ3歳3組		2005-1-30	21	名古屋	1																																															
200548013005	ダ	右	1300	晴	良	12:55	サラC19組		2005-1-30	21	名古屋	1																																															
200548013006	ダ	右	1400	晴	良	13:25	サラC18組		2005-1-30	21	名古屋	1																																															
200548013007	ダ	右	1400	晴	良	13:55	サラ系B4組		2005-1-30	21	名古屋	1																																															
200548013008	ダ	右	1400	曇	良	14:25	日光賞		2005-1-30	21	名古屋	1																																															
200548013009	ダ	右	1600	曇	良	14:55	サラ系B3組		2005-1-30	21	名古屋	1																																															
200548013010	ダ	右	1400	曇	良	15:25	サラ系B2組		2005-1-30	21	名古屋	1																																															
200548013011	ダ	右	1600	曇	良	16:25	メキシコ大通特別 		2005-1-30	21	名古屋	1																																															
200548020201	ダ	右	1400	雪	不良	11:00	サラC23組		2005-2-2	21	名古屋	4			特	100.0											特	100.0		特	100.0											特	100.0														特	100.0	
200548020202	ダ	右	1300	雪	不良	11:30	サラC22組		2005-2-2	21	名古屋	4															特	100.0		特	100.0											特	100.0														特	100.0	
200548020203	ダ	右	1400	雪	不良	12:00	サラC21組		2005-2-2	21	名古屋	4															特	100.0		特	100.0											特	100.0														特	100.0	
200548020204	ダ	右	1400	雪	不良	12:30	サラC20組		2005-2-2	21	名古屋	4	牝		特	100.0											特	100.0		特	100.0											特	100.0														特	100.0	
200548020205	ダ	右	1400	雪	不良	13:00	サラ系C9組		2005-2-2	21	名古屋	4															特	100.0		特	100.0											特	100.0														特	100.0	
200548020206	ダ	右	1600	雪	不良	13:30	サラB11組		2005-2-2	21	名古屋	4															特	100.0		特	100.0											特	100.0														特	100.0	
200548020207	ダ	右	1400	雪	不良	14:00	サラB10組		2005-2-2	21	名古屋	4															特	100.0		特	100.0											特	100.0														特	100.0	
200548020208	ダ	右	1400	雪	不良	14:30	名古屋チャレンジカッ 		2005-2-2	21	名古屋	4															特	100.0		特	100.0											特	100.0														特	100.0	
200548020209	ダ	右	1600	雪	不良	15:05	香林坊賞		2005-2-2	21	名古屋	4															特	100.0		特	100.0											特	100.0														特	100.0	
200548020301	ダ	右	1400	晴	稍重	11:00	サラC13組		2005-2-3	21	名古屋	5																																															
200548020302	ダ	右	1400	晴	稍重	11:30	サラC12組		2005-2-3	21	名古屋	5																																															
200548020303	ダ	右	1400	晴	稍重	12:00	サラC11組		2005-2-3	21	名古屋	5																																															
200548020304	ダ	右	1400	晴	稍重	12:30	サラ3歳4組		2005-2-3	21	名古屋	5																																															
200548020305	ダ	右	1300	晴	稍重	13:00	サラC10組		2005-2-3	21	名古屋	5	牝																																														
200548020306	ダ	右	1400	晴	良	13:30	サラB14組		2005-2-3	21	名古屋	5																																															
200548020307	ダ	右	1400	晴	良	14:00	サラ系C2組		2005-2-3	21	名古屋	5																																															
200548020308	ダ	右	1400	晴	良	14:35	加賀友禅賞		2005-2-3	21	名古屋	5	牝																																														
200548020309	ダ	右	1600	晴	良	15:10	サラB13組		2005-2-3	21	名古屋	5																																															
200548020310	ダ	右	1900	晴	良	15:45	久屋大通特別 		2005-2-3	21	名古屋	5																																															
200548020311	ダ	右	1600	晴	良	16:20	カトレア特別 		2005-2-3	21	名古屋	5																																															
200548020401	ダ	右	800	晴	良	11:00	サラ3歳5組		2005-2-4	21	名古屋	6																																															
200548020402	ダ	右	1400	曇	良	11:30	サラ系C7組		2005-2-4	21	名古屋	6																																															
200548020403	ダ	右	1400	曇	良	12:00	サラ系C6組		2005-2-4	21	名古屋	6																																															
200548020404	ダ	右	1400	曇	良	12:30	サラ系C5組		2005-2-4	21	名古屋	6	牝																																														
200548020405	ダ	右	1400	曇	良	13:00	サラ系C4組		2005-2-4	21	名古屋	6																																															
200548020406	ダ	右	1400	晴	良	13:30	サラ系C3組		2005-2-4	21	名古屋	6																																															
200548020407	ダ	右	1400	晴	良	14:00	サラB17組		2005-2-4	21	名古屋	6																																															
200548020408	ダ	右	1600	晴	良	14:35	サラB16組		2005-2-4	21	名古屋	6																																															
200548020409	ダ	右	1400	晴	良	15:10	しらさぎ賞		2005-2-4	21	名古屋	6	牝																																														
200548020410	ダ	右	1600	晴	良	15:45	ロサンゼルス大通特別 		2005-2-4	21	名古屋	6																																															
200548020411	ダ	右	1800	晴	良	16:20	梅見月杯名古屋大賞典	G	2005-2-4	21	名古屋	6	(馬齢)																																														
200548021301	ダ	右	1400	曇	稍重	11:00	アラ系A6組		2005-2-13	22	名古屋	1																																															
200548021302	ダ	右	1400	曇	稍重	11:25	サラC34組		2005-2-13	22	名古屋	1																																															
200548021303	ダ	右	1400	曇	稍重	11:55	サラC33組		2005-2-13	22	名古屋	1																																															
200548021304	ダ	右	1400	曇	稍重	12:25	サラ3歳3組		2005-2-13	22	名古屋	1																																															
200548021305	ダ	右	1400	曇	稍重	12:55	サラ系C32組		2005-2-13	22	名古屋	1	牝																																														
200548021306	ダ	右	1300	曇	稍重	13:25	サラC19組		2005-2-13	22	名古屋	1																																															
200548021307	ダ	右	1400	曇	稍重	13:55	サラC18組		2005-2-13	22	名古屋	1																																															
200548021308	ダ	右	1600	曇	稍重	14:25	サラ系B3組		2005-2-13	22	名古屋	1																																															
200548021501	ダ	右	1400	晴	良	11:00	アラ系A3組		2005-2-15	22	名古屋	3																																															
200548021502	ダ	右	1400	晴	良	11:30	サラC28組		2005-2-15	22	名古屋	3																																															
200548021503	ダ	右	1300	晴	良	12:00	サラC27組		2005-2-15	22	名古屋	3																																															
200548021504	ダ	右	1400	晴	良	12:30	サラ系C26組		2005-2-15	22	名古屋	3	牝																																														
200548021505	ダ	右	1400	晴	良	13:00	サラC16組		2005-2-15	22	名古屋	3																																															
200548021506	ダ	右	1400	晴	良	13:30	サラC15組		2005-2-15	22	名古屋	3																																															
200548021507	ダ	右	1400	曇	良	14:00	サラC14組		2005-2-15	22	名古屋	3	牝																																														
200548021508	ダ	右	1400	曇	良	14:30	名古屋チャレンジカッ 		2005-2-15	22	名古屋	3																																															
200548021509	ダ	右	1400	曇	良	15:05	サラ系B9組		2005-2-15	22	名古屋	3																																															
200548021510	ダ	右	1900	曇	良	15:55	名古屋チャレンジカッ 		2005-2-15	22	名古屋	3	(馬齢)																																														
200548021511	ダ	右	1600	曇	良	16:25	笠寺観音特別 		2005-2-15	22	名古屋	3																																															
200548021601	ダ	右	1400	雨	不良	11:00	サラC23組		2005-2-16	22	名古屋	4																																															
200548021602	ダ	右	1300	雨	不良	11:25	サラC22組		2005-2-16	22	名古屋	4																																															
200548021603	ダ	右	1400	雨	不良	11:50	サラC21組		2005-2-16	22	名古屋	4																																															
200548021604	ダ	右	1400	雨	不良	12:20	サラC20組		2005-2-16	22	名古屋	4	牝																																														
200548021605	ダ	右	1400	雨	不良	12:50	サラ系C9組		2005-2-16	22	名古屋	4																																															
200548021606	ダ	右	1600	雨	不良	13:20	大須観音特別 		2005-2-16	22	名古屋	4																																															
200548021607	ダ	右	1600	曇	不良	13:50	サラB12組		2005-2-16	22	名古屋	4																																															
200548021608	ダ	右	1400	曇	不良	14:20	サラB11組		2005-2-16	22	名古屋	4																																															
200548021609	ダ	右	1400	雨	不良	14:50	サラB10組		2005-2-16	22	名古屋	4	牝																																														
200548021801	ダ	右	800	曇	重	11:00	サラ3歳6組		2005-2-18	22	名古屋	6																																															
200548021802	ダ	右	1400	曇	重	11:25	サラ3歳5組		2005-2-18	22	名古屋	6																																															
200548021803	ダ	右	1400	曇	重	11:50	サラ系C7組		2005-2-18	22	名古屋	6																																															
200548021804	ダ	右	1400	曇	重	12:20	サラ系C6組		2005-2-18	22	名古屋	6																																															
200548021805	ダ	右	1400	曇	重	12:50	サラ系C5組		2005-2-18	22	名古屋	6	牝																																														
200548021806	ダ	右	1400	曇	重	13:20	サラ系C2組		2005-2-18	22	名古屋	6																																															
200548021807	ダ	右	1400	曇	重	13:50	サラB17組		2005-2-18	22	名古屋	6																																															
200548021808	ダ	右	1600	曇	重	14:20	サラB16組		2005-2-18	22	名古屋	6																																															
200548021809	ダ	右	1400	曇	重	14:50	サラB15組		2005-2-18	22	名古屋	6	牝																																														
200548022701	ダ	右	1400	晴	良	11:00	サラC32組		2005-2-27	23	名古屋	1																																															
200548022702	ダ	右	1400	晴	良	11:30	サラC31組		2005-2-27	23	名古屋	1																																															
200548022703	ダ	右	1400	晴	良	12:00	サラC30組		2005-2-27	23	名古屋	1	牝																																														
200548022704	ダ	右	1400	晴	良	12:30	サラ3歳3組		2005-2-27	23	名古屋	1																																															
200548022705	ダ	右	1300	晴	良	13:00	サラC19組		2005-2-27	23	名古屋	1																																															
200548022706	ダ	右	1600	晴	良	13:30	やしの実特別 		2005-2-27	23	名古屋	1																																															
200548022707	ダ	右	1400	晴	良	14:00	サラC18組		2005-2-27	23	名古屋	1																																															
200548022708	ダ	右	1400	晴	良	14:30	セントレアライン賞		2005-2-27	23	名古屋	1																																															
200548022709	ダ	右	1600	晴	良	15:00	サラ系B3組		2005-2-27	23	名古屋	1																																															
200548022710	ダ	右	1400	晴	良	15:30	サラ系B2組		2005-2-27	23	名古屋	1																																															
200548022711	ダ	右	1600	晴	良	16:25	恋路ケ浜特別 		2005-2-27	23	名古屋	1																																															
200548022801	ダ	右	1400	晴	良	11:00	アラ系A5組		2005-2-28	23	名古屋	2																																															
200548022802	ダ	右	1400	晴	良	11:30	サラC26組		2005-2-28	23	名古屋	2																																															
200548022803	ダ	右	1400	晴	良	12:00	サラC25組		2005-2-28	23	名古屋	2																																															
200548022804	ダ	右	1400	晴	良	12:30	アラ系A4組選抜		2005-2-28	23	名古屋	2																																															
200548022805	ダ	右	1300	晴	良	13:00	サラC24組		2005-2-28	23	名古屋	2																																															
200548022806	ダ	右	1400	晴	良	13:30	サラ系B7組		2005-2-28	23	名古屋	2																																															
200548022807	ダ	右	1600	晴	良	14:00	サラ系B6組		2005-2-28	23	名古屋	2																																															
200548022808	ダ	右	1400	晴	良	14:30	リニモ賞		2005-2-28	23	名古屋	2																																															
200548022809	ダ	右	1400	晴	良	15:00	サラ系B5組		2005-2-28	23	名古屋	2																																															
200548022810	ダ	右	1600	晴	良	15:30	桶狭間古戦場特別 		2005-2-28	23	名古屋	2																																															
200548022811	ダ	右	1600	晴	良	16:25	たちばな賞		2005-2-28	23	名古屋	2	牝																																														
200548030201	ダ	右	1300	晴	良	11:00	サラC22組		2005-3-2	23	名古屋	4																																															
200548030202	ダ	右	1400	晴	良	11:25	サラC21組		2005-3-2	23	名古屋	4																																															
200548030203	ダ	右	1400	晴	良	11:55	サラC20組		2005-3-2	23	名古屋	4	牝																																														
200548030204	ダ	右	1400	晴	良	12:25	サラ系C9組		2005-3-2	23	名古屋	4																																															
200548030205	ダ	右	1600	晴	良	12:55	愛・地球博特別 		2005-3-2	23	名古屋	4																																															
200548030206	ダ	右	1400	晴	良	13:25	サラB12組		2005-3-2	23	名古屋	4																																															
200548030207	ダ	右	1600	晴	良	13:55	サラB11組		2005-3-2	23	名古屋	4																																															
200548030208	ダ	右	1400	晴	良	14:30	長久手古戦場特別 		2005-3-2	23	名古屋	4																																															
200548030209	ダ	右	1600	晴	良	15:05	桃の花賞		2005-3-2	23	名古屋	4	牝																																														
200548030210	ダ	右	1900	晴	良	15:45	名古屋大賞典	G3	2005-3-2	23	名古屋	4	(別定)																																														
200548030211	ダ	右	1600	晴	良	16:20	沈丁花賞		2005-3-2	23	名古屋	4																																															
200548030301	ダ	右	1400	晴	良	11:00	サラC13組		2005-3-3	23	名古屋	5																																															
200548030302	ダ	右	1400	晴	良	11:25	サラC12組		2005-3-3	23	名古屋	5																																															
200548030303	ダ	右	1300	晴	良	11:50	サラC11組		2005-3-3	23	名古屋	5																																															
200548030304	ダ	右	1400	晴	良	12:20	サラC10組		2005-3-3	23	名古屋	5	牝																																														
200548030305	ダ	右	1400	晴	良	12:50	サラ系C4組		2005-3-3	23	名古屋	5																																															
200548030306	ダ	右	1400	晴	良	13:20	サラ系C3組		2005-3-3	23	名古屋	5																																															
200548030307	ダ	右	1600	晴	良	13:50	サラB14組		2005-3-3	23	名古屋	5																																															
200548030401	ダ	右	800	曇	稍重	11:00	サラ3歳6組		2005-3-4	23	名古屋	6																																															
200548030402	ダ	右	1400	曇	稍重	11:30	サラ3歳5組		2005-3-4	23	名古屋	6																																															
200548030403	ダ	右	1400	曇	稍重	12:00	サラ系C7組		2005-3-4	23	名古屋	6																																															
200548031501	ダ	右	1300	曇	稍重	11:00	アラ系A5組		2005-3-15	24	名古屋	2																																															
200548031502	ダ	右	1400	曇	稍重	11:30	サラ3歳5組		2005-3-15	24	名古屋	2																																															
200548031503	ダ	右	1400	曇	稍重	12:00	サラC19組		2005-3-15	24	名古屋	2																																															
200548031504	ダ	右	1400	曇	稍重	12:30	アラ系A4組選抜		2005-3-15	24	名古屋	2																																															
200548031505	ダ	右	1400	曇	稍重	13:00	サラ系B7組		2005-3-15	24	名古屋	2																																															
200548031506	ダ	右	1600	曇	稍重	13:30	サラ系B6組		2005-3-15	24	名古屋	2																																															
200548031507	ダ	右	1600	曇	稍重	14:00	サラ系B4組		2005-3-15	24	名古屋	2	牝																																														
200548031508	ダ	右	1400	曇	稍重	14:30	名古屋チャレンジカッ 		2005-3-15	24	名古屋	2																																															
200548031509	ダ	右	1400	曇	良	15:00	サラ系B5組		2005-3-15	24	名古屋	2																																															
200548031510	ダ	右	1900	曇	良	15:55	名古屋チャレンジカッ 		2005-3-15	24	名古屋	2	(馬齢)																																														
200548031511	ダ	右	1400	曇	良	16:25	金鯱賞		2005-3-15	24	名古屋	2																																															
200548031701	ダ	右	1400	雨	稍重	11:00	西尾城特別 		2005-3-17	24	名古屋	4																																															
200548031702	ダ	右	1400	雨	稍重	11:25	サラC23組		2005-3-17	24	名古屋	4																																															
200548031703	ダ	右	1300	雨	稍重	11:50	サラC22組		2005-3-17	24	名古屋	4																																															
200548031704	ダ	右	1400	雨	稍重	12:20	アラ系A3組		2005-3-17	24	名古屋	4																																															
200548031705	ダ	右	1400	雨	稍重	12:50	サラC21組		2005-3-17	24	名古屋	4																																															
200548031706	ダ	右	1400	雨	稍重	13:20	サラC20組		2005-3-17	24	名古屋	4	牝																																														
200548031707	ダ	右	1400	雨	稍重	13:50	サラ系C9組		2005-3-17	24	名古屋	4																																															
200548031708	ダ	右	1600	雨	稍重	14:20	サラB11組		2005-3-17	24	名古屋	4																																															
200548031801	ダ	右	1400	曇	重	11:00	サラC14組		2005-3-18	24	名古屋	5																																															
200548031802	ダ	右	1400	曇	重	11:30	サラC13組		2005-3-18	24	名古屋	5																																															
200548031803	ダ	右	1400	曇	重	12:00	サラC12組		2005-3-18	24	名古屋	5	牝																																														
200548031804	ダ	右	1300	曇	重	12:30	サラC11組		2005-3-18	24	名古屋	5																																															
200548031805	ダ	右	1400	曇	重	13:00	サラC10組		2005-3-18	24	名古屋	5																																															
200548031806	ダ	右	1400	曇	重	13:30	サラ系C4組		2005-3-18	24	名古屋	5																																															
200548031807	ダ	右	1400	曇	重	14:00	サラ系C3組		2005-3-18	24	名古屋	5																																															
200548031808	ダ	右	1600	晴	重	14:35	サラB13組		2005-3-18	24	名古屋	5																																															
200548031809	ダ	右	1400	晴	稍重	15:10	サラB12組		2005-3-18	24	名古屋	5																																															
200548031810	ダ	右	1600	晴	稍重	15:45	田原城特別 		2005-3-18	24	名古屋	5																																															
200548031811	ダ	右	1600	晴	稍重	16:20	ブラッドストーンオー 		2005-3-18	24	名古屋	5																																															
200548032101	ダ	右	1600	晴	稍重	11:00	サラB14組		2005-3-21	24	名古屋	6	牝																																														
